DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,Depth,Temperature,Source
160106,160106,0.500000,UT,12:00:00 25-May-2016,,,,0.0,18.2,Status
160106,160106,0.500000,UT,18:00:00 25-May-2016,,,,0.0,20.0,Status
160106,160106,0.500000,UT,20:00:00 25-May-2016,,,,0.0,20.6,Status
160106,160106,0.500000,UT,00:00:00 26-May-2016,,,,0.0,20.6,Status
160106,160106,0.500000,UT,08:00:00 26-May-2016,,,,0.0,19.9,Status
160106,160106,0.500000,UT,09:00:00 26-May-2016,,,,0.0,19.6,Status
160106,160106,0.500000,UT,08:00:00 27-May-2016,,,,0.0,20.6,Status
160106,160106,0.500000,UT,18:00:00 27-May-2016,,,,0.0,20.4,Status
160106,160106,0.500000,UT,05:00:00 28-May-2016,,,,0.0,19.8,Status
160106,160106,0.500000,UT,18:00:00 28-May-2016,,,,0.0,20.0,Status
160106,160106,0.500000,UT,09:00:00 29-May-2016,,,,0.0,19.6,Status
160106,160106,0.500000,UT,17:00:00 29-May-2016,,,,0.0,20.4,Status
160106,160106,0.500000,UT,21:00:00 29-May-2016,,,,0.0,20.0,Status
160106,160106,0.500000,UT,10:00:00 30-May-2016,,,,0.0,19.8,Status
160106,160106,0.500000,UT,22:00:00 30-May-2016,,,,0.0,19.3,Status
160106,160106,0.500000,UT,11:00:00 31-May-2016,,,,0.0,19.3,Status
160106,160106,0.500000,UT,17:00:00 31-May-2016,,,,0.0,21.6,Status
160106,160106,0.500000,UT,20:00:00 31-May-2016,,,,0.0,20.3,Status
160106,160106,0.500000,UT,21:00:00 31-May-2016,,,,0.0,20.3,Status
160106,160106,0.500000,UT,07:00:00 01-Jun-2016,,,,0.0,19.8,Status
160106,160106,0.500000,UT,09:00:00 01-Jun-2016,,,,0.0,19.8,Status
160106,160106,0.500000,UT,19:00:00 01-Jun-2016,,,,0.0,20.0,Status
160106,160106,0.500000,UT,20:00:00 01-Jun-2016,,,,0.0,20.0,Status
160106,160106,0.500000,UT,01:00:00 02-Jun-2016,,,,0.0,19.6,Status
160106,160106,0.500000,UT,04:00:00 02-Jun-2016,,,,0.0,19.5,Status
160106,160106,0.500000,UT,08:00:00 02-Jun-2016,,,,0.0,19.5,Status
