,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
159776,04-May-2016,14:39:00,3,,32,15,0,5,,,,,,,,,,,,,,15,22,10234,,,,26,10676,,,,32,23531,,,,4,29437,,,,3,7042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159776,04-May-2016,14:54:00,1,,33,15,1,5,,,,,,,,,,,,,,15,22,13047,,,,4,1295,,,,32,12805,,,,26,30499,,,,3,5451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159776,04-May-2016,15:09:00,2,,34,15,1,7,,,,,,,,,,,,,,15,26,30126,,,,16,26748,,,,4,16682,,,,22,28345,,,,31,9830,,,,32,19726,,,,3,17786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159776,06-May-2016,00:39:00,11,,35,18,1,4,,,,,,,,,,,,,,15,17,244,,,,3,5510,,,,6,12558,,,,28,9057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159776,06-May-2016,01:39:00,8,,36,18,1,7,,,,,,,,,,,,,,15,17,12336,,,,6,22272,,,,12,28680,,,,28,7933,,,,19,30342,,,,24,26950,,,,2,31322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159776,06-May-2016,19:01:49,2,,38,18,0,4,,,,,,,,,,,,,,15,23,32008,,,,8,1268,,,,27,14463,,,,9,29770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159776,07-May-2016,08:54:11,2,,40,44,0,5,,,,,,,,,,,,,,15,15,12894,,,,24,31454,,,,21,15206,,,,18,32707,,,,20,3797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159776,07-May-2016,10:46:27,1,,41,45,0,5,,,,,,,,,,,,,,15,32,11553,,,,10,25696,,,,14,24216,,,,24,1902,,,,21,12674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159776,07-May-2016,17:32:14,1,,43,55,0,8,,,,,,,,,,,,,,15,27,9560,,,,8,29593,,,,23,9265,,,,3,22491,,,,16,4752,,,,31,21484,,,,26,5943,,,,22,21348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159776,08-May-2016,09:59:37,1,,48,78,0,4,,,,,,,,,,,,,,15,21,17574,,,,24,21406,,,,20,20814,,,,32,1068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159776,08-May-2016,16:33:36,1,,50,,0,9,,,,,,,,,,,,,,15,26,11111,,,,23,10788,,,,27,28461,,,,22,28477,,,,16,4246,,,,31,13479,,,,4,8066,,,,8,27340,,,,3,7229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159776,08-May-2016,17:37:58,1,,51,89,0,6,,,,,,,,,,,,,,15,27,18349,,,,23,15929,,,,8,27962,,,,16,9108,,,,3,21213,,,,22,21526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159776,09-May-2016,08:19:42,1,,57,110,0,8,,,,,,,,,,,,,,15,10,6879,,,,29,26320,,,,18,2382,,,,15,30394,,,,21,10130,,,,20,21274,,,,13,9596,,,,32,22304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159776,09-May-2016,10:49:51,1,,58,113,0,6,,,,,,,,,,,,,,15,32,7103,,,,10,26794,,,,14,16909,,,,21,18726,,,,31,5206,,,,24,5477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159776,09-May-2016,21:31:01,1,,63,129,0,8,,,,,,,,,,,,,,15,7,16706,,,,1,1348,,,,30,4852,,,,17,11952,,,,11,17317,,,,28,17649,,,,13,22407,,,,22,10432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159776,10-May-2016,02:22:46,1,,65,,0,9,,,,,,,,,,,,,,15,6,31104,,,,19,32038,,,,12,31591,,,,2,2816,,,,17,30688,,,,9,3824,,,,25,3932,,,,5,10091,,,,23,14871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159776,10-May-2016,12:29:47,1,,73,,0,9,,,,,,,,,,,,,,15,10,4880,,,,32,9095,,,,31,12334,,,,25,6756,,,,14,17534,,,,22,14112,,,,4,1862,,,,26,3250,,,,1,19644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159776,10-May-2016,18:58:16,1,,75,149,0,8,,,,,,,,,,,,,,15,9,22018,,,,7,20202,,,,8,2012,,,,23,30604,,,,11,31889,,,,30,15356,,,,27,14086,,,,1,6491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159776,11-May-2016,09:58:43,1,,84,157,0,7,,,,,,,,,,,,,,15,10,17771,,,,21,25265,,,,15,6549,,,,32,20986,,,,18,32475,,,,24,23614,,,,14,30698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159776,12-May-2016,21:11:22,1,,96,200,0,8,,,,,,,,,,,,,,15,1,6018,,,,28,7575,,,,30,5934,,,,11,3330,,,,7,4196,,,,17,391,,,,19,11053,,,,9,28998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159776,12-May-2016,22:32:05,1,,97,,0,9,,,,,,,,,,,,,,15,17,22706,,,,19,18546,,,,28,5627,,,,30,24665,,,,6,31588,,,,1,26186,,,,11,3068,,,,22,5044,,,,3,23535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159776,13-May-2016,06:35:12,1,,104,202,0,4,,,,,,,,,,,,,,15,15,25598,,,,29,6847,,,,13,28238,,,,20,8634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159776,13-May-2016,07:50:21,1,,105,202,0,8,,,,,,,,,,,,,,15,29,23753,,,,20,17522,,,,15,5948,,,,13,6364,,,,21,23612,,,,24,32245,,,,18,25530,,,,5,16874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159776,14-May-2016,07:20:58,1,,114,236,0,7,,,,,,,,,,,,,,15,20,10813,,,,13,31612,,,,15,16474,,,,21,17335,,,,18,15910,,,,5,18338,,,,24,15545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159776,14-May-2016,14:13:24,2,,117,246,0,4,,,,,,,,,,,,,,15,26,13164,,,,22,6137,,,,16,7540,,,,29,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159776,14-May-2016,22:03:41,1,,121,,0,9,,,,,,,,,,,,,,15,17,17282,,,,30,19474,,,,28,14182,,,,11,23833,,,,19,9779,,,,1,27918,,,,7,11612,,,,22,31732,,,,13,28796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159776,15-May-2016,12:52:17,1,,129,,0,9,,,,,,,,,,,,,,15,32,8119,,,,14,27319,,,,10,28634,,,,31,5942,,,,22,25949,,,,25,27438,,,,4,4994,,,,18,27412,,,,26,8518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159776,15-May-2016,15:55:28,1,,130,276,0,6,,,,,,,,,,,,,,15,23,22628,,,,26,16648,,,,16,23443,,,,22,6556,,,,31,15374,,,,3,6592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159776,15-May-2016,20:12:04,1,,132,281,0,6,,,,,,,,,,,,,,15,1,15994,,,,7,17603,,,,11,10762,,,,30,8242,,,,17,16310,,,,8,18600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159776,16-May-2016,10:10:53,1,,137,306,0,7,,,,,,,,,,,,,,15,21,14730,,,,32,20786,,,,10,847,,,,14,24240,,,,18,21268,,,,31,15084,,,,12,11856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159776,17-May-2016,01:49:25,1,1.000000,142,329,0,6,,,,,,,,,,,,,,15,6,7120,,,,19,4009,,,,17,8402,,,,12,17102,,,,2,29623,,,,5,20169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159776,17-May-2016,03:08:17,1,1.000000,143,,0,9,,,,,,,,,,,,,,15,19,26599,,,,6,11092,,,,5,9875,,,,13,1932,,,,17,2005,,,,12,9033,,,,9,27878,,,,29,2268,,,,2,29209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159776,17-May-2016,10:04:48,1,1.000000,148,333,0,6,,,,,,,,,,,,,,15,32,18453,,,,21,20968,,,,14,20844,,,,10,29872,,,,12,7392,,,,18,21500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159776,17-May-2016,13:06:04,1,1.000000,149,338,0,7,,,,,,,,,,,,,,15,4,3800,,,,32,10561,,,,31,9854,,,,26,16682,,,,14,6790,,,,10,30092,,,,16,4200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159776,17-May-2016,15:58:27,1,1.000000,151,340,0,8,,,,,,,,,,,,,,15,27,28937,,,,22,18900,,,,3,29250,,,,16,28273,,,,23,7228,,,,26,146,,,,8,28596,,,,31,4620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159776,17-May-2016,17:43:51,1,1.000000,152,340,0,7,,,,,,,,,,,,,,15,9,6990,,,,23,17761,,,,8,20880,,,,7,9143,,,,16,30924,,,,11,18743,,,,27,26837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159776,18-May-2016,12:56:20,1,1.000000,163,362,0,4,,,,,,,,,,,,,,15,32,17410,,,,10,21905,,,,26,29634,,,,1,31782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
