DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
159776,159776,Mk10,Weak,02-May-2016,23:05:11,02-May-2016,23:05:11
159776,159776,Mk10,Strong,24-Jul-2016,09:14:59,24-Jul-2016,09:15:02
159776,159776,Mk10,Strong,24-Aug-2016,14:56:07,24-Aug-2016,14:56:10
