DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon
159776,159776,,Mk10,,,03:20:25 22-May-2016,,B,28.7590,-82.7077,CRC,0,0,,3186,3.504,0.992,0.156,28.20,,-40.0,0,,,,,,,,,,,94,24,255,75,,,,,,,,675,472,
159776,159776,,Mk10,,,07:59:46 30-May-2016,,B,28.7514,-82.6654,CRC,0,0,,4402,3.504,0.992,0.236,29.20,,-40.0,0,,,,,,,,,,,163,22,255,81,,,,,,,,1025,735,
159776,159776,,Mk10,,,23:48:13 06-Jun-2016,,B,28.7554,-82.6980,,0,0,,5618,3.504,0.800,0.184,28.00,63.5,778.0,17,,,,,,,,,,,,113,146,173,16804,,,,,,,,,
159776,159776,,Mk10,,,12:09:48 18-Jun-2016,,B,28.7416,-82.7124,,0,0,,7858,3.504,0.992,0.164,27.70,-35.5,-40.0,0,,,,,,,,,,,,22,243,75,44224,,,,,,,,,
159776,159776,,Mk10,,09:14:59 24-Jul-2016,09:15:02 24-Jul-2016,3,B,28.7626,-82.7143,CRC,0,0,,,,0.984,0.172,,,-40.0,0,,,,,,,,,,,96,21,129,50,,,,,,,,3721,2918,
159776,159776,,Mk10,,,08:49:06 13-Aug-2016,,B,28.7652,-82.7075,CRC,0,0,,17138,3.504,0.984,0.240,30.60,,-40.0,0,,,,,,,,,,,66,27,126,50,,,,,,,,4971,4126,
159776,159776,,Mk10,,,08:05:54 17-Aug-2016,,B,28.7532,-82.7113,CRC,0,0,,17803,3.504,0.984,0.200,29.30,,-40.0,0,,,,,,,,,,,84,28,119,50,,,,,,,,5250,4405,
159776,159776,,Mk10,,,10:51:25 17-Aug-2016,,B,28.7539,-82.7059,,0,0,,17817,3.504,0.984,0.200,28.80,60.0,-38.0,0,,,,,,,,,,,105,29,222,50,19068,,,,,,,,,
159776,159776,,Mk10,,15:39:55 17-Aug-2016,15:39:58 17-Aug-2016,3,B,28.7507,-82.7088,CRC,0,0,,,,0.992,0.196,,,-40.0,0,,,,,,,,,,,56,28,119,50,,,,,,,,5273,4428,
159776,159776,,Mk10,,,07:57:55 18-Aug-2016,,B,28.7570,-82.6998,CRC,0,0,,17975,3.504,0.992,0.168,30.30,,-40.0,0,,,,,,,,,,,73,28,136,50,,,,,,,,5322,4477,
159776,159776,,Mk10,,,10:18:29 18-Aug-2016,,B,28.7584,-82.7032,CRC,0,0,,17989,3.504,0.984,0.196,30.20,,-40.0,0,,,,,,,,,,,75,28,136,50,,,,,,,,5328,4483,
159776,159776,,Mk10,,,20:59:49 18-Aug-2016,,B,28.7620,-82.7057,,0,0,,18035,3.504,2.016,0.448,31.80,-19.5,724.0,27,,,,,,,,,,,,4,10,215,22775,,,,,,,,,
