DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
Lorenzo,226069,Mk10,00:50:33 18-Nov-2021,Argos,A,47.6800,-122.1352,,,,,,,,,,Speed to avg loc 132 x median
Lorenzo,226069,Mk10,01:25:33 18-Nov-2021,Argos,3,47.6767,-122.1346,137,182,103,66,,,,,,Speed to avg loc 132 x median
Lorenzo,226069,Mk10,01:27:03 18-Nov-2021,Argos,3,47.6765,-122.1340,130,213,78,81,,,,,,Speed to avg loc 132 x median
Lorenzo,226069,Mk10,02:28:03 18-Nov-2021,Argos,3,47.6774,-122.1324,136,430,43,70,,,,,,Speed to avg loc 132 x median
Lorenzo,226069,Mk10,03:00:33 18-Nov-2021,Argos,3,47.6780,-122.1347,132,431,40,103,,,,,,Speed to avg loc 132 x median
Lorenzo,226069,Mk10,03:09:03 18-Nov-2021,Argos,3,47.6773,-122.1299,131,424,40,82,,,,,,Speed to avg loc 132 x median
Lorenzo,226069,Mk10,03:24:33 18-Nov-2021,Argos,3,47.6787,-122.1347,141,236,84,96,,,,,,Speed to avg loc 132 x median
Lorenzo,226069,Mk10,03:39:33 18-Nov-2021,Argos,3,47.6768,-122.1343,134,174,102,107,,,,,,Speed to avg loc 132 x median
Lorenzo,226069,Mk10,04:06:03 18-Nov-2021,Argos,3,47.6770,-122.1340,118,171,81,76,,,,,,Speed to avg loc 132 x median
Lorenzo,226069,Mk10,04:15:23 18-Nov-2021,Argos,3,47.6769,-122.1351,115,256,51,76,,,,,,Speed to avg loc 132 x median
Lorenzo,226069,Mk10,04:46:03 18-Nov-2021,Argos,3,47.6755,-122.1321,161,347,74,70,,,,,,Speed to avg loc 132 x median
Lorenzo,226069,Mk10,04:51:03 18-Nov-2021,Argos,3,47.6758,-122.1313,224,425,117,49,,,,,,Speed to avg loc 132 x median
Lorenzo,226069,Mk10,05:07:33 18-Nov-2021,Argos,2,47.6806,-122.1226,360,2961,43,81,,,,,,Speed to avg loc 132 x median
Lorenzo,226069,Mk10,05:22:33 18-Nov-2021,Argos,2,47.6808,-122.1199,367,6478,20,77,,,,,,Speed to avg loc 132 x median
Lorenzo,226069,Mk10,20:10:23 07-Dec-2021,Argos,3,-3.8465,-32.4159,156,512,47,101,,,,,,
Lorenzo,226069,Mk10,21:06:39 07-Dec-2021,Argos,3,-3.8468,-32.4144,149,212,104,42,,,,,,
Lorenzo,226069,Mk10,21:20:09 07-Dec-2021,Argos,3,-3.8466,-32.4140,156,272,89,65,,,,,,
Lorenzo,226069,Mk10,10:01:40 11-Jan-2022,Argos,2,-3.8522,-32.3689,377,432,328,27,,,,,,
Lorenzo,226069,Mk10,10:23:30 11-Jan-2022,Argos,A,-3.8795,-32.3848,1265,4556,351,110,,,,,,
