DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
Lorenzo,226069,Mk10,Strong,18-Nov-2021,00:50:33,18-Nov-2021,00:50:34
Lorenzo,226069,Mk10,Strong,26-Jul-2022,19:56:25,26-Jul-2022,19:56:55
