DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
161644,161644,UT,Strong,28-Sep-2016,17:50:52,28-Sep-2016,17:50:50
161644,161644,UT,Strong,16-Dec-2016,09:19:36,16-Dec-2016,09:19:24
