"DeployID","Platform ID No.","Prg No.","Latitude","Longitude","Loc. quality","Loc. date","Loc. type","Altitude","Pass","Sat.","Mote Id","Frequency","Msg Date","Comp.","Msg","> - 120 DB","Best level","Delta freq.","Long. 1","Lat. sol. 1","Long. 2","Lat. sol. 2","Loc. idx","Nopc","Error radius","Semi-major axis","Semi-minor axis","Ellipse orientation","GDOP","SENSOR #01","SENSOR #02","SENSOR #03","SENSOR #04","SENSOR #05","SENSOR #06","SENSOR #07","SENSOR #08","SENSOR #09","SENSOR #10","SENSOR #11","SENSOR #12","SENSOR #13","SENSOR #14","SENSOR #15","SENSOR #16","SENSOR #17","SENSOR #18","SENSOR #19","SENSOR #20","SENSOR #21","SENSOR #22","SENSOR #23","SENSOR #24","SENSOR #25","SENSOR #26","SENSOR #27","SENSOR #28","SENSOR #29","SENSOR #30","SENSOR #31","SENSOR #32"
"",161644,6071,-25.55439,-48.25813,1,09/28/2016 17:56:51,Argos,0,481,NP,,401677379.54,09/28/2016 17:50:50,1,11,0,-125,401677379.54,-48.25813,-25.55439,-34.92393,-22.61508,40,3,995,1523,649,91,142,73,48,90,11,232,158,66,118,30,71,45,1,86,4,249,14,1,255,255,215,80,0,0,,,,,,,,,
"",161644,6071,-25.55439,-48.25813,1,09/28/2016 17:56:51,Argos,0,481,NP,,401677379.54,09/28/2016 17:51:50,1,11,0,-125,401677379.54,-48.25813,-25.55439,-34.92393,-22.61508,40,3,995,1523,649,91,142,42,126,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",161644,6071,-25.55439,-48.25813,1,09/28/2016 17:56:51,Argos,0,481,NP,,401677379.54,09/28/2016 17:53:20,1,11,0,-125,401677379.54,-48.25813,-25.55439,-34.92393,-22.61508,40,3,995,1523,649,91,142,88,80,90,11,232,158,66,118,30,71,85,128,214,5,3,14,1,255,255,217,176,0,0,,,,,,,,,
"",161644,6071,-25.55439,-48.25813,1,09/28/2016 17:56:51,Argos,0,481,NP,,401677379.54,09/28/2016 17:53:51,2,11,0,-125,401677379.54,-48.25813,-25.55439,-34.92393,-22.61508,40,3,995,1523,649,91,142,26,17,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",161644,6071,-25.55439,-48.25813,1,09/28/2016 17:56:51,Argos,0,481,NP,,401677379.54,09/28/2016 17:54:21,1,11,0,-125,401677379.54,-48.25813,-25.55439,-34.92393,-22.61508,40,3,995,1523,649,91,142,38,131,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",161644,6071,-25.55439,-48.25813,1,09/28/2016 17:56:51,Argos,0,481,NP,,401677379.54,09/28/2016 17:55:51,1,11,0,-125,401677379.54,-48.25813,-25.55439,-34.92393,-22.61508,40,3,995,1523,649,91,142,74,112,90,11,232,158,66,118,30,71,125,65,214,5,13,16,1,255,255,218,80,0,0,,,,,,,,,
"",161644,6071,-25.55439,-48.25813,1,09/28/2016 17:56:51,Argos,0,481,NP,,401677379.54,09/28/2016 17:57:51,3,11,0,-125,401677379.54,-48.25813,-25.55439,-34.92393,-22.61508,40,3,995,1523,649,91,142,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",161644,6071,-25.55439,-48.25813,1,09/28/2016 17:56:51,Argos,0,481,NP,,401677379.54,09/28/2016 17:58:21,1,11,0,-125,401677379.54,-48.25813,-25.55439,-34.92393,-22.61508,40,3,995,1523,649,91,142,67,144,90,11,232,158,66,118,30,70,166,0,212,21,23,14,1,223,247,88,0,0,0,,,,,,,,,
"",161644,6071,-25.56068,-48.28883,B,09/29/2016 05:16:37,Argos,0,0,NP,,401677409.19,09/29/2016 05:16:37,1,1,0,-137,401677409.19,-48.28883,-25.56068,-34.73657,-22.69241,8,3,64339,67796,61057,106,9783,32,39,145,0,0,0,0,0,2,181,192,110,3,182,189,74,132,188,17,,,,,,,,,,,,,
"",161644,6071,-25.55511,-48.29663,B,09/29/2016 07:36:27,Argos,0,0,NN,,401677406.76,09/29/2016 07:36:27,1,1,0,-135,401677406.76,-48.29663,-25.55511,-48.29663,-25.55511,1,3,57634,86071,38591,82,9238,32,39,145,0,0,0,0,0,0,255,12,5,19,30,22,130,0,0,0,,,,,,,,,,,,,
"",161644,6071,-25.46224,-48.37801,B,09/29/2016 17:38:56,Argos,0,54,NP,,401677404.46,09/29/2016 17:38:29,1,2,0,-128,401677404.46,-48.37801,-25.46224,-48.37801,-25.46224,8,3,2776,35646,216,84,7580,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",161644,6071,-25.46224,-48.37801,B,09/29/2016 17:38:56,Argos,0,54,NP,,401677404.46,09/29/2016 17:39:24,1,2,0,-128,401677404.46,-48.37801,-25.46224,-48.37801,-25.46224,8,3,2776,35646,216,84,7580,26,17,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",161644,6071,-25.45614,-48.38493,B,09/29/2016 20:27:47,Argos,0,0,NK,,401677399.39,09/29/2016 20:27:47,1,1,0,-129,401677399.39,-48.38493,-25.45614,-48.38493,-25.45614,8,3,3350,10010,1121,85,9172,66,212,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",161644,6071,-25.46568,-48.38661,B,09/29/2016 20:45:02,Argos,0,0,SR,,401677408.63,09/29/2016 20:45:03,1,1,0,-126,401677408.63,-48.38661,-25.46568,-48.38661,-25.46568,6,3,3211,11623,887,92,8768,91,80,90,11,232,158,66,118,30,210,209,68,86,6,117,10,1,168,45,205,48,0,0,,,,,,,,,
"",161644,6071,-25.46571,-48.38556,B,09/29/2016 21:44:33,Argos,0,0,NN,,401677400.64,09/29/2016 21:44:33,1,1,0,-128,401677400.64,-48.38556,-25.46571,-48.38556,-25.46571,8,3,3170,9330,1076,90,8961,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",161644,6071,-25.47684,-48.35005,B,09/29/2016 22:30:52,Argos,0,0,SR,,401677420.25,09/29/2016 22:30:52,1,1,0,-137,401677420.25,-48.35005,-25.47684,-48.35005,-25.47684,6,2,2971,7540,1170,85,8398,39,72,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",161644,6071,-25.50283,-48.31638,B,09/30/2016 01:15:11,Argos,0,0,MA,,401677405.65,09/30/2016 01:15:11,1,1,0,-120,401677405.65,-48.31638,-25.50283,-48.31638,-25.50283,8,3,3240,8624,1217,84,9160,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",161644,6071,-25.52131,-48.22461,B,09/30/2016 09:03:59,Argos,0,0,NN,,401677395.08,09/30/2016 09:04:00,1,1,0,-133,401677395.08,-48.22461,-25.52131,-48.22461,-25.52131,8,3,4151,9282,1856,92,11739,91,176,90,11,232,59,115,62,46,122,205,163,63,105,51,3,207,107,228,139,17,149,178,,,,,,,,,
"",161644,6071,-25.50459,-48.29956,B,09/30/2016 09:07:02,Argos,0,365,SR,,401677399.15,09/30/2016 09:04:00,1,2,0,-128,401677399.15,-48.29956,-25.50459,-48.29956,-25.50459,6,2,1472,27741,78,28,4152,91,176,90,11,232,159,194,71,19,134,213,131,188,209,198,98,56,94,254,34,115,54,13,,,,,,,,,
"",161644,6071,-25.50459,-48.29956,B,09/30/2016 09:07:02,Argos,0,365,SR,,401677399.15,09/30/2016 09:10:05,1,2,0,-128,401677399.15,-48.29956,-25.50459,-48.29956,-25.50459,6,2,1472,27741,78,28,4152,26,17,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
