DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,Depth,Temperature,Source
161644,161644,0.500000,UT,18:00:00 28-Sep-2016,,,,0.0,29.9,Status
161644,161644,0.500000,UT,21:00:00 29-Sep-2016,,,,0.0,21.8,Status
161644,161644,0.500000,UT,21:00:00 03-Oct-2016,,,,0.0,20.5,Status
161644,161644,0.500000,UT,02:00:00 04-Oct-2016,,,,0.0,20.5,Status
161644,161644,0.500000,UT,08:00:00 12-Oct-2016,,,,0.0,17.0,Status
161644,161644,0.500000,UT,18:00:00 12-Oct-2016,,,,0.0,29.3,Status
161644,161644,0.500000,UT,19:00:00 12-Oct-2016,,,,0.0,28.6,Status
161644,161644,0.500000,UT,09:00:00 25-Oct-2016,,,,0.0,24.5,Status
161644,161644,0.500000,UT,09:00:00 04-Nov-2016,,,,0.0,22.6,Status
161644,161644,0.500000,UT,09:00:00 20-Nov-2016,,,,0.0,24.5,Status
161644,161644,0.500000,UT,09:00:00 16-Dec-2016,,,,0.0,22.8,Status
