DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
Gustavo,205539,Mk10,DS,14,11,0,,,21:40:41 10-Dec-2020,NK,1,-3.8440,-32.4011,-3.8440,-32.4011,,,401650000,-129
Gustavo,205539,Mk10,DS,2,1,0,,,21:52:41 10-Dec-2020,NP,1,-3.8488,-32.4233,-12.1365,-67.5443,56,,401677534,-127
Gustavo,205539,Mk10,DS,4,1,0,,,23:04:42 10-Dec-2020,MA,3,-3.8474,-32.4148,-3.8474,-32.4148,58,,401677523,-114
Gustavo,205539,Mk10,DS,3,0,2,90,90,23:12:11 10-Dec-2020,NN,A,-3.8439,-32.4196,-3.8439,-32.4196,6,,401677519,-128
Gustavo,205539,Mk10,DS,3,0,1,180,90,23:26:42 10-Dec-2020,MC,A,-3.8457,-32.4161,-3.8457,-32.4161,6,,401677522,-116
Gustavo,205539,Mk10,DS,2,0,2,360,360,00:15:12 11-Dec-2020,MB,B,-3.8446,-32.4173,-3.8446,-32.4173,8,,401677522,-127
Gustavo,205539,Mk10,DS,6,1,0,,,00:50:27 11-Dec-2020,NN,2,-3.8485,-32.4159,-3.8485,-32.4159,58,,401677523,-121
Gustavo,205539,Mk10,DS,2,0,2,90,90,01:09:57 11-Dec-2020,MC,B,-3.8493,-32.4155,-3.8493,-32.4155,6,,401677523,-130
Gustavo,205539,Mk10,DS,3,0,2,135,90,07:12:57 11-Dec-2020,SR,A,-3.8454,-32.4179,-3.8454,-32.4179,8,,401677527,-136
Gustavo,205539,Mk10,DS,6,0,0,90,90,08:39:57 11-Dec-2020,A1,3,-3.8469,-32.4162,-3.8469,-32.4162,58,,401677528,-125
Gustavo,205539,Mk10,DS,8,0,2,102,90,08:47:27 11-Dec-2020,NP,2,-3.8460,-32.4169,-3.8460,-32.4169,56,,401677531,-125
Gustavo,205539,Mk10,DS,6,0,0,90,90,08:53:27 11-Dec-2020,SR,3,-3.8449,-32.4143,-3.8449,-32.4143,56,,401677527,-121
