"DeployID","Platform ID No.","Prg No.","Latitude","Longitude","Loc. quality","Loc. date","Loc. type","Altitude","Pass","Sat.","Mote Id","Frequency","Msg Date","Comp.","Msg","> - 120 DB","Best level","Delta freq.","Long. 1","Lat. sol. 1","Long. 2","Lat. sol. 2","Loc. idx","Nopc","Error radius","Semi-major axis","Semi-minor axis","Ellipse orientation","GDOP","SENSOR #01","SENSOR #02","SENSOR #03","SENSOR #04","SENSOR #05","SENSOR #06","SENSOR #07","SENSOR #08","SENSOR #09","SENSOR #10","SENSOR #11","SENSOR #12","SENSOR #13","SENSOR #14","SENSOR #15","SENSOR #16","SENSOR #17","SENSOR #18","SENSOR #19","SENSOR #20","SENSOR #21","SENSOR #22","SENSOR #23","SENSOR #24","SENSOR #25","SENSOR #26","SENSOR #27","SENSOR #28","SENSOR #29","SENSOR #30","SENSOR #31","SENSOR #32"
"",142699,2278,,,,,,,385,NP,,401650000,05/31/2017 20:00:14,1,2,0,-124,401650000,,,,,,,,,,,,38,58,197,127,16,206,3,199,128,0,0,,,,,,,,,,,,,,,,,,,,,
"",142699,2278,,,,,,,385,NP,,401650000,05/31/2017 20:06:39,1,2,0,-124,401650000,,,,,,,,,,,,119,215,85,127,22,48,17,115,24,61,231,216,235,45,144,254,121,136,129,67,128,0,0,,,,,,,,,
"",142699,2278,,,,,,,0,NP,,401650000,05/31/2017 21:41:37,1,1,0,-140,401650000,,,,,,,,,,,,190,18,21,127,71,64,59,40,12,116,195,105,64,84,160,27,9,0,18,4,216,80,11,198,131,161,64,209,60,0,0,
"",142699,2278,,,,,,,0,NP,,401650000,05/31/2017 21:51:29,1,1,0,-140,401650000,,,,,,,,,,,,38,58,197,127,16,206,3,199,128,0,0,,,,,,,,,,,,,,,,,,,,,
"",142699,2278,,,,,,,0,NK,,401650000,05/31/2017 22:33:31,1,1,0,-124,401650000,,,,,,,,,,,,38,58,197,127,16,206,3,199,239,252,206,,,,,,,,,,,,,,,,,,,,,
"",142699,2278,,,,,,,250,NN,,401650000,05/31/2017 23:26:21,1,2,0,-125,401650000,,,,,,,,,,,,84,191,85,187,192,22,156,88,237,65,16,,,,,,,,,,,,,,,,,,,,,
"",142699,2278,,,,,,,250,NN,,401650000,05/31/2017 23:30:31,1,2,0,-125,401650000,,,,,,,,,,,,119,215,85,127,22,48,17,115,24,61,231,216,235,45,144,254,121,136,129,67,128,0,0,,,,,,,,,
"",142699,2278,,,,,,,0,NK,,401650000,06/01/2017 00:12:48,1,1,0,-121,401650000,,,,,,,,,,,,188,14,197,127,24,252,135,232,35,51,138,0,18,3,8,84,97,134,20,146,84,162,166,149,10,48,230,97,120,231,156,
"",142699,2278,,,,,,,0,MA,,401650000,06/01/2017 00:40:48,1,1,0,-131,401650000,,,,,,,,,,,,77,91,229,127,17,128,0,,,,,,,,,,,,,,,,,,,,,,,,,
"",142699,2278,,,,,,,0,NN,,401650000,06/01/2017 01:13:11,1,1,0,-128,401650000,,,,,,,,,,,,177,2,229,127,104,129,42,40,0,73,4,1,64,7,64,114,138,0,38,5,13,20,0,36,10,116,40,0,226,128,0,
"",142699,2278,,,,,,,0,SR,,401650000,06/01/2017 01:23:24,1,1,0,-132,401650000,,,,,,,,,,,,151,5,213,127,16,33,179,213,70,48,0,,,,,,,,,,,,,,,,,,,,,
"",142699,2278,,,,,,,0,MA,,401650000,06/01/2017 02:17:29,1,1,1,-118,401650000,,,,,,,,,,,,188,14,197,127,24,252,135,232,35,51,138,1,19,67,8,80,0,144,4,226,128,4,128,164,20,0,36,4,48,160,0,
"",142699,2278,,,,,,,0,MA,,401650000,06/01/2017 02:26:24,1,1,1,-118,401650000,,,,,,,,,,,,31,84,53,127,39,0,0,3,108,44,114,128,128,0,0,,,,,,,,,,,,,,,,,
"",142699,2278,28.65736,-82.71169,2,06/01/2017 04:03:54,Argos,0,0,MA,,401650000,06/01/2017 04:00:40,1,1,0,-125,401650000,-82.71169,28.65736,-82.71169,28.65736,50,3,431,1594,116,57,890,144,219,5,127,32,64,178,213,224,210,211,,,,,,,,,,,,,,,,,,,,,
"",142699,2278,28.65736,-82.71169,2,06/01/2017 04:03:54,Argos,0,0,MA,,401650000,06/01/2017 04:02:54,1,1,0,-125,401650000,-82.71169,28.65736,-82.71169,28.65736,50,3,431,1594,116,57,890,44,132,181,127,32,190,7,254,148,128,0,,,,,,,,,,,,,,,,,,,,,
"",142699,2278,28.65736,-82.71169,2,06/01/2017 04:03:54,Argos,0,0,MA,,401650000,06/01/2017 04:05:39,1,1,0,-125,401650000,-82.71169,28.65736,-82.71169,28.65736,50,3,431,1594,116,57,890,77,91,229,127,17,128,0,,,,,,,,,,,,,,,,,,,,,,,,,
"",142699,2278,28.65736,-82.71169,2,06/01/2017 04:03:54,Argos,0,0,MA,,401650000,06/01/2017 04:06:25,1,1,0,-125,401650000,-82.71169,28.65736,-82.71169,28.65736,50,3,431,1594,116,57,890,151,5,213,127,16,32,179,213,70,48,0,,,,,,,,,,,,,,,,,,,,,
"",142699,2278,28.65457,-82.72163,3,06/01/2017 08:28:04,Argos,0,502,NP,,401677319.25,06/01/2017 08:28:05,1,11,0,-122,401677319.25,-82.72163,28.65457,-82.72163,28.65457,58,3,124,266,57,110,174,31,84,53,127,39,0,0,3,108,44,114,128,128,0,0,,,,,,,,,,,,,,,,,
"",142699,2278,28.65457,-82.72163,3,06/01/2017 08:28:04,Argos,0,502,NP,,401677319.25,06/01/2017 08:28:51,1,11,0,-122,401677319.25,-82.72163,28.65457,-82.72163,28.65457,58,3,124,266,57,110,174,120,168,69,130,86,112,27,187,70,95,69,94,87,241,149,111,14,137,74,48,195,185,137,1,71,0,30,,,,,
"",142699,2278,28.65457,-82.72163,3,06/01/2017 08:28:04,Argos,0,502,NP,,401677319.25,06/01/2017 08:29:36,1,11,0,-122,401677319.25,-82.72163,28.65457,-82.72163,28.65457,58,3,124,266,57,110,174,220,3,117,130,9,2,131,187,152,251,186,251,186,255,250,238,238,229,174,228,204,204,205,164,204,207,153,140,221,207,141,
