Prog,PTT,Len,Satellite,Class,Pass,PassDate,PassTime,Latitude,Longitude,Comment,Frequency,Power,IQ,Dups,MsgDate,MsgTime,Latitude2,Longitude2,Duration,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,SENSOR #01,SENSOR #02,SENSOR #03,SENSOR #04,SENSOR #05,SENSOR #06,SENSOR #07,SENSOR #08,SENSOR #09,SENSOR #10,SENSOR #11,SENSOR #12,SENSOR #13,SENSOR #14,SENSOR #15,SENSOR #16,SENSOR #17,SENSOR #18,SENSOR #19,SENSOR #20,SENSOR #21,SENSOR #22,SENSOR #23,SENSOR #24,SENSOR #25,SENSOR #26,SENSOR #27,SENSOR #28,SENSOR #29,SENSOR #30,SENSOR #31,SENSOR #32
2278,142699,11,NP, ,2,31-May-2017,20:06:39,,,,401650000,-124,,0,31-May-2017,20:00:14,,,385,,,,,,,38,58,197,127,16,206,3,199,128,0,0,,,,,,,,,,,,,,,,,,,,,
2278,142699,23,NP, ,2,31-May-2017,20:06:39,,,,401650000,-124,,0,31-May-2017,20:06:39,,,385,,,,,,,119,215,85,127,22,48,17,115,24,61,231,216,235,45,144,254,121,136,129,67,128,0,0,,,,,,,,,
2278,142699,31,NP, ,3,31-May-2017,21:51:29,,,,401650000,-140,,0,31-May-2017,21:41:37,,,592,,,,,,,190,18,21,127,71,64,59,40,12,116,195,105,64,84,160,27,9,0,18,4,216,80,11,198,131,161,64,209,60,0,0,
2278,142699,11,NP, ,3,31-May-2017,21:51:29,,,,401650000,-140,,0,31-May-2017,21:51:29,,,592,,,,,,,38,58,197,127,16,206,3,199,128,0,0,,,,,,,,,,,,,,,,,,,,,
2278,142699,11,NK, ,4,31-May-2017,22:33:31,,,,401650000,-124,,0,31-May-2017,22:33:31,,,,,,,,,,38,58,197,127,16,206,3,199,239,252,206,,,,,,,,,,,,,,,,,,,,,
2278,142699,11,NN, ,5,31-May-2017,23:30:31,,,,401650000,-125,,0,31-May-2017,23:26:21,,,250,,,,,,,84,191,85,187,192,22,156,88,237,65,16,,,,,,,,,,,,,,,,,,,,,
2278,142699,23,NN, ,5,31-May-2017,23:30:31,,,,401650000,-125,,0,31-May-2017,23:30:31,,,250,,,,,,,119,215,85,127,22,48,17,115,24,61,231,216,235,45,144,254,121,136,129,67,128,0,0,,,,,,,,,
2278,142699,31,NK, ,6,01-Jun-2017,00:12:48,,,,401650000,-121,,0,01-Jun-2017,00:12:48,,,,,,,,,,188,14,197,127,24,252,135,232,35,51,138,0,18,3,8,84,97,134,20,146,84,162,166,149,10,48,230,97,120,231,156,
2278,142699,7,MA, ,7,01-Jun-2017,00:40:48,,,,401650000,-131,,0,01-Jun-2017,00:40:48,,,,,,,,,,77,91,229,127,17,128,0,,,,,,,,,,,,,,,,,,,,,,,,,
2278,142699,31,NN, ,8,01-Jun-2017,01:13:11,,,,401650000,-128,,0,01-Jun-2017,01:13:11,,,,,,,,,,177,2,229,127,104,129,42,40,0,73,4,1,64,7,64,114,138,0,38,5,13,20,0,36,10,116,40,0,226,128,0,
2278,142699,11,SR, ,9,01-Jun-2017,01:23:24,,,,401650000,-132,,0,01-Jun-2017,01:23:24,,,,,,,,,,151,5,213,127,16,33,179,213,70,48,0,,,,,,,,,,,,,,,,,,,,,
2278,142699,31,MA, ,10,01-Jun-2017,02:26:24,,,,401650000,-118,,0,01-Jun-2017,02:17:29,,,535,,,,,,,188,14,197,127,24,252,135,232,35,51,138,1,19,67,8,80,0,144,4,226,128,4,128,164,20,0,36,4,48,160,0,
2278,142699,15,MA, ,10,01-Jun-2017,02:26:24,,,,401650000,-118,,0,01-Jun-2017,02:26:24,,,535,,,,,,,31,84,53,127,39,0,0,3,108,44,114,128,128,0,0,,,,,,,,,,,,,,,,,
2278,142699,11,MA,2,11,01-Jun-2017,04:03:54,28.6574,-82.7117,,401650000,-125,50,0,01-Jun-2017,04:00:40,28.6574,-82.7117,345,431,1594,116,57,,,144,219,5,127,32,64,178,213,224,210,211,,,,,,,,,,,,,,,,,,,,,
2278,142699,11,MA,2,11,01-Jun-2017,04:03:54,28.6574,-82.7117,,401650000,-125,50,0,01-Jun-2017,04:02:54,28.6574,-82.7117,345,431,1594,116,57,,,44,132,181,127,32,190,7,254,148,128,0,,,,,,,,,,,,,,,,,,,,,
2278,142699,7,MA,2,11,01-Jun-2017,04:03:54,28.6574,-82.7117,,401650000,-125,50,0,01-Jun-2017,04:05:39,28.6574,-82.7117,345,431,1594,116,57,,,77,91,229,127,17,128,0,,,,,,,,,,,,,,,,,,,,,,,,,
2278,142699,11,MA,2,11,01-Jun-2017,04:03:54,28.6574,-82.7117,,401650000,-125,50,0,01-Jun-2017,04:06:25,28.6574,-82.7117,345,431,1594,116,57,,,151,5,213,127,16,32,179,213,70,48,0,,,,,,,,,,,,,,,,,,,,,
2278,142699,15,NP,3,12,01-Jun-2017,08:28:04,28.6546,-82.7216,,401677319,-122,58,0,01-Jun-2017,08:28:05,28.6546,-82.7216,502,124,266,57,110,,,31,84,53,127,39,0,0,3,108,44,114,128,128,0,0,,,,,,,,,,,,,,,,,
2278,142699,27,NP,3,12,01-Jun-2017,08:28:04,28.6546,-82.7216,,401677319,-122,58,0,01-Jun-2017,08:28:51,28.6546,-82.7216,502,124,266,57,110,,,120,168,69,130,86,112,27,187,70,95,69,94,87,241,149,111,14,137,74,48,195,185,137,1,71,0,30,,,,,
2278,142699,31,NP,3,12,01-Jun-2017,08:28:04,28.6546,-82.7216,,401677319,-122,58,0,01-Jun-2017,08:29:36,28.6546,-82.7216,502,124,266,57,110,,,220,3,117,130,9,2,131,187,152,251,186,251,186,255,250,238,238,229,174,228,204,204,205,164,204,207,153,140,221,207,141,
2278,142699,7,NP,3,12,01-Jun-2017,08:28:04,28.6546,-82.7216,,401677319,-122,58,0,01-Jun-2017,08:30:22,28.6546,-82.7216,502,124,266,57,110,,,0,157,106,135,148,3,186,,,,,,,,,,,,,,,,,,,,,,,,,
2278,142699,31,NP,3,12,01-Jun-2017,08:28:04,28.6546,-82.7216,,401677319,-122,58,0,01-Jun-2017,08:31:07,28.6546,-82.7216,502,124,266,57,110,,,179,241,69,130,94,0,68,32,26,56,176,236,72,21,40,5,129,130,32,81,193,176,128,106,115,2,113,0,87,30,0,
2278,142699,31,NP,3,12,01-Jun-2017,08:28:04,28.6546,-82.7216,,401677319,-122,58,0,01-Jun-2017,08:31:52,28.6546,-82.7216,502,124,266,57,110,,,179,108,69,130,66,0,58,24,5,66,130,113,1,29,134,96,196,64,43,100,162,0,144,8,164,12,68,131,71,22,0,
2278,142699,31,NP,3,12,01-Jun-2017,08:28:04,28.6546,-82.7216,,401677319,-122,58,0,01-Jun-2017,08:32:38,28.6546,-82.7216,502,124,266,57,110,,,180,232,165,130,46,3,38,138,0,56,167,171,20,0,36,11,40,36,0,72,3,177,0,7,64,14,136,1,60,144,0,
2278,142699,31,NP,3,12,01-Jun-2017,08:28:04,28.6546,-82.7216,,401677319,-122,58,0,01-Jun-2017,08:33:23,28.6546,-82.7216,502,124,266,57,110,,,176,160,229,130,33,194,144,138,0,38,5,18,20,0,36,10,26,40,0,152,20,152,80,0,144,41,88,160,1,32,0,
2278,142699,31,NP,3,12,01-Jun-2017,08:28:04,28.6546,-82.7216,,401677319,-122,58,0,01-Jun-2017,08:34:08,28.6546,-82.7216,502,124,266,57,110,,,190,116,165,130,19,130,144,138,0,18,5,33,18,0,36,13,18,40,0,72,2,193,32,4,192,164,34,128,9,128,0,
2278,142699,11,NP,3,12,01-Jun-2017,08:28:04,28.6546,-82.7216,,401677319,-122,58,0,01-Jun-2017,08:35:39,28.6546,-82.7216,502,124,266,57,110,,,106,227,117,127,16,139,7,192,17,128,0,,,,,,,,,,,,,,,,,,,,,
2278,142699,7,NP,3,12,01-Jun-2017,08:28:04,28.6546,-82.7216,,401677319,-122,58,0,01-Jun-2017,08:36:27,28.6546,-82.7216,502,124,266,57,110,,,77,91,229,127,17,128,0,,,,,,,,,,,,,,,,,,,,,,,,,
2278,142699,31,SR,3,13,02-Jun-2017,00:52:55,28.6114,-82.7588,,401677316,-125,50,0,02-Jun-2017,00:49:57,28.6114,-82.7588,647,151,213,106,85,,,188,190,213,131,122,192,109,48,8,18,2,32,192,219,37,132,225,128,59,80,34,12,10,176,112,98,24,1,56,0,0,
2278,142699,31,SR,3,13,02-Jun-2017,00:52:55,28.6114,-82.7588,,401677316,-125,50,0,02-Jun-2017,00:50:42,28.6114,-82.7588,647,151,213,106,85,,,222,96,213,131,9,3,0,136,136,8,136,136,137,8,144,136,136,144,200,136,139,47,51,243,143,86,224,168,43,48,80,
2278,142699,31,SR,3,13,02-Jun-2017,00:52:55,28.6114,-82.7588,,401677316,-125,50,0,02-Jun-2017,00:51:30,28.6114,-82.7588,647,151,213,106,85,,,184,180,85,131,105,130,172,11,0,56,165,93,24,0,76,12,184,44,0,72,23,124,96,6,201,137,66,192,4,128,0,
2278,142699,7,SR,3,13,02-Jun-2017,00:52:55,28.6114,-82.7588,,401677316,-125,50,0,02-Jun-2017,00:52:18,28.6114,-82.7588,647,151,213,106,85,,,36,106,229,130,96,188,120,,,,,,,,,,,,,,,,,,,,,,,,,
2278,142699,7,SR,3,13,02-Jun-2017,00:52:55,28.6114,-82.7588,,401677316,-125,50,0,02-Jun-2017,00:54:35,28.6114,-82.7588,647,151,213,106,85,,,49,9,133,130,32,60,156,,,,,,,,,,,,,,,,,,,,,,,,,
2278,142699,15,SR,3,13,02-Jun-2017,00:52:55,28.6114,-82.7588,,401677316,-125,50,0,02-Jun-2017,00:55:20,28.6114,-82.7588,647,151,213,106,85,,,155,119,117,130,0,64,178,50,224,210,178,224,0,0,0,,,,,,,,,,,,,,,,,
