

; SN 128352 StartLat 28.65098000 StartLon -82.72148895 Time 06/17/2014 15:24:09.0299999 PTT 128352

Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,Latitude,Longitude,Height,Bad Sats,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
142700,15-Jul-2017,04:07:38,1,39.000000,190,277,0,6,28.66240692,-82.71094513,04:08:17.53 15-Jul-2017,28.66240692,-82.71094513,,,7.0,0.5,,,,15,10,30296,,,,18,13160,,,,21,11805,,,,15,10540,,,,20,1508,,,,24,13701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,16-Jul-2017,02:53:23,1,39.000000,193,291,0,6,28.65996361,-82.72626495,02:54:01.1399999 16-Jul-2017,28.65996361,-82.72626495,,,2.8,-0.9,,,,15,15,1538,,,,20,14211,,,,24,27830,,,,21,28658,,,,18,31207,,,,10,8611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,17-Jul-2017,12:53:24,1,39.000000,198,304,0,7,28.66764259,-82.72638702,12:54:02.1099998 17-Jul-2017,28.66764259,-82.72638702,,,14.6,-0.9,,,,15,7,19408,,,,8,13611,,,,27,26384,,,,11,20241,,,,23,19495,,,,16,26614,,,,9,24395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,21-Jul-2017,23:34:23,2,39.000000,214,336,0,5,28.65797615,-82.72628021,23:35:01.6899999 21-Jul-2017,28.65797615,-82.72628021,,,13.4,-0.3,,,,15,29,24041,,,,5,6293,,,,2,2669,,,,20,3360,,,,13,24216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,22-Jul-2017,05:41:07,1,39.000000,215,336,0,5,28.65412712,-82.72278595,05:41:45.73 22-Jul-2017,28.65412712,-82.72278595,,,9.7,-0.3,,,,15,31,20511,,,,14,6241,,,,10,16684,,,,18,6608,,,,12,11884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,24-Jul-2017,09:07:36,2,39.000000,223,346,0,6,28.66357422,-82.71772003,09:08:14.76 24-Jul-2017,28.66357422,-82.71772003,,,8.0,-0.2,,,,15,26,13922,,,,16,7420,,,,22,17774,,,,31,18289,,,,23,460,,,,3,3590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,24-Jul-2017,15:10:07,1,39.000000,224,346,0,6,28.65859413,-82.72463989,15:10:45.22 24-Jul-2017,28.65859413,-82.72463989,,,3.5,-0.8,,,,15,7,15553,,,,1,27669,,,,30,9438,,,,17,11739,,,,11,31345,,,,28,16036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,


; SN 142708 StartLat 28.65454865 StartLon -82.71660614 Time 06/01/2016 16:53:10.76 PTT 142708

Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,Latitude,Longitude,Height,Bad Sats,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
142708,01-Jun-2016,16:53:00,3,12.000000,30,5,0,7,,,,28.65454865,-82.71660614,,,5.8,-1.2,,,,15,27,5445,,,,8,31126,,,,9,12244,,,,23,29376,,,,7,8246,,,,16,31436,,,,30,27482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142708,02-Jun-2016,20:40:13,1,12.000000,34,,0,9,28.74293900,-82.73578644,20:40:24.6 02-Jun-2016,28.74293900,-82.73578644,,,8.0,-0.4,,,,15,28,26466,,,,1,27534,,,,7,20303,,,,17,32199,,,,30,17324,,,,11,29826,,,,22,15992,,,,19,19185,,,,3,22426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142708,03-Jun-2016,21:29:03,1,12.000000,38,17,0,6,28.74696159,-82.72691345,21:29:14.15 03-Jun-2016,28.74696159,-82.72691345,,,5.0,-0.8,,,,15,30,26299,,,,6,5023,,,,19,10024,,,,28,6324,,,,22,9152,,,,3,5934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142708,06-Jun-2016,01:22:24,1,12.000000,46,29,0,8,28.73881912,-82.73928833,01:22:35.15 06-Jun-2016,28.73881912,-82.73928833,,,11.2,-0.9,,,,15,12,2801,,,,5,29299,,,,2,4350,,,,19,29026,,,,6,10490,,,,17,27672,,,,25,10342,,,,9,29719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142708,07-Jun-2016,03:08:14,2,12.000000,50,34,0,4,28.75499916,-82.78900146,12:33:07 07-Jun-2016,28.74849319,-82.73545837,,,0.5,-0.3,,,,15,2,22500,,,,5,24564,,,,12,25916,,,,20,9762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142708,07-Jun-2016,09:16:05,4,12.000000,51,34,0,6,28.76185608,-82.74172974,09:16:17.15 07-Jun-2016,28.76185608,-82.74172974,,,6.2,0.1,,,,15,31,14976,,,,10,1450,,,,18,14259,,,,14,28751,,,,25,14300,,,,12,20941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142708,07-Jun-2016,22:22:48,1,12.000000,53,38,0,6,28.79708862,-82.91446686,22:22:59.78 07-Jun-2016,28.79708862,-82.91446686,,,11.1,-0.2,,,,15,6,32507,,,,28,26959,,,,17,19606,,,,2,27792,,,,19,20294,,,,24,12212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142708,08-Jun-2016,04:31:02,1,12.000000,54,38,0,8,28.81247520,-82.94042206,04:31:12.72 08-Jun-2016,28.81247520,-82.94042206,,,6.3,-1.3,,,,15,5,29921,,,,15,21250,,,,2,22770,,,,13,119,,,,20,29012,,,,21,21229,,,,29,11786,,,,18,5487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142708,08-Jun-2016,19:03:06,1,12.000000,56,46,0,7,28.81470299,-82.91105652,19:03:16.69 08-Jun-2016,28.81470299,-82.91105652,,,4.7,-1.3,,,,15,11,17777,,,,17,16492,,,,30,18023,,,,7,21694,,,,1,17624,,,,8,29033,,,,28,6345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142708,10-Jun-2016,14:41:42,1,12.000000,63,50,0,8,28.73005486,-82.91084290,14:41:53.22 10-Jun-2016,28.73005486,-82.91084290,,,8.0,-0.8,,,,15,23,25886,,,,27,20632,,,,3,30765,,,,9,25380,,,,16,24234,,,,22,10324,,,,26,29168,,,,31,17111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142708,11-Jun-2016,09:59:46,1,12.000000,66,54,0,4,28.73500061,-82.89599609,11:47:26 11-Jun-2016,,,,,,,,,,15,10,28060,,,,31,3040,,,,25,30798,,,,4,10806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142708,11-Jun-2016,16:34:25,1,12.000000,67,56,0,7,28.73019218,-82.91398621,16:34:35.78 11-Jun-2016,28.73019218,-82.91398621,,,11.0,-1.2,,,,15,8,2453,,,,27,11380,,,,9,1314,,,,23,1238,,,,11,12283,,,,7,10661,,,,30,8174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142708,11-Jun-2016,22:53:40,1,12.000000,68,57,0,7,28.73057365,-82.91585541,22:53:51.26 11-Jun-2016,28.73057365,-82.91585541,,,14.0,-0.7,,,,15,6,868,,,,19,28978,,,,17,21944,,,,2,8436,,,,12,26880,,,,28,14636,,,,24,12634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142708,14-Jun-2016,03:28:29,1,12.000000,76,71,0,6,28.72056580,-82.91639709,03:28:41.29 14-Jun-2016,28.72056580,-82.91639709,,,6.2,0.3,,,,15,13,13946,,,,15,12214,,,,5,17192,,,,2,19442,,,,20,1069,,,,12,10147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142708,14-Jun-2016,12:26:59,1,12.000000,77,81,0,7,28.74139595,-82.90813446,12:27:10.769999 14-Jun-2016,28.74139595,-82.90813446,,1,7.7,-0.2,,,,15,16,30217,,,,26,22632,,,,22,29421,,,,3,25384,,,,4,633,,,,31,16533,,,,23,30819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142708,16-Jun-2016,09:46:03,1,12.000000,84,92,0,6,28.73985291,-82.93293762,09:46:14.79 16-Jun-2016,28.73985291,-82.93293762,,,9.1,-0.2,,,,15,31,16569,,,,25,4180,,,,10,20796,,,,14,5198,,,,18,27916,,,,1,31720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142708,16-Jun-2016,16:45:33,1,12.000000,85,95,0,7,28.75212097,-82.92532349,16:45:43.85 16-Jun-2016,28.75212097,-82.92532349,,,7.1,-1.2,,,,15,8,4970,,,,11,26437,,,,9,9887,,,,23,17922,,,,27,32150,,,,7,1257,,,,16,20419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142708,18-Jun-2016,18:28:59,1,12.000000,93,100,0,4,28.75499916,-82.92300415,15:35:59 18-Jun-2016,28.76298332,-82.92887878,,,0.8,0.4,,,,15,30,19586,,,,7,5843,,,,11,2241,,,,1,16813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142708,21-Jun-2016,13:35:16,2,12.000000,103,120,0,7,28.74353790,-82.91265106,13:35:27.9 21-Jun-2016,28.74353790,-82.91265106,,,9.4,-0.1,,,,15,22,2366,,,,16,8953,,,,23,18897,,,,27,8203,,,,26,18757,,,,31,24216,,,,3,7742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142708,22-Jun-2016,08:23:21,2,12.000000,106,122,0,7,28.75065804,-82.92139435,08:23:33.42 22-Jun-2016,28.75065804,-82.92139435,,,8.7,0.4,,,,15,10,24772,,,,12,11516,,,,18,18776,,,,25,20235,,,,14,11318,,,,21,4000,,,,31,27840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142708,23-Jun-2016,12:02:11,3,12.000000,110,132,0,8,28.78194809,-82.92446136,12:02:23.43 23-Jun-2016,28.78194809,-82.92446136,,1,11.0,0.4,,,,15,4,18099,,,,3,8567,,,,26,25065,,,,16,30056,,,,22,22240,,,,31,23866,,,,23,9874,,,,14,24950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142708,24-Jun-2016,20:33:48,2,12.000000,115,140,0,6,28.75241280,-82.89120483,20:34:00.4999996 24-Jun-2016,28.75241280,-82.89120483,,,6.1,0.5,,,,15,17,8106,,,,6,7404,,,,19,364,,,,28,30810,,,,2,13440,,,,30,2786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142708,25-Jun-2016,03:40:57,2,12.000000,116,143,0,6,28.73633575,-82.93564606,03:41:08.9499997 25-Jun-2016,28.73633575,-82.93564606,,,7.5,-0.1,,,,15,15,7975,,,,5,12466,,,,13,3173,,,,21,18146,,,,29,14714,,,,20,20269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142708,25-Jun-2016,22:09:15,2,12.000000,119,144,0,5,28.78149796,-82.88861847,22:09:27.549999 25-Jun-2016,28.78149796,-82.88861847,,,2.6,0.5,,,,15,12,4451,,,,6,16474,,,,2,27080,,,,19,21059,,,,17,5652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142708,26-Jun-2016,04:09:23,1,12.000000,120,144,0,6,28.78380585,-82.89949036,04:09:34.49 26-Jun-2016,28.78380585,-82.89949036,,,4.0,-0.5,,,,15,21,30533,,,,5,29666,,,,15,11813,,,,24,12747,,,,13,31414,,,,29,7203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142708,26-Jun-2016,11:11:50,1,12.000000,121,147,0,5,28.78300095,-82.90100098,21:54:59 26-Jun-2016,28.78717995,-82.88736725,,1,0.4,0.7,,,,15,4,11569,,,,26,28480,,,,16,32467,,,,31,15566,,,,14,3521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142708,27-Jun-2016,23:33:43,1,12.000000,127,147,0,6,28.72826195,-82.91490173,23:33:54.489999 27-Jun-2016,28.72826195,-82.91490173,,,5.2,-0.5,,,,15,5,31769,,,,6,18508,,,,2,399,,,,17,14859,,,,25,17010,,,,12,26151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142708,29-Jun-2016,13:20:02,2,13.000000,133,152,0,4,28.65099907,-82.92498779,11:01:13 29-Jun-2016,28.61999512,-82.93235779,,,0.4,-0.5,,,,15,9,12667,,,,23,9018,,,,16,26502,,,,3,2556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142708,30-Jun-2016,02:30:03,1,13.000000,135,156,0,6,28.51377106,-82.91693115,02:30:14.6 30-Jun-2016,28.51377106,-82.91693115,,,10.2,-1.4,,,,15,5,14317,,,,20,17329,,,,29,15481,,,,15,19386,,,,21,28322,,,,13,1495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142708,30-Jun-2016,15:06:20,1,13.000000,137,157,0,7,28.55608940,-82.91488647,15:06:31.09 30-Jun-2016,28.55608940,-82.91488647,,,11.6,-1.9,,,,15,8,10807,,,,23,7124,,,,9,20232,,,,11,16373,,,,7,20686,,,,16,8490,,,,27,13677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142708,01-Jul-2016,03:07:39,1,12.000000,139,,0,9,28.64585686,-82.94174957,03:07:50.08 01-Jul-2016,28.64585686,-82.94174957,,,12.3,-0.9,,,,15,15,6241,,,,13,21710,,,,5,5249,,,,29,1302,,,,2,19183,,,,21,29754,,,,24,25843,,,,20,27377,,,,18,28179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142708,01-Jul-2016,16:34:53,2,12.000000,141,161,0,7,28.64431763,-82.94232178,16:35:05.6 01-Jul-2016,28.64431763,-82.94232178,,,7.5,0.6,,,,15,7,28536,,,,11,14822,,,,8,3484,,,,30,16790,,,,1,11739,,,,17,22529,,,,9,458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142708,03-Jul-2016,00:06:17,1,12.000000,146,165,0,5,28.64541626,-82.94174194,00:06:28.61 03-Jul-2016,28.64541626,-82.94174194,,,7.3,-0.4,,,,15,2,19179,,,,25,13698,,,,12,22046,,,,29,29740,,,,5,13758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142708,03-Jul-2016,06:11:34,1,13.000000,147,165,0,7,28.64365959,-82.93962097,06:11:45.52 03-Jul-2016,28.64365959,-82.93962097,,,6.4,-1.5,,,,15,10,22784,,,,21,4391,,,,18,22689,,,,15,18041,,,,24,644,,,,14,8003,,,,20,25748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142708,03-Jul-2016,12:33:39,1,13.000000,148,166,0,5,28.64599991,-82.92599487,12:25:29 04-Jul-2016,28.64398956,-82.94244385,,1,0.6,-1.9,,,,15,26,14707,,,,4,32630,,,,3,27483,,,,16,9994,,,,31,15944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142708,03-Jul-2016,18:38:39,1,13.000000,149,166,0,6,28.64443398,-82.94250488,18:38:50.6 03-Jul-2016,28.64443398,-82.94250488,,,12.8,-1.4,,,,15,30,23904,,,,17,22927,,,,28,24370,,,,19,28194,,,,11,26688,,,,3,22080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142708,04-Jul-2016,16:06:02,1,13.000000,152,175,0,7,28.64358330,-82.94344330,16:06:13.62 04-Jul-2016,28.64358330,-82.94344330,,,6.6,-1.4,,,,15,7,19110,,,,8,3032,,,,23,10820,,,,9,10344,,,,30,15830,,,,11,31914,,,,28,22568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142708,04-Jul-2016,22:15:17,1,12.000000,153,175,0,6,28.64393997,-82.95065308,22:15:28.6 04-Jul-2016,28.64393997,-82.95065308,,,22.5,-0.4,,,,15,2,27205,,,,12,7022,,,,5,17287,,,,17,2675,,,,19,13068,,,,9,6858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142708,05-Jul-2016,04:20:31,2,12.000000,154,,0,8,28.64871597,-82.94609833,04:20:42.13 05-Jul-2016,28.64871597,-82.94609833,,,11.2,-0.9,,,,15,18,21672,,,,13,26942,,,,20,31818,,,,29,32279,,,,21,2252,,,,24,6020,,,,15,26442,,,,5,28692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142708,05-Jul-2016,22:45:03,1,13.000000,157,176,0,5,28.64379883,-82.94561005,22:45:14.55 05-Jul-2016,28.64376068,-82.94566345,,,5.0,-1.5,,,,15,12,10529,,,,5,17605,,,,19,27836,,,,2,1485,,,,17,27191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142708,06-Jul-2016,04:54:40,1,12.000000,158,176,0,6,28.64426804,-82.94288635,04:54:51.07 06-Jul-2016,28.64426804,-82.94288635,,,14.7,-0.9,,,,15,15,15718,,,,20,12832,,,,24,13590,,,,10,25845,,,,18,17445,,,,21,3932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142708,06-Jul-2016,16:55:10,1,12.000000,160,176,0,7,28.73381805,-82.91468811,16:55:21.13 06-Jul-2016,28.73381805,-82.91468811,,,6.8,-0.9,,,,15,30,8598,,,,7,5410,,,,1,5890,,,,11,32462,,,,8,22491,,,,17,15609,,,,28,25873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142708,09-Jul-2016,23:49:38,1,12.000000,172,197,0,7,28.73711395,-82.73824310,23:49:50.68 09-Jul-2016,28.73711395,-82.73824310,,,7.3,0.7,,,,15,12,10948,,,,5,6997,,,,29,26315,,,,25,32445,,,,2,30724,,,,6,5739,,,,20,2084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142708,10-Jul-2016,22:27:00,2,12.000000,175,212,0,6,28.73984528,-82.74709320,22:27:11.66 10-Jul-2016,28.73984528,-82.74709320,,,2.6,-0.3,,,,15,17,32669,,,,12,21568,,,,5,3382,,,,19,821,,,,2,10799,,,,6,30909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142708,17-Jul-2016,00:55:20,1,13.000000,196,272,0,4,28.74500084,-82.72900391,02:37:38 16-Jul-2016,28.73985672,-82.74654388,,,0.3,-1.2,,,,15,15,13862,,,,13,13764,,,,5,16516,,,,25,25424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142708,18-Jul-2016,18:25:07,1,13.000000,202,283,0,4,28.74900055,-82.73999023,22:42:29 18-Jul-2016,28.74761772,-82.73395538,,,0.2,-0.6,,,,15,3,8266,,,,28,9348,,,,17,31064,,,,6,579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142708,30-Jul-2016,16:42:36,1,13.000000,234,476,0,7,28.74283409,-82.73891449,16:42:49 30-Jul-2016,28.74283409,-82.73891449,,,5.5,,,,,15,1,31491,,,,30,19304,,,,11,2686,,,,17,1042,,,,19,2747,,,,3,29107,,,,28,4487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,


; SN 142710 StartLat 28.65621567 StartLon -82.71749115 Time 07/07/2015 18:07:01.5500002 PTT 142710

Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,Latitude,Longitude,Height,Bad Sats,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
142710,07-Jul-2015,18:07:00,7,2.000000,39,,0,9,,,,28.65621567,-82.71749115,,,8.9,-0.4,,,,15,30,8463,,,,7,21230,,,,17,559,,,,1,21167,,,,28,7986,,,,4,7936,,,,19,794,,,,13,1964,,,,11,3080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142710,08-Jul-2015,03:46:00,1,2.000000,40,17,0,7,28.64024162,-82.70308685,03:46:01.4100003 08-Jul-2015,28.64024162,-82.70308685,,,9.6,-0.6,,,,15,21,2094,,,,5,18337,,,,13,1074,,,,20,22472,,,,15,9159,,,,29,24199,,,,2,9325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142710,08-Jul-2015,16:07:42,2,1.000000,42,18,0,4,28.64100075,-82.70300293,11:25:33 08-Jul-2015,28.61777496,-82.73956299,,,0.5,1.0,,,,15,19,22719,,,,7,14610,,,,16,21946,,,,11,32075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142710,08-Jul-2015,22:54:55,2,1.000000,43,21,0,6,28.63119888,-82.71367645,22:54:56.4 08-Jul-2015,28.63119888,-82.71367645,,,9.0,0.4,,,,15,17,4948,,,,12,29256,,,,6,6896,,,,10,4469,,,,2,7380,,,,5,11597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142710,09-Jul-2015,11:39:55,2,1.000000,45,23,0,6,28.63743591,-82.70359802,11:39:56.9 09-Jul-2015,28.63743591,-82.70359802,,,7.4,0.9,,,,15,26,14490,,,,3,27550,,,,16,6226,,,,31,20371,,,,23,6664,,,,14,7035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142710,09-Jul-2015,23:56:00,1,3.000000,47,24,0,5,28.57725525,-82.75946808,23:56:01.4700002 09-Jul-2015,28.57725525,-82.75946808,,,7.3,-1.5,,,,15,12,20088,,,,10,2882,,,,6,14683,,,,2,4955,,,,5,20295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142710,11-Jul-2015,07:42:57,1,1.000000,52,27,0,4,28.59499931,-82.74099731,10:21:22 10-Jul-2015,28.64611816,-82.70063782,,,0.1,0.6,,,,15,18,20389,,,,22,10692,,,,14,8291,,,,21,15943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142710,12-Jul-2015,10:28:01,1,3.000000,56,34,0,6,28.66532135,-82.70602417,10:28:02.9800003 12-Jul-2015,28.66532135,-82.70602417,,,8.0,-1.0,,,,15,31,18872,,,,26,20815,,,,22,30704,,,,1,23954,,,,14,13258,,,,3,5693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142710,13-Jul-2015,20:34:14,1,3.000000,61,48,0,4,28.66699982,-82.71200562,15:23:56 14-Jul-2015,28.65695763,-82.70539093,,,0.2,-0.9,,,,15,17,12811,,,,28,32327,,,,3,6661,,,,6,17502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142710,19-Jul-2015,02:19:18,1,3.000000,80,85,0,8,28.66077423,-82.72821045,02:19:19.17 19-Jul-2015,28.66077423,-82.72821045,,,0.7,-1.8,,,,15,5,8480,,,,2,19294,,,,29,7022,,,,20,29910,,,,13,7612,,,,15,15235,,,,18,6204,,,,21,5081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142710,19-Jul-2015,22:18:27,1,3.000000,83,92,0,8,28.66451454,-82.73553467,22:18:28.69 19-Jul-2015,28.66451454,-82.73553467,,1,10.3,-1.3,,,,15,12,7218,,,,17,13615,,,,6,12075,,,,10,29052,,,,2,245,,,,5,3345,,,,28,25049,,,,9,15692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142710,20-Jul-2015,23:40:26,1,2.000000,87,,0,9,28.66831207,-82.74304199,23:40:28.26 20-Jul-2015,28.66831207,-82.74304199,,1,11.4,0.3,,,,15,5,13198,,,,2,2769,,,,25,25510,,,,6,17889,,,,17,20732,,,,29,19276,,,,12,7348,,,,10,18474,,,,20,2760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142710,21-Jul-2015,19:27:56,1,3.000000,90,103,0,7,28.66856384,-82.74407959,19:27:57.76 21-Jul-2015,28.66856384,-82.74407959,,,6.8,-1.2,,,,15,17,7060,,,,28,1300,,,,30,892,,,,6,22922,,,,1,9910,,,,3,6236,,,,11,22002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142710,23-Jul-2015,04:04:59,1,3.000000,95,,0,9,28.67656326,-82.74095917,04:05:00.29 23-Jul-2015,28.67656326,-82.74095917,,1,11.6,-1.7,,,,15,29,16704,,,,15,30478,,,,20,648,,,,24,17499,,,,18,27757,,,,13,27700,,,,21,14226,,,,8,7260,,,,14,18086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
