DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon
142700,142700,,Mk10,,,14:45:24 01-Jun-2017,,,,,,0,0,,626,3.440,,,29.60,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,142700,,Mk10,,23:02:32 03-Jun-2017,23:03:10 03-Jun-2017,38,B,28.6570,-82.7057,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,142700,,Mk10,,22:04:20 05-Jun-2017,22:04:59 05-Jun-2017,39,B,28.6528,-82.7208,CRC,0,0,,,,1.008,0.344,,1.5,4.0,0,,,,,,,,,,,,17,254,68,16,,,,,,,,,
142700,142700,,Mk10,,,01:12:55 08-Jun-2017,,B,28.6419,-82.7482,,0,0,,3826,3.376,,,26.60,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,142700,,Mk10,,12:14:14 08-Jun-2017,12:14:53 08-Jun-2017,39,1,28.6338,-82.7241,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,142700,,Mk10,,03:58:45 11-Jun-2017,03:59:23 11-Jun-2017,38,B,28.6646,-82.7188,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,142700,,Mk10,,13:19:57 11-Jun-2017,13:20:36 11-Jun-2017,39,B,28.6498,-82.7289,CRC,0,0,,,,0.920,0.352,,1.5,4.0,0,,,,,,,,,,,,18,255,65,16,,,,,,,,,
142700,142700,,Mk10,,,19:43:11 11-Jun-2017,,B,28.6497,-82.7224,,0,0,,2674,3.376,,,27.80,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,142700,,Mk10,,15:11:31 12-Jun-2017,15:12:10 12-Jun-2017,39,A,28.6581,-82.7204,CRC,0,0,,,,0.984,0.220,,1.5,4.0,0,,,,,,,,,,,,17,255,60,16,,,,,,,,,
142700,142700,,Mk10,,23:42:40 13-Jun-2017,23:43:19 13-Jun-2017,39,B,28.6629,-82.7338,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
