DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,MinDepth,MinAccuracy,MinSource,MaxDepth,MaxAccuracy,MaxSource
142700,142700,,Mk10,12:00:00 31-May-2017,,,,1.250000,0.500000,TimeSeries,1.750000,0.500000,TimeSeries
142700,142700,,Mk10,16:00:00 31-May-2017,,,,0.000000,4.000000,PDT,0.000000,4.000000,PDT
142700,142700,,Mk10,18:00:00 31-May-2017,,,,0.000000,0.000000,Fast-GPS,4.250000,0.500000,TimeSeries
142700,142700,,Mk10,12:00:00 01-Jun-2017,,,,0.000000,0.000000,Behavior,4.500000,0.000000,Behavior
142700,142700,,Mk10,18:00:00 01-Jun-2017,,,,0.000000,0.000000,Behavior,5.000000,0.000000,Behavior
142700,142700,,Mk10,00:00:00 02-Jun-2017,,,,0.000000,0.000000,Behavior,5.000000,0.000000,Behavior
142700,142700,,Mk10,06:00:00 02-Jun-2017,,,,0.000000,0.000000,Behavior,4.000000,0.000000,Behavior
142700,142700,,Mk10,12:00:00 02-Jun-2017,,,,0.000000,0.000000,Behavior,4.500000,0.000000,Behavior
142700,142700,,Mk10,18:00:00 02-Jun-2017,,,,0.000000,0.000000,Behavior,4.500000,0.000000,Behavior
142700,142700,,Mk10,00:00:00 03-Jun-2017,,,,0.000000,0.000000,Behavior,4.750000,0.500000,TimeSeries
142700,142700,,Mk10,06:00:00 03-Jun-2017,,,,0.000000,0.000000,Behavior,3.500000,0.000000,Behavior
142700,142700,,Mk10,12:00:00 03-Jun-2017,,,,0.000000,0.000000,Behavior,3.500000,0.000000,Behavior
142700,142700,,Mk10,18:00:00 03-Jun-2017,,,,0.000000,0.000000,Status,3.500000,0.000000,Behavior
142700,142700,,Mk10,00:00:00 04-Jun-2017,,,,0.000000,0.000000,Fast-GPS,,,
142700,142700,,Mk10,06:00:00 04-Jun-2017,,,,1.750000,0.500000,TimeSeries,3.250000,0.500000,TimeSeries
142700,142700,,Mk10,12:00:00 04-Jun-2017,,,,0.000000,0.000000,Behavior,4.500000,0.000000,Behavior
142700,142700,,Mk10,18:00:00 04-Jun-2017,,,,0.000000,0.000000,Behavior,4.000000,0.000000,Behavior
142700,142700,,Mk10,00:00:00 05-Jun-2017,,,,0.000000,0.000000,Behavior,3.500000,0.000000,Behavior
142700,142700,,Mk10,06:00:00 05-Jun-2017,,,,0.000000,4.000000,PDT,8.000000,4.000000,PDT
142700,142700,,Mk10,12:00:00 05-Jun-2017,,,,0.000000,0.000000,Behavior,4.000000,0.000000,Behavior
142700,142700,,Mk10,18:00:00 05-Jun-2017,,,,0.000000,0.000000,Status,4.000000,0.000000,Behavior
142700,142700,,Mk10,06:00:00 06-Jun-2017,,,,0.000000,0.000000,Behavior,4.500000,0.000000,Behavior
142700,142700,,Mk10,12:00:00 06-Jun-2017,,,,0.000000,0.000000,Behavior,4.500000,0.000000,Behavior
142700,142700,,Mk10,18:00:00 06-Jun-2017,,,,0.000000,0.000000,Behavior,5.000000,0.000000,Behavior
142700,142700,,Mk10,00:00:00 07-Jun-2017,,,,1.250000,0.500000,TimeSeries,3.250000,0.500000,TimeSeries
142700,142700,,Mk10,06:00:00 07-Jun-2017,,,,0.000000,0.000000,Behavior,4.000000,0.000000,Behavior
