DeployID,Ptt,DepthSensor,Source,Instr,Date,Time Offset,Count,LocationQuality,Latitude,Longitude,BadTherm,NumBins,Partial,Depth1,MinTemp1,MaxTemp1,%Ox1,Discont1,Depth2,MinTemp2,MaxTemp2,%Ox2,Discont2,Depth3,MinTemp3,MaxTemp3,%Ox3,Discont3,Depth4,MinTemp4,MaxTemp4,%Ox4,Discont4,Depth5,MinTemp5,MaxTemp5,%Ox5,Discont5,Depth6,MinTemp6,MaxTemp6,%Ox6,Discont6,Depth7,MinTemp7,MaxTemp7,%Ox7,Discont7,Depth8,MinTemp8,MaxTemp8,%Ox8,Discont8,Depth9,MinTemp9,MaxTemp9,%Ox9,Discont9,Depth10,MinTemp10,MaxTemp10,%Ox10,Discont10,Depth11,MinTemp11,MaxTemp11,%Ox11,Discont11,Depth12,MinTemp12,MaxTemp12,%Ox12,Discont12,Depth13,MinTemp13,MaxTemp13,%Ox13,Discont13,Depth14,MinTemp14,MaxTemp14,%Ox14,Discont14,Depth15,MinTemp15,MaxTemp15,%Ox15,Discont15
142700,142700,,Transmission,Mk10,16:00:00 31-May-2017,38.00,2,,,,0,1,,0.000000,31.40,37.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,142700,,Transmission,Mk10,18:00:00 31-May-2017,38.00,2,,,,0,2,,0.000000,29.80,39.60,,,8.000000,29.80,30.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,142700,,Transmission,Mk10,18:00:00 01-Jun-2017,38.00,1,,,,0,2,,0.000000,30.00,30.60,,,8.000000,30.00,30.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,142700,,Transmission,Mk10,18:00:00 02-Jun-2017,38.00,2,,,,0,2,,0.000000,29.20,29.80,,,8.000000,29.20,29.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,142700,,Transmission,Mk10,00:00:00 03-Jun-2017,38.00,4,,,,0,2,,0.000000,28.40,29.60,,,8.000000,29.40,29.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,142700,,Transmission,Mk10,06:00:00 03-Jun-2017,38.00,1,,,,0,1,,0.000000,27.60,28.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,142700,,Transmission,Mk10,06:00:00 04-Jun-2017,38.00,2,,,,0,1,,0.000000,28.60,29.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,142700,,Transmission,Mk10,18:00:00 04-Jun-2017,38.00,1,,,,0,2,,0.000000,28.40,28.80,,,8.000000,28.60,28.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,142700,,Transmission,Mk10,06:00:00 05-Jun-2017,38.00,1,,,,0,2,,0.000000,27.80,28.20,,,8.000000,27.80,28.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,142700,,Transmission,Mk10,00:00:00 07-Jun-2017,38.00,1,,,,0,1,,0.000000,26.60,27.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,142700,,Transmission,Mk10,06:00:00 08-Jun-2017,38.00,1,,,,0,1,,0.000000,26.20,26.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,142700,,Transmission,Mk10,12:00:00 08-Jun-2017,38.00,1,,,,0,2,,0.000000,26.20,27.00,,,8.000000,26.40,27.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,142700,,Transmission,Mk10,18:00:00 08-Jun-2017,38.00,1,,,,0,2,,0.000000,27.00,27.60,,,8.000000,27.00,27.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,142700,,Transmission,Mk10,06:00:00 09-Jun-2017,38.00,1,,,,0,1,,0.000000,25.80,26.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,142700,,Transmission,Mk10,00:00:00 10-Jun-2017,38.00,1,,,,0,1,,0.000000,27.40,28.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,142700,,Transmission,Mk10,12:00:00 10-Jun-2017,38.00,2,,,,0,2,,0.000000,26.80,28.00,,,8.000000,26.80,28.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,142700,,Transmission,Mk10,12:00:00 11-Jun-2017,38.00,1,,,,0,2,,0.000000,27.40,27.80,,,8.000000,27.40,27.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,142700,,Transmission,Mk10,00:00:00 12-Jun-2017,38.00,2,,,,0,1,,0.000000,27.40,27.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,142700,,Transmission,Mk10,00:00:00 13-Jun-2017,38.00,1,,,,0,1,,0.000000,27.20,27.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,142700,,Transmission,Mk10,18:00:00 13-Jun-2017,38.00,1,,,,0,2,,0.000000,27.80,28.60,,,8.000000,27.60,28.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,142700,,Transmission,Mk10,00:00:00 15-Jun-2017,38.00,1,,,,0,2,,0.000000,28.80,29.40,,,8.000000,29.00,29.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,142700,,Transmission,Mk10,12:00:00 15-Jun-2017,38.00,1,,,,0,2,,0.000000,28.20,29.60,,,8.000000,28.20,29.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,142700,,Transmission,Mk10,00:00:00 16-Jun-2017,38.00,1,,,,0,2,,0.000000,29.40,30.80,,,8.000000,29.60,29.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,142700,,Transmission,Mk10,06:00:00 16-Jun-2017,38.00,1,,,,0,1,,0.000000,28.80,29.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,142700,,Transmission,Mk10,12:00:00 16-Jun-2017,38.00,1,,,,0,2,,0.000000,28.60,29.20,,,8.000000,28.80,29.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,142700,,Transmission,Mk10,18:00:00 16-Jun-2017,38.00,1,,,,0,2,,0.000000,28.80,29.40,,,8.000000,28.80,29.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,142700,,Transmission,Mk10,00:00:00 18-Jun-2017,38.00,1,,,,0,1,,0.000000,29.80,30.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,142700,,Transmission,Mk10,12:00:00 18-Jun-2017,38.00,2,,,,0,2,,0.000000,29.00,30.20,,,8.000000,29.20,29.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,142700,,Transmission,Mk10,18:00:00 19-Jun-2017,38.00,1,,,,0,2,,0.000000,28.80,29.40,,,8.000000,28.80,29.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,142700,,Transmission,Mk10,12:00:00 20-Jun-2017,38.00,1,,,,0,2,,0.000000,27.60,28.40,,,8.000000,27.80,28.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,142700,,Transmission,Mk10,06:00:00 21-Jun-2017,38.00,1,,,,0,2,,0.000000,27.60,28.20,,,8.000000,28.00,28.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,142700,,Transmission,Mk10,12:00:00 21-Jun-2017,38.00,1,,,,0,2,,0.000000,27.60,29.00,,,8.000000,27.60,28.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,142700,,Transmission,Mk10,06:00:00 22-Jun-2017,38.00,1,,,,0,2,,0.000000,27.60,28.00,,,8.000000,27.60,27.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,142700,,Transmission,Mk10,00:00:00 23-Jun-2017,38.00,2,,,,0,1,,0.000000,29.20,30.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,142700,,Transmission,Mk10,12:00:00 23-Jun-2017,38.00,1,,,,0,2,,0.000000,28.60,29.60,,,8.000000,28.80,29.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,142700,,Transmission,Mk10,00:00:00 24-Jun-2017,38.00,1,,,,0,1,,0.000000,30.00,31.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,142700,,Transmission,Mk10,12:00:00 24-Jun-2017,38.00,1,,,,0,2,,0.000000,29.40,31.00,,,8.000000,29.60,30.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,142700,,Transmission,Mk10,00:00:00 25-Jun-2017,38.00,1,,,,0,1,,0.000000,30.60,31.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,142700,,Transmission,Mk10,06:00:00 25-Jun-2017,38.00,1,,,,0,1,,0.000000,30.20,30.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,142700,,Transmission,Mk10,00:00:00 26-Jun-2017,38.00,2,,,,0,1,,0.000000,31.40,31.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,142700,,Transmission,Mk10,00:00:00 27-Jun-2017,38.00,1,,,,0,2,,0.000000,31.40,32.00,,,8.000000,32.00,32.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,142700,,Transmission,Mk10,06:00:00 27-Jun-2017,38.00,1,,,,0,2,,0.000000,30.40,31.60,,,8.000000,30.80,31.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,142700,,Transmission,Mk10,06:00:00 29-Jun-2017,38.00,1,,,,0,1,,0.000000,29.60,30.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,142700,,Transmission,Mk10,00:00:00 04-Jul-2017,39.00,1,,,,0,2,,0.000000,31.40,32.20,,,8.000000,31.60,32.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,142700,,Transmission,Mk10,06:00:00 04-Jul-2017,39.00,1,,,,0,2,,0.000000,30.60,31.60,,,8.000000,30.80,31.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,142700,,Transmission,Mk10,12:00:00 04-Jul-2017,39.00,1,,,,0,2,,0.000000,30.80,33.00,,,8.000000,31.00,32.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,142700,,Transmission,Mk10,12:00:00 05-Jul-2017,39.00,1,,,,0,2,,0.000000,31.00,33.00,,,8.000000,31.00,32.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,142700,,Transmission,Mk10,00:00:00 06-Jul-2017,39.00,3,,,,0,2,,0.000000,31.60,32.80,,,8.000000,31.80,32.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,142700,,Transmission,Mk10,06:00:00 06-Jul-2017,39.00,1,,,,0,2,,0.000000,30.60,31.80,,,8.000000,30.80,31.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,142700,,Transmission,Mk10,00:00:00 08-Jul-2017,39.00,1,,,,0,1,,0.000000,31.00,32.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,142700,,Transmission,Mk10,06:00:00 09-Jul-2017,39.00,1,,,,0,1,,0.000000,30.00,30.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,142700,,Transmission,Mk10,18:00:00 10-Jul-2017,39.00,1,,,,0,2,,0.000000,31.20,32.20,,,8.000000,31.60,32.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,142700,,Transmission,Mk10,18:00:00 12-Jul-2017,39.00,1,,,,0,2,,0.000000,30.80,32.00,,,8.000000,31.00,32.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,142700,,Transmission,Mk10,00:00:00 14-Jul-2017,39.00,1,,,,0,2,,0.000000,29.40,30.40,,,8.000000,30.00,30.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,142700,,Transmission,Mk10,18:00:00 14-Jul-2017,39.00,1,,,,0,2,,0.000000,30.20,31.60,,,8.000000,30.60,31.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,142700,,Transmission,Mk10,00:00:00 15-Jul-2017,39.00,1,,,,0,1,,0.000000,29.60,30.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,142700,,Transmission,Mk10,06:00:00 15-Jul-2017,39.00,1,,,,0,1,,0.000000,29.40,29.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,142700,,Transmission,Mk10,00:00:00 17-Jul-2017,39.00,1,,,,0,2,,0.000000,30.40,31.20,,,8.000000,30.60,31.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,142700,,Transmission,Mk10,06:00:00 17-Jul-2017,39.00,2,,,,0,2,,0.000000,30.00,30.60,,,8.000000,30.20,30.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,142700,,Transmission,Mk10,18:00:00 17-Jul-2017,39.00,3,,,,0,2,,0.000000,31.20,31.80,,,8.000000,31.20,31.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,142700,,Transmission,Mk10,06:00:00 19-Jul-2017,39.00,1,,,,0,2,,0.000000,29.80,30.60,,,8.000000,30.20,30.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,142700,,Transmission,Mk10,12:00:00 19-Jul-2017,39.00,1,,,,0,2,,0.000000,30.00,31.80,,,8.000000,30.00,31.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,142700,,Transmission,Mk10,18:00:00 20-Jul-2017,39.00,1,,,,0,2,,0.000000,31.80,32.20,,,8.000000,31.80,32.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,142700,,Transmission,Mk10,18:00:00 21-Jul-2017,39.00,1,,,,0,2,,0.000000,31.00,32.80,,,8.000000,31.20,32.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,142700,,Transmission,Mk10,00:00:00 22-Jul-2017,39.00,1,,,,0,1,,0.000000,30.60,31.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,142700,,Transmission,Mk10,06:00:00 22-Jul-2017,39.00,1,,,,0,2,,0.000000,30.00,30.80,,,8.000000,30.80,30.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,142700,,Transmission,Mk10,12:00:00 24-Jul-2017,39.00,1,,,,0,2,,0.000000,27.80,28.60,,,8.000000,28.00,28.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142700,142700,,Transmission,Mk10,00:00:00 26-Jul-2017,39.00,1,,,,0,1,,0.000000,29.40,30.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
