DeployID,Ptt,Instr,SW,PercentDecoded,Passes,PercentArgosLoc,MsgPerPass,DS,DI,MinPower,AvgPower,MaxPower,MinInterval,EarliestXmitTime,LatestXmitTime,XmitDays,EarliestDataTime,LatestDataTime,DataDays,ReleaseDate,ReleaseType,DeployDate
142700,142700,Mk10,,64,1016,97,2,1612,,,,,45,16:49:35 31-May-2017,22:57:17 26-Jul-2017,56,16:00:00 31-May-2017,00:00:00 26-Jul-2017,55,,,
