DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon,Tilt,S11,ReleaseWetDry,ReleaseTemperature
Coquinho,226068,,Mk10,,00:48:24 18-Nov-2021,00:48:25 18-Nov-2021,1,3,47.6800,-122.1337,CRC,1,0,,,,1.240,0.136,,0.5,-40.0,0,,,,,,,,,,,255,43,255,96,256,,,,,,,60,0,0,,,,
Coquinho,226068,,Mk10,,,00:49:25 18-Nov-2021,,3,47.6800,-122.1337,CRC,1,0,,99,3.440,1.240,0.136,4.80,-0.5,-40.0,0,,,,,,,,,,,255,43,255,96,256,,,,,,,60,0,0,,,,
Coquinho,226068,,Mk10,,00:50:24 18-Nov-2021,00:50:25 18-Nov-2021,1,3,47.6800,-122.1337,CRC,1,0,,,,1.232,0.136,,0.0,-40.0,0,,,,,,,,,,,255,43,255,96,256,,,,,,,60,0,0,,,,
Coquinho,226068,,Mk10,,,00:51:25 18-Nov-2021,,3,47.6800,-122.1337,CRC,1,0,,101,3.440,1.240,0.136,4.70,0.0,-40.0,0,,,,,,,,,,,255,43,255,96,256,,,,,,,60,0,0,,,,
Coquinho,226068,,Mk10,,,00:53:25 18-Nov-2021,,3,47.6800,-122.1337,CRC,1,0,,103,3.376,1.232,0.136,4.60,-0.5,-40.0,0,,,,,,,,,,,255,43,255,96,256,,,,,,,60,0,0,,,,
Coquinho,226068,,Mk10,,00:54:24 18-Nov-2021,00:54:25 18-Nov-2021,1,3,47.6800,-122.1337,CRC,1,0,,,,1.240,0.136,,0.0,-40.0,0,,,,,,,,,,,255,43,255,96,256,,,,,,,60,0,0,,,,
Coquinho,226068,,Mk10,,,01:19:25 18-Nov-2021,,3,47.6767,-122.1345,CRC,1,0,,129,3.376,1.232,0.136,4.20,0.0,-40.0,0,,,,,,,,,,,255,43,255,96,256,,,,,,,60,0,0,,,,
Coquinho,226068,,Mk10,,01:22:24 18-Nov-2021,01:22:25 18-Nov-2021,1,3,47.6767,-122.1345,CRC,1,0,,,,1.232,0.136,,-0.5,-40.0,0,,,,,,,,,,,255,43,255,96,256,,,,,,,60,0,0,,,,
Coquinho,226068,,Mk10,,,01:23:25 18-Nov-2021,,3,47.6767,-122.1345,CRC,1,0,,133,3.376,1.240,0.136,4.30,0.0,-40.0,0,,,,,,,,,,,255,43,255,96,256,,,,,,,60,0,0,,,,
Coquinho,226068,,Mk10,,01:24:24 18-Nov-2021,01:24:25 18-Nov-2021,1,3,47.6767,-122.1345,CRC,1,0,,,,1.232,0.136,,0.0,-40.0,0,,,,,,,,,,,255,43,255,96,256,,,,,,,60,0,0,,,,
Coquinho,226068,,Mk10,,,01:25:25 18-Nov-2021,,3,47.6767,-122.1345,CRC,1,0,,135,3.376,1.232,0.136,4.20,0.0,-40.0,0,,,,,,,,,,,255,43,255,96,256,,,,,,,60,0,0,,,,
Coquinho,226068,,Mk10,,01:26:24 18-Nov-2021,01:26:25 18-Nov-2021,1,3,47.6767,-122.1345,CRC,1,0,,,,1.240,0.136,,-0.5,-40.0,0,,,,,,,,,,,255,43,255,96,256,,,,,,,60,0,0,,,,
Coquinho,226068,,Mk10,,,01:27:25 18-Nov-2021,,3,47.6767,-122.1345,CRC,1,0,,137,3.376,1.232,0.136,4.20,0.0,-40.0,0,,,,,,,,,,,255,43,255,96,256,,,,,,,60,0,0,,,,
Coquinho,226068,,Mk10,,01:28:24 18-Nov-2021,01:28:25 18-Nov-2021,1,3,47.6767,-122.1345,CRC,1,0,,,,1.240,0.136,,0.0,-40.0,0,,,,,,,,,,,255,43,255,96,256,,,,,,,60,0,0,,,,
Coquinho,226068,,Mk10,,,01:29:25 18-Nov-2021,,3,47.6767,-122.1345,CRC,1,0,,139,3.376,1.232,0.136,4.20,-0.5,-40.0,0,,,,,,,,,,,255,43,255,96,256,,,,,,,60,0,0,,,,
Coquinho,226068,,Mk10,,01:30:24 18-Nov-2021,01:30:25 18-Nov-2021,1,3,47.6764,-122.1348,CRC,1,0,,,,1.232,0.136,,0.0,-40.0,0,,,,,,,,,,,255,43,255,96,256,,,,,,,60,0,0,,,,
Coquinho,226068,,Mk10,,,01:31:25 18-Nov-2021,,3,47.6764,-122.1348,CRC,1,0,,141,3.376,1.240,0.136,4.20,-0.5,-40.0,0,,,,,,,,,,,255,43,255,96,256,,,,,,,60,0,0,,,,
Coquinho,226068,,Mk10,,01:32:24 18-Nov-2021,01:32:25 18-Nov-2021,1,3,47.6764,-122.1348,CRC,1,0,,,,1.240,0.136,,-0.5,-40.0,0,,,,,,,,,,,255,43,255,96,256,,,,,,,60,0,0,,,,
Coquinho,226068,,Mk10,,,01:33:25 18-Nov-2021,,3,47.6764,-122.1348,CRC,1,0,,143,3.376,1.240,0.136,4.30,0.0,-40.0,0,,,,,,,,,,,255,43,255,96,256,,,,,,,60,0,0,,,,
Coquinho,226068,,Mk10,,01:34:24 18-Nov-2021,01:34:25 18-Nov-2021,1,3,47.6764,-122.1348,CRC,1,0,,,,1.240,0.136,,-0.5,-40.0,0,,,,,,,,,,,255,43,255,96,256,,,,,,,60,0,0,,,,
Coquinho,226068,,Mk10,,,02:23:25 18-Nov-2021,,3,47.6771,-122.1334,CRC,1,0,,193,3.312,1.240,0.136,3.30,0.0,-40.0,0,,,,,,,,,,,255,43,255,96,256,,,,,,,60,0,0,,,,
Coquinho,226068,,Mk10,,02:24:24 18-Nov-2021,02:24:25 18-Nov-2021,1,3,47.6771,-122.1334,CRC,1,0,,,,1.232,0.136,,-0.5,-40.0,0,,,,,,,,,,,255,43,255,96,256,,,,,,,60,0,0,,,,
Coquinho,226068,,Mk10,,,02:25:25 18-Nov-2021,,3,47.6771,-122.1334,CRC,1,0,,195,3.312,1.240,0.136,3.30,-0.5,-40.0,0,,,,,,,,,,,255,43,255,96,256,,,,,,,60,0,0,,,,
Coquinho,226068,,Mk10,,02:26:24 18-Nov-2021,02:26:25 18-Nov-2021,1,3,47.6771,-122.1334,CRC,1,0,,,,1.232,0.136,,0.0,-40.0,0,,,,,,,,,,,255,43,255,96,256,,,,,,,60,0,0,,,,
Coquinho,226068,,Mk10,,,02:27:25 18-Nov-2021,,3,47.6771,-122.1334,CRC,1,0,,197,3.312,1.240,0.136,3.20,0.0,-40.0,0,,,,,,,,,,,255,43,255,96,256,,,,,,,60,0,0,,,,
Coquinho,226068,,Mk10,,02:28:24 18-Nov-2021,02:28:25 18-Nov-2021,1,3,47.6771,-122.1334,CRC,1,0,,,,1.240,0.136,,-0.5,-40.0,0,,,,,,,,,,,255,43,255,96,256,,,,,,,60,0,0,,,,
Coquinho,226068,,Mk10,,,02:29:25 18-Nov-2021,,3,47.6771,-122.1334,CRC,1,0,,199,3.312,1.240,0.140,3.10,-0.5,-40.0,0,,,,,,,,,,,255,43,255,96,256,,,,,,,60,0,0,,,,
