DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon
162067,162067,,Mk10,,,15:04:35 06-May-2016,,3,47.6772,-122.1339,CRC,0,0,,26,3.440,1.000,0.208,20.40,-0.5,0.0,0,,,,,,,,,,,255,23,23,80,,,,,,,,,,
162067,162067,,Mk10,,15:05:34 06-May-2016,15:05:35 06-May-2016,1,3,47.6772,-122.1339,CRC,0,0,,,,1.000,0.208,,-0.5,0.0,0,,,,,,,,,,,255,23,23,80,,,,,,,,,,
162067,162067,,Mk10,,,15:06:35 06-May-2016,,3,47.6772,-122.1339,CRC,0,0,,28,3.376,1.000,0.208,20.30,-1.0,0.0,0,,,,,,,,,,,255,23,23,80,,,,,,,,,,
162067,162067,,Mk10,,15:07:34 06-May-2016,15:07:35 06-May-2016,1,3,47.6772,-122.1339,CRC,0,0,,,,1.000,0.208,,-0.5,0.0,0,,,,,,,,,,,255,23,23,80,,,,,,,,,,
162067,162067,,Mk10,,,15:08:35 06-May-2016,,3,47.6772,-122.1339,CRC,0,0,,30,3.376,1.000,0.204,20.30,-1.0,0.0,0,,,,,,,,,,,255,23,23,80,,,,,,,,,,
162067,162067,,Mk10,,15:09:34 06-May-2016,15:09:35 06-May-2016,1,3,47.6772,-122.1339,CRC,0,0,,,,1.000,0.204,,-0.5,0.0,0,,,,,,,,,,,255,23,23,80,,,,,,,,,,
162067,162067,,Mk10,,,15:10:35 06-May-2016,,3,47.6772,-122.1339,CRC,0,0,,32,3.440,1.000,0.212,20.30,-0.5,0.0,0,,,,,,,,,,,255,23,23,80,,,,,,,,,,
162067,162067,,Mk10,,,15:20:35 06-May-2016,,2,47.6791,-122.1345,CRC,1,0,,42,3.376,1.000,0.208,20.30,-0.5,0.0,0,,,,,,,,,,,255,23,23,80,,,,,,,,,,
162067,162067,,Mk10,,15:21:34 06-May-2016,15:21:35 06-May-2016,1,2,47.6791,-122.1345,CRC,1,0,,,,1.000,0.208,,-0.5,0.0,0,,,,,,,,,,,255,23,23,80,,,,,,,,,,
162067,162067,,Mk10,,,15:22:35 06-May-2016,,2,47.6791,-122.1345,CRC,1,0,,44,3.376,1.000,0.204,20.30,-0.5,0.0,0,,,,,,,,,,,255,23,23,80,,,,,,,,,,
162067,162067,,Mk10,,15:23:34 06-May-2016,15:23:35 06-May-2016,1,2,47.6791,-122.1345,CRC,1,0,,,,1.000,0.208,,-0.5,0.0,0,,,,,,,,,,,255,23,23,80,,,,,,,,,,
162067,162067,,Mk10,,,15:24:35 06-May-2016,,2,47.6791,-122.1345,CRC,1,0,,46,3.376,1.000,0.208,20.30,-0.5,0.0,0,,,,,,,,,,,255,23,23,80,,,,,,,,,,
162067,162067,,Mk10,,15:25:34 06-May-2016,15:25:35 06-May-2016,1,2,47.6791,-122.1345,CRC,1,0,,,,1.000,0.208,,-0.5,0.0,0,,,,,,,,,,,255,23,23,80,,,,,,,,,,
162067,162067,,Mk10,,,15:26:35 06-May-2016,,2,47.6791,-122.1345,CRC,1,0,,48,3.376,1.000,0.208,20.30,-0.5,0.0,0,,,,,,,,,,,255,23,23,80,,,,,,,,,,
162067,162067,,Mk10,,,15:28:35 06-May-2016,,2,47.6791,-122.1345,CRC,1,0,,50,3.376,1.000,0.208,20.30,-0.5,0.0,0,,,,,,,,,,,255,23,23,80,,,,,,,,,,
