DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,MinDepth,MinAccuracy,MinSource,MaxDepth,MaxAccuracy,MaxSource
162067,162067,,Mk10,12:00:00 06-May-2016,,,,0.000000,0.000000,Status,,,
162067,162067,,Mk10,16:00:00 06-May-2016,,,,0.000000,0.000000,Status,,,
162067,162067,,Mk10,20:00:00 06-May-2016,,,,0.000000,0.000000,Status,,,
162067,162067,,Mk10,12:00:00 31-Jul-2016,,,,0.000000,0.000000,Status,8.000000,4.000000,PDT
162067,162067,,Mk10,20:00:00 31-Jul-2016,,,,0.000000,0.000000,Behavior,15.500000,0.000000,Behavior
162067,162067,,Mk10,00:00:00 01-Aug-2016,,,,0.000000,0.000000,Behavior,,,
162067,162067,,Mk10,04:00:00 01-Aug-2016,,,,0.000000,0.000000,Behavior,15.000000,0.000000,Behavior
162067,162067,,Mk10,08:00:00 01-Aug-2016,,,,0.000000,4.000000,PDT,16.000000,4.000000,PDT
162067,162067,,Mk10,20:00:00 01-Aug-2016,,,,16.000000,0.000000,Behavior,16.000000,0.000000,Behavior
162067,162067,,Mk10,00:00:00 02-Aug-2016,,,,0.000000,0.000000,Behavior,15.500000,0.000000,Behavior
162067,162067,,Mk10,04:00:00 02-Aug-2016,,,,0.000000,0.000000,Behavior,13.500000,0.000000,Behavior
162067,162067,,Mk10,20:00:00 02-Aug-2016,,,,0.000000,0.000000,Behavior,16.000000,0.000000,Behavior
162067,162067,,Mk10,00:00:00 03-Aug-2016,,,,0.000000,0.000000,Behavior,14.500000,0.000000,Behavior
162067,162067,,Mk10,08:00:00 03-Aug-2016,,,,0.000000,0.000000,Status,,,
162067,162067,,Mk10,00:00:00 04-Aug-2016,,,,0.375000,0.375000,TimeSeries,7.500000,0.750000,TimeSeries
162067,162067,,Mk10,04:00:00 04-Aug-2016,,,,0.375000,0.375000,TimeSeries,4.250000,0.500000,TimeSeries
162067,162067,,Mk10,08:00:00 04-Aug-2016,,,,0.375000,0.375000,TimeSeries,3.250000,0.500000,TimeSeries
162067,162067,,Mk10,12:00:00 04-Aug-2016,,,,0.375000,0.375000,TimeSeries,8.750000,0.500000,TimeSeries
162067,162067,,Mk10,20:00:00 06-Aug-2016,,,,0.000000,4.000000,PDT,8.000000,4.000000,PDT
