"source","age","lon","lat"
"Lamont","Juv",-88.3010069227238,30.2326809519991
"Lamont","Juv",-88.3015584551457,30.2328081425294
"Lamont","Juv",-88.3029556196523,30.2331490546638
"Lamont","Juv",-88.3073023079481,30.2331854041656
"Lamont","Juv",-88.3078843716959,30.2334302497978
"Lamont","Juv",-88.3058438624586,30.2358165465693
"Lamont","Juv",-88.3046911247501,30.2368013074536
"Lamont","Juv",-88.3046070514741,30.2372230079371
"Lamont","Juv",-88.3041834882856,30.2412652901229
"Lamont","Juv",-88.296110977482,30.2418533358566
"Lamont","Juv",-88.3019291394776,30.2355506185815
"Lamont","Juv",-88.3024857748892,30.2357865364552
"Lamont","Juv",-88.3028736197495,30.2360511430984
"Lamont","Juv",-88.3006302641315,30.2347575214652
"Lamont","Juv",-88.299056945752,30.2347391451294
"Lamont","Juv",-88.2989961178348,30.2347391504773
"Lamont","Juv",-88.2978519278301,30.2349936993018
"Lamont","Juv",-88.2940150925466,30.2352085647718
"Lamont","Juv",-88.2921735642202,30.2351513258069
"Lamont","Juv",-88.2888773030663,30.2343918445563
"Lamont","Juv",-88.2869679139137,30.2345071919024
"Lamont","Juv",-88.2865309943326,30.2345448067229
"Lamont","Juv",-88.2905745559114,30.2361187983907
"Lamont","Juv",-88.2907977846467,30.2362197458528
"Lamont","Juv",-88.2914737672566,30.2366121064892
"Lamont","Juv",-88.2916965573098,30.2367449361595
"Lamont","Juv",-88.2938236478204,30.238079702166
"Lamont","Juv",-88.2938646500289,30.2381055846061
"Lamont","Juv",-88.2949634372023,30.2387866673218
"Lamont","Juv",-88.2962410249283,30.2391806706428
"Lamont","Juv",-88.2992645433454,30.2361342064576
"Lamont","Juv",-88.2974619794671,30.2360600836702
"Lamont","Juv",-88.2962526983813,30.2358475409313
"Lamont","Juv",-88.2928355193792,30.2349253347402
"Lamont","Juv",-88.2926937040342,30.2348868695174
"Lamont","Juv",-88.2884099480853,30.2336787278828
"Lamont","Juv",-88.2942820170445,30.2349030560935
"Lamont","Juv",-88.2954201405733,30.2349914975368
"Lamont","Juv",-88.2957840094616,30.2350065039168
"Lamont","Juv",-88.295952470343,30.2350118454979
"Lamont","Juv",-88.2972925031396,30.2349595844112
"Lamont","Juv",-88.2978453006143,30.2342163642189
"Lamont","Juv",-88.2977787890839,30.2331342799175
"Lamont","Juv",-88.2997295479375,30.2312128690511
"Lamont","Juv",-88.3004578544776,30.2305045212207
"Lamont","Juv",-88.3005055823418,30.2304564916833
"Lamont","Juv",-88.3004596850703,30.230125003799
"Lamont","Juv",-88.3004081465628,30.2300118255212
"Lamont","Juv",-88.3003767977768,30.2319098552672
"Lamont","Juv",-88.3004802700551,30.2320447666456
"Lamont","Juv",-88.3008914745781,30.2323818899525
"Lamont","Juv",-88.3025414912051,30.2331473428678
"Lamont","Juv",-88.3039847960818,30.2337366351291
"Lamont","Juv",-88.3047865754688,30.2340316612855
"Lamont","Juv",-88.3056975572297,30.2340867238717
"Lamont","Juv",-88.3023265651355,30.2322806301927
"Lamont","Juv",-88.2998859231486,30.2317901897286
"Lamont","Juv",-88.2977824335097,30.2321523068994
"Lamont","Juv",-88.2971605999645,30.2322954231627
"Lamont","Juv",-88.2960755191764,30.2326445800367
"Lamont","Juv",-88.2945938905272,30.2337177115099
"Lamont","Juv",-88.2982233872681,30.2340025727523
"Lamont","Juv",-88.2992921746676,30.2338486328761
"Lamont","Juv",-88.2996052920192,30.2332721496715
"Lamont","Juv",-88.2996163484698,30.2332494439025
"Lamont","Juv",-88.2996318502413,30.2332078154318
"Lamont","Juv",-88.298980205468,30.2331289449479
"Lamont","Juv",-88.2983988870717,30.2335295450165
"Lamont","Juv",-88.2982442063835,30.2336964109836
"Lamont","Juv",-88.2984709236232,30.2341539801382
"Lamont","Juv",-88.3016869580682,30.2333051401944
"Lamont","Juv",-88.3038473170328,30.2325217814446
"Lamont","Juv",-88.3088117754123,30.2301166295786
"Lamont","Juv",-88.313011746588,30.2270893170352
"Lamont","Juv",-88.3217993149457,30.2272281446676
"Lamont","Juv",-88.3244246173435,30.2285559062701
"Lamont","Juv",-88.3261858055137,30.2301722018529
"Lamont","Juv",-88.3040561628252,30.2381380574766
"Lamont","Juv",-88.3033858828074,30.2381207397109
"Lamont","Juv",-88.296933472719,30.2351227412196
"Lamont","Juv",-88.2957371925635,30.2346529322857
"Lamont","Juv",-88.2956058993599,30.2346028115901
"Lamont","Juv",-88.2942518708404,30.2341937759759
"Lamont","Juv",-88.2924847955305,30.2352706097982
"Lamont","Juv",-88.2922709600615,30.2353858750803
"Lamont","Juv",-88.2920829380784,30.235450632248
"Lamont","Juv",-88.2919403001599,30.2354783105513
"Lamont","Juv",-88.2961157324018,30.2348881905986
"Lamont","Juv",-88.2964568163346,30.2348060941201
"Lamont","Juv",-88.297103805287,30.2343406744785
"Lamont","Juv",-88.29744191035,30.2341698498068
"Lamont","Juv",-88.2976118332342,30.2341159396832
"Lamont","Juv",-88.2990479898637,30.2337930039748
"Lamont","Juv",-88.2939414176682,30.2324789032565
"Lamont","Juv",-88.2924951278103,30.2329800327202
"Lamont","Juv",-88.2920928877767,30.233396391769
"Lamont","Juv",-88.2919302657393,30.233955099038
"Lamont","Juv",-88.2920325444596,30.2345871525863
"Lamont","Juv",-88.2925266381427,30.2352302941117
"Lamont","Juv",-88.2931862091822,30.2356830614421
"Lamont","Juv",-88.2935107125655,30.235837945996
"Lamont","Juv",-88.2937801943103,30.2359268561824
"Lamont","Juv",-88.2941431195052,30.2359479621482
"Lamont","Juv",-88.2970929942823,30.2339937780616
"Lamont","Juv",-88.2972418753516,30.234026385407
"Lamont","Juv",-88.2970512055229,30.2332635757522
"Lamont","Juv",-88.2969758556578,30.2331689059452
"Lamont","Juv",-88.2968273855522,30.233207450621
"Lamont","Juv",-88.296694367925,30.2338921529764
"Lamont","Juv",-88.2966731427134,30.2341749228781
"Lamont","Juv",-88.2966817573095,30.2344625211867
"Lamont","Juv",-88.3000369231136,30.2342161062964
"Lamont","Juv",-88.3006355955813,30.2331016268433
"Lamont","Juv",-88.3008385806331,30.2328160142918
"Lamont","Juv",-88.3010689796412,30.2326245009579
"Lamont","Juv",-88.3013425923915,30.2325995406818
"Lamont","Juv",-88.3015031844554,30.232599590464
"Lamont","Juv",-88.3023329902964,30.2328809636532
"Lamont","Juv",-88.3002876103278,30.2319242912766
"Lamont","Juv",-88.2999157216905,30.231959420078
"Lamont","Juv",-88.2998050193162,30.2320464727825
"Lamont","Juv",-88.2998545855219,30.2321992382057
"Lamont","Juv",-88.2998591640942,30.2322102330246
"Lamont","Juv",-88.3000068114463,30.2323420675858
"Lamont","Juv",-88.3001250176823,30.2324309988067
"Lamont","Juv",-88.3019606606263,30.2327508104212
"Lamont","Juv",-88.3025319780852,30.2322867237553
"Lamont","Juv",-88.3030492536939,30.2322157828865
"Lamont","Juv",-88.3032869703868,30.2339781926992
"Lamont","Juv",-88.3031912219488,30.2349498519362
"Lamont","Juv",-88.2990873345272,30.2352141627839
"Lamont","Juv",-88.2974357239828,30.2347581667929
"Lamont","Juv",-88.2962386672353,30.2343270358024
"Lamont","Juv",-88.2957076387442,30.2341650899393
"Lamont","Juv",-88.2949805771544,30.2340557318172
"Lamont","Juv",-88.2947033732104,30.2340438574599
"Lamont","Juv",-88.2937541457107,30.2346015616212
"Lamont","Juv",-88.2933857550218,30.2348727621913
"Lamont","Juv",-88.293186688706,30.235096373344
"Lamont","Juv",-88.2931475886015,30.2352475612881
"Lamont","Juv",-88.2971729071809,30.2349843406941
"Lamont","Juv",-88.2988458253389,30.234863665237
"Lamont","Juv",-88.2988678352652,30.2348619928126
"Lamont","Juv",-88.2993520127223,30.2347517159181
"Lamont","Juv",-88.2996142244619,30.2346545853588
"Lamont","Juv",-88.2999645328275,30.2343344760909
"Lamont","Juv",-88.300082498212,30.2341967604767
"Lamont","Juv",-88.3003320867255,30.2336113703972
"Lamont","Juv",-88.3004215052284,30.2319279270306
"Lamont","Juv",-88.2981089710666,30.2289965460609
"Lamont","Juv",-88.2970839357596,30.2290350238712
"Lamont","Juv",-88.2960569871368,30.2299351839476
"Lamont","Juv",-88.2936799408659,30.2344964278345
"Lamont","Juv",-88.2935987272896,30.2346505302407
"Lamont","Juv",-88.2930512838172,30.2355981236523
"Lamont","Juv",-88.2926113249247,30.2363418536719
"Lamont","Juv",-88.2923710026145,30.2367357871452
"Lamont","Juv",-88.2930085293714,30.2358559669434
"Lamont","Juv",-88.2939414518499,30.235458046731
"Lamont","Juv",-88.2959906545931,30.2347508690629
"Lamont","Juv",-88.2962600632742,30.2346625152463
"Lamont","Juv",-88.296573338614,30.2345678526894
"Lamont","Juv",-88.2979423526147,30.2343372888402
"Lamont","Juv",-88.3023968088571,30.2343357204058
"Lamont","Juv",-88.2999906541515,30.2346173607379
"Lamont","Juv",-88.2995342600249,30.234718379742
"Lamont","Juv",-88.2985080857876,30.234825154061
"Lamont","Juv",-88.2970902058758,30.2345488872194
"Lamont","Juv",-88.2966814885726,30.2344386622228
"Lamont","Juv",-88.2964204715872,30.2341494382016
"Lamont","Juv",-88.2964478947036,30.2337011257462
"Lamont","Juv",-88.2972957054376,30.2307815831741
"Lamont","Juv",-88.3054390117894,30.2311355479042
"Lamont","Juv",-88.3093778684284,30.2322504507651
"Lamont","Juv",-88.311063563556,30.2334561811841
"Lamont","Juv",-88.3113313101175,30.2337824758499
"Lamont","Juv",-88.311408743073,30.2338988311522
"Lamont","Juv",-88.3101197880614,30.2371024640219
"Lamont","Juv",-88.3087029040786,30.2394924521217
"Lamont","Juv",-88.2982317271869,30.2368544997214
"Lamont","Juv",-88.2977214100617,30.2359960842419
"Lamont","Juv",-88.2976859674726,30.2356917418519
"Lamont","Juv",-88.298180812538,30.2348155742334
"Lamont","Juv",-88.300794476898,30.232627548356
"Lamont","Juv",-88.3013291953516,30.2321881879623
"Lamont","Juv",-88.3030359093515,30.2307129809389
"Lamont","Juv",-88.3034257761368,30.2303808091422
"Lamont","Juv",-88.304071193538,30.2298528790062
"Lamont","Juv",-88.3009154558602,30.2322081799474
"Lamont","Juv",-88.2989938880447,30.233048562776
"Lamont","Juv",-88.297612702432,30.2335108507525
"Lamont","Juv",-88.2975821976861,30.2335209777543
"Lamont","Juv",-88.2972844399198,30.2336124013403
"Lamont","Juv",-88.2949497505596,30.2339381532373
"Lamont","Juv",-88.2935499053762,30.2340542603764
"Lamont","Juv",-88.2962377996758,30.2318302591142
"Lamont","Juv",-88.2970337443155,30.2317592397806
"Lamont","Juv",-88.2982443456015,30.2318415815512
"Lamont","Juv",-88.3000612126015,30.231646098718
"Lamont","Juv",-88.3002234417166,30.2316235944881
"Lamont","Juv",-88.3010157463255,30.2314079658082
"Lamont","Juv",-88.3041303665923,30.2298359971992
"Lamont","Juv",-88.3066215931006,30.2285445102436
"Lamont","Juv",-88.3100594123534,30.2270186005322
"Lamont","Juv",-88.3125357711645,30.2260725518584
"Lamont","Juv",-88.3299163278578,30.2367861478826
"Lamont","Juv",-88.2943893048381,30.2320731689735
"Lamont","Juv",-88.2977485282563,30.2346724612242
"Lamont","Juv",-88.2982440083246,30.2348499306702
"Lamont","Juv",-88.2985497534898,30.2348320281173
"Lamont","Juv",-88.2994417387461,30.2344694517578
"Lamont","Juv",-88.3000431855605,30.2323114575147
"Lamont","Juv",-88.2998633677456,30.2323367815828
"Lamont","Juv",-88.296769988878,30.2328463758372
"Lamont","Juv",-88.2956895919914,30.233068832015
"Lamont","Juv",-88.3024376691634,30.2347055033058
"Lamont","Juv",-88.3024923530862,30.2347149902163
"Lamont","Juv",-88.3030370205415,30.2347249182123
"Lamont","Juv",-88.3054980593859,30.2345805729276
"Lamont","Juv",-88.3076785433184,30.2344400448156
"Lamont","Juv",-88.3100705071794,30.2342727069864
"Lamont","Juv",-88.302026167911,30.2321373438718
"Lamont","Juv",-88.3010057084912,30.2315492533941
"Lamont","Juv",-88.3005815571803,30.2313100782171
"Lamont","Juv",-88.2978827170382,30.2310662026458
"Lamont","Juv",-88.2983469914828,30.2322961367235
"Lamont","Juv",-88.2992458319107,30.2332302802343
"Lamont","Juv",-88.2992912828185,30.2332778407866
"Lamont","Juv",-88.2998853208867,30.2340050518819
"Lamont","Juv",-88.3000721949364,30.2342804142226
"Lamont","Juv",-88.3008801254895,30.2358251512421
"Lamont","Juv",-88.3011458331456,30.2362868425746
"Lamont","Juv",-88.3016956727919,30.2372018142682
"Lamont","Juv",-88.3023162476466,30.2382158250397
"Lamont","Juv",-88.302775581045,30.2389652116549
"Lamont","Juv",-88.2980350229809,30.2314140146379
"Lamont","Juv",-88.2982476740098,30.2313931629337
"Lamont","Juv",-88.2994656036334,30.2317455525002
"Lamont","Juv",-88.2999210838264,30.232043626525
"Lamont","Juv",-88.2937194978504,30.2354264039361
"Lamont","Juv",-88.2925883973267,30.2341074738919
"Lamont","Juv",-88.2948009911406,30.2341856321584
"Lamont","Juv",-88.2955495533032,30.2344372248972
"Lamont","Juv",-88.2959450432143,30.2344747621259
"Lamont","Juv",-88.2963140523571,30.2343828963488
"Lamont","Juv",-88.296377241816,30.2343655079661
"Lamont","Juv",-88.2965172597271,30.2343218162268
"Lamont","Juv",-88.3019662698352,30.2328171929774
"Lamont","Juv",-88.3027056633875,30.2327737717763
"Lamont","Juv",-88.3032924542706,30.2327443296824
"Lamont","Juv",-88.3013960918598,30.2332621512828
"Lamont","Juv",-88.2999195464261,30.2335270544667
"Lamont","Juv",-88.2924024516001,30.231959750407
"Lamont","Juv",-88.3070625835724,30.2332803282441
"Lamont","Juv",-88.3084325075593,30.233119800452
"Lamont","Juv",-88.3087869893335,30.2330608588831
"Lamont","Juv",-88.3112724375488,30.2320265958881
"Lamont","Juv",-88.3143798822932,30.2304607816988
"Lamont","Juv",-88.3209014449729,30.2271462627466
"Lamont","Juv",-88.321958951592,30.227094558714
"Lamont","Juv",-88.3215615395928,30.2279092567289
"Lamont","Juv",-88.3208607461516,30.2285498104615
"Lamont","Juv",-88.3192859364908,30.2294846489153
"Lamont","Juv",-88.319031487044,30.22962810297
"Lamont","Juv",-88.3182223171815,30.2300236662271
"Lamont","Juv",-88.317122101352,30.2304938514172
"Lamont","Juv",-88.3072870125728,30.2335927291083
"Lamont","Juv",-88.3070090938806,30.2336021376965
"Lamont","Juv",-88.3078743860454,30.2328207819847
"Lamont","Juv",-88.3081510468928,30.2326145184766
"Lamont","Juv",-88.310068061499,30.2314105279576
"Lamont","Juv",-88.311332431818,30.2309170657365
"Lamont","Juv",-88.3120330838483,30.230692722679
"Lamont","Juv",-88.2971392579563,30.2314233811964
"Lamont","Juv",-88.2968300039908,30.2314419298233
"Lamont","Juv",-88.2962479936099,30.2314885508031
"Lamont","Juv",-88.2940010902615,30.231884217745
"Lamont","Juv",-88.2908275896807,30.2332421528382
"Lamont","Juv",-88.2843625705144,30.2386419363501
"Lamont","Juv",-88.2837365288906,30.2384060582681
"Lamont","Juv",-88.2835975815846,30.2381262459561
"Lamont","Juv",-88.2844848600079,30.2376155915145
"Lamont","Juv",-88.2846469648984,30.2375391414616
"Lamont","Juv",-88.2841211703257,30.2377713778361
"Lamont","Juv",-88.2835280411413,30.2378686591077
"Lamont","Juv",-88.2831817922903,30.2379331099909
"Lamont","Juv",-88.2824640275217,30.238107865927
"Lamont","Juv",-88.2806831585928,30.2372723641223
"Lamont","Juv",-88.2854405597194,30.2374342840562
"Lamont","Juv",-88.2861329124408,30.2375641558479
"Lamont","Juv",-88.2874793596063,30.2381205892549
"Lamont","Juv",-88.2970261392686,30.232370910886
"Lamont","Juv",-88.2975521443954,30.2320071057262
"Lamont","Juv",-88.297990401538,30.2316716901564
"Lamont","Juv",-88.2985444095809,30.2312182736313
"Lamont","Juv",-88.2989774729606,30.2308548269061
"Lamont","Juv",-88.3014138419209,30.2277750948982
"Lamont","Juv",-88.3008663656133,30.2283828364083
"Lamont","Juv",-88.3005567758752,30.2287697799549
"Lamont","Juv",-88.3004862958712,30.2288605244279
"Lamont","Juv",-88.299667754778,30.2301667799232
"Lamont","Juv",-88.2992518827122,30.2310242036399
"Lamont","Juv",-88.2989261685015,30.2321594498417
"Lamont","Juv",-88.3002881503237,30.233850768553
"Lamont","Juv",-88.3002079680826,30.2345041054117
"Lamont","Juv",-88.2985243812374,30.2338370864139
"Lamont","Juv",-88.2982586655874,30.2338110589013
"Lamont","Juv",-88.2980443542582,30.2338218179201
"Lamont","Juv",-88.2973298513779,30.2340145385973
"Lamont","Juv",-88.300032022214,30.2338963450721
"Lamont","Juv",-88.2996043918721,30.2328141837223
"Lamont","Juv",-88.2995319864299,30.2324222435769
"Lamont","Juv",-88.2995672186401,30.2297678224054
"Lamont","Juv",-88.2995933485198,30.228791401862
"Lamont","Juv",-88.2953895514997,30.2252525396509
"Lamont","Juv",-88.2999137466644,30.2296363628389
"Lamont","Juv",-88.3436684040089,30.2605943618754
"Lamont","Juv",-88.3459052755368,30.2621004559995
"Lamont","Juv",-88.4013152575108,30.2592569628969
"Lamont","Juv",-88.393923429658,30.2334943520923
"Lamont","Juv",-88.3501235649777,30.2389433961236
"Lamont","Juv",-88.289603783662,30.2342123520758
"Lamont","Juv",-88.2895754894841,30.2343635904186
"Lamont","Juv",-88.2896271723414,30.2347687448091
"Lamont","Juv",-88.2893738931231,30.2348562039991
"Lamont","Juv",-88.2890957444067,30.2347584469458
"Lamont","Juv",-88.2885513931519,30.2343514465565
"Lamont","Juv",-88.2883516418019,30.2341865146857
"Lamont","Juv",-88.2879159788799,30.2337592950387
"Lamont","Juv",-88.2867310911053,30.2325199131271
"Lamont","Juv",-88.2856265739924,30.2327275468281
"Lamont","Juv",-88.2856241923262,30.2328383544549
"Lamont","Juv",-88.2859941167795,30.233139142049
"Lamont","Juv",-88.28637010414,30.2333502252944
"Lamont","Juv",-88.2864771609331,30.2334060148408
"Lamont","Juv",-88.2877253161908,30.2335036784537
"Lamont","Juv",-88.2879233840747,30.2335403664748
"Lamont","Juv",-88.2882379438436,30.233647943017
"Lamont","Juv",-88.2896561319989,30.2349929086
"Lamont","Juv",-88.2900138027356,30.2352921578683
"Lamont","Juv",-88.29114053288,30.2359794959186
"Lamont","Juv",-88.2924660407575,30.2365405472189
"Lamont","Juv",-88.2970331584245,30.2322230734899
"Lamont","Juv",-88.2973583672087,30.2318996986765
"Lamont","Juv",-88.2974689251998,30.2317810989442
"Lamont","Juv",-88.2975156303687,30.2317269553662
"Lamont","Juv",-88.2976186219664,30.2316010723972
"Lamont","Juv",-88.2977919833723,30.2314458132915
"Lamont","Juv",-88.2978848299594,30.2313875915882
"Lamont","Juv",-88.2984062669967,30.2313622596734
"Lamont","Juv",-88.2986849403608,30.2313819838575
"Lamont","Juv",-88.2982135105498,30.2348621514841
"Lamont","Juv",-88.2966066707216,30.2348286920351
"Lamont","Juv",-88.296459784556,30.2348198176424
"Lamont","Juv",-88.2963313660296,30.2348086775236
"Lamont","Juv",-88.2949759224373,30.2345133782525
"Lamont","Juv",-88.2929536542383,30.2332193428034
"Lamont","Juv",-88.2918686279371,30.2324153801432
"Lamont","Juv",-88.2910080813803,30.2317576024757
"Lamont","Juv",-88.2905468617719,30.2314127944414
"Lamont","Juv",-88.2887966004991,30.2304258114626
"Lamont","Juv",-88.2988665349996,30.2304937306401
"Lamont","Juv",-88.2990636211015,30.2305152033931
"Lamont","Juv",-88.2991471837673,30.2305286388098
"Lamont","Juv",-88.299330858376,30.2306276326044
"Lamont","Juv",-88.2993905020361,30.2308074399147
"Lamont","Juv",-88.2993899100098,30.2310058649221
"Lamont","Juv",-88.2993919898789,30.2310578672317
"Lamont","Juv",-88.2995644961849,30.2315882302059
"Lamont","Juv",-88.2996795490534,30.2319747419639
"Lamont","Juv",-88.2971883777151,30.2341177068808
"Lamont","Juv",-88.2955590851577,30.2345717744534
"Lamont","Juv",-88.2940459834755,30.2346041200421
"Lamont","Juv",-88.2940186679549,30.2346042692048
"Lamont","Juv",-88.2939475697831,30.2346045416942
"Lamont","Juv",-88.2931088381775,30.2344617860195
"Lamont","Juv",-88.2927171900236,30.2343954505375
"Lamont","Juv",-88.2918408721463,30.2343308226805
"Lamont","Juv",-88.2917657424991,30.234326953298
"Lamont","Juv",-88.2908803304428,30.2344832854127
"Lamont","Juv",-88.2902582906958,30.2346199087479
"Lamont","Juv",-88.2815720237554,30.2418679759688
"Lamont","Juv",-88.280948488836,30.2423978426212
"Lamont","Juv",-88.2806180286651,30.2426895175849
"Lamont","Juv",-88.2910208943121,30.2384041126042
"Lamont","Juv",-88.2943033898328,30.2365197117822
"Lamont","Juv",-88.2944392581168,30.2364411967503
"Lamont","Juv",-88.2951788912833,30.23600120593
"Lamont","Juv",-88.2982957481189,30.2341316384416
"Lamont","Juv",-88.29918491476,30.2336283255535
"Lamont","Juv",-88.2997657402087,30.2333258635144
"Lamont","Juv",-88.3047813822978,30.2325722683574
"Lamont","Juv",-88.3085107829208,30.2318252597187
"Lamont","Juv",-88.3111916930097,30.2312389207335
"Lamont","Juv",-88.2987994211119,30.232372891212
"Lamont","Juv",-88.2982877159362,30.2324942848843
"Lamont","Juv",-88.2960352175329,30.233947197042
"Lamont","Juv",-88.2953576322879,30.2344259883149
"Lamont","Juv",-88.295170645621,30.2345607126647
"Lamont","Juv",-88.29144762933,30.2382622139326
"Lamont","Juv",-88.2871405275042,30.2481844700181
"Lamont","Juv",-88.2884339249334,30.2467073120863
"Lamont","Juv",-88.2887356618477,30.2463563974643
"Lamont","Juv",-88.2902977775215,30.2445569038327
"Lamont","Juv",-88.2942285802507,30.2400046850761
"Lamont","Juv",-88.2945083133343,30.2396807808455
"Lamont","Juv",-88.2955057456732,30.238527705863
"Lamont","Juv",-88.3015421154669,30.2316368783906
"Lamont","Juv",-88.3023817476207,30.2306814866317
"Lamont","Juv",-88.3035490499101,30.2293592766486
"Lamont","Juv",-88.3004000292861,30.2339639874607
"Lamont","Juv",-88.3003868812953,30.2339837165158
"Lamont","Juv",-88.3002078788463,30.2354652793028
"Lamont","Juv",-88.3001069832263,30.2361499878969
"Lamont","Juv",-88.2999661644715,30.236840827293
"Lamont","Juv",-88.2947768994772,30.2416185756946
"Lamont","Juv",-88.2943647130026,30.2417938915825
"Lamont","Juv",-88.2938797501184,30.2413154042084
"Lamont","Juv",-88.2936003404742,30.2407956113866
"Lamont","Juv",-88.2934589431803,30.2404959585909
"Lamont","Juv",-88.2934326600924,30.2404389607852
"Lamont","Juv",-88.292926791402,30.2383632361879
"Lamont","Juv",-88.2928421599044,30.2358609741196
"Lamont","Juv",-88.2930257442052,30.2343985129313
"Lamont","Juv",-88.29435393109,30.2328672467189
"Lamont","Juv",-88.2988702445667,30.2391209101085
"Lamont","Juv",-88.2994030350919,30.2401728071353
"Lamont","Juv",-88.2995303196402,30.2404466622861
"Lamont","Juv",-88.2996247189483,30.2406635199693
"Lamont","Juv",-88.3000218616403,30.2419362214087
"Lamont","Juv",-88.3003690615084,30.2434267901624
"Lamont","Juv",-88.2947158910757,30.2495100747157
"Lamont","Juv",-88.2940619662351,30.2504622853173
"Lamont","Juv",-88.2939566279411,30.2505247820869
"Lamont","Juv",-88.2938440277766,30.2504744408511
"Lamont","Juv",-88.2933184151908,30.2480216862491
"Lamont","Juv",-88.2930868268026,30.2465981790802
"Lamont","Juv",-88.2930211490345,30.2461674509371
"Lamont","Juv",-88.2928342219329,30.2447231798302
"Lamont","Juv",-88.2925384042946,30.2418080570703
"Lamont","Juv",-88.2923347749706,30.2392735456903
"Lamont","Juv",-88.2922124644662,30.2372216956466
"Lamont","Juv",-88.3151097187952,30.238466106432
"Lamont","Juv",-88.3167199100697,30.2385839760895
"Lamont","Juv",-88.2937994494538,30.2381889831129
"Lamont","Juv",-88.2918699570265,30.2378141036691
"Lamont","Juv",-88.2838205826918,30.2362567110409
"Lamont","Juv",-88.2800709305933,30.2359003157042
"Lamont","Juv",-88.2750243642301,30.2359490127274
"Lamont","Juv",-88.2670499414003,30.2369777087386
"Lamont","Juv",-88.2608058877292,30.2384315067679
"Lamont","Juv",-88.2531377673575,30.2409736898075
"Lamont","Juv",-88.2795971652896,30.2339713637919
"Lamont","Juv",-88.2797316778522,30.2339357038083
"Lamont","Juv",-88.2824143373685,30.2333252254302
"Lamont","Juv",-88.288568556263,30.2361062718954
"Lamont","Juv",-88.2894654152443,30.2362406025054
"Lamont","Juv",-88.2900872659331,30.236263234096
"Lamont","Juv",-88.2908759763543,30.2362305574337
"Lamont","Juv",-88.2923890805727,30.2360839816003
"Lamont","Juv",-88.2931800585886,30.2359379610707
"Lamont","Juv",-88.2948695451477,30.238345537007
"Lamont","Juv",-88.2950194769716,30.2386197926033
"Lamont","Juv",-88.2955751866415,30.2400375969726
"Lamont","Juv",-88.2958342603655,30.2408367196084
"Lamont","Juv",-88.2960537637051,30.2416663309191
"Lamont","Juv",-88.2963579721069,30.2434001893653
"Lamont","Juv",-88.292782632475,30.2502948079659
"Lamont","Juv",-88.2928684360932,30.2489153943523
"Lamont","Juv",-88.2930069988504,30.2474536949532
"Lamont","Juv",-88.2932594697358,30.244146889943
"Lamont","Juv",-88.2933854549209,30.2411992688593
"Lamont","Juv",-88.2933938759916,30.2409911974207
"Lamont","Juv",-88.2933619266363,30.2357498879481
"Lamont","Juv",-88.2932431760751,30.2322213706088
"Lamont","Juv",-88.2889841365276,30.2378530790578
"Lamont","Juv",-88.2886492334651,30.2387165693551
"Lamont","Juv",-88.2886287065516,30.2387718805781
"Lamont","Juv",-88.2882268773433,30.2422606409929
"Lamont","Juv",-88.2881396595672,30.2428794147457
"Lamont","Juv",-88.2878751829629,30.2448165498143
"Lamont","Juv",-88.2873636298273,30.2515762916488
"Lamont","Juv",-88.2873501836113,30.2502217899369
"Lamont","Juv",-88.2873560004364,30.2455045031354
"Lamont","Juv",-88.2873500741326,30.2442827305014
"Lamont","Juv",-88.287284340231,30.2399935036962
"Lamont","Juv",-88.2872882410668,30.2381970086025
"Lamont","Juv",-88.2873345483789,30.2354893192111
"Lamont","Juv",-88.2873291172794,30.2308582508447
"Lamont","Juv",-88.2873317504839,30.2280794157539
"Lamont","Juv",-88.294546555449,30.2355720483167
"Lamont","Juv",-88.2948836703172,30.2357193640903
"Lamont","Juv",-88.2951767127507,30.235763006437
"Lamont","Juv",-88.2973678437692,30.2349707485809
"Lamont","Juv",-88.2984933722948,30.234656473268
"Lamont","Juv",-88.3031245317358,30.2355787535105
"Lamont","Juv",-88.3107111825165,30.2417064454824
"Lamont","Juv",-88.309213826513,30.2395330601278
"Lamont","Juv",-88.3083014768739,30.2383221638039
"Lamont","Juv",-88.3074885384398,30.2372747534289
"Lamont","Juv",-88.3055332712019,30.2347907241071
"Lamont","Juv",-88.303091676368,30.2321391864852
"Lamont","Juv",-88.3021254094121,30.2310638009868
"Lamont","Juv",-88.316013225695,30.2426571848583
"Lamont","Juv",-88.3160616040606,30.2426972959829
"Lamont","Juv",-88.316494069222,30.2430342029289
"Lamont","Juv",-88.3190099463023,30.2444039253517
"Lamont","Juv",-88.3195124956479,30.2446481578688
"Lamont","Juv",-88.3121750277906,30.2370793042253
"Lamont","Juv",-88.3113421935736,30.2365995096184
"Lamont","Juv",-88.3125824928669,30.2407167192634
"Lamont","Juv",-88.3126247258257,30.2408596546603
"Lamont","Juv",-88.3129432412296,30.2422746793867
"Lamont","Juv",-88.3139973988307,30.2496089365656
"Lamont","Juv",-88.3140155011004,30.2497417024458
"Lamont","Juv",-88.3140907642623,30.2505256157398
"Lamont","Juv",-88.3140969457312,30.251015005585
"Lamont","Juv",-88.3020768436266,30.2396709188832
"Lamont","Juv",-88.3015199657789,30.2390250182625
"Lamont","Juv",-88.2990349214478,30.2357509354415
"Lamont","Juv",-88.2968473400468,30.2336785328755
