DeployID,Ptt,Instr,SW,PercentDecoded,Passes,PercentArgosLoc,MsgPerPass,DS,DI,MinPower,AvgPower,MaxPower,MinInterval,EarliestXmitTime,LatestXmitTime,XmitDays,EarliestDataTime,LatestDataTime,DataDays,ReleaseDate,ReleaseType,DeployDate
165366,165366,UT,1.00a,79,581,98,2,951,,,,,44,16:51:59 03-Oct-2016,03:52:35 17-Jun-2018,621,16:52:00 03-Oct-2016,03:00:00 09-Dec-2016,66,,,01:00:00 03-Oct-2016
