DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,Depth,Temperature,Source
165366,165366,0.500000,UT,21:00:00 03-Oct-2016,,,,0.0,20.9,Status
165366,165366,0.500000,UT,18:00:00 04-Oct-2016,,,,0.0,21.4,Status
165366,165366,0.500000,UT,21:00:00 04-Oct-2016,,,,0.0,21.0,Status
165366,165366,0.500000,UT,23:00:00 08-Oct-2016,,,,0.0,21.9,Status
165366,165366,0.500000,UT,01:00:00 09-Oct-2016,,,,0.0,21.6,Status
165366,165366,0.500000,UT,22:00:00 09-Oct-2016,,,,0.0,20.9,Status
165366,165366,0.500000,UT,06:00:00 10-Oct-2016,,,,0.0,20.9,Status
165366,165366,0.500000,UT,21:00:00 10-Oct-2016,,,,0.0,21.5,Status
165366,165366,0.500000,UT,10:00:00 11-Oct-2016,,,,0.0,20.9,Status
165366,165366,0.500000,UT,20:00:00 11-Oct-2016,,,,0.0,21.1,Status
165366,165366,0.500000,UT,21:00:00 14-Oct-2016,,,,0.0,21.4,Status
165366,165366,0.500000,UT,01:00:00 16-Oct-2016,,,,0.0,22.3,Status
165366,165366,0.500000,UT,02:00:00 16-Oct-2016,,,,0.0,22.3,Status
165366,165366,0.500000,UT,20:00:00 19-Oct-2016,,,,0.0,24.4,Status
165366,165366,0.500000,UT,22:00:00 20-Oct-2016,,,,0.0,24.8,Status
165366,165366,0.500000,UT,19:00:00 21-Oct-2016,,,,0.0,22.9,Status
165366,165366,0.500000,UT,19:00:00 27-Oct-2016,,,,0.0,25.6,Status
165366,165366,0.500000,UT,07:00:00 05-Nov-2016,,,,0.0,24.0,Status
165366,165366,0.500000,UT,19:00:00 06-Nov-2016,,,,0.0,24.3,Status
165366,165366,0.500000,UT,23:00:00 07-Nov-2016,,,,0.0,24.5,Status
165366,165366,0.500000,UT,18:00:00 09-Nov-2016,,,,0.0,24.8,Status
165366,165366,0.500000,UT,07:00:00 10-Nov-2016,,,,0.0,24.3,Status
165366,165366,0.500000,UT,13:00:00 12-Nov-2016,,,,0.0,25.3,Status
165366,165366,0.500000,UT,21:00:00 14-Nov-2016,,,,0.0,24.1,Status
165366,165366,0.500000,UT,22:00:00 14-Nov-2016,,,,0.0,24.0,Status
165366,165366,0.500000,UT,23:00:00 14-Nov-2016,,,,0.0,24.0,Status
165366,165366,0.500000,UT,21:00:00 15-Nov-2016,,,,0.0,25.0,Status
165366,165366,0.500000,UT,08:00:00 16-Nov-2016,,,,0.0,24.3,Status
165366,165366,0.500000,UT,00:00:00 17-Nov-2016,,,,0.0,25.2,Status
165366,165366,0.500000,UT,11:00:00 17-Nov-2016,,,,0.0,24.8,Status
165366,165366,0.500000,UT,20:00:00 17-Nov-2016,,,,0.0,26.3,Status
165366,165366,0.500000,UT,08:00:00 19-Nov-2016,,,,0.0,23.2,Status
165366,165366,0.500000,UT,09:00:00 19-Nov-2016,,,,0.0,23.2,Status
165366,165366,0.500000,UT,09:00:00 21-Nov-2016,,,,0.0,24.0,Status
165366,165366,0.500000,UT,18:00:00 22-Nov-2016,,,,0.0,24.6,Status
165366,165366,0.500000,UT,19:00:00 22-Nov-2016,,,,0.0,24.5,Status
165366,165366,0.500000,UT,21:00:00 23-Nov-2016,,,,0.0,24.8,Status
165366,165366,0.500000,UT,05:00:00 24-Nov-2016,,,,0.0,24.0,Status
165366,165366,0.500000,UT,17:00:00 24-Nov-2016,,,,0.0,24.5,Status
165366,165366,0.500000,UT,20:00:00 24-Nov-2016,,,,0.0,24.5,Status
165366,165366,0.500000,UT,21:00:00 24-Nov-2016,,,,0.0,24.5,Status
165366,165366,0.500000,UT,09:00:00 25-Nov-2016,,,,0.0,24.1,Status
165366,165366,0.500000,UT,10:00:00 25-Nov-2016,,,,0.0,24.3,Status
165366,165366,0.500000,UT,22:00:00 25-Nov-2016,,,,0.0,24.3,Status
165366,165366,0.500000,UT,23:00:00 25-Nov-2016,,,,0.0,24.3,Status
165366,165366,0.500000,UT,01:00:00 26-Nov-2016,,,,0.0,24.1,Status
165366,165366,0.500000,UT,02:00:00 26-Nov-2016,,,,0.0,24.1,Status
165366,165366,0.500000,UT,18:00:00 26-Nov-2016,,,,0.0,24.5,Status
165366,165366,0.500000,UT,00:00:00 27-Nov-2016,,,,0.0,24.4,Status
165366,165366,0.500000,UT,01:00:00 27-Nov-2016,,,,0.0,24.3,Status
165366,165366,0.500000,UT,09:00:00 27-Nov-2016,,,,0.0,24.1,Status
165366,165366,0.500000,UT,20:00:00 27-Nov-2016,,,,0.0,24.6,Status
165366,165366,0.500000,UT,18:00:00 29-Nov-2016,,,,0.0,25.0,Status
165366,165366,0.500000,UT,13:00:00 01-Dec-2016,,,,0.0,24.4,Status
165366,165366,0.500000,UT,08:00:00 02-Dec-2016,,,,0.0,24.0,Status
165366,165366,0.500000,UT,10:00:00 02-Dec-2016,,,,0.0,24.0,Status
165366,165366,0.500000,UT,09:00:00 03-Dec-2016,,,,0.0,24.2,Status
165366,165366,0.500000,UT,09:00:00 04-Dec-2016,,,,0.0,24.2,Status
165366,165366,0.500000,UT,09:00:00 05-Dec-2016,,,,0.0,23.6,Status
165366,165366,0.500000,UT,18:00:00 05-Dec-2016,,,,0.0,24.6,Status
165366,165366,0.500000,UT,06:00:00 07-Dec-2016,,,,0.0,25.0,Status
