DeployID,Ptt,Instr,Date,Duplicates,Satellite,LocationQuality,Latitude,Longitude,Reason,Possible Timestamp,Possible Type,Byte 0,Byte 1,Byte 2,Byte 3,Byte 4,Byte 5,Byte 6,Byte 7,Byte 8,Byte 9,Byte 10,Byte 11,Byte 12,Byte 13,Byte 14,Byte 15,Byte 16,Byte 17,Byte 18,Byte 19,Byte 20,Byte 21,Byte 22,Byte 23,Byte 24,Byte 25,Byte 26,Byte 27,Byte 28,Byte 29,Byte 30,Byte 31
165366,165366,UT,18:38:34 03-Oct-2016,,,B,-25.5429,-48.3764,CRC 158.210,18:38:33 03-Oct-2016,Status,83,208,90,12,40,138,2,134,17,202,104,80,22,134,113,25,12,115,135,55,156,119,140,,,,,,,,,
165366,165366,UT,20:27:37 03-Oct-2016,,,3,-25.5354,-48.4025,CRC 119.214,20:27:36 03-Oct-2016,Status,78,240,90,12,40,138,2,134,17,209,185,29,86,16,68,100,9,151,131,232,216,241,36,,,,,,,,,
165366,165366,UT,20:24:24 03-Oct-2016,,,A,-25.5374,-48.3804,CRC 12.10,20:24:24 03-Oct-2016,Status,76,194,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165366,165366,UT,20:26:40 03-Oct-2016,,,A,-25.5374,-48.3804,CRC 10.3,20:26:40 03-Oct-2016,Status,10,1,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165366,165366,UT,20:27:37 03-Oct-2016,,,A,-25.5374,-48.3804,CRC 119.125,20:27:37 03-Oct-2016,Status,78,240,90,12,40,170,128,134,17,241,74,28,224,114,52,52,217,16,33,121,143,249,207,,,,,,,,,
165366,165366,UT,21:04:36 03-Oct-2016,,,1,-25.5285,-48.4012,CRC 12.10,21:04:36 03-Oct-2016,Status,76,195,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165366,165366,UT,22:43:15 03-Oct-2016,,,A,-25.5310,-48.3911,CRC 253.1,22:43:14 03-Oct-2016,Status,95,176,90,12,40,138,2,134,17,218,179,151,86,2,165,14,1,164,239,220,208,0,0,,,,,,,,,
165366,165366,UT,23:52:49 03-Oct-2016,,,B,-25.5285,-48.3918,CRC 115.164,10:41:21 21-Oct-2016,Status,78,112,90,12,40,138,26,170,170,170,149,85,85,85,85,85,72,86,121,122,162,25,137,,,,,,,,,
165366,165366,UT,00:40:39 04-Oct-2016,,,B,-25.5277,-48.3886,CRC 6.0,00:40:39 04-Oct-2016,Status,38,227,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165366,165366,UT,01:31:26 04-Oct-2016,,,B,-25.5339,-48.3874,CRC 10.0,01:31:26 04-Oct-2016,Status,26,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165366,165366,UT,07:44:40 04-Oct-2016,,,B,-25.5279,-48.3539,CRC 61.21,05:44:39 04-Oct-2016,Status,71,176,90,12,40,138,2,134,18,22,201,215,84,3,79,14,11,183,21,203,192,1,0,,,,,,,,,
165366,165366,UT,08:47:22 04-Oct-2016,,,B,-25.5509,-48.3519,CRC 101.192,08:47:20 04-Oct-2016,Status,76,176,90,12,40,131,194,164,18,34,245,23,150,3,99,14,9,172,21,203,192,0,0,,,,,,,,,
165366,165366,UT,10:04:24 04-Oct-2016,,,B,-25.5711,-48.2957,CRC 12.8,,,236,244,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165366,165366,UT,16:44:37 04-Oct-2016,,,B,-25.5585,-48.3211,CRC 9.1,16:44:37 04-Oct-2016,Status,89,16,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165366,165366,UT,19:54:28 04-Oct-2016,,,B,-25.4686,-48.3574,CRC 109.186,19:54:27 04-Oct-2016,Status,77,176,90,12,40,138,2,134,18,79,102,216,86,4,143,8,1,172,23,108,176,124,186,,,,,,,,,
165366,165366,UT,20:00:08 04-Oct-2016,,,B,-25.4816,-48.3546,CRC 10.12,20:00:08 04-Oct-2016,Status,26,0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165366,165366,UT,21:37:27 04-Oct-2016,,,A,-25.4743,-48.3662,CRC 14.10,21:37:27 04-Oct-2016,Status,14,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165366,165366,UT,22:28:07 04-Oct-2016,,,B,-25.4686,-48.3772,CRC 126.131,22:28:05 04-Oct-2016,Status,79,208,90,12,40,138,2,214,18,89,193,86,214,4,193,14,1,105,21,204,64,0,0,,,,,,,,,
165366,165366,UT,10:45:05 05-Oct-2016,,,B,-25.4664,-48.3951,CRC 175.116,,,32,32,131,0,8,64,131,188,210,92,18,252,40,169,167,116,59,191,183,,,,,,,,,,,,,
165366,165366,UT,12:20:08 05-Oct-2016,,,B,-25.4544,-48.3948,CRC 162.124,12:20:06 05-Oct-2016,Status,84,80,90,12,40,138,2,134,18,177,65,152,148,4,85,208,44,127,147,251,98,96,147,,,,,,,,,
165366,165366,UT,12:00:36 06-Oct-2016,,,A,-25.4540,-48.4460,CRC 58.164,05:04:34 06-Oct-2016,Status,71,80,90,12,40,138,2,134,19,20,72,134,94,255,6,161,186,118,125,11,205,154,228,,,,,,,,,
165366,165366,UT,19:39:57 06-Oct-2016,,,B,-25.4558,-48.4515,CRC 10.4,19:39:57 06-Oct-2016,Status,26,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165366,165366,UT,22:09:54 06-Oct-2016,,,B,-25.4546,-48.4530,CRC 177.133,22:09:51 06-Oct-2016,Status,86,48,90,12,40,138,2,134,19,88,156,215,212,7,55,14,1,151,21,73,148,34,68,,,,,,,,,
165366,165366,UT,08:44:33 07-Oct-2016,,,B,-25.4551,-48.4570,CRC 73.207,08:44:30 07-Oct-2016,Status,73,48,90,12,40,138,2,134,19,162,199,153,150,7,115,16,15,36,18,202,174,4,1,,,,,,,,,
165366,165366,UT,09:30:36 07-Oct-2016,,,B,-25.4546,-48.4565,CRC 198.227,,,32,40,195,0,0,0,0,0,18,254,0,0,0,0,0,227,192,52,137,,,,,,,,,,,,,
165366,165366,UT,10:31:22 07-Oct-2016,,,B,-25.4548,-48.4572,CRC 54.178,10:31:22 07-Oct-2016,Status,70,208,91,127,198,43,16,196,69,159,240,35,72,75,129,28,187,62,229,92,162,131,88,,,,,,,,,
165366,165366,UT,12:30:14 07-Oct-2016,,,A,-25.4409,-48.4499,CRC 9.3,12:30:14 07-Oct-2016,Status,73,188,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
