DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon,Tilt,S11,ReleaseWetDry,ReleaseTemperature
Luan,205541,,Mk10,,,20:33:21 02-Jan-2021,,2,-3.8466,-32.4136,CRC,1,0,,518,3.440,1.000,0.220,26.60,0.5,0.0,0,,,,,,,,,,,255,255,255,80,,,,,,,,34,1,,,,,
Luan,205541,,Mk10,,10:41:16 03-Jan-2021,10:41:17 03-Jan-2021,1,2,-3.8568,-32.4465,CRC,0,0,,,,1.008,0.108,,0.5,0.0,0,,,,,,,,,,,255,255,255,80,,,,,,,,37,2,,,,,
Luan,205541,,Mk10,,,10:41:32 03-Jan-2021,,2,-3.8568,-32.4465,CRC,0,0,,562,3.440,1.016,0.172,29.10,0.5,0.0,0,,,,,,,,,,,255,255,255,80,,,,,,,,37,2,,,,,
Luan,205541,,Mk10,,10:41:46 03-Jan-2021,10:41:47 03-Jan-2021,1,2,-3.8568,-32.4465,CRC,0,0,,,,1.008,0.168,,0.0,0.0,0,,,,,,,,,,,255,255,255,80,,,,,,,,37,2,,,,,
Luan,205541,,Mk10,,00:44:39 10-Jan-2021,00:44:40 10-Jan-2021,1,B,-3.8684,-32.4389,CRC,0,0,,,,1.008,0.144,,0.5,10.0,-2,,,,,,,,,,,159,17,255,80,16,,,,,,,223,110,,,,,
Luan,205541,,Mk10,,08:30:42 12-Jan-2021,08:30:43 12-Jan-2021,1,B,-3.8665,-32.4393,CRC,0,0,,,,0.992,0.232,,0.5,10.0,-1,,,,,,,,,,,153,17,255,80,16,,,,,,,294,161,,,,,
Luan,205541,,Mk10,,00:57:00 13-Jan-2021,00:57:01 13-Jan-2021,1,1,-3.8743,-32.4558,CRC,0,0,,,,1.008,0.140,,0.5,10.0,-2,,,,,,,,,,,255,16,255,80,16,,,,,,,314,175,,,,,
Luan,205541,,Mk10,,09:10:42 13-Jan-2021,09:10:43 13-Jan-2021,1,3,-3.8747,-32.4464,CRC,0,0,,,,0.992,0.180,,0.5,10.0,-1,,,,,,,,,,,251,16,255,80,16,,,,,,,329,187,,,,,
Luan,205541,,Mk10,,,11:38:39 14-Jan-2021,,0,-3.8753,-32.4424,CRC,0,0,,2896,3.376,1.000,0.208,27.30,0.5,8.0,-1,,,,,,,,,,,255,16,255,80,16,,,,,,,363,210,,,,,
Luan,205541,,Mk10,,,08:38:18 24-Jan-2021,,2,-3.8696,-32.4400,CRC,0,0,,4560,3.440,1.000,0.136,27.60,1.0,10.0,-1,,,,,,,,,,,244,16,255,70,16,,,,,,,659,412,,,,,
Luan,205541,,Mk10,,,09:19:19 24-Jan-2021,,1,-3.8736,-32.4295,CRC,0,0,,4624,3.376,1.008,0.144,27.60,1.5,10.0,-2,,,,,,,,,,,255,16,255,70,16,,,,,,,660,412,,,,,
Luan,205541,,Mk10,,,00:31:35 25-Jan-2021,,B,-3.8534,-32.4280,CRC,0,0,,4816,3.440,1.008,0.180,27.80,0.5,10.0,0,,,,,,,,,,,255,15,255,70,16,,,,,,,676,418,,,,,
Luan,205541,,Mk10,,12:11:52 28-Jan-2021,12:11:53 28-Jan-2021,1,0,-3.8740,-32.4568,CRC,0,0,,,,1.008,0.132,,1.0,18.0,-1,,,,,,,,,,,208,16,255,70,16,,,,,,,784,482,,,,,
Luan,205541,,Mk10,,11:59:33 29-Jan-2021,11:59:34 29-Jan-2021,1,3,-3.8772,-32.4444,CRC,0,0,,,,1.000,0.176,,0.5,14.0,-2,,,,,,,,,,,233,16,255,70,16,,,,,,,815,498,,,,,
Luan,205541,,Mk10,,08:45:50 01-Feb-2021,08:45:51 01-Feb-2021,1,A,-3.8755,-32.4361,CRC,0,0,,,,1.008,0.220,,1.0,18.0,-2,,,,,,,,,,,196,15,255,70,16,,,,,,,892,534,,,,,
Luan,205541,,Mk10,,,11:47:59 03-Feb-2021,,0,-3.8793,-32.4421,CRC,0,0,,6864,3.376,1.008,0.208,27.60,1.0,20.0,-2,,,,,,,,,,,255,15,255,70,16,,,,,,,950,563,,,,,
Luan,205541,,Mk10,,09:59:19 07-Feb-2021,09:59:20 07-Feb-2021,1,B,-3.8759,-32.4613,CRC,0,0,,,,1.008,0.140,,1.0,14.0,-3,,,,,,,,,,,255,15,255,70,16,,,,,,,1079,641,,,,,
Luan,205541,,Mk10,,,22:36:37 07-Feb-2021,,0,-3.8797,-32.4659,CRC,0,0,,8272,3.440,0.992,0.152,27.90,1.0,14.0,-2,,,,,,,,,,,220,15,255,70,16,,,,,,,1095,647,,,,,
Luan,205541,,Mk10,,,09:06:59 08-Feb-2021,,2,-3.8742,-32.4255,CRC,0,0,,8336,3.440,1.000,0.148,27.80,1.0,20.0,-3,,,,,,,,,,,165,15,255,75,16,,,,,,,1115,665,,,,,
Luan,205541,,Mk10,,,09:18:21 09-Feb-2021,,A,-3.8660,-32.4337,CRC,0,0,,8592,3.440,1.008,0.124,27.70,1.0,24.0,-2,,,,,,,,,,,255,15,255,75,16,,,,,,,1149,685,,,,,
Luan,205541,,Mk10,,11:43:00 09-Feb-2021,11:43:01 09-Feb-2021,1,0,-3.8828,-32.4484,CRC,0,0,,,,1.008,0.148,,1.5,24.0,-2,,,,,,,,,,,222,15,255,75,16,,,,,,,1151,684,,,,,
