DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon
165365,165365,0.500000,UT,,,01:14:13 17-Feb-2017,,2,-25.5810,-48.3564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165365,165365,0.500000,UT,,,01:15:38 17-Feb-2017,,2,-25.5810,-48.3564,,,,,,,,,29.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
165365,165365,0.500000,UT,1.00a,,01:16:21 17-Feb-2017,,2,-25.5810,-48.3564,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165365,165365,0.500000,UT,,01:17:02 17-Feb-2017,01:17:03 17-Feb-2017,1,2,-25.5810,-48.3564,CRC,,,,75,3.575,,,29.10,,,,,,,,,,,,,,255,255,,,,,,,,,0,,,
165365,165365,0.500000,UT,,,14:08:12 17-Feb-2017,,0,-25.5028,-48.4567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165365,165365,0.500000,UT,,,14:08:55 17-Feb-2017,,0,-25.5028,-48.4567,,,,,391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165365,165365,0.500000,UT,,,14:09:38 17-Feb-2017,,0,-25.5028,-48.4567,,,,,,,,,34.95,,,,,,,,,,,,,,,,,,,,,,,,,,,
165365,165365,0.500000,UT,,17:43:48 17-Feb-2017,17:43:49 17-Feb-2017,1,1,-25.5047,-48.4457,CRC,,,,524,3.475,,,35.00,,,,,,,,,,,,,,255,255,,,,,,,,,0,,,
165365,165365,0.500000,UT,,,17:44:32 17-Feb-2017,,1,-25.5047,-48.4457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165365,165365,0.500000,UT,,,17:45:15 17-Feb-2017,,1,-25.5047,-48.4457,,,,,526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165365,165365,0.500000,UT,,,19:17:13 17-Feb-2017,,2,-25.4930,-48.4204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165365,165365,0.500000,UT,,,19:17:56 17-Feb-2017,,2,-25.4930,-48.4204,,,,,656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165365,165365,0.500000,UT,,,19:18:39 17-Feb-2017,,2,-25.4930,-48.4204,,,,,,,,,34.10,,,,,,,,,,,,,,,,,,,,,,,,,,,
165365,165365,0.500000,UT,1.00a,,19:19:21 17-Feb-2017,,2,-25.4930,-48.4204,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165365,165365,0.500000,UT,,,19:21:30 17-Feb-2017,,2,-25.4930,-48.4204,,,,,661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165365,165365,0.500000,UT,,,20:06:59 17-Feb-2017,,B,-25.4936,-48.4188,,,,,,,,,29.85,,,,,,,,,,,,,,,,,,,,,,,,,,,
165365,165365,0.500000,UT,,,20:58:29 17-Feb-2017,,B,-25.4873,-48.4124,,,,,,,,,29.50,,,,,,,,,,,,,,,,,,,,,,,,,,,
165365,165365,0.500000,UT,1.00a,,21:24:12 17-Feb-2017,,B,-25.4841,-48.4163,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165365,165365,0.500000,UT,,,21:45:19 17-Feb-2017,,2,-25.4819,-48.4200,,,,,711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165365,165365,0.500000,UT,,,21:46:08 17-Feb-2017,,2,-25.4819,-48.4200,,,,,,,,,29.65,,,,,,,,,,,,,,,,,,,,,,,,,,,
165365,165365,0.500000,UT,1.00a,,21:48:14 17-Feb-2017,,2,-25.4819,-48.4200,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165365,165365,0.500000,UT,,21:50:10 17-Feb-2017,21:50:10 17-Feb-2017,0,2,-25.4819,-48.4200,CRC,,,,714,3.425,,,29.75,,,,,,,,,,,,,,255,255,,,,,,,,,0,,,
165365,165365,0.500000,UT,,,22:34:01 17-Feb-2017,,B,-25.4796,-48.4164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165365,165365,0.500000,UT,,,22:57:55 17-Feb-2017,,B,-25.4843,-48.4343,,,,,,,,,29.80,,,,,,,,,,,,,,,,,,,,,,,,,,,
165365,165365,0.500000,UT,1.00a,,23:08:26 17-Feb-2017,,B,-25.4843,-48.4343,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
