DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
165365,165365,UT,Strong,17-Feb-2017,01:17:02,17-Feb-2017,01:17:03
165365,165365,UT,Strong,21-Mar-2017,11:28:59,21-Mar-2017,11:28:33
