DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon,Tilt,S11,ReleaseWetDry,ReleaseTemperature
Joao,226070,,Mk10,,,00:49:38 18-Nov-2021,,2,47.6812,-122.1303,CRC,1,0,,101,3.248,1.208,0.136,4.90,0.0,-40.0,0,,,,,,,,,,,255,52,255,102,256,,,,,,,60,1,0,,,,
Joao,226070,,Mk10,,00:52:37 18-Nov-2021,00:52:38 18-Nov-2021,1,2,47.6812,-122.1303,CRC,1,0,,,,1.208,0.136,,0.0,-40.0,0,,,,,,,,,,,255,52,255,102,256,,,,,,,60,1,0,,,,
Joao,226070,,Mk10,,00:54:37 18-Nov-2021,00:54:38 18-Nov-2021,1,2,47.6812,-122.1303,CRC,1,0,,,,1.216,0.136,,0.0,-40.0,0,,,,,,,,,,,255,52,255,102,256,,,,,,,60,1,0,,,,
Joao,226070,,Mk10,,01:22:37 18-Nov-2021,01:22:38 18-Nov-2021,1,3,47.6764,-122.1341,CRC,1,0,,,,1.208,0.136,,-0.5,-40.0,0,,,,,,,,,,,255,52,255,102,256,,,,,,,60,1,0,,,,
Joao,226070,,Mk10,,,01:23:38 18-Nov-2021,,3,47.6764,-122.1341,CRC,1,0,,135,3.248,1.208,0.136,4.30,0.0,-40.0,0,,,,,,,,,,,255,52,255,102,256,,,,,,,60,1,0,,,,
Joao,226070,,Mk10,,,01:25:38 18-Nov-2021,,3,47.6764,-122.1341,CRC,1,0,,137,3.248,1.208,0.136,4.30,0.0,-40.0,0,,,,,,,,,,,255,52,255,102,256,,,,,,,60,1,0,,,,
Joao,226070,,Mk10,,01:26:37 18-Nov-2021,01:26:38 18-Nov-2021,1,3,47.6764,-122.1341,CRC,1,0,,,,1.208,0.136,,-0.5,-40.0,0,,,,,,,,,,,255,52,255,102,256,,,,,,,60,1,0,,,,
Joao,226070,,Mk10,,,01:27:38 18-Nov-2021,,3,47.6764,-122.1341,CRC,1,0,,139,3.248,1.208,0.136,4.20,0.0,-40.0,0,,,,,,,,,,,255,52,255,102,256,,,,,,,60,1,0,,,,
Joao,226070,,Mk10,,01:28:37 18-Nov-2021,01:28:38 18-Nov-2021,1,3,47.6764,-122.1341,CRC,1,0,,,,1.208,0.136,,0.0,-40.0,0,,,,,,,,,,,255,52,255,102,256,,,,,,,60,1,0,,,,
Joao,226070,,Mk10,,,01:29:38 18-Nov-2021,,3,47.6763,-122.1348,CRC,1,0,,141,3.248,1.208,0.136,4.20,-0.5,-40.0,0,,,,,,,,,,,255,52,255,102,256,,,,,,,60,1,0,,,,
Joao,226070,,Mk10,,01:30:37 18-Nov-2021,01:30:38 18-Nov-2021,1,3,47.6764,-122.1341,CRC,1,0,,,,1.208,0.136,,0.5,-40.0,0,,,,,,,,,,,255,52,255,102,256,,,,,,,60,1,0,,,,
Joao,226070,,Mk10,,,01:31:38 18-Nov-2021,,3,47.6763,-122.1348,CRC,1,0,,143,3.248,1.208,0.136,4.30,0.0,-40.0,0,,,,,,,,,,,255,52,255,102,256,,,,,,,60,1,0,,,,
Joao,226070,,Mk10,,01:32:37 18-Nov-2021,01:32:38 18-Nov-2021,1,3,47.6763,-122.1348,CRC,1,0,,,,1.208,0.136,,0.0,-40.0,0,,,,,,,,,,,255,52,255,102,256,,,,,,,60,1,0,,,,
Joao,226070,,Mk10,,,01:33:38 18-Nov-2021,,3,47.6763,-122.1348,CRC,1,0,,145,3.248,1.216,0.136,4.30,0.0,-40.0,0,,,,,,,,,,,255,52,255,102,256,,,,,,,60,1,0,,,,
Joao,226070,,Mk10,,01:34:37 18-Nov-2021,01:34:38 18-Nov-2021,1,3,47.6763,-122.1348,CRC,1,0,,,,1.208,0.136,,0.0,-40.0,0,,,,,,,,,,,255,52,255,102,256,,,,,,,60,1,0,,,,
Joao,226070,,Mk10,,,01:35:38 18-Nov-2021,,3,47.6763,-122.1348,CRC,1,0,,147,3.248,1.208,0.136,4.30,0.0,-40.0,0,,,,,,,,,,,255,52,255,102,256,,,,,,,60,1,0,,,,
Joao,226070,,Mk10,,01:36:37 18-Nov-2021,01:36:38 18-Nov-2021,1,3,47.6763,-122.1348,CRC,1,0,,,,1.208,0.136,,0.0,-40.0,0,,,,,,,,,,,255,52,255,102,256,,,,,,,60,1,0,,,,
Joao,226070,,Mk10,,02:24:37 18-Nov-2021,02:24:38 18-Nov-2021,1,3,47.6772,-122.1323,CRC,1,0,,,,1.208,0.136,,1.0,-40.0,0,,,,,,,,,,,255,52,255,102,256,,,,,,,60,1,0,,,,
Joao,226070,,Mk10,,,02:25:38 18-Nov-2021,,3,47.6772,-122.1323,CRC,1,0,,197,3.184,1.208,0.136,3.30,0.0,-40.0,0,,,,,,,,,,,255,52,255,102,256,,,,,,,60,1,0,,,,
Joao,226070,,Mk10,,02:26:37 18-Nov-2021,02:26:38 18-Nov-2021,1,3,47.6772,-122.1323,CRC,1,0,,,,1.200,0.136,,0.5,-40.0,0,,,,,,,,,,,255,52,255,102,256,,,,,,,60,1,0,,,,
Joao,226070,,Mk10,,,02:27:38 18-Nov-2021,,3,47.6772,-122.1323,CRC,1,0,,199,3.184,1.208,0.136,3.20,0.5,-40.0,0,,,,,,,,,,,255,52,255,102,256,,,,,,,60,1,0,,,,
Joao,226070,,Mk10,,02:28:37 18-Nov-2021,02:28:38 18-Nov-2021,1,3,47.6772,-122.1323,CRC,1,0,,,,1.208,0.136,,0.5,-40.0,0,,,,,,,,,,,255,52,255,102,256,,,,,,,60,1,0,,,,
Joao,226070,,Mk10,,,02:29:38 18-Nov-2021,,3,47.6772,-122.1323,CRC,1,0,,201,3.184,1.208,0.136,3.20,0.5,-40.0,0,,,,,,,,,,,255,52,255,102,256,,,,,,,60,1,0,,,,
Joao,226070,,Mk10,,,02:31:38 18-Nov-2021,,3,47.6772,-122.1323,CRC,1,0,,203,3.184,1.216,0.136,3.10,0.0,-40.0,0,,,,,,,,,,,255,52,255,102,256,,,,,,,60,1,0,,,,
Joao,226070,,Mk10,,02:32:37 18-Nov-2021,02:32:38 18-Nov-2021,1,3,47.6772,-122.1323,CRC,1,0,,,,1.208,0.136,,0.5,-40.0,0,,,,,,,,,,,255,52,255,102,256,,,,,,,60,1,0,,,,
Joao,226070,,Mk10,,,02:33:38 18-Nov-2021,,3,47.6772,-122.1323,CRC,1,0,,205,3.184,1.208,0.136,3.10,0.5,-40.0,0,,,,,,,,,,,255,52,255,102,256,,,,,,,60,1,0,,,,
