DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,Depth,Temperature,Source
Joao,226070,,Mk10,14:00:00 10-Dec-2021,,,,0.0,27.3,Status
Joao,226070,,Mk10,00:00:00 15-Jan-2022,,,,0.0,27.7,Status
Joao,226070,,Mk10,11:00:00 16-Jan-2022,,,,0.0,27.9,Status
Joao,226070,,Mk10,12:00:00 16-Jan-2022,,,,0.0,27.9,Status
Joao,226070,,Mk10,10:00:00 17-Jan-2022,,,,0.0,27.9,Status
Joao,226070,,Mk10,12:00:00 17-Jan-2022,,,,0.0,28.0,Status
Joao,226070,,Mk10,09:00:00 18-Jan-2022,,,,0.0,27.9,Status
Joao,226070,,Mk10,10:00:00 20-Jan-2022,,,,0.0,27.8,Status
Joao,226070,,Mk10,10:00:00 21-Jan-2022,,,,0.0,27.9,Status
Joao,226070,,Mk10,20:00:00 21-Jan-2022,,,,0.0,28.0,Status
Joao,226070,,Mk10,10:00:00 22-Jan-2022,,,,0.0,28.0,Status
Joao,226070,,Mk10,20:00:00 25-Jan-2022,,,,0.0,28.1,Status
Joao,226070,,Mk10,10:00:00 01-Feb-2022,,,,0.0,28.1,Status
Joao,226070,,Mk10,20:00:00 02-Feb-2022,,,,0.0,28.7,Status
Joao,226070,,Mk10,11:00:00 03-Feb-2022,,,,0.0,28.2,Status
Joao,226070,,Mk10,08:00:00 04-Feb-2022,,,,0.0,28.2,Status
Joao,226070,,Mk10,08:00:00 06-Feb-2022,,,,0.0,28.1,Status
Joao,226070,,Mk10,12:00:00 06-Feb-2022,,,,0.0,28.1,Status
Joao,226070,,Mk10,13:00:00 08-Feb-2022,,,,0.0,28.2,Status
Joao,226070,,Mk10,14:00:00 14-Feb-2022,,,,0.0,28.3,Status
Joao,226070,,Mk10,09:00:00 19-Feb-2022,,,,0.0,28.0,Status
Joao,226070,,Mk10,12:00:00 24-Feb-2022,,,,0.0,28.3,Status
Joao,226070,,Mk10,10:00:00 25-Feb-2022,,,,0.0,28.2,Status
