DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon
159774,159774,,Mk10,,01:32:00 05-Jul-2016,01:32:06 05-Jul-2016,6,3,28.8981,-82.6242,CRC,0,0,,,,1.000,0.124,,,-40.0,0,,,,,,,,,,,255,38,255,92,,,,,,,,2984,2625,
159774,159774,,Mk10,,00:04:50 21-Jul-2016,00:04:57 21-Jul-2016,7,,,,CRC,0,0,,,,1.000,0.100,,,-40.0,0,,,,,,,,,,,255,255,255,92,,,,,,,,4475,4100,
159774,159774,,Mk10,,,02:18:20 15-Aug-2016,,3,28.9085,-82.6275,CRC,0,0,,24799,3.568,1.000,0.096,23.00,,-40.0,0,,,,,,,,,,,255,255,255,92,,,,,,,,6706,6252,
159774,159774,,Mk10,,02:59:40 18-Aug-2016,02:59:50 18-Aug-2016,10,3,28.9088,-82.6264,CRC,0,0,,,,1.000,0.084,,,-40.0,0,,,,,,,,,,,255,255,255,92,,,,,,,,6830,6310,
159774,159774,,Mk10,,02:16:30 20-Aug-2016,02:16:40 20-Aug-2016,10,3,28.9083,-82.6261,CRC,0,0,,,,1.000,0.084,,,-40.0,0,,,,,,,,,,,255,255,255,92,,,,,,,,6911,6346,
159774,159774,,Mk10,,02:35:50 24-Aug-2016,02:36:00 24-Aug-2016,10,3,28.9084,-82.6263,CRC,0,0,,,,1.000,0.088,,,-40.0,0,,,,,,,,,,,255,255,255,92,,,,,,,,7098,6449,
159774,159774,,Mk10,,01:53:10 26-Aug-2016,01:53:21 26-Aug-2016,11,3,28.9081,-82.6250,CRC,0,0,,,,0.992,0.080,,,-40.0,0,,,,,,,,,,,255,255,255,92,,,,,,,,7195,6508,
159774,159774,,Mk10,,,01:51:31 31-Aug-2016,,3,28.9085,-82.6268,CRC,0,0,,28767,3.568,1.000,0.088,24.90,,-40.0,0,,,,,,,,,,,255,255,255,92,,,,,,,,7401,6604,
159774,159774,,Mk10,,01:29:50 01-Sep-2016,01:30:01 01-Sep-2016,11,,,,CRC,0,0,,,,1.008,0.088,,,-40.0,0,,,,,,,,,,,255,255,255,92,,,,,,,,7444,6626,
159774,159774,,Mk10,,,00:04:13 20-Sep-2016,,B,28.9176,-82.6307,CRC,0,0,,33638,3.568,1.000,0.136,28.10,,-40.0,0,,,,,,,,,,,255,255,255,92,,,,,,,,9165,8315,
159774,159774,,Mk10,,,02:55:13 21-Sep-2016,,B,28.9053,-82.6192,CRC,0,0,,34096,3.504,1.000,0.136,27.30,,-40.0,0,,,,,,,,,,,255,255,255,92,,,,,,,,9272,8422,
159774,159774,,Mk10,,00:09:50 23-Sep-2016,00:10:03 23-Sep-2016,13,B,28.9096,-82.6174,CRC,0,0,,,,1.000,0.144,,,-40.0,0,,,,,,,,,,,255,255,255,92,,,,,,,,9453,8603,
159774,159774,,Mk10,,,00:10:53 23-Sep-2016,,B,28.9096,-82.6174,CRC,0,0,,34396,3.568,1.000,0.144,27.90,,-40.0,0,,,,,,,,,,,255,255,255,92,,,,,,,,9453,8603,
159774,159774,,Mk10,,,00:15:43 26-Sep-2016,,A,28.9083,-82.6252,CRC,0,0,,35152,3.568,1.000,0.140,27.90,,-40.0,0,,,,,,,,,,,255,255,255,92,,,,,,,,9742,8892,
159774,159774,,Mk10,,,00:17:23 26-Sep-2016,,A,28.9083,-82.6252,CRC,0,0,,35154,3.568,1.000,0.144,27.90,,-40.0,0,,,,,,,,,,,255,255,255,92,,,,,,,,9742,8892,
