DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
159774,159774,Mk10,Weak,02-May-2016,23:40:17,02-May-2016,23:40:17
159774,159774,Mk10,Strong,05-Jul-2016,01:32:00,05-Jul-2016,01:32:06
159774,159774,Mk10,Strong,23-Sep-2016,00:09:50,23-Sep-2016,00:10:03
