DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
172677,172677,UT,10/30/2017 19:29,Argos,2,30.3621,-88.5067,292,533,160,142,,,,,,
172677,172677,UT,10/31/2017 13:54,Argos,1,30.2297,-88.4968,774,2142,279,174,,,,,,
172677,172677,UT,10/31/2017 14:10,Argos,1,30.2169,-88.5005,815,1760,376,39,,,,,,
172677,172677,UT,10/31/2017 14:16,Argos,3,30.206,-88.514,131,248,69,78,,,,,,
172677,172677,UT,10/31/2017 15:36,Argos,1,30.1906,-88.5367,760,11757,49,104,,,,,,
172677,172677,UT,11/2/2017 20:30,Argos,3,30.1852,-88.536,225,513,98,79,,,,,,
172677,172677,UT,11/4/2017 3:29,Argos,3,30.1794,-88.4496,158,289,86,74,,,,,,
172677,172677,UT,6/29/2019 9:57,Argos,B,29.8102,-85.3963,2321,64809,83,44,,,,,,
172677,172677,UT,6/29/2019 10:08,Argos,B,29.8003,-85.406,1365,5459,341,45,,,,,,
172677,172677,UT,6/29/2019 11:35,Argos,A,29.7939,-85.413,177,422,74,77,,,,,,
172677,172677,UT,6/29/2019 11:55,Argos,B,29.7939,-85.4137,632,754,529,88,,,,,,
172677,172677,UT,6/29/2019 12:42,Argos,B,29.7962,-85.4152,1133,1328,966,88,,,,,,
172677,172677,UT,6/29/2019 13:49,Argos,B,29.7896,-85.4207,1465,1989,1078,103,,,,,,
172677,172677,UT,6/29/2019 14:21,Argos,B,29.7838,-85.4185,1601,2177,1176,96,,,,,,
172677,172677,UT,6/29/2019 14:40,Argos,B,29.7562,-85.3974,1097,15854,75,64,,,,,,
172677,172677,UT,6/29/2019 15:16,Argos,B,29.7535,-85.3821,961,3255,283,43,,,,,,
172677,172677,UT,6/29/2019 15:28,Argos,3,29.7306,-85.398,164,242,111,132,,,,,,
172677,172677,UT,6/29/2019 15:50,Argos,B,29.7287,-85.392,584,1755,194,26,,,,,,
172677,172677,UT,6/29/2019 16:21,Argos,A,29.726,-85.3893,230,422,125,177,,,,,,
172677,172677,UT,6/29/2019 17:00,Argos,B,29.7225,-85.3864,646,2355,177,163,,,,,,
172677,172677,UT,6/30/2019 11:17,Argos,B,29.6599,-85.303,3212,204685,50,77,,,,,,
172677,172677,UT,6/30/2019 11:24,Argos,B,29.6498,-85.3456,3019,38402,237,77,,,,,,
172677,172677,UT,6/30/2019 12:25,Argos,B,29.6371,-85.3719,1095,4502,266,118,,,,,,
172677,172677,UT,6/30/2019 12:55,Argos,B,29.6395,-85.3764,1990,6835,579,118,,,,,,
172677,172677,UT,6/30/2019 14:06,Argos,B,29.6304,-85.3872,1842,3096,1095,108,,,,,,
172677,172677,UT,6/30/2019 15:00,Argos,B,29.6224,-85.3487,1230,18970,79,170,,,,,,
172677,172677,UT,6/30/2019 15:18,Argos,B,29.6348,-85.3474,611,2123,175,125,,,,,,
172677,172677,UT,6/30/2019 15:37,Argos,B,29.6352,-85.3479,850,1398,516,121,,,,,,
172677,172677,UT,6/30/2019 21:09,Argos,B,29.6104,-85.3216,1380,8661,219,121,,,,,,
172677,172677,UT,6/30/2019 23:32,Argos,B,29.6365,-85.3273,1660,6063,454,93,,,,,,
172677,172677,UT,6/30/2019 23:32,Argos,B,29.6352,-85.3244,1701,5964,484,89,,,,,,
172677,172677,UT,7/1/2019 1:11,Argos,B,29.6317,-85.3229,1416,3262,614,114,,,,,,
172677,172677,UT,7/1/2019 1:11,Argos,B,29.6338,-85.3194,1718,2719,1085,83,,,,,,
172677,172677,UT,7/1/2019 2:31,Argos,B,29.6329,-85.3169,2111,3019,1476,84,,,,,,
172677,172677,UT,7/1/2019 3:50,Argos,B,29.6323,-85.3147,2426,3283,1792,83,,,,,,
172677,172677,UT,7/1/2019 12:29,Argos,B,29.626,-85.3134,1860,16618,208,58,,,,,,
172677,172677,UT,7/1/2019 13:30,Argos,B,29.6263,-85.3084,1556,2832,855,62,,,,,,
172677,172677,UT,7/1/2019 13:30,Argos,B,29.6269,-85.3096,1539,2741,863,63,,,,,,
172677,172677,UT,7/1/2019 14:00,Argos,B,29.6269,-85.308,1584,2487,1008,73,,,,,,
