DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon
161642,161642,0.500000,UT,,,01:31:29 29-Sep-2016,,3,-25.5829,-48.3559,,,,,587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161642,161642,0.500000,UT,,,01:31:58 29-Sep-2016,,3,-25.5829,-48.3559,,,,,,,,,20.55,,,,,,,,,,,,,,,,,,,,,,,,,,,
161642,161642,0.500000,UT,,,01:33:56 29-Sep-2016,,3,-25.5829,-48.3559,,,,,592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161642,161642,0.500000,UT,,,01:34:26 29-Sep-2016,,3,-25.5829,-48.3559,,,,,,,,,20.50,,,,,,,,,,,,,,,,,,,,,,,,,,,
161642,161642,0.500000,UT,1.00a,,01:34:55 29-Sep-2016,,3,-25.5829,-48.3559,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161642,161642,0.500000,UT,,,11:05:20 29-Sep-2016,,1,-25.5044,-48.3172,,,,,,,,,20.95,,,,,,,,,,,,,,,,,,,,,,,,,,,
161642,161642,0.500000,UT,1.00a,,11:15:39 29-Sep-2016,,B,-25.4693,-48.3229,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161642,161642,0.500000,UT,,,11:16:38 29-Sep-2016,,B,-25.4693,-48.3229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161642,161642,0.500000,UT,,,19:19:49 29-Sep-2016,,0,-25.4673,-48.4921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161642,161642,0.500000,UT,,,19:22:46 29-Sep-2016,,0,-25.4673,-48.4921,,,,,1186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161642,161642,0.500000,UT,,19:24:15 29-Sep-2016,19:24:14 29-Sep-2016,0,0,-25.4673,-48.4921,CRC,,,,1189,3.400,,,24.25,,,,,,,,,,,,,,255,255,,,,,,,,,0,,,
161642,161642,0.500000,UT,1.00a,,19:26:12 29-Sep-2016,,0,-25.4673,-48.4921,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161642,161642,0.500000,UT,,19:26:43 29-Sep-2016,19:26:42 29-Sep-2016,0,0,-25.4673,-48.4921,CRC,,,,1194,3.375,,,24.35,,,,,,,,,,,,,,255,255,,,,,,,,,0,,,
161642,161642,0.500000,UT,,,20:09:59 29-Sep-2016,,B,-25.4681,-48.4935,,,,,,,,,23.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
161642,161642,0.500000,UT,1.00a,,20:10:28 29-Sep-2016,,B,-25.4681,-48.4935,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161642,161642,0.500000,UT,,,20:11:43 30-Sep-2016,,2,-25.4713,-48.4368,,,,,,,,,21.05,,,,,,,,,,,,,,,,,,,,,,,,,,,
161642,161642,0.500000,UT,1.00a,,20:14:17 30-Sep-2016,,2,-25.4713,-48.4368,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161642,161642,0.500000,UT,,,20:16:53 30-Sep-2016,,2,-25.4713,-48.4368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161642,161642,0.500000,UT,,,20:19:49 30-Sep-2016,,2,-25.4713,-48.4368,,,,,1333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161642,161642,0.500000,UT,,,21:30:56 30-Sep-2016,,A,-25.4749,-48.4720,,,,,,,,,21.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
161642,161642,0.500000,UT,1.00a,,21:33:21 30-Sep-2016,,A,-25.4749,-48.4720,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161642,161642,0.500000,UT,,,21:41:19 30-Sep-2016,,A,-25.4749,-48.4720,,,,,1363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
