DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
161642,161642,UT,Weak,29-Sep-2016,01:31:29,29-Sep-2016,01:31:29
161642,161642,UT,Strong,29-Sep-2016,19:24:15,29-Sep-2016,19:24:14
161642,161642,UT,Strong,11-Dec-2016,10:00:12,11-Dec-2016,09:59:18
