DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon
160105,160105,0.500000,UT,,,20:52:55 14-Mar-2018,,B,-25.5294,-48.3410,,,,,2732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160105,160105,0.500000,UT,,20:53:39 14-Mar-2018,20:53:41 14-Mar-2018,2,B,-25.5294,-48.3410,CRC,,,,2733,3.425,,,27.75,,,,,,,,,,,,,,255,255,,,,,,,,,0,,,
160105,160105,0.500000,UT,,,21:31:08 14-Mar-2018,,B,-25.5557,-48.3265,,,,,,3.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160105,160105,0.500000,UT,1.00a,,21:31:53 14-Mar-2018,,B,-25.5557,-48.3265,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160105,160105,0.500000,UT,,,23:36:16 14-Mar-2018,,B,-25.5701,-48.3132,,,,,2745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160105,160105,0.500000,UT,,,12:34:09 15-Mar-2018,,B,-25.5881,-48.2232,,,,,,3.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160105,160105,0.500000,UT,,,19:20:03 15-Mar-2018,,B,-25.5520,-48.3371,,,,,,,,,28.40,,,,,,,,,,,,,,,,,,,,,,,,,,,
160105,160105,0.500000,UT,,19:20:57 15-Mar-2018,19:20:58 15-Mar-2018,1,B,-25.5520,-48.3371,CRC,,,,2788,3.450,,,28.85,,,,,,,,,,,,,,150,43,255,,,,,,,,0,,,
160105,160105,0.500000,UT,,,19:47:55 15-Mar-2018,,B,-25.5526,-48.3377,,,,,2789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160105,160105,0.500000,UT,,,20:56:11 15-Mar-2018,,B,-25.5541,-48.3360,,,,,,,,,27.70,,,,,,,,,,,,,,,,,,,,,,,,,,,
160105,160105,0.500000,UT,,,22:33:28 15-Mar-2018,,B,-25.5538,-48.3335,,,,,2801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160105,160105,0.500000,UT,,,09:26:20 16-Mar-2018,,B,-25.5629,-48.3386,,,,,,,,,27.20,,,,,,,,,,,,,,,,,,,,,,,,,,,
160105,160105,0.500000,UT,,,10:59:33 16-Mar-2018,,B,-25.5712,-48.3246,,,,,2856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160105,160105,0.500000,UT,1.00a,,13:50:59 16-Mar-2018,,B,-25.5749,-48.3195,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160105,160105,0.500000,UT,,,17:57:32 16-Mar-2018,,B,-25.5700,-48.3367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160105,160105,0.500000,UT,,,18:05:23 16-Mar-2018,,B,-25.5700,-48.3367,,,,,,3.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160105,160105,0.500000,UT,,,19:40:56 16-Mar-2018,,B,-25.5620,-48.3385,,,,,,,,,27.45,,,,,,,,,,,,,,,,,,,,,,,,,,,
160105,160105,0.500000,UT,,,21:51:02 16-Mar-2018,,B,-25.5594,-48.3378,,,,,,3.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160105,160105,0.500000,UT,,,22:23:31 16-Mar-2018,,B,-25.5492,-48.3339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160105,160105,0.500000,UT,,22:24:16 16-Mar-2018,22:24:16 16-Mar-2018,0,B,-25.5492,-48.3339,CRC,,,,2968,3.425,,,27.55,,,,,,,,,,,,,,255,41,255,,,,,,,,0,,,
160105,160105,0.500000,UT,,,00:10:21 17-Mar-2018,,B,-25.5495,-48.3379,,,,,,3.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160105,160105,0.500000,UT,,,05:22:31 17-Mar-2018,,B,-25.4886,-48.3556,,,,,,3.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160105,160105,0.500000,UT,1.00a,,05:23:22 17-Mar-2018,,B,-25.4886,-48.3556,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160105,160105,0.500000,UT,,,07:02:57 17-Mar-2018,,B,-25.4757,-48.3725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160105,160105,0.500000,UT,,,08:34:06 18-Mar-2018,,B,-25.4850,-48.4556,,,,,3141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160105,160105,0.500000,UT,1.00a,,11:18:29 18-Mar-2018,,B,-25.4793,-48.4465,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160105,160105,0.500000,UT,,,11:32:01 18-Mar-2018,,B,-25.4809,-48.4436,,,,,,,,,27.60,,,,,,,,,,,,,,,,,,,,,,,,,,,
160105,160105,0.500000,UT,,,13:17:59 18-Mar-2018,,B,-25.4792,-48.4491,,,,,,3.450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160105,160105,0.500000,UT,,,19:21:29 18-Mar-2018,,B,-25.4884,-48.4478,,,,,3189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160105,160105,0.500000,UT,,,20:59:28 18-Mar-2018,,B,-25.4886,-48.4452,,,,,3201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160105,160105,0.500000,UT,,,23:42:01 18-Mar-2018,,B,-25.4869,-48.4473,,,,,3214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160105,160105,0.500000,UT,3.00a,,23:55:28 18-Mar-2018,,B,-25.4865,-48.4415,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160105,160105,0.500000,UT,,,00:52:38 19-Mar-2018,,B,-25.4895,-48.4422,,,,,3220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160105,160105,0.500000,UT,1.00a,,00:54:12 19-Mar-2018,,B,-25.4895,-48.4422,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
