DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
160105,160105,UT,19:58:59 14-Mar-2018,Argos,B,-25.5802,-48.3539,5927,6181,5683,80,,,,,,Speed to avg loc 21 x median
160105,160105,UT,20:53:17 14-Mar-2018,Argos,B,-25.5294,-48.3410,3429,10706,1098,105,,,,,,
160105,160105,UT,21:31:30 14-Mar-2018,Argos,B,-25.5557,-48.3265,2197,20997,229,110,,,,,,Speed to avg loc 21 x median
160105,160105,UT,22:44:42 14-Mar-2018,Argos,B,-25.5513,-48.3168,1836,3819,882,108,,,,,,Speed to avg loc 22 x median
160105,160105,UT,23:35:44 14-Mar-2018,Argos,B,-25.5701,-48.3132,1815,6262,526,100,,,,,,Speed to avg loc 25 x median
160105,160105,UT,12:34:09 15-Mar-2018,Argos,B,-25.5881,-48.2232,3656,15423,866,106,,,,,,Speed to avg loc 40 x median
160105,160105,UT,19:20:30 15-Mar-2018,Argos,B,-25.5520,-48.3371,2050,6535,643,30,,,,,,
160105,160105,UT,19:47:55 15-Mar-2018,Argos,B,-25.5526,-48.3377,1811,3670,893,33,,,,,,
160105,160105,UT,20:56:11 15-Mar-2018,Argos,B,-25.5541,-48.3360,2046,3062,1366,38,,,,,,
160105,160105,UT,22:33:28 15-Mar-2018,Argos,B,-25.5538,-48.3335,2270,2611,1972,46,,,,,,Speed to avg loc 20 x median
160105,160105,UT,09:26:19 16-Mar-2018,Argos,B,-25.5629,-48.3386,3167,7520,1333,106,,,,,,Speed to avg loc 21 x median
160105,160105,UT,10:59:33 16-Mar-2018,Argos,B,-25.5712,-48.3246,3112,9872,981,97,,,,,,Speed to avg loc 23 x median
160105,160105,UT,13:50:59 16-Mar-2018,Argos,B,-25.5749,-48.3195,3458,9267,1290,98,,,,,,Speed to avg loc 25 x median
160105,160105,UT,18:05:23 16-Mar-2018,Argos,B,-25.5700,-48.3367,1655,24518,111,4,,,,,,Speed to avg loc 22 x median
160105,160105,UT,19:40:55 16-Mar-2018,Argos,B,-25.5620,-48.3385,1961,3513,1094,11,,,,,,Speed to avg loc 20 x median
160105,160105,UT,21:51:01 16-Mar-2018,Argos,B,-25.5594,-48.3378,2493,3310,1877,12,,,,,,Speed to avg loc 20 x median
160105,160105,UT,22:23:53 16-Mar-2018,Argos,B,-25.5492,-48.3339,1465,3550,604,104,,,,,,
160105,160105,UT,00:10:56 17-Mar-2018,Argos,B,-25.5495,-48.3379,1771,13620,230,57,,,,,,
160105,160105,UT,05:22:56 17-Mar-2018,Argos,B,-25.4886,-48.3556,2463,8096,749,88,,,,,,
160105,160105,UT,07:02:57 17-Mar-2018,Argos,B,-25.4757,-48.3725,2027,3664,1121,80,,,,,,
160105,160105,UT,13:31:00 17-Mar-2018,Argos,B,-25.4592,-48.4195,4273,5854,3117,110,,,,,,
160105,160105,UT,21:36:18 17-Mar-2018,Argos,B,-25.4774,-48.4041,3816,9504,1532,99,,,,,,
160105,160105,UT,23:04:24 17-Mar-2018,Argos,B,-25.4820,-48.4225,3862,18215,818,95,,,,,,
160105,160105,UT,00:14:43 18-Mar-2018,Argos,B,-25.4824,-48.4259,3208,8833,1165,93,,,,,,
160105,160105,UT,05:08:06 18-Mar-2018,Argos,B,-25.4826,-48.4511,3465,8109,1480,106,,,,,,
160105,160105,UT,08:34:06 18-Mar-2018,Argos,B,-25.4850,-48.4556,3765,9034,1569,98,,,,,,
160105,160105,UT,11:16:46 18-Mar-2018,Argos,B,-25.4793,-48.4465,3016,148870,61,119,,,,,,
160105,160105,UT,11:32:00 18-Mar-2018,Argos,B,-25.4809,-48.4436,3044,25974,356,119,,,,,,
160105,160105,UT,13:17:58 18-Mar-2018,Argos,B,-25.4792,-48.4491,3347,10500,1066,118,,,,,,
160105,160105,UT,19:21:29 18-Mar-2018,Argos,B,-25.4884,-48.4478,2778,5559,1388,76,,,,,,
160105,160105,UT,20:59:27 18-Mar-2018,Argos,B,-25.4886,-48.4452,3097,5712,1679,76,,,,,,
160105,160105,UT,23:42:01 18-Mar-2018,Argos,B,-25.4869,-48.4473,3310,5079,2156,84,,,,,,
160105,160105,UT,23:55:28 18-Mar-2018,Argos,B,-25.4865,-48.4415,2590,3610,1857,127,,,,,,
160105,160105,UT,00:53:24 19-Mar-2018,Argos,B,-25.4895,-48.4422,1762,23668,131,82,,,,,,
160105,160105,UT,12:15:56 19-Mar-2018,Argos,B,-25.4969,-48.4562,3923,5127,3002,85,,,,,,
160105,160105,UT,06:23:17 20-Mar-2018,Argos,B,-25.4915,-48.4408,3666,59109,227,92,,,,,,
160105,160105,UT,07:43:13 20-Mar-2018,Argos,B,-25.4915,-48.4493,3603,16135,804,93,,,,,,
160105,160105,UT,08:52:42 20-Mar-2018,Argos,B,-25.4898,-48.4486,3961,16361,959,94,,,,,,
160105,160105,UT,09:28:34 20-Mar-2018,Argos,B,-25.4886,-48.4395,3420,12015,973,99,,,,,,
160105,160105,UT,21:50:28 20-Mar-2018,Argos,B,-25.4766,-48.4057,3873,8187,1832,69,,,,,,
160105,160105,UT,23:28:41 20-Mar-2018,Argos,B,-25.4840,-48.4181,3799,6785,2126,73,,,,,,
160105,160105,UT,09:04:26 21-Mar-2018,Argos,B,-25.4901,-48.4025,4385,6567,2927,96,,,,,,
160105,160105,UT,10:05:46 21-Mar-2018,Argos,B,-25.4933,-48.4164,3825,9594,1525,115,,,,,,
