"DeployID","Platform ID No.","Prg No.","Latitude","Longitude","Loc. quality","Loc. date","Loc. type","Altitude","Pass","Sat.","Mote Id","Frequency","Msg Date","Comp.","Msg","> - 120 DB","Best level","Delta freq.","Long. 1","Lat. sol. 1","Long. 2","Lat. sol. 2","Loc. idx","Nopc","Error radius","Semi-major axis","Semi-minor axis","Ellipse orientation","GDOP","SENSOR #01","SENSOR #02","SENSOR #03","SENSOR #04","SENSOR #05","SENSOR #06","SENSOR #07","SENSOR #08","SENSOR #09","SENSOR #10","SENSOR #11","SENSOR #12","SENSOR #13","SENSOR #14","SENSOR #15","SENSOR #16","SENSOR #17","SENSOR #18","SENSOR #19","SENSOR #20","SENSOR #21","SENSOR #22","SENSOR #23","SENSOR #24","SENSOR #25","SENSOR #26","SENSOR #27","SENSOR #28","SENSOR #29","SENSOR #30","SENSOR #31","SENSOR #32"
"",160105,6056,-25.58024,-48.35394,B,03/14/2018 19:58:59,Argos,0,0,NP,,401677321.91,03/14/2018 19:58:59,1,1,0,-138,401677321.91,-48.35394,-25.58024,-48.35394,-25.58024,0,3,5927,6181,5683,80,10928,11,0,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",160105,6056,-25.52938,-48.34097,B,03/14/2018 20:53:17,Argos,0,45,NK,,401677322.07,03/14/2018 20:52:55,1,2,0,-130,401677322.07,-48.34097,-25.52938,-48.34097,-25.52938,8,3,3429,10706,1098,105,6855,91,172,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",160105,6056,-25.52938,-48.34097,B,03/14/2018 20:53:17,Argos,0,45,NK,,401677322.07,03/14/2018 20:53:41,1,2,0,-130,401677322.07,-48.34097,-25.52938,-48.34097,-25.52938,8,3,3429,10706,1098,105,6855,81,16,131,219,232,156,200,220,199,83,89,214,84,21,91,18,1,255,255,212,176,0,0,,,,,,,,,
"",160105,6056,-25.55568,-48.32654,B,03/14/2018 21:31:30,Argos,0,44,SR,,401677327.81,03/14/2018 21:31:08,1,2,0,-128,401677327.81,-48.32654,-25.55568,-48.32654,-25.55568,8,3,2197,20997,229,110,4535,103,137,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",160105,6056,-25.55568,-48.32654,B,03/14/2018 21:31:30,Argos,0,44,SR,,401677327.81,03/14/2018 21:31:53,1,2,0,-128,401677327.81,-48.32654,-25.55568,-48.32654,-25.55568,8,3,2197,20997,229,110,4535,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",160105,6056,-25.55127,-48.31676,B,03/14/2018 22:44:42,Argos,0,0,NN,,401677322.92,03/14/2018 22:44:42,1,1,0,-137,401677322.92,-48.31676,-25.55127,-48.31676,-25.55127,8,3,1836,3819,882,108,5185,26,179,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",160105,6056,-25.57006,-48.31317,B,03/14/2018 23:35:44,Argos,0,64,MA,,401677324.45,03/14/2018 23:35:12,1,2,0,-127,401677324.45,-48.31317,-25.57006,-48.31317,-25.57006,8,3,1815,6262,526,100,5125,79,12,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",160105,6056,-25.57006,-48.31317,B,03/14/2018 23:35:44,Argos,0,64,MA,,401677324.45,03/14/2018 23:36:16,1,2,0,-127,401677324.45,-48.31317,-25.57006,-48.31317,-25.57006,8,3,1815,6262,526,100,5125,90,185,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",160105,6056,-25.58811,-48.22319,B,03/15/2018 12:34:09,Argos,0,0,MA,,401677322.46,03/15/2018 12:34:09,1,1,0,-127,401677322.46,-48.22319,-25.58811,-48.22319,-25.58811,0,3,3656,15423,866,106,9346,109,139,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",160105,6056,-25.55204,-48.33714,B,03/15/2018 19:20:30,Argos,0,54,SR,,401677324.05,03/15/2018 19:20:03,1,2,0,-133,401677324.05,-48.33714,-25.55204,-48.33714,-25.55204,8,3,2050,6535,643,30,5792,75,88,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",160105,6056,-25.55204,-48.33714,B,03/15/2018 19:20:30,Argos,0,54,SR,,401677324.05,03/15/2018 19:20:58,1,2,0,-133,401677324.05,-48.33714,-25.55204,-48.33714,-25.55204,8,3,2050,6535,643,30,5792,79,208,131,219,232,156,200,220,199,205,78,85,20,21,201,20,1,150,43,214,16,255,128,,,,,,,,,
"",160105,6056,-25.55263,-48.33774,B,03/15/2018 19:47:55,Argos,0,0,NP,,401677329.49,03/15/2018 19:47:55,1,1,0,-139,401677329.49,-48.33774,-25.55263,-48.33774,-25.55263,6,3,1811,3670,893,33,5114,85,229,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",160105,6056,-25.55413,-48.33597,B,03/15/2018 20:56:11,Argos,0,0,SR,,401677324.43,03/15/2018 20:56:11,1,1,0,-126,401677324.43,-48.33597,-25.55413,-48.33597,-25.55413,8,3,2046,3062,1366,38,5779,65,74,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",160105,6056,-25.55382,-48.33355,B,03/15/2018 22:33:28,Argos,0,0,NN,,401677326.02,03/15/2018 22:33:28,1,1,0,-135,401677326.02,-48.33355,-25.55382,-48.33355,-25.55382,8,2,2270,2611,1972,46,6414,81,241,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",160105,6056,-25.56286,-48.33862,B,03/16/2018 09:26:19,Argos,0,0,NK,,401677328.07,03/16/2018 09:26:20,1,1,0,-121,401677328.07,-48.33862,-25.56286,-48.33862,-25.56286,8,3,3167,7520,1333,106,8953,67,64,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",160105,6056,-25.57124,-48.32465,B,03/16/2018 10:59:33,Argos,0,0,SR,,401677324.41,03/16/2018 10:59:33,1,1,0,-134,401677324.41,-48.32465,-25.57124,-48.32465,-25.57124,8,2,3112,9872,981,97,8798,90,40,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",160105,6056,-25.57493,-48.31954,B,03/16/2018 13:50:59,Argos,0,0,MA,,401677323.43,03/16/2018 13:50:59,1,1,0,-130,401677323.43,-48.31954,-25.57493,-48.31954,-25.57493,8,3,3458,9267,1290,98,9776,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",160105,6056,-25.56999,-48.33674,B,03/16/2018 18:05:23,Argos,0,471,NP,,401677326.47,03/16/2018 17:57:32,1,2,0,-132,401677326.47,-48.33674,-25.56999,-48.33674,-25.56999,8,3,1655,24518,111,4,4672,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",160105,6056,-25.57006,-48.32319,B,03/16/2018 18:05:23,Argos,0,0,NP,,401677329.15,03/16/2018 18:05:23,1,1,0,-133,401677329.15,-48.32319,-25.57006,-48.32319,-25.57006,8,3,3705,8285,1656,89,10476,103,137,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",160105,6056,-25.56195,-48.33854,B,03/16/2018 19:40:55,Argos,0,0,NP,,401677333,03/16/2018 19:40:56,1,1,0,-131,401677333,-48.33854,-25.56195,-48.33854,-25.56195,8,3,1961,3513,1094,11,5540,66,69,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",160105,6056,-25.55936,-48.33782,B,03/16/2018 21:51:01,Argos,0,0,NK,,401677326.86,03/16/2018 21:51:02,1,1,0,-123,401677326.86,-48.33782,-25.55936,-48.33782,-25.55936,8,3,2493,3310,1877,12,7046,103,137,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",160105,6056,-25.54924,-48.33393,B,03/16/2018 22:23:53,Argos,0,44,NN,,401677326.35,03/16/2018 22:23:31,1,2,0,-129,401677326.35,-48.33393,-25.54924,-48.33393,-25.54924,8,3,1465,3550,604,104,4133,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",160105,6056,-25.54924,-48.33393,B,03/16/2018 22:23:53,Argos,0,44,NN,,401677326.35,03/16/2018 22:24:16,1,2,0,-129,401677326.35,-48.33393,-25.54924,-48.33393,-25.54924,8,3,1465,3550,604,104,4133,82,208,131,219,232,156,200,220,200,89,132,21,20,23,49,18,1,255,41,212,112,255,128,,,,,,,,,
"",160105,6056,-25.54954,-48.33786,B,03/17/2018 00:10:56,Argos,0,70,NN,,401677327.88,03/17/2018 00:10:21,1,2,0,-130,401677327.88,-48.33786,-25.54954,-48.33786,-25.54954,8,3,1771,13620,230,57,5000,103,137,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",160105,6056,-25.54954,-48.33786,B,03/17/2018 00:10:56,Argos,0,70,NN,,401677327.88,03/17/2018 00:11:32,1,2,0,-130,401677327.88,-48.33786,-25.54954,-48.33786,-25.54954,8,3,1771,13620,230,57,5000,83,144,131,219,232,156,200,220,200,128,184,21,22,23,69,18,1,104,38,212,160,247,132,,,,,,,,,
"",160105,6056,-25.48856,-48.35558,B,03/17/2018 05:22:56,Argos,0,51,NP,,401677342.79,03/17/2018 05:22:31,1,2,0,-135,401677342.79,-48.35558,-25.48856,-48.35558,-25.48856,8,3,2463,8096,749,88,4836,98,136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",160105,6056,-25.48856,-48.35558,B,03/17/2018 05:22:56,Argos,0,51,NP,,401677342.79,03/17/2018 05:23:22,1,2,0,-135,401677342.79,-48.35558,-25.48856,-48.35558,-25.48856,8,3,2463,8096,749,88,4836,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",160105,6056,-25.47573,-48.37249,B,03/17/2018 07:02:57,Argos,0,0,NP,,401677310.11,03/17/2018 07:02:57,1,1,0,-129,401677310.11,-48.37249,-25.47573,-48.37249,-25.47573,8,3,2027,3664,1121,80,5624,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",160105,6056,-25.45917,-48.41946,B,03/17/2018 13:31:00,Argos,0,0,MA,,401677337.07,03/17/2018 13:31:00,1,1,0,-129,401677337.07,-48.41946,-25.45917,-48.41946,-25.45917,8,3,4273,5854,3117,110,8394,92,16,131,219,232,252,200,92,200,181,240,86,148,24,13,18,1,87,38,212,240,255,128,,,,,,,,,
"",160105,6056,-25.47739,-48.40414,B,03/17/2018 21:36:18,Argos,0,0,SR,,401677335.27,03/17/2018 21:36:18,1,1,0,-132,401677335.27,-48.40414,-25.47739,-48.40414,-25.47739,8,3,3816,9504,1532,99,10573,87,208,131,219,232,156,200,220,200,86,68,213,146,29,33,144,3,127,153,6,8,166,222,,,,,,,,,
"",160105,6056,-25.48204,-48.42247,B,03/17/2018 23:04:24,Argos,0,0,NK,,401677323.32,03/17/2018 23:04:24,1,1,0,-128,401677323.32,-48.42247,-25.48204,-48.42247,-25.48204,8,3,3862,18215,818,95,10921,65,208,131,219,232,156,200,220,200,220,70,87,82,24,53,18,2,150,165,74,86,165,106,,,,,,,,,
"",160105,6056,-25.48236,-48.42589,B,03/18/2018 00:14:43,Argos,0,0,MA,,401677323.47,03/18/2018 00:14:43,1,1,0,-134,401677323.47,-48.42589,-25.48236,-48.42589,-25.48236,8,3,3208,8833,1165,93,9070,32,142,32,0,0,0,0,0,0,2,31,255,4,0,0,69,142,64,0,0,0,0,0,0,0,171,255,0,0,0,123,
"",160105,6056,-25.48261,-48.45107,B,03/18/2018 05:08:06,Argos,0,0,NP,,401677326.53,03/18/2018 05:08:06,1,1,0,-135,401677326.53,-48.45107,-25.48261,-48.45107,-25.48261,8,3,3465,8109,1480,106,9797,32,142,32,0,0,0,0,0,0,0,27,255,0,0,0,68,142,0,0,0,0,6,182,181,117,22,252,21,119,255,12,
"",160105,6056,-25.48504,-48.45564,B,03/18/2018 08:34:06,Argos,0,0,NK,,401677327.46,03/18/2018 08:34:06,1,1,0,-137,401677327.46,-48.45564,-25.48504,-48.45564,-25.48504,8,3,3765,9034,1569,98,10647,89,69,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",160105,6056,-25.4793,-48.44655,B,03/18/2018 11:16:46,Argos,0,204,NN,,401677330.42,03/18/2018 11:15:05,1,2,0,-133,401677330.42,-48.44655,-25.4793,-48.44655,-25.4793,8,3,3016,148870,61,119,8524,64,208,131,219,232,156,200,220,201,44,241,150,18,24,163,18,1,100,38,212,97,251,26,,,,,,,,,
"",160105,6056,-25.4793,-48.44655,B,03/18/2018 11:16:46,Argos,0,204,NN,,401677330.42,03/18/2018 11:18:29,1,2,0,-133,401677330.42,-48.44655,-25.4793,-48.44655,-25.4793,8,3,3016,148870,61,119,8524,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",160105,6056,-25.48093,-48.44365,B,03/18/2018 11:32:00,Argos,0,0,MA,,401677329.26,03/18/2018 11:32:01,1,1,0,-131,401677329.26,-48.44365,-25.48093,-48.44365,-25.48093,6,3,3044,25974,356,119,8606,75,72,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",160105,6056,-25.47919,-48.44911,B,03/18/2018 13:17:58,Argos,0,0,MA,,401677328.37,03/18/2018 13:17:59,1,1,0,-129,401677328.37,-48.44911,-25.47919,-48.44911,-25.47919,8,3,3347,10500,1066,118,9462,104,138,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",160105,6056,-25.48837,-48.44778,B,03/18/2018 19:21:29,Argos,0,0,NP,,401677321.99,03/18/2018 19:21:29,1,1,0,-122,401677321.99,-48.44778,-25.48837,-48.44778,-25.48837,8,3,2778,5559,1388,76,7853,89,117,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",160105,6056,-25.48864,-48.4452,B,03/18/2018 20:59:27,Argos,0,0,NK,,401677322.32,03/18/2018 20:59:28,1,1,0,-133,401677322.32,-48.4452,-25.48864,-48.4452,-25.48864,8,2,3097,5712,1679,76,8757,88,129,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",160105,6056,-25.48695,-48.44725,B,03/18/2018 23:42:01,Argos,0,0,NN,,401677320.79,03/18/2018 23:42:01,1,1,0,-130,401677320.79,-48.44725,-25.48695,,,8,3,3310,5079,2156,84,9357,91,142,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",160105,6056,-25.4865,-48.44153,B,03/18/2018 23:55:28,Argos,0,0,MA,,401677323,03/18/2018 23:55:28,1,1,0,-122,401677323,-48.44153,-25.4865,,,6,3,2590,3610,1857,127,7320,10,0,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
