DeployID,Ptt,DepthSensor,Source,Instr,HistType,Date,Time Offset,Count,BadTherm,LocationQuality,Latitude,Longitude,NumBins,Sum,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23,Bin24,Bin25,Bin26,Bin27,Bin28,Bin29,Bin30,Bin31,Bin32,Bin33,Bin34,Bin35,Bin36,Bin37,Bin38,Bin39,Bin40,Bin41,Bin42,Bin43,Bin44,Bin45,Bin46,Bin47,Bin48,Bin49,Bin50,Bin51,Bin52,Bin53,Bin54,Bin55,Bin56,Bin57,Bin58,Bin59,Bin60,Bin61,Bin62,Bin63,Bin64,Bin65,Bin66,Bin67,Bin68,Bin69,Bin70,Bin71,Bin72
160105,160105,0.500000,Transmission,UT,TATLIMITS,,,,,,,,,,5.000000,10.000000,15.000000,17.500000,20.000000,22.500000,25.000000,27.500000,30.000000,32.500000,35.000000,60.000000,>60.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160105,160105,0.500000,Transmission,UT,TAT,00:00:00 17-Mar-2018,0.000000,1,,,,,12,100,0,0,0,0,0,0,0,9.6,90.4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160105,160105,0.500000,Transmission,UT,TAT,00:00:00 29-Mar-2018,-9.000000,1,,,,,12,100,0,0,0,0,0,0,0,93.4,6.6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160105,160105,0.500000,Transmission,UT,TAT,00:00:00 30-Mar-2018,-10.000000,1,,,,,12,100,0,0,0,0,0,0,0,87.9,12.1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160105,160105,0.500000,Transmission,UT,TAT,00:00:00 31-Mar-2018,-11.000000,1,,,,,12,100,0,0,0,0,0,0,0,99.6,0.4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160105,160105,0.500000,Transmission,UT,TAT,00:00:00 05-Apr-2018,-14.000000,1,,,,,12,100,0,0,0,0,0,0,0,63.8,36.3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160105,160105,0.500000,Transmission,UT,TAT,00:00:00 06-Apr-2018,-15.000000,2,,,,,12,100,0,0,0,0,0,0,0,65.2,34.8,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160105,160105,0.500000,Transmission,UT,TAT,00:00:00 10-Apr-2018,-18.000000,1,,,,,12,100,0,0,0,0,0,0,0,57.4,42.6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160105,160105,0.500000,Transmission,UT,TAT,00:00:00 12-Apr-2018,-20.000000,1,,,,,12,100,0,0,0,0,0,0,0,44.4,55.6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160105,160105,0.500000,Transmission,UT,TAT,00:00:00 17-Apr-2018,-23.000000,1,,,,,12,100,0,0,0,0,0,0,0,100,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
