"Ptt","Latitude","Longitude","Quality","Date","Error.radius","Error.Semi.major.axis","Error.Semi.minor.axis","Error.Ellipse.orientation"
"144320",26.1925,51.1852777777778,"1",2015-02-17 09:47:21,518,1155,231,67
"144320",26.1913888888889,51.2155555555556,"B",2015-02-23 10:17:58,5561,9916,3119,86
"144320",26.1966666666667,51.1961111111111,"B",2015-02-23 22:54:53,5301,29836,941,103
"144320",26.1994444444444,51.1997222222222,"B",2015-02-28 18:21:17,2723,150736,49,112
"144320",26.1847222222222,51.2002777777778,"B",2015-03-05 10:06:08,8042,37581,1720,99
"144320",26.1919444444444,51.2013888888889,"A",2015-03-08 11:18:52,156,249,97,128
"144320",26.1786111111111,51.2244444444444,"1",2015-04-03 11:29:37,1362,4775,388,157
"144320",26.1880555555556,51.2127777777778,"B",2015-04-03 18:16:04,8259,10715,6365,54
"144320",26.1933333333333,51.2013888888889,"B",2015-04-03 22:18:50,7246,16780,3129,70
"144320",26.1861111111111,51.2033333333333,"B",2015-04-04 11:20:03,8926,25147,3168,87
"144320",26.1930555555556,51.2013888888889,"B",2015-04-04 23:48:10,4199,11107,1587,113
"144320",26.1997222222222,51.1841666666667,"B",2015-04-05 06:19:44,4663,8174,2660,116
"144320",26.1994444444444,51.1847222222222,"B",2015-04-05 07:19:01,3695,5434,2511,80
"144320",26.1977777777778,51.1941666666667,"B",2015-04-05 08:04:32,3581,5762,2225,88
"144320",26.2011111111111,51.1986111111111,"B",2015-04-05 09:24:49,3226,8803,1182,99
"144320",26.1936111111111,51.2194444444444,"B",2015-04-05 21:58:06,4240,13299,1351,99
"144321",26.1983333333333,51.2011111111111,"1",2014-12-10 10:50:30,1308,5003,342,88
"144321",26.2461111111111,50.9997222222222,"A",2014-12-11 06:09:51,15670,0,237,108
"144321",26.2430555555556,51.1627777777778,"A",2014-12-11 23:09:32,6934,323280,148,112
"144321",26.2463888888889,51.3733333333333,"B",2014-12-12 23:02:49,2349,47876,115,114
"144321",26.2213888888889,51.4822222222222,"B",2014-12-13 06:15:40,2552,50900,128,104
"144321",26.2288888888889,51.4566666666667,"B",2014-12-13 07:07:52,2356,7906,701,98
"144321",26.2802777777778,51.3638888888889,"0",2014-12-13 10:23:43,2302,21568,245,77
"144321",26.5808333333333,51.3047222222222,"0",2014-12-15 06:21:46,2704,44878,162,100
"144321",26.5627777777778,51.2769444444444,"3",2014-12-15 09:55:48,217,376,124,81
"144321",26.4941666666667,51.1466666666667,"A",2014-12-16 09:45:51,564,4654,68,65
"144321",26.5161111111111,51.1308333333333,"A",2014-12-16 18:03:10,3301,53373,204,70
"144321",26.5011111111111,51.1177777777778,"1",2014-12-16 18:52:23,723,1248,418,128
"144321",26.5055555555556,51.1083333333333,"3",2014-12-16 22:13:12,209,275,158,103
"144321",26.4891666666667,51.1086111111111,"B",2014-12-17 06:35:50,6256,27526,1421,88
"144321",26.4766666666667,51.09,"0",2014-12-17 11:14:19,3203,18025,569,95
"144321",26.4927777777778,51.0783333333333,"A",2014-12-17 18:33:00,2757,12139,625,30
"144321",26.4530555555556,51.0797222222222,"2",2014-12-17 22:05:48,302,499,182,128
"144321",26.4394444444444,51.1366666666667,"B",2014-12-18 06:55:43,3409,77168,150,169
"144321",26.5075,51.1052777777778,"B",2014-12-20 10:47:04,4407,51547,376,100
"144321",26.5136111111111,51.0216666666667,"B",2014-12-20 18:19:28,2508,32789,191,62
"144321",26.5694444444444,51.0891666666667,"A",2014-12-20 21:31:44,989,4321,226,145
"144321",26.6163888888889,51.0088888888889,"A",2014-12-21 10:29:45,799,17251,37,90
"144321",26.5508333333333,51.0466666666667,"A",2014-12-22 06:28:29,10968,0,112,101
"144321",26.5291666666667,51.1572222222222,"1",2014-12-22 07:11:01,593,695,504,86
"144321",26.5083333333333,51.1536111111111,"0",2014-12-22 18:29:11,2820,6876,1156,37
"144321",26.4725,51.2716666666667,"B",2014-12-23 10:10:45,30101,0,664,81
"144321",26.4680555555556,51.1969444444444,"2",2014-12-23 18:10:43,341,797,146,81
"144321",26.43,51.1988888888889,"A",2014-12-23 18:59:03,4055,11549,1423,95
"144321",26.4297222222222,51.2886111111111,"3",2014-12-23 22:36:13,197,671,57,104
"144321",26.3788888888889,51.3677777777778,"3",2014-12-24 22:28:00,197,332,116,100
"144321",26.3269444444444,51.4605555555556,"A",2014-12-25 07:00:09,3836,19622,749,138
"144321",26.3111111111111,51.4169444444444,"3",2014-12-25 09:46:43,212,496,90,68
"144321",26.2677777777778,51.4427777777778,"B",2014-12-25 19:05:31,8823,68096,1143,107
"144321",26.2472222222222,51.4361111111111,"A",2014-12-25 22:20:07,1265,15777,101,92
"144321",26.1955555555556,51.4225,"A",2014-12-26 06:46:09,393,3529,43,108
"144321",26.2427777777778,51.4222222222222,"B",2014-12-26 22:02:55,2855,33415,243,80
"144321",26.23,51.3575,"2",2014-12-27 07:06:57,282,380,208,105
"144321",26.2330555555556,51.3716666666667,"A",2014-12-27 09:25:09,905,3804,215,109
"144321",26.2361111111111,51.3658333333333,"B",2014-12-27 11:06:37,850,3656,197,13
"144321",26.2913888888889,51.3697222222222,"A",2014-12-27 18:22:00,2886,32363,257,63
"144321",26.2247222222222,51.3655555555556,"B",2014-12-28 17:59:52,2604,6559,1034,53
"144321",26.25,51.4086111111111,"2",2014-12-28 21:45:37,342,541,215,28
"144321",26.2369444444444,51.4397222222222,"3",2014-12-28 23:23:43,207,391,109,122
"144321",26.2508333333333,51.3975,"A",2014-12-29 09:04:42,1466,7744,277,136
"144321",26.2436111111111,51.4355555555556,"1",2014-12-29 10:37:08,831,7092,97,79
"144321",26.2427777777778,51.3866666666667,"A",2014-12-29 18:32:32,2025,24856,165,68
"144321",26.2466666666667,51.3958333333333,"B",2014-12-29 19:20:57,1712,4092,716,82
"144321",26.2552777777778,51.4297222222222,"3",2014-12-29 21:32:41,220,323,150,5
"144321",26.2347222222222,51.4666666666667,"3",2014-12-29 23:14:41,225,581,87,107
"144321",26.185,51.5038888888889,"B",2014-12-30 06:05:56,4642,119713,180,131
"144321",26.2030555555556,51.5844444444444,"B",2014-12-30 10:27:33,3082,8919,1065,56
"144321",26.1727777777778,51.5663888888889,"1",2014-12-30 18:15:27,939,5850,150,85
"144321",26.1544444444444,51.5677777777778,"1",2014-12-30 19:02:44,604,1795,203,126
"144321",26.1286111111111,51.5902777777778,"1",2014-12-30 21:23:40,999,2669,374,40
"144321",26.1002777777778,51.6291666666667,"1",2014-12-30 22:58:24,561,3440,91,103
"144321",25.9044444444444,51.5497222222222,"0",2014-12-31 22:48:58,2091,87280,50,102
"144321",25.7866666666667,51.8008333333333,"0",2015-01-01 06:22:01,9019,0,70,101
"144321",25.7211111111111,51.8763888888889,"A",2015-01-01 07:06:14,1498,9785,229,160
"144321",25.7125,51.8441666666667,"2",2015-01-01 22:36:39,460,2017,104,102
"144321",25.665,51.8219444444444,"3",2015-01-02 22:30:14,222,433,114,101
"144321",25.7533333333333,51.8530555555556,"3",2015-01-03 22:14:41,205,379,110,99
"144321",25.7325,51.8694444444444,"1",2015-01-03 23:55:51,1139,7048,184,101
"144321",25.7347222222222,51.8563888888889,"2",2015-01-03 23:57:31,423,1377,129,116
"144321",25.74,51.9247222222222,"0",2015-01-04 06:01:44,3923,60426,254,92
"144321",25.8572222222222,51.8463888888889,"3",2015-01-04 22:07:54,192,304,120,83
"144321",25.8469444444444,51.8427777777778,"2",2015-01-04 23:48:34,473,1094,204,16
"144321",25.8472222222222,51.8444444444444,"3",2015-01-04 23:50:31,215,332,138,159
"144321",25.9475,51.7936111111111,"3",2015-01-05 21:56:25,204,253,163,71
"144321",25.9305555555556,51.8041666666667,"3",2015-01-05 23:37:23,247,292,207,59
"144321",25.9138888888889,51.7608333333333,"3",2015-01-06 21:45:40,187,284,123,23
"144321",25.8913888888889,51.7725,"3",2015-01-06 23:25:00,199,605,65,118
"144321",25.9077777777778,51.6683333333333,"0",2015-01-07 06:03:12,9255,122977,696,123
"144321",25.9461111111111,51.7533333333333,"2",2015-01-07 21:34:07,257,342,192,21
"144321",25.9319444444444,51.765,"3",2015-01-07 23:13:21,199,482,82,98
"144321",25.8580555555556,51.825,"2",2015-01-08 23:03:57,471,2085,106,104
"144321",25.7280555555556,51.8913888888889,"1",2015-01-09 21:11:39,522,1184,230,6
"144321",25.6991666666667,51.9286111111111,"0",2015-01-09 22:48:04,1784,87666,36,102
"144321",25.6891666666667,51.9163888888889,"2",2015-01-10 22:37:31,333,1742,63,101
"144321",25.5386111111111,52.0322222222222,"3",2015-01-11 22:26:02,243,509,116,101
"144321",25.3663888888889,52.1183333333333,"3",2015-01-12 22:20:23,247,454,133,86
"144321",25.1794444444444,52.3222222222222,"3",2015-01-13 22:08:59,215,377,122,91
"144321",25.1691666666667,52.3316666666667,"0",2015-01-13 23:46:55,2007,7351,547,27
"144321",25.1547222222222,52.3286111111111,"3",2015-01-13 23:49:25,229,343,153,4
"144321",25.1316666666667,52.3222222222222,"1",2015-01-14 05:59:37,900,5801,139,98
"144321",25.0922222222222,52.4108333333333,"2",2015-01-14 21:57:49,254,432,149,54
"144321",25.065,52.4166666666667,"2",2015-01-14 23:41:10,472,2715,81,110
"144321",25.0713888888889,52.4308333333333,"3",2015-01-15 21:45:29,217,247,190,44
"144321",25.0397222222222,52.4169444444444,"3",2015-01-15 23:28:28,207,360,118,123
"144321",25.0538888888889,52.3508333333333,"3",2015-01-16 21:33:19,226,371,137,173
"144321",25.0216666666667,52.3266666666667,"3",2015-01-16 23:11:52,186,507,68,104
"144321",25.0022222222222,52.2263888888889,"2",2015-01-17 21:24:10,468,896,244,13
"144321",24.9872222222222,52.2227777777778,"3",2015-01-17 23:06:19,233,972,56,109
"144321",24.9538888888889,52.1894444444444,"1",2015-01-18 21:13:21,1032,3540,300,36
"144321",24.9313888888889,52.2230555555556,"1",2015-01-18 22:49:08,1004,18439,54,102
"144321",24.9775,52.0913888888889,"0",2015-01-19 05:59:35,33140,309692,3546,127
"144321",24.8080555555556,52.3502777777778,"1",2015-01-19 22:38:49,522,2357,115,100
"144321",24.7972222222222,52.4772222222222,"3",2015-01-20 22:30:38,192,451,81,100
"144321",24.7344444444444,52.5061111111111,"B",2015-01-21 06:04:48,5238,42810,640,90
"144321",24.7025,52.5738888888889,"3",2015-01-21 22:15:37,192,344,106,87
"144321",24.6863888888889,52.5583333333333,"2",2015-01-21 23:55:46,436,1132,168,19
"144321",24.6763888888889,52.5105555555556,"3",2015-01-22 22:09:44,182,212,155,60
"144321",24.6688888888889,52.4952777777778,"B",2015-01-22 23:43:40,1055,5044,220,175
"144321",24.6727777777778,52.5008333333333,"3",2015-01-22 23:51:37,235,399,138,135
"144321",24.7144444444444,52.5175,"3",2015-01-23 21:57:57,197,277,139,39
"144321",24.7130555555556,52.5177777777778,"3",2015-01-23 23:39:36,215,272,169,132
"144321",24.7188888888889,52.465,"3",2015-01-24 21:47:04,200,255,156,137
"144321",24.7158333333333,52.4663888888889,"3",2015-01-24 23:25:28,184,333,101,130
"144321",24.6041666666667,52.4902777777778,"B",2015-01-25 21:33:18,2227,45711,108,32
"144321",24.5527777777778,52.4819444444444,"3",2015-01-25 23:13:17,184,382,88,109
"144321",24.4836111111111,52.4788888888889,"A",2015-01-26 06:01:42,1433,24992,82,91
"144321",24.3888888888889,52.3547222222222,"2",2015-01-26 21:25:07,343,668,176,32
"144321",24.3825,52.3611111111111,"3",2015-01-26 23:05:23,222,886,55,102
"144321",24.3397222222222,52.3061111111111,"2",2015-01-27 21:12:50,354,726,172,16
"144321",24.3352777777778,52.3013888888889,"1",2015-01-27 22:54:22,718,10139,50,103
"144321",24.3233333333333,52.0955555555556,"A",2015-01-28 21:02:07,2412,13005,447,23
"144321",24.3369444444444,52.0952777777778,"2",2015-01-28 22:39:10,355,1828,69,101
