DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
181925,181925,UT,Strong,30-Aug-2019,19:05:07,30-Aug-2019,19:05:08
181925,181925,UT,Strong,03-Feb-2020,09:35:28,03-Feb-2020,09:35:27
