Prog,PTT,Len,Satellite,Class,Pass,PassDate,PassTime,Latitude,Longitude,Comment,Frequency,Power,IQ,Dups,MsgDate,MsgTime,Latitude2,Longitude2,Duration,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,SENSOR #01,SENSOR #02,SENSOR #03,SENSOR #04,SENSOR #05,SENSOR #06,SENSOR #07,SENSOR #08,SENSOR #09,SENSOR #10,SENSOR #11,SENSOR #12,SENSOR #13,SENSOR #14,SENSOR #15,SENSOR #16,SENSOR #17,SENSOR #18,SENSOR #19,SENSOR #20,SENSOR #21,SENSOR #22,SENSOR #23,SENSOR #24,SENSOR #25,SENSOR #26,SENSOR #27,SENSOR #28,SENSOR #29,SENSOR #30,SENSOR #31,SENSOR #32
6071,181925,27,MC,B,3,30-Aug-2019,01:24:35,-25.5809,-48.3607,,401677433,-130,,0,30-Aug-2019,01:24:35,-25.5809,-48.3607,,4196,4632,3800,94,,,21,226,56,235,64,0,0,0,0,0,0,0,0,0,0,6,76,153,50,100,30,4,0,16,96,192,0,,,,,
6071,181925,27,MC,B,4,30-Aug-2019,02:57:03,-25.5355,-48.3917,,401677447,-131,8,0,30-Aug-2019,02:57:04,-25.5355,-48.3917,,3714,5856,2355,60,,,21,226,56,235,64,0,0,0,0,0,0,0,0,0,0,6,76,153,50,100,30,4,0,16,96,192,0,,,,,
6071,181925,27,SR,B,5,30-Aug-2019,09:22:40,-25.4949,-48.4291,,401677432,-128,8,0,30-Aug-2019,09:22:41,-25.4949,-48.4291,,4516,6406,3183,61,,,21,226,56,235,64,0,0,0,0,0,0,0,0,0,0,6,76,153,50,100,30,4,0,16,96,192,0,,,,,
6071,181925,3,MB,B,6,30-Aug-2019,13:03:10,-25.4711,-48.4099,,401677430,-132,8,0,30-Aug-2019,13:02:14,-25.4711,-48.4099,113,2552,79257,82,79,,,76,194,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6071,181925,3,MB,B,6,30-Aug-2019,13:03:10,-25.4711,-48.4099,,401677430,-132,8,0,30-Aug-2019,13:04:07,-25.4711,-48.4099,113,2552,79257,82,79,,,81,255,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6071,181925,3,MA,B,7,30-Aug-2019,13:31:30,-25.4692,-48.3948,,401677442,-127,6,0,30-Aug-2019,13:31:31,-25.4692,-48.3948,,1976,8056,484,77,,,98,136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6071,181925,3,MC,B,8,30-Aug-2019,14:11:52,-25.4670,-48.3943,,401677441,-133,8,0,30-Aug-2019,14:11:52,-25.4670,-48.3943,,2134,5691,799,78,,,98,136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6071,181925,3,NP,1,9,30-Aug-2019,19:04:55,-25.4655,-48.4627,,401677427,-133,58,0,30-Aug-2019,18:59:31,-25.4655,-48.4627,391,788,2443,253,13,,,83,207,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6071,181925,3,NP,1,9,30-Aug-2019,19:04:55,-25.4655,-48.4627,,401677427,-133,58,0,30-Aug-2019,18:59:49,-25.4655,-48.4627,391,788,2443,253,13,,,100,134,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6071,181925,3,NP,1,9,30-Aug-2019,19:04:55,-25.4655,-48.4627,,401677427,-133,58,0,30-Aug-2019,19:03:37,-25.4655,-48.4627,391,788,2443,253,13,,,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
