DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,Depth,Temperature,Source
Black 4.4,205543,,Mk10,23:00:00 13-Jan-2021,,,,0.0,27.4,Status
Black 4.4,205543,,Mk10,23:00:00 16-Jan-2021,,,,0.0,27.5,Status
Black 4.4,205543,,Mk10,11:00:00 17-Jan-2021,,,,0.0,27.4,Status
Black 4.4,205543,,Mk10,20:00:00 23-Jan-2021,,,,0.0,27.9,Status
Black 4.4,205543,,Mk10,12:00:00 04-Feb-2021,,,,0.0,27.7,Status
Black 4.4,205543,,Mk10,21:00:00 05-Feb-2021,,,,0.0,28.2,Status
Black 4.4,205543,,Mk10,12:00:00 08-Feb-2021,,,,0.0,27.8,Status
Black 4.4,205543,,Mk10,12:00:00 11-Feb-2021,,,,0.0,28.0,Status
Black 4.4,205543,,Mk10,12:00:00 19-Feb-2021,,,,0.0,27.8,Status
Black 4.4,205543,,Mk10,09:00:00 20-Feb-2021,,,,0.0,27.9,Status
Black 4.4,205543,,Mk10,13:00:00 22-Feb-2021,,,,0.0,27.9,Status
Black 4.4,205543,,Mk10,09:00:00 23-Feb-2021,,,,0.0,27.8,Status
Black 4.4,205543,,Mk10,11:00:00 26-Feb-2021,,,,0.0,28.0,Status
Black 4.4,205543,,Mk10,00:00:00 28-Feb-2021,,,,0.0,28.1,Status
Black 4.4,205543,,Mk10,10:00:00 02-Mar-2021,,,,0.0,28.4,Status
Black 4.4,205543,,Mk10,21:00:00 02-Mar-2021,,,,0.0,28.2,Status
Black 4.4,205543,,Mk10,11:00:00 04-Mar-2021,,,,0.0,29.2,Status
Black 4.4,205543,,Mk10,20:00:00 04-Mar-2021,,,,0.0,29.2,Status
Black 4.4,205543,,Mk10,12:00:00 05-Mar-2021,,,,0.0,29.0,Status
Black 4.4,205543,,Mk10,08:00:00 09-Mar-2021,,,,0.0,28.8,Status
Black 4.4,205543,,Mk10,11:00:00 11-Mar-2021,,,,0.0,28.8,Status
Black 4.4,205543,,Mk10,10:00:00 14-Mar-2021,,,,0.0,28.8,Status
Black 4.4,205543,,Mk10,19:00:00 15-Mar-2021,,,,0.0,29.0,Status
Black 4.4,205543,,Mk10,09:00:00 20-Mar-2021,,,,0.0,28.8,Status
Black 4.4,205543,,Mk10,20:00:00 24-Mar-2021,,,,0.0,29.3,Status
Black 4.4,205543,,Mk10,00:00:00 27-Mar-2021,,,,0.0,29.0,Status
