DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon,Tilt,S11,ReleaseWetDry,ReleaseTemperature
Black 4.4,205543,,Mk10,,,01:20:12 11-Jan-2021,,2,-3.8422,-32.4242,CRC,1,0,,569,3.376,1.024,0.176,23.80,1.0,0.0,0,,,,,,,,,,,255,255,255,80,16,,,,,,,38,4,,,,,
Black 4.4,205543,,Mk10,,,07:44:12 11-Jan-2021,,3,-3.8448,-32.4160,,1,0,,37689,3.312,1.024,0.180,23.70,3.0,0.0,0,,,,,,,,,,,,255,255,80,49,,,,,,,,,,,,,
Black 4.4,205543,,Mk10,,18:58:59 12-Jan-2021,18:59:01 12-Jan-2021,2,B,-3.8726,-32.4507,CRC,0,0,,,,1.024,0.124,,1.0,16.0,-1,,,,,,,,,,,255,30,255,80,16,,,,,,,85,30,,,,,
Black 4.4,205543,,Mk10,,,22:54:05 13-Jan-2021,,B,-3.8703,-32.4291,CRC,0,0,,1418,3.376,1.024,0.180,27.40,2.0,12.0,-3,,,,,,,,,,,237,23,255,80,16,,,,,,,129,62,,,,,
Black 4.4,205543,,Mk10,,08:59:38 14-Jan-2021,08:59:40 14-Jan-2021,2,B,-3.8784,-32.4385,CRC,0,0,,,,1.024,0.156,,2.0,14.0,-4,,,,,,,,,,,247,19,255,80,16,,,,,,,143,69,,,,,
Black 4.4,205543,,Mk10,,,23:03:59 16-Jan-2021,,B,-3.8660,-32.4351,CRC,0,0,,2122,3.440,1.024,0.140,27.50,1.5,22.0,-3,,,,,,,,,,,203,18,255,80,16,,,,,,,203,85,,,,,
Black 4.4,205543,,Mk10,,,10:40:48 17-Jan-2021,,0,-3.8711,-32.4539,CRC,0,0,,2250,3.440,1.024,0.124,27.40,1.5,24.0,-3,,,,,,,,,,,221,18,255,80,16,,,,,,,222,97,,,,,
Black 4.4,205543,,Mk10,,12:51:51 18-Jan-2021,12:51:53 18-Jan-2021,2,1,-3.8798,-32.4413,CRC,0,0,,,,1.024,0.140,,2.0,26.0,-3,,,,,,,,,,,181,17,255,80,16,,,,,,,245,101,,,,,
Black 4.4,205543,,Mk10,,12:05:23 19-Jan-2021,12:05:25 19-Jan-2021,2,0,-3.8749,-32.4375,CRC,0,0,,,,1.024,0.144,,1.5,24.0,-4,,,,,,,,,,,186,17,255,80,16,,,,,,,265,106,,,,,
Black 4.4,205543,,Mk10,,,19:57:31 23-Jan-2021,,0,-3.8813,-32.4705,CRC,0,0,,3594,3.440,1.024,0.132,27.90,2.0,28.0,-4,,,,,,,,,,,244,17,255,68,16,,,,,,,366,138,,,,,
Black 4.4,205543,,Mk10,,08:26:10 25-Jan-2021,08:26:12 25-Jan-2021,2,A,-3.8755,-32.4699,CRC,0,0,,,,1.024,0.136,,2.0,22.0,-3,,,,,,,,,,,118,17,255,68,16,,,,,,,400,147,,,,,
Black 4.4,205543,,Mk10,,11:12:01 26-Jan-2021,11:12:03 26-Jan-2021,2,1,-3.8797,-32.4552,CRC,0,0,,,,1.024,0.160,,2.0,30.0,-4,,,,,,,,,,,232,16,255,68,16,,,,,,,425,153,,,,,
Black 4.4,205543,,Mk10,,12:16:35 02-Feb-2021,12:16:37 02-Feb-2021,2,A,-3.8781,-32.4616,CRC,0,0,,,,1.024,0.128,,2.5,28.0,-4,,,,,,,,,,,255,16,255,68,16,,,,,,,622,236,,,,,
Black 4.4,205543,,Mk10,,,12:16:10 04-Feb-2021,,B,-3.8606,-32.4469,CRC,0,0,,6410,3.440,1.024,0.132,27.70,2.5,22.0,-5,,,,,,,,,,,198,15,255,68,16,,,,,,,679,260,,,,,
Black 4.4,205543,,Mk10,,,20:42:21 05-Feb-2021,,B,-3.8678,-32.4239,CRC,0,0,,6730,3.440,1.024,0.160,28.20,2.5,40.0,-4,,,,,,,,,,,156,15,255,68,16,,,,,,,721,280,,,,,
Black 4.4,205543,,Mk10,,22:10:15 06-Feb-2021,22:10:17 06-Feb-2021,2,B,-3.8695,-32.4492,CRC,0,0,,,,1.024,0.204,,2.5,32.0,-5,,,,,,,,,,,166,15,255,68,16,,,,,,,747,291,,,,,
Black 4.4,205543,,Mk10,,08:54:34 08-Feb-2021,08:54:36 08-Feb-2021,2,B,-3.8682,-32.4351,CRC,0,0,,,,1.008,0.192,,2.5,24.0,-5,,,,,,,,,,,207,15,255,68,16,,,,,,,793,314,,,,,
Black 4.4,205543,,Mk10,,,11:43:03 08-Feb-2021,,0,-3.8740,-32.4419,CRC,0,0,,7434,3.376,1.016,0.212,27.80,2.0,24.0,-4,,,,,,,,,,,181,15,255,68,16,,,,,,,796,314,,,,,
Black 4.4,205543,,Mk10,,,12:24:49 11-Feb-2021,,0,-3.8767,-32.4360,CRC,0,0,,8266,3.440,1.024,0.132,28.00,2.0,26.0,-5,,,,,,,,,,,255,14,255,68,16,,,,,,,890,357,,,,,
Black 4.4,205543,,Mk10,,08:53:57 12-Feb-2021,08:53:59 12-Feb-2021,2,0,-3.8800,-32.4473,CRC,0,0,,,,1.016,0.208,,3.0,26.0,-5,,,,,,,,,,,255,14,255,68,16,,,,,,,920,373,,,,,
Black 4.4,205543,,Mk10,,11:42:55 18-Feb-2021,11:42:57 18-Feb-2021,2,1,-3.8745,-32.4530,CRC,0,0,,,,1.024,0.164,,3.0,24.0,-5,,,,,,,,,,,229,14,255,68,16,,,,,,,1084,438,,,,,
Black 4.4,205543,,Mk10,,,12:02:30 19-Feb-2021,,0,-3.8714,-32.4527,CRC,0,0,,10122,3.440,1.024,0.148,27.80,2.5,24.0,-5,,,,,,,,,,,202,14,255,68,16,,,,,,,1117,457,,,,,
Black 4.4,205543,,Mk10,,,08:47:12 20-Feb-2021,,A,-3.8794,-32.4470,CRC,0,0,,10314,3.440,1.024,0.128,27.90,2.5,24.0,-5,,,,,,,,,,,90,14,255,50,16,,,,,,,1150,478,,,,,
Black 4.4,205543,,Mk10,,,12:39:17 22-Feb-2021,,A,-3.8889,-32.4652,CRC,0,0,,10826,3.440,1.024,0.148,27.90,3.0,26.0,-6,,,,,,,,,,,249,14,255,74,16,,,,,,,1217,514,,,,,
Black 4.4,205543,,Mk10,,,09:19:12 23-Feb-2021,,0,-3.8783,-32.4584,CRC,0,0,,11018,3.440,1.024,0.140,27.80,3.5,26.0,-6,,,,,,,,,,,156,14,255,74,16,,,,,,,1247,533,,,,,
Black 4.4,205543,,Mk10,,,10:38:21 26-Feb-2021,,A,-3.8801,-32.4303,CRC,0,0,,11786,3.440,1.024,0.132,28.00,2.5,26.0,-5,,,,,,,,,,,221,14,255,74,16,,,,,,,1352,592,,,,,
Black 4.4,205543,,Mk10,,22:25:29 27-Feb-2021,22:25:32 27-Feb-2021,3,2,-4.4742,-33.2314,CRC,0,0,,,,1.024,0.152,,2.5,50.0,-7,,,,,,,,,,,248,14,255,74,16,,,,,,,1396,605,,,,,
Black 4.4,205543,,Mk10,,,00:19:59 28-Feb-2021,,1,-4.5026,-33.2665,CRC,0,0,,12426,3.440,1.024,0.144,28.10,2.5,42.0,-7,,,,,,,,,,,229,14,255,74,16,,,,,,,1398,606,,,,,
Black 4.4,205543,,Mk10,,23:46:45 28-Feb-2021,23:46:48 28-Feb-2021,3,3,-4.8556,-33.8714,CRC,0,0,,,,1.016,0.228,,2.5,42.0,-7,,,,,,,,,,,218,14,255,74,16,,,,,,,1425,612,,,,,
Black 4.4,205543,,Mk10,,23:27:46 01-Mar-2021,23:27:48 01-Mar-2021,2,3,-5.1679,-34.4948,CRC,0,0,,,,1.024,0.140,,3.0,60.0,-7,,,,,,,,,,,122,14,255,74,16,,,,,,,1453,621,,,,,
Black 4.4,205543,,Mk10,,,09:31:04 02-Mar-2021,,0,-5.2710,-34.7538,CRC,0,0,,13450,3.440,1.024,0.140,28.40,3.0,74.0,-6,,,,,,,,,,,108,14,255,74,16,,,,,,,1466,625,,,,,
Black 4.4,205543,,Mk10,,,20:59:45 02-Mar-2021,,2,-5.3098,-35.0452,CRC,0,0,,13642,3.376,1.024,0.168,28.20,3.0,74.0,-6,,,,,,,,,,,152,14,255,74,16,,,,,,,1480,631,,,,,
