DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
142713,142713,Mk10,Strong,29-Jul-2016,12:47:01,29-Jul-2016,12:47:03
142713,142713,Mk10,Strong,16-Sep-2016,11:39:41,16-Sep-2016,11:39:44
