DeployID,Ptt,DepthSensor,Source,Instr,Count,Start,End,What,Number,Shape,DepthMin,DepthMax,DurationMin,DurationMax,Number,Shape,DepthMin,DepthMax,DurationMin,DurationMax,Number,Shape,DepthMin,DepthMax,DurationMin,DurationMax,Shallow,Deep
142713,142713,,Transmission,Mk10,1,12:47:00 29-Jul-2016,20:34:50 29-Jul-2016,Message,9,,,,28061.000000,28079.000000,,,,,,,,,,,,,,
142713,142713,,Transmission,Mk10,1,12:47:00 29-Jul-2016,14:06:20 29-Jul-2016,Surface,,,,,4759,4761,,,,,,,,,,,,,4760,0
142713,142713,,Transmission,Mk10,1,14:06:20 29-Jul-2016,14:22:30 29-Jul-2016,Dive,1,Square,4.5,4.5,969,971,,,,,,,,,,,,,,
142713,142713,,Transmission,Mk10,1,14:22:30 29-Jul-2016,14:22:40 29-Jul-2016,Surface,,,,,9,11,,,,,,,,,,,,,10,0
142713,142713,,Transmission,Mk10,1,14:22:40 29-Jul-2016,17:03:10 29-Jul-2016,Dive,1,V,9.0,9.0,9629,9631,,,,,,,,,,,,,,
142713,142713,,Transmission,Mk10,1,17:03:10 29-Jul-2016,17:03:20 29-Jul-2016,Surface,,,,,9,11,,,,,,,,,,,,,10,0
142713,142713,,Transmission,Mk10,1,17:03:20 29-Jul-2016,17:17:10 29-Jul-2016,Dive,1,Square,5.5,5.5,829,831,,,,,,,,,,,,,,
142713,142713,,Transmission,Mk10,1,17:17:10 29-Jul-2016,17:17:20 29-Jul-2016,Surface,,,,,9,11,,,,,,,,,,,,,10,0
142713,142713,,Transmission,Mk10,1,17:17:20 29-Jul-2016,20:34:40 29-Jul-2016,Dive,1,Square,9.5,9.5,11839,11841,,,,,,,,,,,,,,
142713,142713,,Transmission,Mk10,1,20:34:40 29-Jul-2016,20:34:50 29-Jul-2016,Surface,,,,,9,11,,,,,,,,,,,,,10,0
142713,142713,,Transmission,Mk10,2,20:35:00 29-Jul-2016,23:48:00 29-Jul-2016,Message,10,,,,11570.000000,11590.000000,,,,,,,,,,,,,,
142713,142713,,Transmission,Mk10,2,20:35:00 29-Jul-2016,20:37:30 29-Jul-2016,Dive,1,Square,4.0,4.0,149,151,,,,,,,,,,,,,,
142713,142713,,Transmission,Mk10,2,20:37:30 29-Jul-2016,20:37:40 29-Jul-2016,Surface,,,,,9,11,,,,,,,,,,,,,10,0
142713,142713,,Transmission,Mk10,2,20:37:40 29-Jul-2016,21:46:30 29-Jul-2016,Dive,1,U,10.0,10.0,4129,4131,,,,,,,,,,,,,,
142713,142713,,Transmission,Mk10,2,21:46:30 29-Jul-2016,21:46:40 29-Jul-2016,Surface,,,,,9,11,,,,,,,,,,,,,10,0
142713,142713,,Transmission,Mk10,2,21:46:40 29-Jul-2016,22:07:50 29-Jul-2016,Dive,1,U,7.0,7.0,1269,1271,,,,,,,,,,,,,,
142713,142713,,Transmission,Mk10,2,22:07:50 29-Jul-2016,22:08:00 29-Jul-2016,Surface,,,,,9,11,,,,,,,,,,,,,10,0
142713,142713,,Transmission,Mk10,2,22:08:00 29-Jul-2016,23:33:00 29-Jul-2016,Dive,1,U,16.0,16.0,5099,5101,,,,,,,,,,,,,,
142713,142713,,Transmission,Mk10,2,23:33:00 29-Jul-2016,23:33:10 29-Jul-2016,Surface,,,,,9,11,,,,,,,,,,,,,10,0
142713,142713,,Transmission,Mk10,2,23:33:10 29-Jul-2016,23:47:50 29-Jul-2016,Dive,1,U,16.0,16.0,879,881,,,,,,,,,,,,,,
142713,142713,,Transmission,Mk10,2,23:47:50 29-Jul-2016,23:48:00 29-Jul-2016,Surface,,,,,9,11,,,,,,,,,,,,,10,0
142713,142713,,Transmission,Mk10,1,23:48:00 29-Jul-2016,02:17:00 30-Jul-2016,Message,10,,,,8930.000000,8950.000000,,,,,,,,,,,,,,
142713,142713,,Transmission,Mk10,1,23:48:00 29-Jul-2016,00:13:10 30-Jul-2016,Dive,1,Square,17.0,17.0,1509,1511,,,,,,,,,,,,,,
142713,142713,,Transmission,Mk10,1,00:13:10 30-Jul-2016,00:13:40 30-Jul-2016,Surface,,,,,29,31,,,,,,,,,,,,,20,10
142713,142713,,Transmission,Mk10,1,00:13:40 30-Jul-2016,00:36:10 30-Jul-2016,Dive,1,U,17.0,17.0,1349,1351,,,,,,,,,,,,,,
142713,142713,,Transmission,Mk10,1,00:36:10 30-Jul-2016,00:36:40 30-Jul-2016,Surface,,,,,29,31,,,,,,,,,,,,,20,10
142713,142713,,Transmission,Mk10,1,00:36:40 30-Jul-2016,01:10:50 30-Jul-2016,Dive,1,Square,17.0,17.0,2049,2051,,,,,,,,,,,,,,
142713,142713,,Transmission,Mk10,1,01:10:50 30-Jul-2016,01:12:30 30-Jul-2016,Surface,,,,,99,101,,,,,,,,,,,,,42,58
142713,142713,,Transmission,Mk10,1,01:12:30 30-Jul-2016,01:40:10 30-Jul-2016,Dive,1,U,16.0,16.0,1659,1661,,,,,,,,,,,,,,
142713,142713,,Transmission,Mk10,1,01:40:10 30-Jul-2016,01:41:10 30-Jul-2016,Surface,,,,,59,61,,,,,,,,,,,,,41,19
142713,142713,,Transmission,Mk10,1,01:41:10 30-Jul-2016,02:15:00 30-Jul-2016,Dive,1,Square,14.0,14.0,2029,2031,,,,,,,,,,,,,,
142713,142713,,Transmission,Mk10,1,02:15:00 30-Jul-2016,02:17:00 30-Jul-2016,Surface,,,,,119,121,,,,,,,,,,,,,50,70
142713,142713,,Transmission,Mk10,1,08:23:00 30-Jul-2016,10:18:40 30-Jul-2016,Message,10,,,,6930.000000,6950.000000,,,,,,,,,,,,,,
142713,142713,,Transmission,Mk10,1,08:23:00 30-Jul-2016,08:48:40 30-Jul-2016,Dive,1,U,15.5,15.5,1539,1541,,,,,,,,,,,,,,
142713,142713,,Transmission,Mk10,1,08:48:40 30-Jul-2016,08:50:20 30-Jul-2016,Surface,,,,,99,101,,,,,,,,,,,,,52,48
142713,142713,,Transmission,Mk10,1,08:50:20 30-Jul-2016,09:34:10 30-Jul-2016,Dive,1,Square,16.0,16.0,2629,2631,,,,,,,,,,,,,,
142713,142713,,Transmission,Mk10,1,09:34:10 30-Jul-2016,09:35:40 30-Jul-2016,Surface,,,,,89,91,,,,,,,,,,,,,61,29
142713,142713,,Transmission,Mk10,1,09:35:40 30-Jul-2016,10:14:40 30-Jul-2016,Dive,1,Square,15.0,15.0,2339,2341,,,,,,,,,,,,,,
142713,142713,,Transmission,Mk10,1,10:14:40 30-Jul-2016,10:14:50 30-Jul-2016,Surface,,,,,9,11,,,,,,,,,,,,,10,0
