,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
142713,29-Jul-2016,13:17:00,1,2.000000,33,,1,9,,,,,,,,,,,,,,15,9,22024,,,,23,12280,,,,11,22604,,,,27,26083,,,,3,7130,,,,8,10146,,,,7,18702,,,,28,6842,,,,30,11378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142713,01-Aug-2016,12:59:50,1,2.000000,44,15,0,8,,,,,,,,,,,,,,15,9,26032,,,,27,13701,,,,23,25676,,,,8,17380,,,,11,8504,,,,7,8818,,,,16,23571,,,,3,20031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142713,03-Aug-2016,11:45:07,2,2.000000,51,21,0,7,,,,,,,,,,,,,,15,23,13621,,,,16,2638,,,,27,26814,,,,9,14987,,,,26,14874,,,,3,30554,,,,7,8906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142713,04-Aug-2016,00:20:52,2,2.000000,53,21,0,4,,,,,,,,,,,,,,15,20,30501,,,,29,27610,,,,2,17831,,,,5,18389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142713,04-Aug-2016,06:25:38,1,2.000000,54,21,0,5,,,,,,,,,,,,,,15,10,1838,,,,18,3104,,,,31,20631,,,,32,16770,,,,25,11178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142713,05-Aug-2016,00:48:46,1,2.000000,57,22,0,5,,,,,,,,,,,,,,15,13,22284,,,,18,22839,,,,15,7505,,,,5,21112,,,,24,31706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142713,05-Aug-2016,19:17:40,1,2.000000,60,23,0,8,,,,,,,,,,,,,,15,6,18514,,,,19,19138,,,,28,1240,,,,12,29903,,,,17,8411,,,,2,25541,,,,5,24644,,,,24,22418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142713,07-Aug-2016,11:05:50,2,2.000000,66,32,0,8,,,,,,,,,,,,,,15,23,13172,,,,16,11789,,,,27,23324,,,,8,4907,,,,3,2335,,,,22,27177,,,,31,28543,,,,9,10686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142713,07-Aug-2016,17:08:33,1,2.000000,67,32,0,8,,,,,,,,,,,,,,15,17,21133,,,,28,31446,,,,6,11386,,,,3,29464,,,,30,24233,,,,7,25258,,,,22,8588,,,,2,13503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142713,09-Aug-2016,13:56:57,2,2.000000,74,39,0,8,,,,,,,,,,,,,,15,9,9406,,,,30,185,,,,11,20542,,,,7,9686,,,,28,10847,,,,1,13391,,,,17,10498,,,,8,3823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142713,10-Aug-2016,08:36:01,1,2.000000,77,40,0,8,,,,,,,,,,,,,,15,31,10914,,,,4,19540,,,,26,13704,,,,23,7442,,,,22,31640,,,,32,20058,,,,16,14091,,,,3,13094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
