Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,R95,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
Leoncio,25-Feb-2022,10:17:08,3,30.000000,1320,1121,0,5,-3.85386,-32.44762,09:09:34.213750 25-Feb-2022,FastGPS,-3.85818,-32.44827,-6,,,0.5,3.7,,,,15,12,1941,,,,23,17108,,,,25,18433,,,,29,5248,,,,15,15222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leoncio,25-Feb-2022,11:29:59,1,30.000000,1321,1121,0,6,-3.85386,-32.44762,09:09:34.213750 25-Feb-2022,FastGPS,-3.85803,-32.44804,-6,,,5.7,3.2,,,,15,23,23329,,,,18,17970,,,,26,23884,,,,10,12264,,,,29,16792,,,,12,32019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leoncio,25-Feb-2022,13:06:11,1,30.000000,1322,1121,0,4,-3.85386,-32.44762,09:09:34.213750 25-Feb-2022,FastGPS,-3.85781,-32.44813,-6,,,1.5,3.7,,,,15,29,12458,,,,26,21498,,,,32,30784,,,,10,2094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leoncio,25-Feb-2022,20:19:00,1,30.000000,1326,1122,0,5,-3.85386,-32.44762,09:09:34.213750 25-Feb-2022,FastGPS,-3.85798,-32.44767,-6,,,2.5,3.7,,,,15,3,5386,,,,4,10946,,,,21,21707,,,,9,2334,,,,1,16932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leoncio,26-Feb-2022,04:12:19,1,30.000000,1327,1126,0,5,-3.85422,-32.44748,08:28:42.696758 26-Feb-2022,FastGPS,-3.85238,-32.44299,-6,,,2.1,3.1,,,,15,19,4682,,,,6,4246,,,,13,22453,,,,17,23340,,,,15,9963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leoncio,26-Feb-2022,08:28:09,1,30.000000,1329,1127,0,7,-3.84973,-32.46255,09:19:20 26-Feb-2022,NK,-3.85422,-32.44748,-6,1,,1.9,3.7,,,,15,15,23720,,,,13,17825,,,,2,26235,,,,11,17412,,,,5,16061,,,,25,10130,,,,24,20234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leoncio,26-Feb-2022,09:38:24,1,30.000000,1330,1127,0,6,-3.85422,-32.44748,08:28:42.696758 26-Feb-2022,FastGPS,-3.85657,-32.44900,-6,,,5.0,3.7,,,,15,18,8012,,,,12,29576,,,,25,4439,,,,23,7591,,,,15,24125,,,,24,30251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leoncio,26-Feb-2022,13:45:23,1,30.000000,1333,1127,0,4,-3.85422,-32.44748,08:28:42.696758 26-Feb-2022,FastGPS,-3.85810,-32.44791,-5,,,2.3,3.7,,,,15,10,20002,,,,32,18623,,,,27,17643,,,,23,30718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leoncio,26-Feb-2022,17:16:02,1,30.000000,1335,1127,0,7,-3.85422,-32.44748,08:28:42.696758 26-Feb-2022,FastGPS,-3.85789,-32.44783,-6,,,14.3,3.2,,,,15,21,29906,,,,31,28280,,,,22,29553,,,,32,28825,,,,4,16076,,,,27,16694,,,,1,31448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leoncio,26-Feb-2022,19:06:24,2,30.000000,1336,1128,0,4,-3.85422,-32.44748,08:28:42.696758 26-Feb-2022,FastGPS,-3.85803,-32.44784,-5,,,1.8,3.7,,,,15,21,20432,,,,31,26568,,,,4,21219,,,,3,16363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leoncio,27-Feb-2022,00:02:28,1,30.000000,1339,1131,0,6,-3.85422,-32.44748,08:28:42.696758 26-Feb-2022,FastGPS,-3.85704,-32.44799,-6,1,,4.3,3.8,,,,15,14,21644,,,,9,30769,,,,4,7434,,,,28,1614,,,,30,7185,,,,7,19265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leoncio,27-Feb-2022,08:52:56,1,30.000000,1342,1133,0,6,-3.95496,-32.48384,19:09:49 27-Feb-2022,SR,-3.85418,-32.44727,-6,1,,11.7,3.7,,,,15,20,22078,,,,25,2808,,,,29,3342,,,,12,12848,,,,5,2090,,,,15,801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leoncio,27-Feb-2022,09:59:39,1,30.000000,1343,1133,0,4,-3.95496,-32.48384,19:09:49 27-Feb-2022,SR,-3.86261,-32.45214,-6,,,3.0,3.7,,,,15,29,32442,,,,12,3494,,,,15,23868,,,,5,642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leoncio,27-Feb-2022,13:36:30,2,30.000000,1345,1137,0,4,-3.95496,-32.48384,19:09:49 27-Feb-2022,SR,-3.88151,-32.45892,-6,,,0.7,3.8,,,,15,32,15900,,,,22,3252,,,,26,30210,,,,23,18545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leoncio,27-Feb-2022,14:36:19,1,30.000000,1346,1137,0,5,-3.95496,-32.48384,19:09:49 27-Feb-2022,SR,-3.87416,-32.44465,-6,,,2.6,3.7,,,,15,10,9569,,,,32,28823,,,,23,4325,,,,18,14028,,,,8,27026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leoncio,27-Feb-2022,22:19:01,1,30.000000,1352,1140,0,5,-3.95496,-32.48384,19:09:49 27-Feb-2022,SR,-4.02472,-32.55124,-6,,,1.5,3.2,,,,15,7,1261,,,,9,5498,,,,3,26994,,,,1,27080,,,,30,23091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leoncio,27-Feb-2022,23:30:32,1,30.000000,1353,1140,0,6,-3.95496,-32.48384,19:09:49 27-Feb-2022,SR,-4.04419,-32.58538,-6,1,,10.3,3.3,,,,15,28,3485,,,,14,10926,,,,9,4916,,,,17,29771,,,,7,11778,,,,8,23740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leoncio,28-Feb-2022,07:56:28,1,30.000000,1358,1146,0,5,-3.95496,-32.48384,19:09:49 27-Feb-2022,SR,-4.18651,-32.78194,-6,,,6.4,3.2,,,,15,24,5240,,,,12,29236,,,,20,20417,,,,5,13372,,,,2,15036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leoncio,28-Feb-2022,12:44:00,2,30.000000,1362,1148,0,5,-3.95496,-32.48384,19:09:49 27-Feb-2022,SR,,,,,,,,,,,15,32,18019,,,,25,20759,,,,22,26056,,,,23,15644,,,,29,17664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leoncio,28-Feb-2022,15:48:45,1,30.000000,1365,1148,0,8,-3.95496,-32.48384,19:09:49 27-Feb-2022,SR,-4.30406,-33.04677,-7,,,13.4,3.7,,,,15,27,19493,,,,22,19315,,,,31,6806,,,,18,16484,,,,32,6193,,,,26,20389,,,,10,12060,,,,16,12831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leoncio,28-Feb-2022,20:02:41,1,30.000000,1368,1149,0,4,-3.99536,-32.50027,20:47:53 27-Feb-2022,SR,,,,,,,,,,,15,1,32557,,,,21,6738,,,,3,5354,,,,27,24160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leoncio,28-Feb-2022,21:09:57,1,30.000000,1369,1149,0,5,-4.27477,-32.89524,12:16:10 28-Feb-2022,MC,-4.39326,-33.20383,-7,,,9.0,3.1,,,,15,1,29076,,,,3,24554,,,,21,20791,,,,4,737,,,,9,28146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leoncio,01-Mar-2022,08:00:36,2,30.000000,1374,1156,0,7,-4.71720,-34.14525,07:01:37.765625 02-Mar-2022,FastGPS,-4.49172,-33.49173,-7,1,,7.1,3.2,,,,15,5,1563,,,,12,8176,,,,15,28458,,,,24,12488,,,,11,6206,,,,2,9339,,,,20,23332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leoncio,01-Mar-2022,13:13:49,1,30.000000,1378,1160,0,5,-4.71720,-34.14525,07:01:37.765625 02-Mar-2022,FastGPS,,,,,,,,,,,15,32,30966,,,,22,32388,,,,23,18744,,,,31,26509,,,,29,30410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leoncio,01-Mar-2022,14:15:16,1,30.000000,1379,1160,0,7,-4.71720,-34.14525,07:01:37.765625 02-Mar-2022,FastGPS,-4.60530,-34.03301,-6,2,,24662.4,-1.2,,,,15,10,25236,,,,32,17744,,,,31,25922,,,,29,9128,,,,22,21474,,,,8,7125,,,,27,10966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leoncio,01-Mar-2022,20:12:17,1,30.000000,1384,1161,0,5,-4.71720,-34.14525,07:01:37.765625 02-Mar-2022,FastGPS,-4.59548,-33.88950,-8,,,13.8,3.7,,,,15,7,16450,,,,21,10034,,,,3,3572,,,,1,2623,,,,26,29494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leoncio,02-Mar-2022,07:01:03,1,30.000000,1391,1164,0,6,-4.72467,-34.16008,07:38:35 02-Mar-2022,A1,-4.71720,-34.14525,-8,,,6.8,4.8,,,,15,24,19773,,,,5,28476,,,,20,127,,,,2,25314,,,,18,5058,,,,15,24583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leoncio,03-Mar-2022,05:06:07,1,30.000000,1408,1170,0,7,-5.24933,-35.16108,02:06:43.258750 04-Mar-2022,FastGPS,-4.93021,-34.73154,-9,2,,3.3,4.8,,,,15,13,5826,,,,11,11984,,,,2,1624,,,,6,32722,,,,20,14446,,,,5,16321,,,,19,18817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leoncio,03-Mar-2022,09:13:28,2,30.000000,1411,1171,0,7,-5.24933,-35.16108,02:06:43.258750 04-Mar-2022,FastGPS,-4.96503,-34.81887,-9,,,6.5,4.3,,,,15,23,23554,,,,12,22059,,,,24,27712,,,,15,26728,,,,25,5157,,,,5,18222,,,,13,20367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leoncio,03-Mar-2022,12:19:47,1,30.000000,1413,1175,0,4,-5.24933,-35.16108,02:06:43.258750 04-Mar-2022,FastGPS,-5.13744,-35.04876,-8,,,5435.6,1.5,,,,15,32,6622,,,,25,21815,,,,22,12280,,,,31,29300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leoncio,03-Mar-2022,19:00:35,1,30.000000,1418,1177,0,4,-5.24933,-35.16108,02:06:43.258750 04-Mar-2022,FastGPS,-5.13744,-35.06427,-7,,,1876.0,1.1,,,,15,21,18584,,,,1,9504,,,,26,3208,,,,27,6289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leoncio,03-Mar-2022,23:04:46,1,30.000000,1421,1179,0,4,-5.17957,-35.04431,20:21:46 03-Mar-2022,SR,-5.18712,-35.11979,-7,,,7.6,4.2,,,,15,28,26345,,,,14,19180,,,,7,12296,,,,17,1734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leoncio,04-Mar-2022,02:06:09,2,30.000000,1424,1179,0,7,-5.18712,-35.11979,23:05:20.150000 03-Mar-2022,FastGPS,-5.24933,-35.16108,-8,1,,3.9,4.3,,,,15,19,2036,,,,28,16842,,,,17,21109,,,,20,29028,,,,30,23419,,,,7,18866,,,,13,10281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leoncio,04-Mar-2022,03:12:27,1,30.000000,1425,,0,9,-5.24933,-35.16108,02:06:43.258750 04-Mar-2022,FastGPS,-5.26500,-35.18433,-8,2,,2.7,4.8,,,,15,13,9739,,,,6,13156,,,,11,4392,,,,17,14938,,,,2,4415,,,,7,1713,,,,19,5685,,,,28,18124,,,,20,22232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leoncio,04-Mar-2022,15:26:07,1,30.000000,1435,1181,0,6,-5.26500,-35.18433,03:13:01.766094 04-Mar-2022,FastGPS,-5.33827,-35.24532,-8,,,14.1,3.3,,,,15,32,412,,,,22,7100,,,,21,7733,,,,8,11992,,,,31,14362,,,,10,14296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leoncio,05-Mar-2022,00:09:45,1,30.000000,1441,1186,0,6,-5.26500,-35.18433,03:13:01.766094 04-Mar-2022,FastGPS,-5.35998,-35.22065,-8,1,,6.1,3.8,,,,15,9,13530,,,,17,18148,,,,28,1254,,,,7,8566,,,,14,21900,,,,20,7725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leoncio,05-Mar-2022,01:10:29,2,30.000000,1442,1186,0,5,-5.26500,-35.18433,03:13:01.766094 04-Mar-2022,FastGPS,-5.37568,-35.21659,-7,1,,9.2,3.9,,,,15,28,17588,,,,20,12962,,,,17,25591,,,,1,31456,,,,19,11572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leoncio,05-Mar-2022,04:34:51,1,30.000000,1445,1186,0,4,-5.33827,-35.24532,15:26:40.282344 04-Mar-2022,FastGPS,-5.42623,-35.20137,-7,,,1.8,4.3,,,,15,15,16709,,,,13,15810,,,,11,22340,,,,5,3319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leoncio,05-Mar-2022,08:36:19,1,30.000000,1447,1189,0,4,-5.51934,-35.15567,23:15:58 05-Mar-2022,MC,-5.42707,-35.20607,-7,,,2.7,4.8,,,,15,12,24692,,,,23,452,,,,24,6769,,,,13,6718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leoncio,05-Mar-2022,09:39:44,1,30.000000,1448,1189,0,6,-5.33827,-35.24532,15:26:40.282344 04-Mar-2022,FastGPS,-5.43494,-35.20509,-8,,,14.7,3.8,,,,15,25,15318,,,,18,11501,,,,15,7157,,,,29,1905,,,,10,8588,,,,12,17661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leoncio,05-Mar-2022,11:45:36,2,30.000000,1450,1189,0,4,-5.33827,-35.24532,15:26:40.282344 04-Mar-2022,FastGPS,-5.43938,-35.19210,-7,,,307.1,1.9,,,,15,10,26294,,,,26,350,,,,29,14212,,,,23,7462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leoncio,05-Mar-2022,20:23:53,1,30.000000,1456,1195,0,5,-5.47882,-35.22863,11:58:53 06-Mar-2022,MC,-5.49693,-35.17845,-8,,,3.0,4.3,,,,15,3,10148,,,,7,23528,,,,9,23178,,,,1,10330,,,,4,31226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leoncio,07-Mar-2022,03:36:27,1,30.000000,1476,1212,0,5,-5.47882,-35.22863,11:58:53 06-Mar-2022,MC,-5.63331,-35.14310,-7,,,3.5,4.3,,,,15,15,22742,,,,13,19158,,,,7,18392,,,,5,10210,,,,2,26515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leoncio,07-Mar-2022,07:20:20,1,30.000000,1479,1212,0,7,-5.63331,-35.14310,03:37:01.306094 07-Mar-2022,FastGPS,-5.63497,-35.14388,-7,1,,8.4,4.8,,,,15,2,11306,,,,24,16544,,,,11,14918,,,,29,19787,,,,12,13448,,,,20,13080,,,,5,16662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leoncio,07-Mar-2022,17:41:04,1,30.000000,1486,1219,0,4,-5.74330,-35.08397,11:15:39.350469 08-Mar-2022,FastGPS,-5.68933,-35.12412,-7,,,17.8,4.4,,,,15,8,19271,,,,21,9888,,,,22,31407,,,,31,32616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leoncio,08-Mar-2022,07:33:53,1,30.000000,1495,1223,0,5,-5.74330,-35.08397,11:15:39.350469 08-Mar-2022,FastGPS,-5.71230,-35.12309,-7,,,1.5,4.8,,,,15,29,10385,,,,20,4846,,,,12,9758,,,,2,1368,,,,5,14065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leoncio,08-Mar-2022,11:15:06,1,30.000000,1498,1223,0,6,-5.77805,-35.10101,23:34:35.692969 08-Mar-2022,FastGPS,-5.74330,-35.08397,-7,,,4.4,3.4,,,,15,23,5041,,,,18,24130,,,,32,28024,,,,10,7286,,,,29,7224,,,,25,22276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leoncio,08-Mar-2022,23:34:02,2,30.000000,1506,1228,0,4,-5.86997,-35.08490,12:32:29.809219 09-Mar-2022,FastGPS,-5.77805,-35.10101,-7,,,5.0,3.7,,,,15,14,27252,,,,9,15195,,,,28,27230,,,,17,3832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leoncio,09-Mar-2022,12:31:56,1,30.000000,1513,1238,0,8,-5.89443,-35.07616,22:21:11 09-Mar-2022,NK,-5.86997,-35.08490,-7,,,11.3,3.8,,,,15,26,2347,,,,10,7954,,,,16,32183,,,,32,9766,,,,29,19495,,,,18,28608,,,,22,31937,,,,15,20090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leoncio,09-Mar-2022,13:40:22,1,30.000000,1514,1238,0,4,-5.89443,-35.07616,22:21:11 09-Mar-2022,NK,-5.87855,-35.08360,-6,,,1.7,3.9,,,,15,22,31392,,,,16,7275,,,,32,3082,,,,26,442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leoncio,10-Mar-2022,01:34:48,1,30.000000,1519,1249,0,5,-5.89443,-35.07616,22:21:11 09-Mar-2022,NK,-5.89594,-35.07493,-6,1,,11.0,4.8,,,,15,30,29863,,,,7,217,,,,17,29457,,,,13,29381,,,,28,3478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leoncio,10-Mar-2022,10:02:43,1,30.000000,1524,1255,0,4,-5.89594,-35.07493,01:35:22.815000 10-Mar-2022,FastGPS,-5.91520,-35.05817,-6,,,0.4,3.3,,,,15,25,15208,,,,23,7334,,,,10,1782,,,,15,3958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leoncio,10-Mar-2022,20:06:43,1,30.000000,1530,1261,0,5,-5.93944,-35.06332,03:16:29.917969 11-Mar-2022,FastGPS,-5.93680,-35.05508,-7,,,2.7,3.3,,,,15,1,28575,,,,3,15270,,,,7,25091,,,,27,2164,,,,21,15882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leoncio,11-Mar-2022,03:15:55,1,30.000000,1534,1267,0,8,-5.92939,-35.07649,20:07:39 10-Mar-2022,SR,-5.93944,-35.06332,-7,2,,6.7,4.9,,,,15,19,3177,,,,11,20157,,,,13,12360,,,,2,25,,,,15,8718,,,,30,5950,,,,17,25042,,,,7,23339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leoncio,11-Mar-2022,12:46:40,1,30.000000,1541,1268,0,7,-5.93944,-35.06332,03:16:29.917969 11-Mar-2022,FastGPS,-5.96200,-35.05066,-7,,,5.8,4.8,,,,15,32,30571,,,,26,30505,,,,16,8933,,,,29,2134,,,,18,24689,,,,27,27425,,,,22,12092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leoncio,11-Mar-2022,14:18:46,1,30.000000,1542,1269,0,4,-5.96200,-35.05066,12:47:14.833750 11-Mar-2022,FastGPS,-5.96523,-35.05563,-6,,,85.8,3.4,,,,15,32,5056,,,,22,2413,,,,8,16456,,,,27,22745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leoncio,11-Mar-2022,15:50:04,1,30.000000,1543,1270,0,4,-5.96200,-35.05066,12:47:14.833750 11-Mar-2022,FastGPS,,,,,,,,,,,15,21,15556,,,,8,22775,,,,22,22902,,,,31,4404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leoncio,12-Mar-2022,01:49:48,2,30.000000,1549,1274,0,7,-5.96200,-35.05066,12:47:14.833750 11-Mar-2022,FastGPS,-5.98371,-35.05015,-7,1,,13.0,3.3,,,,15,17,11150,,,,19,8664,,,,7,4420,,,,5,28287,,,,11,18830,,,,30,1756,,,,20,10152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leoncio,12-Mar-2022,07:47:17,1,30.000000,1552,1278,0,5,-5.96200,-35.05066,12:47:14.833750 11-Mar-2022,FastGPS,-5.99193,-35.04882,-7,,,4.9,3.4,,,,15,18,28192,,,,25,11516,,,,29,21628,,,,12,25580,,,,5,1462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leoncio,12-Mar-2022,10:51:51,1,30.000000,1554,1280,0,4,-5.97480,-35.03820,21:12:43 11-Mar-2022,NP,-6.01102,-35.03589,-7,,,1.9,3.8,,,,15,10,2896,,,,23,21312,,,,29,9855,,,,26,24046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leoncio,13-Mar-2022,00:20:42,2,30.000000,1562,1290,0,5,-6.16354,-35.03172,11:16:59.836094 13-Mar-2022,FastGPS,,,,,,,,,,,15,28,18327,,,,14,18367,,,,30,21763,,,,7,29906,,,,17,9105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leoncio,13-Mar-2022,01:54:21,2,30.000000,1563,1291,0,4,-6.16354,-35.03172,11:16:59.836094 13-Mar-2022,FastGPS,-6.05933,-35.04241,-7,,,0.8,3.5,,,,15,19,25676,,,,17,18218,,,,30,21148,,,,6,1192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leoncio,13-Mar-2022,04:04:35,1,30.000000,1564,1293,0,5,-6.16354,-35.03172,11:16:59.836094 13-Mar-2022,FastGPS,-6.07653,-35.04314,-7,,,11.2,3.9,,,,15,15,6138,,,,13,32411,,,,30,30105,,,,2,26014,,,,19,24978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leoncio,13-Mar-2022,05:16:57,2,30.000000,1565,1293,0,5,-6.16354,-35.03172,11:16:59.836094 13-Mar-2022,FastGPS,-6.09125,-35.04481,-7,1,,1.8,3.7,,,,15,2,31190,,,,11,2232,,,,24,10959,,,,20,22106,,,,5,20952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leoncio,13-Mar-2022,10:16:00,1,30.000000,1569,1294,0,6,-6.16354,-35.03172,11:16:59.836094 13-Mar-2022,FastGPS,-6.15676,-35.03270,-7,,,9.1,3.9,,,,15,15,31707,,,,29,32724,,,,18,17546,,,,10,26468,,,,26,30889,,,,13,2066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leoncio,13-Mar-2022,11:16:26,1,30.000000,1570,1294,0,7,-6.26194,-34.97344,22:18:40 13-Mar-2022,NK,-6.16354,-35.03172,-7,,,8.5,3.8,,,,15,10,22908,,,,26,689,,,,23,930,,,,32,15788,,,,29,12462,,,,15,9459,,,,18,24282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leoncio,13-Mar-2022,22:58:26,2,30.000000,1578,1302,0,4,-6.26194,-34.97344,22:18:40 13-Mar-2022,NK,-6.27401,-34.98962,-5,,,148.5,3.8,,,,15,9,5222,,,,28,15271,,,,14,17424,,,,3,27052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leoncio,14-Mar-2022,12:58:26,1,30.000000,1585,1317,0,4,-6.26194,-34.97344,22:18:40 13-Mar-2022,NK,-6.36305,-34.86094,-6,,,1975.2,1.4,,,,15,32,23040,,,,18,11535,,,,22,7022,,,,26,3806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leoncio,15-Mar-2022,01:18:35,1,30.000000,1591,1331,0,4,-6.66245,-34.90300,15:34:07.868281 15-Mar-2022,FastGPS,-6.57219,-34.93513,-4,,,114.5,3.5,,,,15,6,29092,,,,17,14572,,,,19,18960,,,,13,2118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leoncio,15-Mar-2022,12:27:46,1,30.000000,1599,1335,0,6,-6.66245,-34.90300,15:34:07.868281 15-Mar-2022,FastGPS,-6.65827,-34.90560,-7,,,14.7,3.8,,,,15,32,21979,,,,29,9239,,,,10,32198,,,,22,29828,,,,26,29991,,,,18,30712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
