"DeployID","Platform ID No.","Prg No.","Latitude","Longitude","Loc. quality","Loc. date","Loc. type","Altitude","Pass","Sat.","Mote Id","Frequency","Msg Date","Comp.","Msg","> - 120 DB","Best level","Delta freq.","Long. 1","Lat. sol. 1","Long. 2","Lat. sol. 2","Loc. idx","Nopc","Error radius","Semi-major axis","Semi-minor axis","Ellipse orientation","GDOP","SENSOR #01","SENSOR #02","SENSOR #03","SENSOR #04","SENSOR #05","SENSOR #06","SENSOR #07","SENSOR #08","SENSOR #09","SENSOR #10","SENSOR #11","SENSOR #12","SENSOR #13","SENSOR #14","SENSOR #15","SENSOR #16","SENSOR #17","SENSOR #18","SENSOR #19","SENSOR #20","SENSOR #21","SENSOR #22","SENSOR #23","SENSOR #24","SENSOR #25","SENSOR #26","SENSOR #27","SENSOR #28","SENSOR #29","SENSOR #30","SENSOR #31","SENSOR #32"
"",162661,2278,,,,,,,92,NN,,401650000,07/30/2016 12:33:33,1,3,0,-128,401650000,,,,,,,,,,,,4,1,252,200,87,12,250,49,231,245,96,5,0,83,255,253,60,0,2,127,192,0,0,,,,,,,,,
"",162661,2278,,,,,,,92,NN,,401650000,07/30/2016 12:34:19,1,3,0,-128,401650000,,,,,,,,,,,,4,181,102,200,137,1,136,49,247,245,128,5,0,83,255,253,64,0,3,124,209,127,192,,,,,,,,,
"",162661,2278,,,,,,,92,NN,,401650000,07/30/2016 12:35:05,1,3,0,-128,401650000,,,,,,,,,,,,4,1,252,200,183,197,46,50,7,245,128,5,0,83,255,253,64,0,2,127,192,0,0,,,,,,,,,
"",162661,2278,21.19071,-86.72864,3,07/30/2016 15:18:52,Argos,0,0,MA,,401650000,07/30/2016 15:16:51,1,1,0,-122,401650000,-86.72864,21.19071,-86.72864,21.19071,50,3,230,1004,52,98,360,4,1,252,244,40,76,242,49,54,54,164,221,87,211,54,51,16,83,7,29,175,32,171,,,,,,,,,
"",162661,2278,21.19071,-86.72864,3,07/30/2016 15:18:52,Argos,0,0,MA,,401650000,07/30/2016 15:18:45,1,1,0,-122,401650000,-86.72864,21.19071,-86.72864,21.19071,50,3,230,1004,52,98,360,4,173,110,244,48,178,60,50,190,146,88,133,27,116,121,238,73,42,155,239,23,69,216,,,,,,,,,
"",162661,2278,21.19071,-86.72864,3,07/30/2016 15:18:52,Argos,0,0,MA,,401650000,07/30/2016 15:21:02,1,1,0,-122,401650000,-86.72864,21.19071,-86.72864,21.19071,50,3,230,1004,52,98,360,4,11,110,15,139,120,243,205,169,104,50,152,204,97,129,47,201,127,251,31,24,1,54,,,,,,,,,
"",162661,2278,21.19071,-86.72864,3,07/30/2016 15:18:52,Argos,0,0,MA,,401650000,07/30/2016 15:24:55,1,1,0,-122,401650000,-86.72864,21.19071,-86.72864,21.19071,50,3,230,1004,52,98,360,4,173,110,246,45,1,226,49,247,244,224,5,0,83,255,253,68,0,15,98,144,135,156,,,,,,,,,
"",162661,2278,21.17869,-86.72477,B,07/30/2016 16:16:35,Argos,0,50,MB,,401677250.99,07/30/2016 16:16:10,1,2,0,-132,401677250.99,-86.72477,21.17869,-86.72477,21.17869,8,3,1295,2008,835,77,2577,55,160,97,252,192,56,130,2,4,0,16,,,,,,,,,,,,,,,,,,,,,
"",162661,2278,21.17869,-86.72477,B,07/30/2016 16:16:35,Argos,0,50,MB,,401677250.99,07/30/2016 16:17:00,1,2,0,-132,401677250.99,-86.72477,21.17869,-86.72477,21.17869,8,3,1295,2008,835,77,2577,152,206,193,252,192,96,177,246,224,210,50,160,242,146,128,,,,,,,,,,,,,,,,,
"",162661,2278,21.17816,-86.72124,B,07/30/2016 16:57:17,Argos,0,0,MA,,401677242.52,07/30/2016 16:57:18,1,1,0,-128,401677242.52,-86.72124,21.17816,-86.72124,21.17816,8,3,1492,1877,1185,87,3431,218,19,113,252,136,0,164,60,60,60,60,60,60,60,60,60,60,60,60,60,0,0,0,0,1,16,81,82,146,223,128,
"",162661,2278,21.16842,-86.70418,B,07/30/2016 23:50:50,Argos,0,48,NN,,401677247.02,07/30/2016 23:50:26,1,2,0,-129,401677247.02,-86.70418,21.16842,-86.70418,21.16842,8,3,2860,14728,555,87,6201,218,18,49,124,8,128,164,180,62,84,168,44,188,149,168,15,35,201,160,201,100,166,74,14,184,181,97,155,186,255,103,
"",162661,2278,21.16842,-86.70418,B,07/30/2016 23:50:50,Argos,0,48,NN,,401677247.02,07/30/2016 23:51:14,1,2,0,-129,401677247.02,-86.70418,21.16842,-86.70418,21.16842,8,3,2860,14728,555,87,6201,38,122,145,253,0,189,119,128,128,0,0,,,,,,,,,,,,,,,,,,,,,
"",162661,2278,21.16891,-86.71148,B,07/30/2016 23:51:13,Argos,0,0,SR,,401677240.82,07/30/2016 23:51:14,1,1,0,-137,401677240.82,-86.71148,21.16891,-86.71148,21.16891,6,3,2305,12390,428,88,6513,38,122,145,253,0,189,119,128,128,0,0,,,,,,,,,,,,,,,,,,,,,
"",162661,2278,21.1681,-86.71596,B,07/31/2016 00:23:19,Argos,0,0,NK,,401677244.31,07/31/2016 00:23:19,1,1,0,-127,401677244.31,-86.71596,21.1681,-86.71596,21.1681,8,3,2062,6304,674,84,5825,4,1,254,5,201,120,89,49,216,5,16,5,0,116,75,253,64,4,67,94,113,226,64,,,,,,,,,
"",162661,2278,21.21087,-86.73595,A,07/31/2016 07:56:01,Argos,0,92,NP,,401677239.9,07/31/2016 07:54:53,1,3,0,-129,401677239.9,-86.73595,21.21087,-86.73595,21.21087,8,3,3766,29512,480,75,6756,41,132,113,253,64,188,120,,,,,,,,,,,,,,,,,,,,,,,,,
"",162661,2278,21.21087,-86.73595,A,07/31/2016 07:56:01,Argos,0,92,NP,,401677239.9,07/31/2016 07:55:39,1,3,0,-129,401677239.9,-86.73595,21.21087,-86.73595,21.21087,8,3,3766,29512,480,75,6756,181,156,113,252,199,60,163,104,22,60,72,0,144,8,161,128,4,128,114,10,0,36,11,180,32,0,72,36,155,130,144,
"",162661,2278,21.21087,-86.73595,A,07/31/2016 07:56:01,Argos,0,92,NP,,401677239.9,07/31/2016 07:56:25,1,3,0,-129,401677239.9,-86.73595,21.21087,-86.73595,21.21087,8,3,3766,29512,480,75,6756,31,165,81,253,73,7,1,128,128,129,0,131,3,127,0,,,,,,,,,,,,,,,,,
"",162661,2278,21.22613,-86.70342,B,07/31/2016 09:37:26,Argos,0,45,NP,,401677236.5,07/31/2016 09:37:04,1,2,0,-128,401677236.5,-86.70342,21.22613,-86.70342,21.22613,8,3,1623,5569,472,109,4035,58,0,177,253,0,88,129,0,48,0,0,,,,,,,,,,,,,,,,,,,,,
"",162661,2278,21.22613,-86.70342,B,07/31/2016 09:37:26,Argos,0,45,NP,,401677236.5,07/31/2016 09:37:50,1,2,0,-128,401677236.5,-86.70342,21.22613,-86.70342,21.22613,8,3,1623,5569,472,109,4035,157,129,241,253,0,96,168,54,16,26,138,131,132,123,131,,,,,,,,,,,,,,,,,
"",162661,2278,21.22758,-86.69762,B,07/31/2016 10:39:58,Argos,0,0,NN,,401677238.69,07/31/2016 10:39:59,1,1,0,-133,401677238.69,-86.69762,21.22758,-86.69762,21.22758,8,3,1703,3213,902,104,4807,213,118,225,254,8,2,135,207,252,118,59,255,255,255,255,191,255,255,255,255,255,255,255,252,127,255,255,255,255,252,124,
"",162661,2278,21.22701,-86.70215,3,07/31/2016 11:03:46,Argos,0,314,SR,,401677239.23,07/31/2016 11:00:51,1,3,0,-126,401677239.23,-86.70215,21.22701,-86.70215,21.22701,56,3,183,305,110,123,301,33,123,87,108,28,23,242,144,122,36,15,,,,,,,,,,,,,,,,,,,,,
"",162661,2278,21.22701,-86.70215,3,07/31/2016 11:03:46,Argos,0,314,SR,,401677239.23,07/31/2016 11:04:22,1,3,0,-126,401677239.23,-86.70215,21.22701,-86.70215,21.22701,56,3,183,305,110,123,301,18,203,209,252,200,85,12,139,149,144,15,41,136,128,0,,,,,,,,,,,,,,,,,
"",162661,2278,21.22701,-86.70215,3,07/31/2016 11:03:46,Argos,0,314,SR,,401677239.23,07/31/2016 11:06:05,1,3,0,-126,401677239.23,-86.70215,21.22701,-86.70215,21.22701,56,3,183,305,110,123,301,73,111,177,254,64,124,129,0,4,32,16,,,,,,,,,,,,,,,,,,,,,
"",162661,2278,21.22701,-86.70215,3,07/31/2016 11:03:46,Argos,0,314,SR,,401677239.23,07/31/2016 11:06:51,1,3,0,-126,401677239.23,-86.70215,21.22701,-86.70215,21.22701,56,3,183,305,110,123,301,57,212,65,254,64,120,135,,,,,,,,,,,,,,,,,,,,,,,,,
"",162661,2278,21.22841,-86.70287,B,07/31/2016 12:40:11,Argos,0,0,SR,,401677243.05,07/31/2016 12:40:12,1,1,0,-133,401677243.05,-86.70287,21.22841,-86.70287,21.22841,8,3,1289,1503,1105,74,3633,25,190,49,254,9,8,131,129,129,1,1,4,136,115,128,,,,,,,,,,,,,,,,,
"",162661,2278,21.25069,-86.6755,A,07/31/2016 12:52:11,Argos,0,140,NK,,401677239.71,07/31/2016 12:51:01,1,3,0,-130,401677239.71,-86.6755,21.25069,-86.6755,21.25069,6,3,476,1569,144,161,1306,184,84,225,253,81,120,18,11,97,155,224,206,60,237,67,75,67,145,220,254,235,80,187,142,82,233,183,39,176,86,20,
"",162661,2278,21.25069,-86.6755,A,07/31/2016 12:52:11,Argos,0,140,NK,,401677239.71,07/31/2016 12:52:14,1,3,0,-130,401677239.71,-86.6755,21.25069,-86.6755,21.25069,6,3,476,1569,144,161,1306,49,220,81,253,4,224,137,,,,,,,,,,,,,,,,,,,,,,,,,
"",162661,2278,21.25069,-86.6755,A,07/31/2016 12:52:11,Argos,0,140,NK,,401677239.71,07/31/2016 12:53:21,1,3,0,-130,401677239.71,-86.6755,21.25069,-86.6755,21.25069,6,3,476,1569,144,161,1306,152,152,181,169,74,82,181,169,107,90,148,77,122,17,165,,,,,,,,,,,,,,,,,
"",162661,2278,21.26231,-86.66515,B,07/31/2016 14:58:09,Argos,0,0,MA,,401677234.57,07/31/2016 14:58:09,1,1,1,-116,401677234.57,-86.66515,21.26231,-86.66515,21.26231,8,3,1386,2016,952,105,3909,73,111,241,254,64,124,129,1,54,116,79,,,,,,,,,,,,,,,,,,,,,
"",162661,2278,21.27819,-86.66237,A,07/31/2016 19:14:27,Argos,0,0,NP,,401677235.13,07/31/2016 19:14:27,1,1,0,-131,401677235.13,-86.66237,21.27819,-86.66237,21.27819,8,3,876,4001,191,22,2459,75,154,145,252,206,128,0,4,8,0,0,64,128,0,0,0,0,32,0,,,,,,,,,,,,,
"",162661,2278,21.27819,-86.66237,A,07/31/2016 19:14:27,Argos,0,0,NP,,401677235.13,07/31/2016 19:15:25,1,1,0,-131,401677235.13,-86.66237,21.27819,-86.66237,21.27819,8,3,876,4001,191,22,2459,55,160,97,252,192,56,130,2,4,0,16,,,,,,,,,,,,,,,,,,,,,
"",162661,2278,21.27819,-86.66237,A,07/31/2016 19:14:27,Argos,0,0,NP,,401677235.13,07/31/2016 19:16:12,1,1,0,-131,401677235.13,-86.66237,21.27819,-86.66237,21.27819,8,3,876,4001,191,22,2459,188,73,129,252,252,184,9,3,146,6,144,18,5,103,14,32,76,11,80,32,64,226,150,20,72,129,197,45,64,145,0,
"",162661,2278,21.24266,-86.66141,B,07/31/2016 20:59:26,Argos,0,46,NP,,401677246.35,07/31/2016 20:59:03,1,2,0,-130,401677246.35,-86.66141,21.24266,-86.66141,21.24266,8,3,1088,4212,281,85,3064,177,219,81,254,233,184,9,3,51,15,16,18,8,178,3,228,9,129,169,199,136,19,3,33,143,16,58,8,210,131,196,
"",162661,2278,21.24266,-86.66141,B,07/31/2016 20:59:26,Argos,0,46,NP,,401677246.35,07/31/2016 20:59:50,1,2,0,-130,401677246.35,-86.66141,21.24266,-86.66141,21.24266,8,3,1088,4212,281,85,3064,77,111,193,254,140,128,2,0,0,0,0,0,130,2,4,16,0,0,0,,,,,,,,,,,,,
"",162661,2278,21.23952,-86.66068,B,07/31/2016 23:37:08,Argos,0,0,NN,,401677252.73,07/31/2016 23:37:09,1,1,0,-127,401677252.73,-86.66068,21.23952,-86.66068,21.23952,8,3,1833,3232,1039,72,5177,213,119,225,254,8,2,135,207,252,118,59,255,255,255,255,191,255,255,255,255,255,255,255,252,127,254,127,255,255,255,247,
"",162661,2278,21.24061,-86.6644,B,07/31/2016 23:58:57,Argos,0,0,NK,,401677255.4,07/31/2016 23:58:58,1,1,0,-127,401677255.4,-86.6644,21.24061,-86.6644,21.24061,6,2,1910,2952,1236,74,5395,186,143,145,254,52,56,88,84,76,209,66,22,77,16,100,80,132,240,56,208,161,8,136,136,130,40,65,136,0,0,0,
"",162661,2278,21.22957,-86.67468,B,08/01/2016 03:54:45,Argos,0,0,MA,,401677236.62,08/01/2016 03:54:45,1,1,0,-132,401677236.62,-86.67468,21.22957,-86.67468,21.22957,8,3,2622,2929,2346,57,7409,38,120,145,253,0,189,119,128,128,0,0,,,,,,,,,,,,,,,,,,,,,
"",162661,2278,21.23684,-86.68823,B,08/01/2016 10:37:11,Argos,0,45,SR,,401677240.05,08/01/2016 10:36:26,1,2,0,-136,401677240.05,-86.68823,21.23684,-86.68823,21.23684,8,3,2473,8165,749,51,6989,62,12,1,255,0,137,138,,,,,,,,,,,,,,,,,,,,,,,,,
"",162661,2278,21.23684,-86.68823,B,08/01/2016 10:37:11,Argos,0,45,SR,,401677240.05,08/01/2016 10:37:12,1,2,0,-136,401677240.05,-86.68823,21.23684,-86.68823,21.23684,8,3,2473,8165,749,51,6989,182,40,226,2,8,184,9,3,61,10,16,18,24,158,130,164,152,50,39,248,169,6,38,137,144,42,66,35,68,8,0,
"",162661,2278,21.24233,-86.68084,B,08/01/2016 12:12:01,Argos,0,45,NN,,401677238.76,08/01/2016 12:11:38,1,2,0,-127,401677238.76,-86.68084,21.24233,-86.68084,21.24233,8,3,1426,5061,401,101,4022,77,111,193,254,141,104,140,168,83,136,224,155,201,81,145,160,229,90,107,,,,,,,,,,,,,
"",162661,2278,21.24433,-86.68851,B,08/01/2016 12:12:01,Argos,0,45,SR,,401677237.56,08/01/2016 12:11:38,1,2,0,-124,401677237.56,-86.68851,21.24433,-86.68851,21.24433,0,2,555,1682,183,61,1537,77,111,193,254,26,158,48,24,147,221,254,28,53,214,7,114,79,139,99,,,,,,,,,,,,,
"",162661,2278,21.24233,-86.68084,B,08/01/2016 12:12:01,Argos,0,45,NN,,401677238.76,08/01/2016 12:12:24,1,2,0,-127,401677238.76,-86.68084,21.24233,-86.68084,21.24233,8,3,1426,5061,401,101,4022,187,234,209,255,78,248,39,3,28,138,16,18,6,227,20,32,156,237,58,40,64,72,6,209,66,12,76,196,162,164,0,
"",162661,2278,21.24433,-86.68851,B,08/01/2016 12:12:01,Argos,0,45,SR,,401677237.56,08/01/2016 12:12:24,1,2,0,-124,401677237.56,-86.68851,21.24433,-86.68851,21.24433,0,2,555,1682,183,61,1537,187,234,209,255,78,248,39,3,28,138,16,18,6,227,20,32,156,237,58,40,64,72,6,209,66,12,76,196,162,164,0,
"",162661,2278,21.23776,-86.68811,B,08/01/2016 12:31:34,Argos,0,109,NK,,401677238.18,08/01/2016 12:30:40,1,2,0,-130,401677238.18,-86.68811,21.23776,-86.68811,21.23776,6,3,747,1914,291,72,1985,156,182,161,254,128,128,177,242,32,209,178,32,241,146,33,18,18,0,0,,,,,,,,,,,,,
"",162661,2278,21.23776,-86.68811,B,08/01/2016 12:31:34,Argos,0,109,NK,,401677238.18,08/01/2016 12:32:29,1,2,0,-130,401677238.18,-86.68811,21.23776,-86.68811,21.23776,6,3,747,1914,291,72,1985,188,17,1,255,45,248,9,3,51,14,144,97,37,98,28,32,36,17,58,198,200,29,3,161,11,16,116,246,77,18,32,
"",162661,2278,21.23759,-86.68577,B,08/01/2016 13:49:21,Argos,0,0,NN,,401677239.42,08/01/2016 13:49:21,1,1,0,-135,401677239.42,-86.68577,21.23759,-86.68577,21.23759,8,3,1354,1757,1042,83,3815,157,214,129,254,64,96,177,210,64,209,210,1,182,92,14,,,,,,,,,,,,,,,,,
"",162661,2278,21.23755,-86.68685,B,08/01/2016 14:38:55,Argos,0,0,MA,,401677239.15,08/01/2016 14:38:55,1,1,0,-127,401677239.15,-86.68685,21.23755,-86.68685,21.23755,8,3,1687,2069,1376,93,4548,66,70,209,254,12,129,0,0,0,0,0,64,128,0,16,16,0,0,0,,,,,,,,,,,,,
"",162661,2278,21.2503,-86.6961,B,08/01/2016 19:02:45,Argos,0,45,NP,,401677237.95,08/01/2016 19:02:22,1,2,0,-129,401677237.95,-86.6961,21.2503,-86.6961,21.2503,8,3,1560,4734,514,51,4404,153,232,226,2,192,128,178,18,128,210,18,96,242,18,129,18,50,64,0,,,,,,,,,,,,,
"",162661,2278,21.2503,-86.6961,B,08/01/2016 19:02:45,Argos,0,45,NP,,401677237.95,08/01/2016 19:03:08,1,2,0,-129,401677237.95,-86.6961,21.2503,-86.6961,21.2503,8,3,1560,4734,514,51,4404,186,143,145,254,52,56,88,84,76,209,66,22,77,16,100,80,132,240,56,208,161,8,136,136,130,40,65,136,0,0,0,
"",162661,2278,21.22213,-86.67699,B,08/01/2016 23:36:37,Argos,0,164,NK,,401677236.76,08/01/2016 23:35:15,1,2,0,-121,401677236.76,-86.67699,21.22213,-86.67699,21.22213,8,3,2015,74365,54,55,5689,64,204,225,255,64,60,129,0,0,0,48,160,64,1,0,,,,,,,,,,,,,,,,,
"",162661,2278,21.22213,-86.67699,B,08/01/2016 23:36:37,Argos,0,164,NK,,401677236.76,08/01/2016 23:37:59,1,2,0,-121,401677236.76,-86.67699,21.22213,-86.67699,21.22213,8,3,2015,74365,54,55,5689,181,20,129,253,19,56,9,2,209,137,16,78,119,31,19,32,36,5,116,160,1,32,84,225,50,2,64,181,162,132,0,
"",162661,2278,21.21113,-86.70541,B,08/02/2016 00:27:58,Argos,0,0,SR,,401677246.17,08/02/2016 00:27:58,1,1,0,-136,401677246.17,-86.70541,21.21113,-86.70541,21.21113,8,3,1322,14762,118,35,3725,47,68,113,255,0,188,120,,,,,,,,,,,,,,,,,,,,,,,,,
"",162661,2278,21.21113,-86.70541,B,08/02/2016 00:27:58,Argos,0,0,SR,,401677246.17,08/02/2016 00:37:22,1,1,0,-136,401677246.17,-86.70541,21.21113,-86.70541,21.21113,8,3,1322,14762,118,35,3725,223,197,194,3,8,2,231,135,187,135,247,199,199,227,142,24,56,225,199,15,28,121,199,6,108,239,28,198,56,113,194,
"",162661,2278,21.20387,-86.71226,A,08/02/2016 01:07:02,Argos,0,93,NN,,401677246,08/02/2016 01:06:16,1,3,0,-133,401677246,-86.71226,21.20387,-86.71226,21.20387,8,3,1168,4389,310,47,3255,64,118,17,254,206,128,2,4,8,0,32,1,129,0,0,8,0,32,0,,,,,,,,,,,,,
"",162661,2278,21.20387,-86.71226,A,08/02/2016 01:07:02,Argos,0,93,NN,,401677246,08/02/2016 01:07:02,1,3,0,-133,401677246,-86.71226,21.20387,-86.71226,21.20387,8,3,1168,4389,310,47,3255,184,33,98,3,89,66,222,10,16,18,8,129,226,132,102,102,102,102,102,102,102,102,51,57,153,204,198,103,51,156,230,
"",162661,2278,21.20387,-86.71226,A,08/02/2016 01:07:02,Argos,0,93,NN,,401677246,08/02/2016 01:07:49,1,3,0,-133,401677246,-86.71226,21.20387,-86.71226,21.20387,8,3,1168,4389,310,47,3255,60,19,97,254,201,128,0,4,0,16,0,128,133,0,0,,,,,,,,,,,,,,,,,
"",162661,2278,21.20947,-86.70609,A,08/02/2016 01:48:22,Argos,0,93,MA,,401677243.38,08/02/2016 01:47:36,1,3,0,-122,401677243.38,-86.70609,21.20947,-86.70609,21.20947,8,3,813,2340,282,1,2275,159,11,129,254,192,128,178,18,96,210,18,96,242,18,97,18,18,128,0,,,,,,,,,,,,,
"",162661,2278,21.20947,-86.70609,A,08/02/2016 01:48:22,Argos,0,93,MA,,401677243.38,08/02/2016 01:48:23,1,3,0,-122,401677243.38,-86.70609,21.20947,-86.70609,21.20947,8,3,813,2340,282,1,2275,177,11,66,3,48,196,116,49,66,7,20,219,194,132,19,61,191,5,8,9,3,38,138,16,18,6,117,20,32,36,0,
"",162661,2278,21.20947,-86.70609,A,08/02/2016 01:48:22,Argos,0,93,MA,,401677243.38,08/02/2016 01:49:09,1,3,0,-122,401677243.38,-86.70609,21.20947,-86.70609,21.20947,8,3,813,2340,282,1,2275,35,68,97,254,192,188,120,,,,,,,,,,,,,,,,,,,,,,,,,
"",162661,2278,21.22003,-86.721,B,08/02/2016 07:33:48,Argos,0,46,NP,,401677244.46,08/02/2016 07:33:25,1,2,0,-131,401677244.46,-86.721,21.22003,-86.721,21.22003,8,3,1792,5872,546,96,5060,188,36,130,2,108,56,98,124,82,33,82,29,207,21,80,84,132,70,197,99,21,33,97,177,96,69,72,88,80,0,0,
"",162661,2278,21.22003,-86.721,B,08/02/2016 07:33:48,Argos,0,46,NP,,401677244.46,08/02/2016 07:34:12,1,2,0,-131,401677244.46,-86.721,21.22003,-86.721,21.22003,8,3,1792,5872,546,96,5060,66,64,153,237,97,63,44,17,93,207,139,33,229,54,195,17,152,99,224,,,,,,,,,,,,,
"",162661,2278,21.19891,-86.72152,B,08/02/2016 11:43:48,Argos,0,45,SR,,401677235.99,08/02/2016 11:43:25,1,2,0,-130,401677235.99,-86.72152,21.19891,-86.72152,21.19891,8,3,2385,9669,588,87,6738,187,234,209,255,78,248,39,3,28,138,16,18,6,227,20,32,156,237,58,40,64,72,6,209,66,12,76,196,162,164,0,
"",162661,2278,21.19891,-86.72152,B,08/02/2016 11:43:48,Argos,0,45,SR,,401677235.99,08/02/2016 11:44:11,1,2,0,-130,401677235.99,-86.72152,21.19891,-86.72152,21.19891,8,3,2385,9669,588,87,6738,58,0,177,253,0,88,129,0,48,0,0,,,,,,,,,,,,,,,,,,,,,
"",162661,2278,21.19947,-86.71503,B,08/02/2016 11:55:16,Argos,0,0,NK,,401677235.56,08/02/2016 11:55:16,1,1,0,-137,401677235.56,-86.71503,21.19947,-86.71503,21.19947,6,2,2497,9295,670,87,7056,157,129,241,253,0,96,178,50,224,210,18,128,242,18,128,,,,,,,,,,,,,,,,,
"",162661,2278,21.19916,-86.71415,B,08/02/2016 12:02:21,Argos,0,0,NN,,401677231.25,08/02/2016 12:02:21,1,1,0,-129,401677231.25,-86.71415,21.19916,-86.71415,21.19916,6,3,2505,8715,719,87,7078,188,17,1,255,45,248,9,3,51,14,144,97,37,98,28,32,36,17,58,198,200,29,3,161,11,48,73,141,80,6,150,
"",162661,2278,21.19826,-86.71216,B,08/02/2016 14:19:04,Argos,0,0,MA,,401677225.96,08/02/2016 14:19:05,1,1,0,-123,401677225.96,-86.71216,21.19826,-86.71216,21.19826,8,3,2725,5751,1291,93,7701,180,198,49,254,139,184,89,28,93,17,67,233,168,147,71,168,45,131,11,91,99,242,183,84,170,80,180,74,147,151,74,
