DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
162661,162661,Mk10,DS,3,0,0,46,46,12:35:05 30-Jul-2016,NN,,,,,,,,401650000,-128
162661,162661,Mk10,DS,4,0,4,161,114,15:18:52 30-Jul-2016,MA,3,21.1907,-86.7286,21.1907,-86.7286,50,,401650000,-122
162661,162661,Mk10,DS,2,0,0,50,50,16:16:35 30-Jul-2016,MB,B,21.1787,-86.7248,21.1787,-86.7248,8,,401677250,-132
162661,162661,Mk10,DS,1,0,0,,,16:57:17 30-Jul-2016,MA,B,21.1782,-86.7212,21.1782,-86.7212,8,,401677242,-128
162661,162661,Mk10,DS,2,0,1,48,48,23:50:50 30-Jul-2016,NN,B,21.1684,-86.7042,21.1684,-86.7042,8,,401677247,-129
162661,162661,Mk10,DS,1,0,0,,,23:51:13 30-Jul-2016,SR,B,21.1689,-86.7115,21.1689,-86.7115,6,,401677240,-137
162661,162661,Mk10,DS,1,0,1,,,00:23:19 31-Jul-2016,NK,B,21.1681,-86.7160,21.1681,-86.7160,8,,401677244,-127
162661,162661,Mk10,DS,3,0,0,46,46,07:56:01 31-Jul-2016,NP,A,21.2109,-86.7359,21.2109,-86.7359,8,,401677239,-129
162661,162661,Mk10,DS,2,0,1,46,46,09:37:26 31-Jul-2016,NP,B,21.2261,-86.7034,21.2261,-86.7034,8,,401677236,-128
162661,162661,Mk10,DS,1,0,0,,,10:39:58 31-Jul-2016,NN,B,21.2276,-86.6976,21.2276,-86.6976,8,,401677238,-133
162661,162661,Mk10,DS,4,0,2,120,46,11:03:46 31-Jul-2016,SR,3,21.2270,-86.7021,21.2270,-86.7021,56,,401677239,-126
162661,162661,Mk10,DS,1,0,0,,,12:40:11 31-Jul-2016,SR,B,21.2284,-86.7029,21.2284,-86.7029,8,,401677243,-133
162661,162661,Mk10,DS,3,0,3,70,67,12:52:11 31-Jul-2016,NK,A,21.2507,-86.6755,21.2507,-86.6755,6,,401677239,-130
162661,162661,Mk10,DS,1,0,1,,,14:58:09 31-Jul-2016,MA,B,21.2623,-86.6652,21.2623,-86.6652,8,,401677234,-116
162661,162661,Mk10,DS,3,0,0,52,47,19:14:27 31-Jul-2016,NP,A,21.2782,-86.6624,21.2782,-86.6624,8,,401677235,-131
