DeployID,Ptt,DepthSensor,Source,Instr,Count,Start,End,What,Number,Shape,DepthMin,DepthMax,DurationMin,DurationMax,Number,Shape,DepthMin,DepthMax,DurationMin,DurationMax,Number,Shape,DepthMin,DepthMax,DurationMin,DurationMax,Shallow,Deep
162661,162661,,Transmission,Mk10,1,16:09:20 31-Jul-2016,16:09:40 31-Jul-2016,Surface,,,,,19,21,,,,,,,,,,,,,20,0
162661,162661,,Transmission,Mk10,1,16:09:40 31-Jul-2016,16:29:00 31-Jul-2016,Dive,1,Square,23.0,23.0,1159,1161,,,,,,,,,,,,,,
162661,162661,,Transmission,Mk10,1,16:29:00 31-Jul-2016,16:29:30 31-Jul-2016,Surface,,,,,29,31,,,,,,,,,,,,,30,0
162661,162661,,Transmission,Mk10,1,16:29:30 31-Jul-2016,17:25:40 31-Jul-2016,Dive,1,Square,23.0,23.0,3369,3371,,,,,,,,,,,,,,
162661,162661,,Transmission,Mk10,1,17:25:00 31-Jul-2016,18:54:40 31-Jul-2016,Message,10,,,,5370.000000,5390.000000,,,,,,,,,,,,,,
162661,162661,,Transmission,Mk10,1,17:25:00 31-Jul-2016,17:25:10 31-Jul-2016,Surface,,,,,9,11,,,,,,,,,,,,,10,0
162661,162661,,Transmission,Mk10,1,17:25:10 31-Jul-2016,17:43:30 31-Jul-2016,Dive,1,Square,22.5,22.5,1099,1101,,,,,,,,,,,,,,
162661,162661,,Transmission,Mk10,1,17:43:30 31-Jul-2016,17:44:00 31-Jul-2016,Surface,,,,,29,31,,,,,,,,,,,,,30,0
162661,162661,,Transmission,Mk10,1,17:44:00 31-Jul-2016,18:02:40 31-Jul-2016,Dive,1,Square,22.5,22.5,1119,1121,,,,,,,,,,,,,,
162661,162661,,Transmission,Mk10,1,18:02:40 31-Jul-2016,18:03:20 31-Jul-2016,Surface,,,,,39,41,,,,,,,,,,,,,31,9
162661,162661,,Transmission,Mk10,1,18:03:20 31-Jul-2016,18:19:20 31-Jul-2016,Dive,1,Square,22.5,22.5,959,961,,,,,,,,,,,,,,
162661,162661,,Transmission,Mk10,1,18:19:20 31-Jul-2016,18:19:30 31-Jul-2016,Surface,,,,,9,11,,,,,,,,,,,,,10,0
162661,162661,,Transmission,Mk10,1,18:19:30 31-Jul-2016,18:33:20 31-Jul-2016,Dive,1,Square,22.5,22.5,829,831,,,,,,,,,,,,,,
162661,162661,,Transmission,Mk10,1,18:33:20 31-Jul-2016,18:33:30 31-Jul-2016,Surface,,,,,9,11,,,,,,,,,,,,,10,0
162661,162661,,Transmission,Mk10,1,18:33:30 31-Jul-2016,18:54:40 31-Jul-2016,Dive,1,Square,22.5,22.5,1269,1271,,,,,,,,,,,,,,
162661,162661,,Transmission,Mk10,1,18:55:00 31-Jul-2016,20:59:30 31-Jul-2016,Message,10,,,,7460.000000,7480.000000,,,,,,,,,,,,,,
162661,162661,,Transmission,Mk10,1,18:55:00 31-Jul-2016,18:55:10 31-Jul-2016,Surface,,,,,9,11,,,,,,,,,,,,,10,0
162661,162661,,Transmission,Mk10,1,18:55:10 31-Jul-2016,19:15:40 31-Jul-2016,Dive,1,Square,22.5,22.5,1229,1231,,,,,,,,,,,,,,
162661,162661,,Transmission,Mk10,1,19:15:40 31-Jul-2016,19:16:30 31-Jul-2016,Surface,,,,,49,51,,,,,,,,,,,,,21,29
162661,162661,,Transmission,Mk10,1,19:16:30 31-Jul-2016,19:28:20 31-Jul-2016,Dive,1,Square,22.0,22.0,709,711,,,,,,,,,,,,,,
162661,162661,,Transmission,Mk10,1,19:28:20 31-Jul-2016,19:28:30 31-Jul-2016,Surface,,,,,9,11,,,,,,,,,,,,,10,0
162661,162661,,Transmission,Mk10,1,19:28:30 31-Jul-2016,20:10:30 31-Jul-2016,Dive,1,Square,21.5,21.5,2519,2521,,,,,,,,,,,,,,
162661,162661,,Transmission,Mk10,1,20:10:30 31-Jul-2016,20:11:00 31-Jul-2016,Surface,,,,,29,31,,,,,,,,,,,,,30,0
162661,162661,,Transmission,Mk10,1,20:11:00 31-Jul-2016,20:38:50 31-Jul-2016,Dive,1,Square,19.0,19.0,1669,1671,,,,,,,,,,,,,,
162661,162661,,Transmission,Mk10,1,20:38:50 31-Jul-2016,20:39:50 31-Jul-2016,Surface,,,,,59,61,,,,,,,,,,,,,31,29
162661,162661,,Transmission,Mk10,1,20:39:50 31-Jul-2016,20:59:30 31-Jul-2016,Dive,1,Square,17.0,17.0,1179,1181,,,,,,,,,,,,,,
162661,162661,,Transmission,Mk10,3,20:59:00 31-Jul-2016,22:29:30 31-Jul-2016,Message,10,,,,5420.000000,5440.000000,,,,,,,,,,,,,,
162661,162661,,Transmission,Mk10,3,20:59:00 31-Jul-2016,20:59:40 31-Jul-2016,Surface,,,,,39,41,,,,,,,,,,,,,40,0
162661,162661,,Transmission,Mk10,3,20:59:40 31-Jul-2016,21:18:40 31-Jul-2016,Dive,1,Square,18.0,18.0,1139,1141,,,,,,,,,,,,,,
162661,162661,,Transmission,Mk10,3,21:18:40 31-Jul-2016,21:18:50 31-Jul-2016,Surface,,,,,9,11,,,,,,,,,,,,,10,0
162661,162661,,Transmission,Mk10,3,21:18:50 31-Jul-2016,21:43:30 31-Jul-2016,Dive,1,Square,18.0,18.0,1479,1481,,,,,,,,,,,,,,
162661,162661,,Transmission,Mk10,3,21:43:30 31-Jul-2016,21:44:10 31-Jul-2016,Surface,,,,,39,41,,,,,,,,,,,,,31,9
162661,162661,,Transmission,Mk10,3,21:44:10 31-Jul-2016,22:06:30 31-Jul-2016,Dive,1,Square,18.0,18.0,1339,1341,,,,,,,,,,,,,,
162661,162661,,Transmission,Mk10,3,22:06:30 31-Jul-2016,22:06:40 31-Jul-2016,Surface,,,,,9,11,,,,,,,,,,,,,10,0
162661,162661,,Transmission,Mk10,3,22:06:40 31-Jul-2016,22:10:20 31-Jul-2016,Dive,1,Square,18.0,18.0,219,221,,,,,,,,,,,,,,
162661,162661,,Transmission,Mk10,3,22:10:20 31-Jul-2016,22:11:10 31-Jul-2016,Surface,,,,,49,51,,,,,,,,,,,,,40,10
162661,162661,,Transmission,Mk10,3,22:11:10 31-Jul-2016,22:29:30 31-Jul-2016,Dive,1,Square,18.5,18.5,1099,1101,,,,,,,,,,,,,,
162661,162661,,Transmission,Mk10,2,06:48:00 01-Aug-2016,09:58:10 01-Aug-2016,Message,9,,,,11401.000000,11419.000000,,,,,,,,,,,,,,
162661,162661,,Transmission,Mk10,2,06:48:00 01-Aug-2016,06:49:40 01-Aug-2016,Surface,,,,,99,101,,,,,,,,,,,,,52,48
162661,162661,,Transmission,Mk10,2,06:49:40 01-Aug-2016,07:33:30 01-Aug-2016,Dive,1,Square,18.5,18.5,2629,2631,,,,,,,,,,,,,,
162661,162661,,Transmission,Mk10,2,07:33:30 01-Aug-2016,07:35:30 01-Aug-2016,Surface,,,,,119,121,,,,,,,,,,,,,93,27
162661,162661,,Transmission,Mk10,2,07:35:30 01-Aug-2016,08:21:00 01-Aug-2016,Dive,1,Square,18.5,18.5,2729,2731,,,,,,,,,,,,,,
162661,162661,,Transmission,Mk10,2,08:21:00 01-Aug-2016,08:22:10 01-Aug-2016,Surface,,,,,69,71,,,,,,,,,,,,,41,29
162661,162661,,Transmission,Mk10,2,08:22:10 01-Aug-2016,09:08:10 01-Aug-2016,Dive,1,Square,18.5,18.5,2759,2761,,,,,,,,,,,,,,
162661,162661,,Transmission,Mk10,2,09:08:10 01-Aug-2016,09:09:40 01-Aug-2016,Surface,,,,,89,91,,,,,,,,,,,,,52,38
162661,162661,,Transmission,Mk10,2,09:09:40 01-Aug-2016,09:56:40 01-Aug-2016,Dive,1,Square,18.5,18.5,2819,2821,,,,,,,,,,,,,,
162661,162661,,Transmission,Mk10,2,09:56:40 01-Aug-2016,09:58:10 01-Aug-2016,Surface,,,,,89,91,,,,,,,,,,,,,61,29
162661,162661,,Transmission,Mk10,1,19:03:00 01-Aug-2016,21:37:20 01-Aug-2016,Message,10,,,,9250.000000,9270.000000,,,,,,,,,,,,,,
162661,162661,,Transmission,Mk10,1,19:03:00 01-Aug-2016,20:05:00 01-Aug-2016,Dive,1,Square,18.0,18.0,3719,3721,,,,,,,,,,,,,,
162661,162661,,Transmission,Mk10,1,20:05:00 01-Aug-2016,20:05:30 01-Aug-2016,Surface,,,,,29,31,,,,,,,,,,,,,20,10
162661,162661,,Transmission,Mk10,1,20:05:30 01-Aug-2016,20:30:00 01-Aug-2016,Dive,1,Square,18.0,18.0,1469,1471,,,,,,,,,,,,,,
162661,162661,,Transmission,Mk10,1,20:30:00 01-Aug-2016,20:30:40 01-Aug-2016,Surface,,,,,39,41,,,,,,,,,,,,,21,19
162661,162661,,Transmission,Mk10,1,20:30:40 01-Aug-2016,20:56:10 01-Aug-2016,Dive,1,Square,18.0,18.0,1529,1531,,,,,,,,,,,,,,
162661,162661,,Transmission,Mk10,1,20:56:10 01-Aug-2016,20:56:20 01-Aug-2016,Surface,,,,,9,11,,,,,,,,,,,,,10,0
162661,162661,,Transmission,Mk10,1,20:56:20 01-Aug-2016,21:16:00 01-Aug-2016,Dive,1,Square,18.0,18.0,1179,1181,,,,,,,,,,,,,,
162661,162661,,Transmission,Mk10,1,21:16:00 01-Aug-2016,21:16:10 01-Aug-2016,Surface,,,,,9,11,,,,,,,,,,,,,10,0
162661,162661,,Transmission,Mk10,1,21:16:10 01-Aug-2016,21:37:10 01-Aug-2016,Dive,1,Square,18.0,18.0,1259,1261,,,,,,,,,,,,,,
162661,162661,,Transmission,Mk10,1,21:37:10 01-Aug-2016,21:37:20 01-Aug-2016,Surface,,,,,9,11,,,,,,,,,,,,,10,0
162661,162661,,Transmission,Mk10,1,11:43:00 02-Aug-2016,14:03:00 02-Aug-2016,Message,10,,,,8390.000000,8410.000000,,,,,,,,,,,,,,
162661,162661,,Transmission,Mk10,1,11:43:00 02-Aug-2016,11:43:40 02-Aug-2016,Surface,,,,,39,41,,,,,,,,,,,,,21,19
162661,162661,,Transmission,Mk10,1,11:43:40 02-Aug-2016,12:23:40 02-Aug-2016,Dive,1,Square,18.0,18.0,2399,2401,,,,,,,,,,,,,,
162661,162661,,Transmission,Mk10,1,12:23:40 02-Aug-2016,12:23:50 02-Aug-2016,Surface,,,,,9,11,,,,,,,,,,,,,10,0
162661,162661,,Transmission,Mk10,1,12:23:50 02-Aug-2016,12:53:50 02-Aug-2016,Dive,1,Square,18.5,18.5,1799,1801,,,,,,,,,,,,,,
162661,162661,,Transmission,Mk10,1,12:53:50 02-Aug-2016,12:54:00 02-Aug-2016,Surface,,,,,9,11,,,,,,,,,,,,,10,0
162661,162661,,Transmission,Mk10,1,12:54:00 02-Aug-2016,12:54:30 02-Aug-2016,Dive,1,Unknown,3.0,3.0,29,31,,,,,,,,,,,,,,
162661,162661,,Transmission,Mk10,1,12:54:30 02-Aug-2016,12:54:40 02-Aug-2016,Surface,,,,,9,11,,,,,,,,,,,,,10,0
162661,162661,,Transmission,Mk10,1,12:54:40 02-Aug-2016,14:00:00 02-Aug-2016,Dive,1,Square,19.5,19.5,3919,3921,,,,,,,,,,,,,,
162661,162661,,Transmission,Mk10,1,14:00:00 02-Aug-2016,14:00:20 02-Aug-2016,Surface,,,,,19,21,,,,,,,,,,,,,20,0
162661,162661,,Transmission,Mk10,1,14:00:20 02-Aug-2016,14:03:00 02-Aug-2016,Dive,1,Square,19.0,19.0,159,161,,,,,,,,,,,,,,
162661,162661,,Transmission,Mk10,1,18:01:00 02-Aug-2016,20:16:40 02-Aug-2016,Message,10,,,,8130.000000,8150.000000,,,,,,,,,,,,,,
162661,162661,,Transmission,Mk10,1,18:01:00 02-Aug-2016,18:01:40 02-Aug-2016,Surface,,,,,39,41,,,,,,,,,,,,,40,0
162661,162661,,Transmission,Mk10,1,18:01:40 02-Aug-2016,18:28:10 02-Aug-2016,Dive,1,Square,19.5,19.5,1589,1591,,,,,,,,,,,,,,
162661,162661,,Transmission,Mk10,1,18:28:10 02-Aug-2016,18:28:20 02-Aug-2016,Surface,,,,,9,11,,,,,,,,,,,,,10,0
162661,162661,,Transmission,Mk10,1,18:28:20 02-Aug-2016,18:53:00 02-Aug-2016,Dive,1,Square,19.0,19.0,1479,1481,,,,,,,,,,,,,,
162661,162661,,Transmission,Mk10,1,18:53:00 02-Aug-2016,18:53:10 02-Aug-2016,Surface,,,,,9,11,,,,,,,,,,,,,10,0
162661,162661,,Transmission,Mk10,1,18:53:10 02-Aug-2016,19:17:40 02-Aug-2016,Dive,1,Square,19.0,19.0,1469,1471,,,,,,,,,,,,,,
162661,162661,,Transmission,Mk10,1,19:17:40 02-Aug-2016,19:18:50 02-Aug-2016,Surface,,,,,69,71,,,,,,,,,,,,,32,38
162661,162661,,Transmission,Mk10,1,19:18:50 02-Aug-2016,20:01:20 02-Aug-2016,Dive,1,Square,18.0,18.0,2549,2551,,,,,,,,,,,,,,
162661,162661,,Transmission,Mk10,1,20:01:20 02-Aug-2016,20:01:30 02-Aug-2016,Surface,,,,,9,11,,,,,,,,,,,,,10,0
162661,162661,,Transmission,Mk10,1,20:01:30 02-Aug-2016,20:16:40 02-Aug-2016,Dive,1,Square,17.5,17.5,909,911,,,,,,,,,,,,,,
162661,162661,,Transmission,Mk10,1,11:54:00 04-Aug-2016,15:17:40 04-Aug-2016,Message,10,,,,12210.000000,12230.000000,,,,,,,,,,,,,,
162661,162661,,Transmission,Mk10,1,11:54:00 04-Aug-2016,11:55:40 04-Aug-2016,Surface,,,,,99,101,,,,,,,,,,,,,23,77
162661,162661,,Transmission,Mk10,1,11:55:40 04-Aug-2016,13:40:30 04-Aug-2016,Dive,1,Square,15.5,15.5,6289,6291,,,,,,,,,,,,,,
162661,162661,,Transmission,Mk10,1,13:40:30 04-Aug-2016,13:40:40 04-Aug-2016,Surface,,,,,9,11,,,,,,,,,,,,,10,0
162661,162661,,Transmission,Mk10,1,13:40:40 04-Aug-2016,13:52:40 04-Aug-2016,Dive,1,U,6.0,6.0,719,721,,,,,,,,,,,,,,
162661,162661,,Transmission,Mk10,1,13:52:40 04-Aug-2016,13:52:50 04-Aug-2016,Surface,,,,,9,11,,,,,,,,,,,,,10,0
162661,162661,,Transmission,Mk10,1,13:52:50 04-Aug-2016,14:39:10 04-Aug-2016,Dive,1,Square,17.0,17.0,2779,2781,,,,,,,,,,,,,,
162661,162661,,Transmission,Mk10,1,14:39:10 04-Aug-2016,14:39:20 04-Aug-2016,Surface,,,,,9,11,,,,,,,,,,,,,10,0
162661,162661,,Transmission,Mk10,1,14:39:20 04-Aug-2016,15:17:00 04-Aug-2016,Dive,1,Square,16.5,16.5,2259,2261,,,,,,,,,,,,,,
162661,162661,,Transmission,Mk10,1,15:17:00 04-Aug-2016,15:17:10 04-Aug-2016,Surface,,,,,9,11,,,,,,,,,,,,,10,0
162661,162661,,Transmission,Mk10,1,15:17:10 04-Aug-2016,15:17:40 04-Aug-2016,Dive,1,Unknown,2.0,2.0,29,31,,,,,,,,,,,,,,
162661,162661,,Transmission,Mk10,1,11:02:00 05-Aug-2016,14:26:20 05-Aug-2016,Message,10,,,,12250.000000,12270.000000,,,,,,,,,,,,,,
162661,162661,,Transmission,Mk10,1,11:02:00 05-Aug-2016,11:02:10 05-Aug-2016,Surface,,,,,9,11,,,,,,,,,,,,,10,0
162661,162661,,Transmission,Mk10,1,11:02:10 05-Aug-2016,11:26:10 05-Aug-2016,Dive,1,Square,15.0,15.0,1439,1441,,,,,,,,,,,,,,
162661,162661,,Transmission,Mk10,1,11:26:10 05-Aug-2016,11:26:20 05-Aug-2016,Surface,,,,,9,11,,,,,,,,,,,,,10,0
162661,162661,,Transmission,Mk10,1,11:26:20 05-Aug-2016,11:52:30 05-Aug-2016,Dive,1,Square,17.0,17.0,1569,1571,,,,,,,,,,,,,,
162661,162661,,Transmission,Mk10,1,11:52:30 05-Aug-2016,11:52:40 05-Aug-2016,Surface,,,,,9,11,,,,,,,,,,,,,10,0
162661,162661,,Transmission,Mk10,1,11:52:40 05-Aug-2016,12:02:00 05-Aug-2016,Dive,1,Square,17.0,17.0,559,561,,,,,,,,,,,,,,
162661,162661,,Transmission,Mk10,1,12:02:00 05-Aug-2016,12:02:10 05-Aug-2016,Surface,,,,,9,11,,,,,,,,,,,,,10,0
162661,162661,,Transmission,Mk10,1,12:02:10 05-Aug-2016,13:14:10 05-Aug-2016,Dive,1,U,39.5,40.0,4319,4321,,,,,,,,,,,,,,
162661,162661,,Transmission,Mk10,1,13:14:10 05-Aug-2016,13:14:20 05-Aug-2016,Surface,,,,,9,11,,,,,,,,,,,,,10,0
162661,162661,,Transmission,Mk10,1,13:14:20 05-Aug-2016,14:26:20 05-Aug-2016,Dive,1,Square,35.5,36.0,4319,4321,,,,,,,,,,,,,,
162661,162661,,Transmission,Mk10,2,14:37:00 06-Aug-2016,17:39:40 06-Aug-2016,Message,10,,,,10950.000000,10970.000000,,,,,,,,,,,,,,
162661,162661,,Transmission,Mk10,2,14:37:00 06-Aug-2016,14:37:20 06-Aug-2016,Surface,,,,,19,21,,,,,,,,,,,,,20,0
162661,162661,,Transmission,Mk10,2,14:37:20 06-Aug-2016,15:21:40 06-Aug-2016,Dive,1,Square,9.5,9.5,2659,2661,,,,,,,,,,,,,,
162661,162661,,Transmission,Mk10,2,15:21:40 06-Aug-2016,15:21:50 06-Aug-2016,Surface,,,,,9,11,,,,,,,,,,,,,10,0
162661,162661,,Transmission,Mk10,2,15:21:50 06-Aug-2016,15:24:20 06-Aug-2016,Dive,1,U,13.5,13.5,149,151,,,,,,,,,,,,,,
