DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
162661,162661,Mk10,Strong,30-Jul-2016,12:33:23,30-Jul-2016,12:33:33
162661,162661,Mk10,Strong,07-Oct-2016,00:00:49,07-Oct-2016,00:01:05
