DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon
162661,162661,,Mk10,,12:33:23 30-Jul-2016,12:33:33 30-Jul-2016,10,,,,CRC,0,0,,,,1.016,0.120,,-0.5,0.0,0,,,,,,,,,,,255,255,255,80,,,,,,,,,,
162661,162661,,Mk10,,,12:34:19 30-Jul-2016,,,,,CRC,0,0,,392,3.504,1.016,0.124,29.10,0.0,0.0,0,,,,,,,,,,,255,255,255,80,,,,,,,,,,
162661,162661,,Mk10,,12:34:55 30-Jul-2016,12:35:05 30-Jul-2016,10,,,,CRC,0,0,,,,1.016,0.128,,0.0,0.0,0,,,,,,,,,,,255,255,255,80,,,,,,,,,,
162661,162661,,Mk10,,,12:28:46 05-Aug-2016,,B,20.5785,-87.1053,,0,0,,1408,3.440,1.016,0.124,29.20,0.0,20.0,0,,,,,,,,,,,,16,255,50,5045,,,,,,,,,
162661,162661,,Mk10,,08:21:47 07-Aug-2016,08:21:57 07-Aug-2016,10,B,19.9453,-87.4626,CRC,0,0,,,,1.016,0.136,,0.0,38.0,0,,,,,,,,,,,50,16,255,50,16,,,,,,,,,
162661,162661,,Mk10,,,11:37:43 07-Aug-2016,,A,19.8911,-87.4181,CRC,0,0,,1728,3.440,1.016,0.144,28.90,0.0,38.0,0,,,,,,,,,,,88,16,255,71,16,,,,,,,,,
162661,162661,,Mk10,,23:13:10 10-Aug-2016,23:13:21 10-Aug-2016,11,A,19.7344,-87.4439,CRC,0,0,,,,1.008,0.132,,0.0,4.0,0,,,,,,,,,,,63,15,140,50,16,,,,,,,,,
162661,162661,,Mk10,,,03:25:03 12-Aug-2016,,B,19.7573,-87.4065,CRC,0,0,,2624,3.440,1.016,0.132,30.20,0.0,18.0,0,,,,,,,,,,,116,15,231,50,16,,,,,,,,,
162661,162661,,Mk10,,12:59:17 14-Aug-2016,12:59:29 14-Aug-2016,12,3,19.7224,-87.4577,CRC,0,0,,,,1.016,0.136,,0.0,18.0,0,,,,,,,,,,,79,15,130,50,16,,,,,,,,,
162661,162661,,Mk10,,,00:24:10 16-Aug-2016,,B,19.7340,-87.4453,CRC,0,0,,3392,3.376,1.016,0.224,29.40,0.0,18.0,0,,,,,,,,,,,52,15,185,50,16,,,,,,,,,
162661,162661,,Mk10,,,12:06:47 17-Aug-2016,,3,19.7362,-87.4355,,1,0,,3586,2.864,1.848,0.136,-32.40,,-40.0,16,,,,,,,,,,,,0,0,0,,,,,,,,,,
162661,162661,,Mk10,,10:09:11 06-Sep-2016,10:09:24 06-Sep-2016,13,A,19.7593,-87.4236,CRC,0,0,,,,1.008,0.148,,-0.5,20.0,0,,,,,,,,,,,58,16,94,50,16,,,,,,,,,
162661,162661,,Mk10,,,12:41:00 11-Sep-2016,,B,19.6936,-87.4303,CRC,0,0,,8704,3.440,1.016,0.136,30.90,-0.5,4.0,0,,,,,,,,,,,59,16,76,50,16,,,,,,,,,
162661,162661,,Mk10,,,19:16:45 13-Sep-2016,,B,19.6965,-87.4325,CRC,0,0,,9216,3.440,1.016,0.140,31.40,0.0,22.0,0,,,,,,,,,,,59,15,236,50,16,,,,,,,,,
162661,162661,,Mk10,,20:47:55 14-Sep-2016,20:48:09 14-Sep-2016,14,B,19.7085,-87.4364,CRC,0,0,,,,1.016,0.132,,-0.5,4.0,0,,,,,,,,,,,66,15,110,50,16,,,,,,,,,
162661,162661,,Mk10,,11:28:49 17-Sep-2016,11:29:04 17-Sep-2016,15,B,19.6926,-87.4383,CRC,0,0,,,,1.016,0.192,,0.0,4.0,0,,,,,,,,,,,53,15,117,50,16,,,,,,,,,
162661,162661,,Mk10,,00:17:28 18-Sep-2016,00:17:42 18-Sep-2016,14,B,19.7127,-87.4493,CRC,0,0,,,,1.008,0.216,,0.0,22.0,0,,,,,,,,,,,101,15,155,50,16,,,,,,,,,
162661,162661,,Mk10,,,00:05:02 19-Sep-2016,,B,19.6908,-87.4393,CRC,0,0,,10496,3.376,1.016,0.216,30.80,0.0,18.0,0,,,,,,,,,,,68,15,148,50,16,,,,,,,,,
162661,162661,,Mk10,,11:08:19 20-Sep-2016,11:08:33 20-Sep-2016,14,3,19.7461,-87.4105,CRC,0,0,,,,1.016,0.108,,0.0,12.0,0,,,,,,,,,,,63,15,114,50,16,,,,,,,,,
162661,162661,,Mk10,,,18:52:18 24-Sep-2016,,B,19.7100,-87.4345,,0,0,,11968,3.440,0.504,0.132,31.00,53.5,6.0,0,,,,,,,,,,,,98,191,178,38065,,,,,,,,,
162661,162661,,Mk10,,19:38:17 29-Sep-2016,19:38:33 29-Sep-2016,16,B,19.6803,-87.4741,CRC,0,0,,,,1.016,0.196,,0.0,4.0,0,,,,,,,,,,,53,16,64,50,16,,,,,,,,,
162661,162661,,Mk10,,00:00:49 07-Oct-2016,00:01:05 07-Oct-2016,16,,,,CRC,0,0,,,,1.016,0.212,,0.0,20.0,0,,,,,,,,,,,57,16,119,50,16,,,,,,,,,
