DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
169271,169271,UT,Weak,26-Apr-2017,08:42:18,26-Apr-2017,08:42:19
169271,169271,UT,Strong,27-Apr-2017,23:04:28,27-Apr-2017,23:04:27
169271,169271,UT,Strong,05-Oct-2017,03:56:35,05-Oct-2017,03:53:40
169271,169271,UT,Strong,07-Oct-2017,04:15:05,07-Oct-2017,01:29:05
169271,169271,UT,Strong,08-Oct-2017,23:25:58,08-Oct-2017,23:22:58
169271,169271,UT,Strong,24-Dec-2017,23:33:50,24-Dec-2017,23:29:11
