DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon
169271,169271,0.500000,UT,,,08:42:18 26-Apr-2017,,A,30.4545,-84.3501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169271,169271,0.500000,UT,,,08:43:16 26-Apr-2017,,A,30.4545,-84.3501,,,,,,,,,14.05,,,,,,,,,,,,,,,,,,,,,,,,,,,
169271,169271,0.500000,UT,1.00a,,08:43:45 26-Apr-2017,,A,30.4545,-84.3501,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169271,169271,0.500000,UT,,23:04:28 27-Apr-2017,23:04:27 27-Apr-2017,0,2,30.4314,-84.2726,CRC,,,,665,3.500,,,28.50,,,,,,,,,,,,,,255,255,,,,,,,,,0,,,
169271,169271,0.500000,UT,,,23:05:55 27-Apr-2017,,2,30.4314,-84.2726,,,,,,,,,28.40,,,,,,,,,,,,,,,,,,,,,,,,,,,
169271,169271,0.500000,UT,1.00a,,23:06:24 27-Apr-2017,,2,30.4314,-84.2726,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169271,169271,0.500000,UT,,,23:07:22 27-Apr-2017,,2,30.4314,-84.2726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169271,169271,0.500000,UT,1.00a,,23:20:56 27-Apr-2017,,A,30.4291,-84.2709,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169271,169271,0.500000,UT,,,23:21:54 27-Apr-2017,,A,30.4291,-84.2709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169271,169271,0.500000,UT,,,23:22:23 27-Apr-2017,,A,30.4291,-84.2709,,,,,702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169271,169271,0.500000,UT,,,23:24:19 27-Apr-2017,,2,30.4312,-84.2724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169271,169271,0.500000,UT,,,23:24:48 27-Apr-2017,,2,30.4312,-84.2724,,,,,707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169271,169271,0.500000,UT,1.00a,,23:25:46 27-Apr-2017,,2,30.4312,-84.2724,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169271,169271,0.500000,UT,,,22:57:19 28-Apr-2017,,3,30.4327,-84.2758,,,,,,,,,29.90,,,,,,,,,,,,,,,,,,,,,,,,,,,
169271,169271,0.500000,UT,1.00a,,22:57:48 28-Apr-2017,,3,30.4327,-84.2758,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169271,169271,0.500000,UT,,22:58:19 28-Apr-2017,22:58:17 28-Apr-2017,-1,3,30.4327,-84.2758,CRC,,,,995,3.475,,,29.95,,,,,,,,,,,,,,255,255,,,,,,,,,0,,,
