DeployID,Ptt,DepthSensor,Source,Instr,Count,Start,End,What,Number,Shape,DepthMin,DepthMax,DurationMin,DurationMax,Number,Shape,DepthMin,DepthMax,DurationMin,DurationMax,Number,Shape,DepthMin,DepthMax,DurationMin,DurationMax,Shallow,Deep
142703,142703,,Transmission,Mk10,1,11:34:00 01-Aug-2016,12:52:00 01-Aug-2016,Message,10,,,,4670.000000,4690.000000,,,,,,,,,,,,,,
142703,142703,,Transmission,Mk10,1,11:34:00 01-Aug-2016,11:34:10 01-Aug-2016,Surface,,,,,9,11,,,,,,,,,,,,,10,0
142703,142703,,Transmission,Mk10,1,11:34:10 01-Aug-2016,11:35:40 01-Aug-2016,Dive,1,U,3.0,3.0,89,91,,,,,,,,,,,,,,
142703,142703,,Transmission,Mk10,1,11:35:40 01-Aug-2016,11:36:50 01-Aug-2016,Surface,,,,,69,71,,,,,,,,,,,,,41,29
142703,142703,,Transmission,Mk10,1,11:36:50 01-Aug-2016,11:43:20 01-Aug-2016,Dive,1,Square,22.5,22.5,389,391,,,,,,,,,,,,,,
142703,142703,,Transmission,Mk10,1,11:43:20 01-Aug-2016,11:43:30 01-Aug-2016,Surface,,,,,9,11,,,,,,,,,,,,,10,0
142703,142703,,Transmission,Mk10,1,11:43:30 01-Aug-2016,12:19:10 01-Aug-2016,Dive,1,Square,22.5,22.5,2139,2141,,,,,,,,,,,,,,
142703,142703,,Transmission,Mk10,1,12:19:10 01-Aug-2016,12:19:20 01-Aug-2016,Surface,,,,,9,11,,,,,,,,,,,,,10,0
142703,142703,,Transmission,Mk10,1,12:19:20 01-Aug-2016,12:34:10 01-Aug-2016,Dive,1,Square,22.0,22.0,889,891,,,,,,,,,,,,,,
142703,142703,,Transmission,Mk10,1,12:34:10 01-Aug-2016,12:34:20 01-Aug-2016,Surface,,,,,9,11,,,,,,,,,,,,,10,0
142703,142703,,Transmission,Mk10,1,12:34:20 01-Aug-2016,12:52:00 01-Aug-2016,Dive,1,Square,22.0,22.0,1059,1061,,,,,,,,,,,,,,
142703,142703,,Transmission,Mk10,2,18:35:00 02-Aug-2016,21:07:10 02-Aug-2016,Message,10,,,,9120.000000,9140.000000,,,,,,,,,,,,,,
142703,142703,,Transmission,Mk10,2,18:35:00 02-Aug-2016,18:36:10 02-Aug-2016,Surface,,,,,69,71,,,,,,,,,,,,,61,9
142703,142703,,Transmission,Mk10,2,18:36:10 02-Aug-2016,19:05:50 02-Aug-2016,Dive,1,Square,19.5,19.5,1779,1781,,,,,,,,,,,,,,
142703,142703,,Transmission,Mk10,2,19:05:50 02-Aug-2016,19:06:50 02-Aug-2016,Surface,,,,,59,61,,,,,,,,,,,,,41,19
142703,142703,,Transmission,Mk10,2,19:06:50 02-Aug-2016,19:28:40 02-Aug-2016,Dive,1,Square,20.0,20.0,1309,1311,,,,,,,,,,,,,,
