DeployID,Ptt,Instr,SW,PercentDecoded,Passes,PercentArgosLoc,MsgPerPass,DS,DI,MinPower,AvgPower,MaxPower,MinInterval,EarliestXmitTime,LatestXmitTime,XmitDays,EarliestDataTime,LatestDataTime,DataDays,ReleaseDate,ReleaseType,DeployDate
142703,142703,Mk10,,64,522,99,2,963,,,,,42,14:48:20 16-Feb-2016,20:41:05 23-Sep-2016,220,00:00:00 23-Jun-2016,06:00:00 23-Sep-2016,92,,,
