,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
142703,30-Jun-2016,00:30:00,1,4.000000,41,100,1,5,,,,,,,,,,,,,,15,25,6192,,,,20,2966,,,,6,23969,,,,13,15302,,,,5,28855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142703,31-Jul-2016,12:15:00,1,5.000000,42,187,0,6,,,,,,,,,,,,,,15,23,12274,,,,8,27404,,,,9,13125,,,,7,7043,,,,16,28584,,,,30,29329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142703,01-Aug-2016,02:49:20,1,5.000000,44,190,0,7,,,,,,,,,,,,,,15,15,17614,,,,24,482,,,,29,7951,,,,20,6426,,,,21,18420,,,,10,22070,,,,18,4005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142703,02-Aug-2016,00:25:13,1,5.000000,47,,0,9,,,,,,,,,,,,,,15,13,8702,,,,5,25528,,,,15,14118,,,,20,26866,,,,29,19990,,,,2,20823,,,,21,7366,,,,18,2282,,,,12,2039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142703,02-Aug-2016,06:43:39,1,5.000000,48,195,0,8,,,,,,,,,,,,,,15,32,29999,,,,10,8797,,,,4,153,,,,31,12924,,,,14,9838,,,,26,17411,,,,18,24830,,,,25,23532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142703,03-Aug-2016,07:47:18,1,5.000000,52,,0,9,,,,,,,,,,,,,,15,32,29931,,,,26,18274,,,,10,1515,,,,4,30320,,,,31,3550,,,,14,28827,,,,22,12422,,,,25,4486,,,,16,32617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142703,04-Aug-2016,02:23:22,1,5.000000,55,195,0,8,,,,,,,,,,,,,,15,21,4652,,,,18,6217,,,,24,1372,,,,20,7962,,,,15,15192,,,,10,11248,,,,32,8344,,,,29,13417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142703,04-Aug-2016,08:48:01,1,5.000000,56,,0,9,,,,,,,,,,,,,,15,26,12426,,,,32,15516,,,,16,8283,,,,4,4570,,,,22,17717,,,,31,4009,,,,3,11132,,,,14,26010,,,,27,16294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142703,04-Aug-2016,21:48:02,1,5.000000,58,197,0,8,,,,,,,,,,,,,,15,5,27956,,,,19,9128,,,,12,25768,,,,2,16679,,,,20,29646,,,,13,21005,,,,25,22167,,,,6,15759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142703,06-Aug-2016,01:28:54,1,5.000000,62,201,0,4,,,,,,,,,,,,,,15,21,15400,,,,20,1254,,,,13,18888,,,,15,21507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
