DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
142703,142703,Mk10,Weak,16-Feb-2016,14:48:20,16-Feb-2016,14:48:20
142703,142703,Mk10,Strong,31-Jul-2016,12:51:27,31-Jul-2016,12:51:32
142703,142703,Mk10,Strong,22-Sep-2016,20:56:15,22-Sep-2016,20:56:23
