DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
169273,169273,UT,DS,10,2,2,,,08:43:01 26-Apr-2017,NP,3,30.4310,-84.2735,27.6950,-71.8283,60,,401677278,-131
169273,169273,UT,DS,6,0,2,29,29,23:06:38 27-Apr-2017,SR,2,30.4290,-84.2734,30.4290,-84.2734,50,,401677268,-131
169273,169273,UT,DS,4,0,0,29,29,23:21:36 27-Apr-2017,NN,1,30.4296,-84.2746,30.4296,-84.2746,56,,401677273,-130
169273,169273,UT,DS,8,1,2,,,23:24:18 27-Apr-2017,NK,1,30.4310,-84.2675,30.4310,-84.2675,56,,401677274,-128
169273,169273,UT,DS,7,0,1,39,29,22:58:09 28-Apr-2017,NK,3,30.4318,-84.2732,30.4318,-84.2732,50,,401677219,-129
169273,169273,UT,DS,1,0,0,,,13:47:59 01-May-2017,NK,,,,,,,,401650000,-137
169273,169273,UT,DS,1,0,1,,,14:32:37 01-May-2017,NN,,,,,,,,401650000,-140
169273,169273,UT,DS,5,1,0,,,22:32:15 01-May-2017,NN,Z,26.4398,-79.3106,26.4398,-79.3106,30,,401676872,-131
169273,169273,UT,DS,13,2,2,,,22:47:35 01-May-2017,SR,3,25.6950,-79.2959,20.5198,-54.7189,60,,401677247,-126
169273,169273,UT,DS,15,6,0,,,23:18:22 01-May-2017,NK,3,25.7005,-79.2989,25.7005,-79.2989,58,,401677244,-127
169273,169273,UT,DS,11,2,1,,,00:15:18 02-May-2017,NN,3,25.6997,-79.3005,25.6997,-79.3005,58,,401677248,-127
169273,169273,UT,DS,10,3,2,,,00:24:42 02-May-2017,SR,3,25.6991,-79.2998,25.6991,-79.2998,66,,401677249,-130
169273,169273,UT,DS,1,0,1,,,16:47:16 02-May-2017,MA,B,25.7951,-79.2807,25.7951,-79.2807,,,401677222,-133
169273,169273,UT,DS,3,0,0,228,101,18:49:53 02-May-2017,NP,A,25.6931,-79.2719,25.6931,-79.2719,8,,401677202,-140
169273,169273,UT,DS,3,0,1,128,119,20:32:51 02-May-2017,NP,A,25.6921,-79.2663,25.6921,-79.2663,8,,401677219,-129
169273,169273,UT,DS,2,0,1,179,179,22:12:53 02-May-2017,SR,B,25.6879,-79.2649,25.6879,-79.2649,8,,401677224,-132
169273,169273,UT,DS,1,0,1,,,22:55:20 02-May-2017,NK,B,25.6836,-79.2624,25.6836,-79.2624,8,,401677230,-129
169273,169273,UT,DS,1,0,0,,,23:50:34 02-May-2017,SR,B,25.6815,-79.2591,25.6815,-79.2591,8,,401677227,-133
169273,169273,UT,DS,1,0,1,,,01:37:49 03-May-2017,MB,B,25.6867,-79.2624,25.6867,-79.2624,8,,401677233,-135
169273,169273,UT,DS,8,1,1,,,02:16:14 03-May-2017,MA,0,25.6248,-79.4000,26.6135,-74.7848,40,,401677154,-125
169273,169273,UT,DS,1,0,0,,,03:59:29 03-May-2017,MA,B,26.6157,-74.7852,25.6490,-79.4056,8,,401677181,-127
169273,169273,UT,DS,1,0,0,,,07:24:22 03-May-2017,NP,B,25.6749,-79.4097,26.1565,-74.7934,8,,401677230,-133
169273,169273,UT,DS,3,0,2,231,116,20:22:20 03-May-2017,NP,A,26.1064,-79.8942,26.1064,-79.8942,1,,401677036,-127
169273,169273,UT,DS,2,0,2,280,280,22:32:46 03-May-2017,NK,B,26.1722,-79.3828,26.1722,-79.3828,8,,401676920,-127
169273,169273,UT,DS,1,0,1,,,23:24:49 03-May-2017,SR,B,26.0422,-79.3162,26.0422,-79.3162,3,,401677246,-138
169273,169273,UT,DS,1,0,0,,,00:10:09 04-May-2017,NK,B,25.9326,-79.2317,25.9326,-79.2317,8,,401677136,-129
169273,169273,UT,DS,1,0,1,,,01:33:25 04-May-2017,NN,B,25.8509,-79.1123,25.8509,-79.1123,6,,401677169,-137
169273,169273,UT,DS,2,0,0,434,434,01:57:08 04-May-2017,MA,B,25.6549,-79.2036,25.6549,-79.2036,6,,401677136,-124
169273,169273,UT,DS,2,0,1,74,74,03:40:22 04-May-2017,MA,B,25.6545,-79.1986,25.6545,-79.1986,8,,401677247,-131
169273,169273,UT,DS,3,0,1,217,59,08:53:12 04-May-2017,NP,A,25.6974,-79.2584,25.6974,-79.2584,8,,401677237,-125
169273,169273,UT,DS,1,0,0,,,10:30:18 04-May-2017,SR,B,25.6833,-79.2179,25.6833,-79.2179,7,,401677264,-124
169273,169273,UT,DS,1,0,0,,,14:24:58 04-May-2017,MA,B,25.6514,-79.1487,25.6514,-79.1487,8,,401677215,-129
169273,169273,UT,DS,1,0,0,,,18:29:31 04-May-2017,NP,B,25.5436,-79.0063,25.5436,-79.0063,8,,401677183,-137
169273,169273,UT,DS,6,0,2,124,83,20:12:16 04-May-2017,NP,0,25.7684,-79.1510,25.7684,-79.1510,48,,401677118,-124
169273,169273,UT,DS,4,0,0,94,56,22:51:34 04-May-2017,SR,0,25.9089,-79.3744,25.9089,-79.3744,46,,401677239,-121
169273,169273,UT,DS,6,0,2,143,54,23:34:36 04-May-2017,NN,0,25.7945,-79.0734,26.8145,-74.6168,40,,401677131,-127
169273,169273,UT,DS,6,1,1,,,23:46:34 04-May-2017,NK,2,25.7457,-79.2409,25.7457,-79.2409,56,,401677118,-125
169273,169273,UT,DS,1,0,1,,,00:28:55 05-May-2017,SR,B,25.7449,-79.2413,25.7449,-79.2413,8,,401677180,-129
169273,169273,UT,DS,3,0,2,84,37,01:20:34 05-May-2017,NN,A,25.6659,-79.5985,16.2516,-122.1070,48,,401677142,-132
169273,169273,UT,DS,4,0,0,115,36,01:37:43 05-May-2017,MA,0,25.8796,-79.6872,25.8796,-79.6872,46,,401677150,-125
169273,169273,UT,DS,2,0,1,360,360,02:31:39 05-May-2017,MB,B,25.2530,-82.8127,26.4447,-76.8891,8,,401677118,-129
169273,169273,UT,DS,2,0,0,298,298,03:17:58 05-May-2017,MA,B,25.3013,-82.7829,25.3013,-82.7829,8,,401676718,-129
169273,169273,UT,DS,1,0,0,,,10:26:15 05-May-2017,NP,B,24.9422,-82.6239,24.9422,-82.6239,6,,401677044,-136
169273,169273,UT,DS,2,0,0,58,58,12:07:50 05-May-2017,NN,Z,25.2828,-81.8112,25.2828,-81.8112,34,,401677434,-128
169273,169273,UT,DS,2,0,0,58,58,12:07:50 05-May-2017,NK,Z,27.5245,-82.4199,27.5245,-82.4199,38,,401676848,-129
169273,169273,UT,DS,5,0,2,102,56,20:02:40 05-May-2017,NP,2,25.7304,-79.2584,26.9149,-74.0114,60,,401677121,-127
169273,169273,UT,DS,4,0,1,141,62,22:20:17 05-May-2017,SR,1,25.7253,-79.2491,25.7253,-79.2491,58,,401677122,-131
169273,169273,UT,DS,5,0,3,147,6,23:24:58 05-May-2017,NK,0,25.7156,-78.6760,25.7421,-78.5399,48,,401677143,-127
169273,169273,UT,DS,8,0,4,102,6,23:24:58 05-May-2017,NN,0,25.6969,-79.2222,27.9809,-68.8787,48,,401677168,-124
169273,169273,UT,DS,2,0,0,496,496,23:55:07 05-May-2017,SR,B,25.6975,-79.2338,25.6975,-79.2338,8,,401677119,-128
169273,169273,UT,DS,1,0,1,,,01:03:07 06-May-2017,NK,B,25.7015,-79.2418,25.7015,-79.2418,8,,401677128,-135
169273,169273,UT,DS,1,0,1,,,01:05:42 06-May-2017,NN,B,25.6995,-79.2432,25.6995,-79.2432,8,,401677126,-133
169273,169273,UT,DS,2,0,1,426,426,01:15:34 06-May-2017,MA,B,25.6685,-79.2393,25.6685,-79.2393,6,,401677219,-128
169273,169273,UT,DS,1,0,0,,,02:07:10 06-May-2017,MB,B,25.6809,-79.2630,25.6809,-79.2630,8,,401677126,-131
169273,169273,UT,DS,1,0,0,,,11:47:01 06-May-2017,NK,B,25.6038,-79.3552,25.6038,-79.3552,8,,401677153,-124
169273,169273,UT,DS,1,0,0,,,15:21:19 06-May-2017,MA,B,25.6080,-79.4252,25.6080,-79.4252,8,,401677172,-123
169273,169273,UT,DS,7,0,3,111,55,22:51:50 06-May-2017,NK,2,25.7290,-79.2528,25.7290,-79.2528,58,,401677148,-135
169273,169273,UT,DS,4,0,4,154,71,23:13:27 06-May-2017,NN,1,25.7288,-79.2499,25.7288,-79.2499,56,,401677127,-127
169273,169273,UT,DS,1,0,0,,,23:28:21 06-May-2017,SR,B,25.7303,-79.2503,25.7303,-79.2503,6,,401677123,-130
169273,169273,UT,DS,2,0,1,360,360,00:56:20 07-May-2017,MA,B,25.7770,-79.2575,25.7770,-79.2575,6,,401677208,-130
169273,169273,UT,DS,3,0,0,180,78,00:57:38 07-May-2017,NN,A,25.2371,-79.6876,25.7378,-79.2551,6,,401677333,-128
169273,169273,UT,DS,1,0,1,,,01:06:26 07-May-2017,SR,Z,25.2761,-79.6682,25.2761,-79.6682,1,,401676867,-131
169273,169273,UT,DS,1,0,0,,,01:53:42 07-May-2017,MB,B,25.2369,-79.6714,25.2369,-79.6714,8,,401677251,-133
169273,169273,UT,DS,3,0,1,224,161,02:35:00 07-May-2017,MA,A,25.8056,-79.2770,24.9536,-83.3780,48,,401677127,-116
169273,169273,UT,DS,4,0,2,240,70,08:15:17 07-May-2017,NP,0,25.4349,-79.4531,25.4349,-79.4531,48,,401677107,-126
169273,169273,UT,DS,1,0,0,,,10:03:16 07-May-2017,NP,B,25.4359,-79.4757,25.4359,-79.4757,8,,401677020,-130
169273,169273,UT,DS,1,0,0,,,22:55:48 07-May-2017,SR,B,25.4194,-79.4682,25.4194,-79.4682,,,401677027,-127
