DeployID,Ptt,DepthSensor,Source,Instr,Count,Start,End,What,Number,Shape,DepthMin,DepthMax,DurationMin,DurationMax,Shallow,Deep
Green,162055,,Transmission,Mk10,1,18:54:00 08-Feb-2017,19:26:20 08-Feb-2017,Message,11,,,,1929.000000,1951.000000,,
Green,162055,,Transmission,Mk10,1,18:54:00 08-Feb-2017,18:54:40 08-Feb-2017,Surface,,,,,39,41,40,0
Green,162055,,Transmission,Mk10,1,18:54:40 08-Feb-2017,18:56:30 08-Feb-2017,Dive,1,Square,2.0,2.0,109,111,,
Green,162055,,Transmission,Mk10,1,18:56:30 08-Feb-2017,18:56:40 08-Feb-2017,Surface,,,,,9,11,10,0
Green,162055,,Transmission,Mk10,1,18:56:40 08-Feb-2017,19:03:40 08-Feb-2017,Dive,1,Square,2.0,2.0,419,421,,
Green,162055,,Transmission,Mk10,1,19:03:40 08-Feb-2017,19:04:20 08-Feb-2017,Surface,,,,,39,41,31,9
Green,162055,,Transmission,Mk10,1,19:04:20 08-Feb-2017,19:11:20 08-Feb-2017,Dive,1,Square,2.0,2.0,419,421,,
Green,162055,,Transmission,Mk10,1,19:11:20 08-Feb-2017,19:11:50 08-Feb-2017,Surface,,,,,29,31,30,0
Green,162055,,Transmission,Mk10,1,19:11:50 08-Feb-2017,19:19:40 08-Feb-2017,Dive,1,Square,2.0,2.0,469,471,,
Green,162055,,Transmission,Mk10,1,19:19:40 08-Feb-2017,19:20:10 08-Feb-2017,Surface,,,,,29,31,30,0
Green,162055,,Transmission,Mk10,1,19:20:10 08-Feb-2017,19:25:40 08-Feb-2017,Dive,1,Square,2.0,2.0,329,331,,
Green,162055,,Transmission,Mk10,1,19:25:40 08-Feb-2017,19:26:20 08-Feb-2017,Surface,,,,,39,41,31,9
Green,162055,,Transmission,Mk10,1,19:26:00 08-Feb-2017,20:17:00 08-Feb-2017,Message,10,,,,3050.000000,3070.000000,,
Green,162055,,Transmission,Mk10,1,19:26:00 08-Feb-2017,19:38:30 08-Feb-2017,Dive,1,Square,2.5,2.5,749,751,,
Green,162055,,Transmission,Mk10,1,19:38:30 08-Feb-2017,19:38:50 08-Feb-2017,Surface,,,,,19,21,20,0
Green,162055,,Transmission,Mk10,1,19:38:50 08-Feb-2017,19:44:30 08-Feb-2017,Dive,1,Square,2.0,2.0,339,341,,
Green,162055,,Transmission,Mk10,1,19:44:30 08-Feb-2017,19:46:00 08-Feb-2017,Surface,,,,,89,91,52,38
Green,162055,,Transmission,Mk10,1,19:46:00 08-Feb-2017,19:51:40 08-Feb-2017,Dive,1,Square,2.0,2.0,339,341,,
Green,162055,,Transmission,Mk10,1,19:51:40 08-Feb-2017,19:52:10 08-Feb-2017,Surface,,,,,29,31,30,0
Green,162055,,Transmission,Mk10,1,19:52:10 08-Feb-2017,20:10:40 08-Feb-2017,Dive,1,Square,2.0,2.0,1109,1111,,
Green,162055,,Transmission,Mk10,1,20:10:40 08-Feb-2017,20:10:50 08-Feb-2017,Surface,,,,,9,11,10,0
Green,162055,,Transmission,Mk10,1,20:10:50 08-Feb-2017,20:16:30 08-Feb-2017,Dive,1,Square,2.0,2.0,339,341,,
Green,162055,,Transmission,Mk10,1,20:16:30 08-Feb-2017,20:17:00 08-Feb-2017,Surface,,,,,29,31,30,0
Green,162055,,Transmission,Mk10,2,23:28:00 08-Feb-2017,00:18:10 09-Feb-2017,Message,10,,,,3000.000000,3020.000000,,
Green,162055,,Transmission,Mk10,2,23:28:00 08-Feb-2017,23:36:40 08-Feb-2017,Dive,1,Square,2.5,2.5,519,521,,
Green,162055,,Transmission,Mk10,2,23:36:40 08-Feb-2017,23:37:20 08-Feb-2017,Surface,,,,,39,41,40,0
Green,162055,,Transmission,Mk10,2,23:37:20 08-Feb-2017,23:47:00 08-Feb-2017,Dive,1,Square,2.5,2.5,579,581,,
Green,162055,,Transmission,Mk10,2,23:47:00 08-Feb-2017,23:47:30 08-Feb-2017,Surface,,,,,29,31,30,0
Green,162055,,Transmission,Mk10,2,23:47:30 08-Feb-2017,23:56:40 08-Feb-2017,Dive,1,Square,2.5,2.5,549,551,,
Green,162055,,Transmission,Mk10,2,23:56:40 08-Feb-2017,23:57:10 08-Feb-2017,Surface,,,,,29,31,20,10
Green,162055,,Transmission,Mk10,2,23:57:10 08-Feb-2017,00:07:30 09-Feb-2017,Dive,1,Square,2.5,2.5,619,621,,
Green,162055,,Transmission,Mk10,2,00:07:30 09-Feb-2017,00:08:00 09-Feb-2017,Surface,,,,,29,31,30,0
Green,162055,,Transmission,Mk10,2,00:08:00 09-Feb-2017,00:18:00 09-Feb-2017,Dive,1,Square,3.0,3.0,599,601,,
Green,162055,,Transmission,Mk10,2,00:18:00 09-Feb-2017,00:18:10 09-Feb-2017,Surface,,,,,9,11,10,0
Green,162055,,Transmission,Mk10,1,00:18:00 09-Feb-2017,01:02:00 09-Feb-2017,Message,10,,,,2630.000000,2650.000000,,
Green,162055,,Transmission,Mk10,1,00:18:00 09-Feb-2017,00:28:00 09-Feb-2017,Dive,1,Square,2.5,2.5,599,601,,
Green,162055,,Transmission,Mk10,1,00:28:00 09-Feb-2017,00:28:40 09-Feb-2017,Surface,,,,,39,41,31,9
Green,162055,,Transmission,Mk10,1,00:28:40 09-Feb-2017,00:38:50 09-Feb-2017,Dive,1,Square,3.0,3.0,609,611,,
Green,162055,,Transmission,Mk10,1,00:38:50 09-Feb-2017,00:39:10 09-Feb-2017,Surface,,,,,19,21,20,0
Green,162055,,Transmission,Mk10,1,00:39:10 09-Feb-2017,00:49:00 09-Feb-2017,Dive,1,Square,2.5,2.5,589,591,,
Green,162055,,Transmission,Mk10,1,00:49:00 09-Feb-2017,00:49:30 09-Feb-2017,Surface,,,,,29,31,30,0
Green,162055,,Transmission,Mk10,1,00:49:30 09-Feb-2017,01:00:00 09-Feb-2017,Dive,1,Square,3.0,3.0,629,631,,
Green,162055,,Transmission,Mk10,1,01:00:00 09-Feb-2017,01:00:30 09-Feb-2017,Surface,,,,,29,31,30,0
Green,162055,,Transmission,Mk10,1,01:00:30 09-Feb-2017,01:01:50 09-Feb-2017,Dive,1,Square,2.5,2.5,79,81,,
Green,162055,,Transmission,Mk10,1,01:01:50 09-Feb-2017,01:02:00 09-Feb-2017,Surface,,,,,9,11,10,0
Green,162055,,Transmission,Mk10,1,01:02:00 09-Feb-2017,01:57:50 09-Feb-2017,Message,10,,,,3340.000000,3360.000000,,
Green,162055,,Transmission,Mk10,1,01:02:00 09-Feb-2017,01:13:40 09-Feb-2017,Dive,1,Square,3.0,3.0,699,701,,
Green,162055,,Transmission,Mk10,1,01:13:40 09-Feb-2017,01:14:10 09-Feb-2017,Surface,,,,,29,31,30,0
Green,162055,,Transmission,Mk10,1,01:14:10 09-Feb-2017,01:24:40 09-Feb-2017,Dive,1,Square,2.5,2.5,629,631,,
Green,162055,,Transmission,Mk10,1,01:24:40 09-Feb-2017,01:25:10 09-Feb-2017,Surface,,,,,29,31,20,10
Green,162055,,Transmission,Mk10,1,01:25:10 09-Feb-2017,01:36:20 09-Feb-2017,Dive,1,Square,3.0,3.0,669,671,,
Green,162055,,Transmission,Mk10,1,01:36:20 09-Feb-2017,01:36:50 09-Feb-2017,Surface,,,,,29,31,30,0
Green,162055,,Transmission,Mk10,1,01:36:50 09-Feb-2017,01:46:40 09-Feb-2017,Dive,1,Square,2.5,2.5,589,591,,
Green,162055,,Transmission,Mk10,1,01:46:40 09-Feb-2017,01:47:20 09-Feb-2017,Surface,,,,,39,41,31,9
Green,162055,,Transmission,Mk10,1,01:47:20 09-Feb-2017,01:57:20 09-Feb-2017,Dive,1,Square,3.0,3.0,599,601,,
Green,162055,,Transmission,Mk10,1,01:57:20 09-Feb-2017,01:57:50 09-Feb-2017,Surface,,,,,29,31,20,10
Green,162055,,Transmission,Mk10,1,09:09:00 09-Feb-2017,10:28:50 09-Feb-2017,Message,10,,,,4780.000000,4800.000000,,
Green,162055,,Transmission,Mk10,1,09:09:00 09-Feb-2017,09:20:30 09-Feb-2017,Dive,1,Square,2.5,2.5,689,691,,
Green,162055,,Transmission,Mk10,1,09:20:30 09-Feb-2017,09:21:00 09-Feb-2017,Surface,,,,,29,31,30,0
Green,162055,,Transmission,Mk10,1,09:21:00 09-Feb-2017,09:32:40 09-Feb-2017,Dive,1,Square,2.0,2.0,699,701,,
Green,162055,,Transmission,Mk10,1,09:32:40 09-Feb-2017,09:33:20 09-Feb-2017,Surface,,,,,39,41,31,9
Green,162055,,Transmission,Mk10,1,09:33:20 09-Feb-2017,09:59:20 09-Feb-2017,Dive,1,Square,2.5,2.5,1559,1561,,
Green,162055,,Transmission,Mk10,1,09:59:20 09-Feb-2017,10:00:00 09-Feb-2017,Surface,,,,,39,41,31,9
Green,162055,,Transmission,Mk10,1,10:00:00 09-Feb-2017,10:13:40 09-Feb-2017,Dive,1,Square,2.0,2.0,819,821,,
Green,162055,,Transmission,Mk10,1,10:13:40 09-Feb-2017,10:14:20 09-Feb-2017,Surface,,,,,39,41,31,9
Green,162055,,Transmission,Mk10,1,10:14:20 09-Feb-2017,10:28:30 09-Feb-2017,Dive,1,Square,2.5,2.5,849,851,,
Green,162055,,Transmission,Mk10,1,10:28:30 09-Feb-2017,10:28:50 09-Feb-2017,Surface,,,,,19,21,20,0
Green,162055,,Transmission,Mk10,1,04:42:00 10-Feb-2017,06:01:00 10-Feb-2017,Message,10,,,,4730.000000,4750.000000,,
Green,162055,,Transmission,Mk10,1,04:42:00 10-Feb-2017,04:56:50 10-Feb-2017,Dive,1,Square,3.0,3.0,889,891,,
Green,162055,,Transmission,Mk10,1,04:56:50 10-Feb-2017,04:57:10 10-Feb-2017,Surface,,,,,19,21,20,0
Green,162055,,Transmission,Mk10,1,04:57:10 10-Feb-2017,05:09:40 10-Feb-2017,Dive,1,Square,3.0,3.0,749,751,,
Green,162055,,Transmission,Mk10,1,05:09:40 10-Feb-2017,05:09:50 10-Feb-2017,Surface,,,,,9,11,10,0
Green,162055,,Transmission,Mk10,1,05:09:50 10-Feb-2017,05:25:40 10-Feb-2017,Dive,1,Square,3.0,3.0,949,951,,
Green,162055,,Transmission,Mk10,1,05:25:40 10-Feb-2017,05:26:10 10-Feb-2017,Surface,,,,,29,31,30,0
Green,162055,,Transmission,Mk10,1,05:26:10 10-Feb-2017,05:40:10 10-Feb-2017,Dive,1,Square,3.0,3.0,839,841,,
Green,162055,,Transmission,Mk10,1,05:40:10 10-Feb-2017,05:40:50 10-Feb-2017,Surface,,,,,39,41,40,0
Green,162055,,Transmission,Mk10,1,05:40:50 10-Feb-2017,06:00:20 10-Feb-2017,Dive,1,Square,3.0,3.0,1169,1171,,
Green,162055,,Transmission,Mk10,1,06:00:20 10-Feb-2017,06:01:00 10-Feb-2017,Surface,,,,,39,41,31,9
Green,162055,,Transmission,Mk10,1,06:00:00 10-Feb-2017,07:18:10 10-Feb-2017,Message,10,,,,4680.000000,4700.000000,,
Green,162055,,Transmission,Mk10,1,06:00:00 10-Feb-2017,06:15:00 10-Feb-2017,Dive,1,Square,3.0,3.0,899,901,,
Green,162055,,Transmission,Mk10,1,06:15:00 10-Feb-2017,06:15:40 10-Feb-2017,Surface,,,,,39,41,40,0
Green,162055,,Transmission,Mk10,1,06:15:40 10-Feb-2017,06:29:30 10-Feb-2017,Dive,1,Square,3.0,3.0,829,831,,
Green,162055,,Transmission,Mk10,1,06:29:30 10-Feb-2017,06:30:20 10-Feb-2017,Surface,,,,,49,51,50,0
Green,162055,,Transmission,Mk10,1,06:30:20 10-Feb-2017,06:46:20 10-Feb-2017,Dive,1,Square,2.5,2.5,959,961,,
Green,162055,,Transmission,Mk10,1,06:46:20 10-Feb-2017,06:46:50 10-Feb-2017,Surface,,,,,29,31,30,0
Green,162055,,Transmission,Mk10,1,06:46:50 10-Feb-2017,07:01:20 10-Feb-2017,Dive,1,Square,3.0,3.0,869,871,,
Green,162055,,Transmission,Mk10,1,07:01:20 10-Feb-2017,07:02:00 10-Feb-2017,Surface,,,,,39,41,40,0
Green,162055,,Transmission,Mk10,1,07:02:00 10-Feb-2017,07:17:40 10-Feb-2017,Dive,1,Square,3.0,3.0,939,941,,
Green,162055,,Transmission,Mk10,1,07:17:40 10-Feb-2017,07:18:10 10-Feb-2017,Surface,,,,,29,31,30,0
Green,162055,,Transmission,Mk10,1,11:18:00 11-Feb-2017,12:41:50 11-Feb-2017,Message,10,,,,5020.000000,5040.000000,,
Green,162055,,Transmission,Mk10,1,11:18:00 11-Feb-2017,11:37:30 11-Feb-2017,Dive,1,Square,2.5,2.5,1169,1171,,
Green,162055,,Transmission,Mk10,1,11:37:30 11-Feb-2017,11:38:10 11-Feb-2017,Surface,,,,,39,41,31,9
Green,162055,,Transmission,Mk10,1,11:38:10 11-Feb-2017,11:55:40 11-Feb-2017,Dive,1,Square,2.5,2.5,1049,1051,,
Green,162055,,Transmission,Mk10,1,11:55:40 11-Feb-2017,11:56:40 11-Feb-2017,Surface,,,,,59,61,21,39
Green,162055,,Transmission,Mk10,1,11:56:40 11-Feb-2017,12:16:30 11-Feb-2017,Dive,1,Square,2.5,2.5,1189,1191,,
Green,162055,,Transmission,Mk10,1,12:16:30 11-Feb-2017,12:16:40 11-Feb-2017,Surface,,,,,9,11,10,0
Green,162055,,Transmission,Mk10,1,12:16:40 11-Feb-2017,12:20:20 11-Feb-2017,Dive,1,Square,2.5,2.5,219,221,,
Green,162055,,Transmission,Mk10,1,12:20:20 11-Feb-2017,12:20:30 11-Feb-2017,Surface,,,,,9,11,10,0
Green,162055,,Transmission,Mk10,1,12:20:30 11-Feb-2017,12:41:40 11-Feb-2017,Dive,1,Square,2.5,2.5,1269,1271,,
Green,162055,,Transmission,Mk10,1,12:41:40 11-Feb-2017,12:41:50 11-Feb-2017,Surface,,,,,9,11,10,0
Green,162055,,Transmission,Mk10,1,12:42:00 11-Feb-2017,16:29:30 11-Feb-2017,Message,10,,,,13640.000000,13660.000000,,
Green,162055,,Transmission,Mk10,1,12:42:00 11-Feb-2017,13:09:00 11-Feb-2017,Dive,1,Square,2.5,2.5,1619,1621,,
Green,162055,,Transmission,Mk10,1,13:09:00 11-Feb-2017,13:09:10 11-Feb-2017,Surface,,,,,9,11,10,0
Green,162055,,Transmission,Mk10,1,13:09:10 11-Feb-2017,13:37:30 11-Feb-2017,Dive,1,Square,2.5,2.5,1699,1701,,
Green,162055,,Transmission,Mk10,1,13:37:30 11-Feb-2017,13:37:40 11-Feb-2017,Surface,,,,,9,11,10,0
Green,162055,,Transmission,Mk10,1,13:37:40 11-Feb-2017,14:38:00 11-Feb-2017,Dive,1,Square,2.5,2.5,3619,3621,,
Green,162055,,Transmission,Mk10,1,14:38:00 11-Feb-2017,14:38:10 11-Feb-2017,Surface,,,,,9,11,10,0
Green,162055,,Transmission,Mk10,1,14:38:10 11-Feb-2017,16:09:10 11-Feb-2017,Dive,1,Square,2.5,2.5,5459,5461,,
Green,162055,,Transmission,Mk10,1,16:09:10 11-Feb-2017,16:09:20 11-Feb-2017,Surface,,,,,9,11,10,0
Green,162055,,Transmission,Mk10,1,16:09:20 11-Feb-2017,16:29:20 11-Feb-2017,Dive,1,Square,2.5,2.5,1199,1201,,
Green,162055,,Transmission,Mk10,1,16:29:20 11-Feb-2017,16:29:30 11-Feb-2017,Surface,,,,,9,11,10,0
Green,162055,,Transmission,Mk10,1,04:33:00 12-Feb-2017,06:19:40 12-Feb-2017,Message,10,,,,6390.000000,6410.000000,,
Green,162055,,Transmission,Mk10,1,04:33:00 12-Feb-2017,04:33:50 12-Feb-2017,Surface,,,,,49,51,40,10
Green,162055,,Transmission,Mk10,1,04:33:50 12-Feb-2017,04:54:30 12-Feb-2017,Dive,1,Square,3.0,3.0,1239,1241,,
Green,162055,,Transmission,Mk10,1,04:54:30 12-Feb-2017,04:55:00 12-Feb-2017,Surface,,,,,29,31,20,10
Green,162055,,Transmission,Mk10,1,04:55:00 12-Feb-2017,05:16:10 12-Feb-2017,Dive,1,Square,3.5,3.5,1269,1271,,
Green,162055,,Transmission,Mk10,1,05:16:10 12-Feb-2017,05:17:00 12-Feb-2017,Surface,,,,,49,51,40,10
Green,162055,,Transmission,Mk10,1,05:17:00 12-Feb-2017,05:36:30 12-Feb-2017,Dive,1,Square,3.0,3.0,1169,1171,,
Green,162055,,Transmission,Mk10,1,05:36:30 12-Feb-2017,05:37:30 12-Feb-2017,Surface,,,,,59,61,50,10
Green,162055,,Transmission,Mk10,1,05:37:30 12-Feb-2017,05:57:40 12-Feb-2017,Dive,1,Square,3.0,3.0,1209,1211,,
Green,162055,,Transmission,Mk10,1,05:57:40 12-Feb-2017,05:58:10 12-Feb-2017,Surface,,,,,29,31,30,0
Green,162055,,Transmission,Mk10,1,05:58:10 12-Feb-2017,06:19:40 12-Feb-2017,Dive,1,Square,2.5,2.5,1289,1291,,
Green,162055,,Transmission,Mk10,1,23:36:00 12-Feb-2017,01:09:00 13-Feb-2017,Message,10,,,,5570.000000,5590.000000,,
Green,162055,,Transmission,Mk10,1,23:36:00 12-Feb-2017,23:53:30 12-Feb-2017,Dive,1,Square,2.5,2.5,1049,1051,,
Green,162055,,Transmission,Mk10,1,23:53:30 12-Feb-2017,23:54:10 12-Feb-2017,Surface,,,,,39,41,21,19
Green,162055,,Transmission,Mk10,1,23:54:10 12-Feb-2017,00:08:40 13-Feb-2017,Dive,1,Square,2.5,2.5,869,871,,
Green,162055,,Transmission,Mk10,1,00:08:40 13-Feb-2017,00:09:10 13-Feb-2017,Surface,,,,,29,31,20,10
Green,162055,,Transmission,Mk10,1,00:09:10 13-Feb-2017,00:31:00 13-Feb-2017,Dive,1,Square,2.5,2.5,1309,1311,,
Green,162055,,Transmission,Mk10,1,00:31:00 13-Feb-2017,00:31:30 13-Feb-2017,Surface,,,,,29,31,30,0
Green,162055,,Transmission,Mk10,1,00:31:30 13-Feb-2017,00:48:00 13-Feb-2017,Dive,1,Square,2.5,2.5,989,991,,
Green,162055,,Transmission,Mk10,1,00:48:00 13-Feb-2017,00:48:40 13-Feb-2017,Surface,,,,,39,41,31,9
Green,162055,,Transmission,Mk10,1,00:48:40 13-Feb-2017,01:08:20 13-Feb-2017,Dive,1,Square,2.5,2.5,1179,1181,,
Green,162055,,Transmission,Mk10,1,01:08:20 13-Feb-2017,01:09:00 13-Feb-2017,Surface,,,,,39,41,31,9
Green,162055,,Transmission,Mk10,1,11:38:00 13-Feb-2017,13:23:10 13-Feb-2017,Message,10,,,,6300.000000,6320.000000,,
Green,162055,,Transmission,Mk10,1,11:38:00 13-Feb-2017,11:58:40 13-Feb-2017,Dive,1,Square,2.5,2.5,1239,1241,,
Green,162055,,Transmission,Mk10,1,11:58:40 13-Feb-2017,11:59:50 13-Feb-2017,Surface,,,,,69,71,52,18
Green,162055,,Transmission,Mk10,1,11:59:50 13-Feb-2017,12:42:20 13-Feb-2017,Dive,1,Square,2.5,2.5,2549,2551,,
Green,162055,,Transmission,Mk10,1,12:42:20 13-Feb-2017,12:43:20 13-Feb-2017,Surface,,,,,59,61,60,0
Green,162055,,Transmission,Mk10,1,12:43:20 13-Feb-2017,12:45:40 13-Feb-2017,Dive,1,Square,2.0,2.0,139,141,,
Green,162055,,Transmission,Mk10,1,12:45:40 13-Feb-2017,12:45:50 13-Feb-2017,Surface,,,,,9,11,10,0
Green,162055,,Transmission,Mk10,1,12:45:50 13-Feb-2017,13:04:50 13-Feb-2017,Dive,1,Square,2.5,2.5,1139,1141,,
Green,162055,,Transmission,Mk10,1,13:04:50 13-Feb-2017,13:05:20 13-Feb-2017,Surface,,,,,29,31,30,0
Green,162055,,Transmission,Mk10,1,13:05:20 13-Feb-2017,13:22:30 13-Feb-2017,Dive,1,Square,2.5,2.5,1029,1031,,
Green,162055,,Transmission,Mk10,1,13:22:30 13-Feb-2017,13:23:10 13-Feb-2017,Surface,,,,,39,41,31,9
Green,162055,,Transmission,Mk10,1,21:11:00 13-Feb-2017,22:32:30 13-Feb-2017,Message,10,,,,4880.000000,4900.000000,,
Green,162055,,Transmission,Mk10,1,21:11:00 13-Feb-2017,21:24:10 13-Feb-2017,Dive,1,Square,2.0,2.0,789,791,,
Green,162055,,Transmission,Mk10,1,21:24:10 13-Feb-2017,21:24:40 13-Feb-2017,Surface,,,,,29,31,20,10
Green,162055,,Transmission,Mk10,1,21:24:40 13-Feb-2017,21:43:40 13-Feb-2017,Dive,1,Square,3.0,3.0,1139,1141,,
Green,162055,,Transmission,Mk10,1,21:43:40 13-Feb-2017,21:44:30 13-Feb-2017,Surface,,,,,49,51,50,0
Green,162055,,Transmission,Mk10,1,21:44:30 13-Feb-2017,21:59:10 13-Feb-2017,Dive,1,Square,2.5,2.5,879,881,,
Green,162055,,Transmission,Mk10,1,21:59:10 13-Feb-2017,21:59:50 13-Feb-2017,Surface,,,,,39,41,40,0
Green,162055,,Transmission,Mk10,1,21:59:50 13-Feb-2017,22:15:50 13-Feb-2017,Dive,1,Square,2.0,2.0,959,961,,
Green,162055,,Transmission,Mk10,1,22:15:50 13-Feb-2017,22:16:10 13-Feb-2017,Surface,,,,,19,21,20,0
Green,162055,,Transmission,Mk10,1,22:16:10 13-Feb-2017,22:31:40 13-Feb-2017,Dive,1,Square,2.0,2.0,929,931,,
Green,162055,,Transmission,Mk10,1,22:31:40 13-Feb-2017,22:32:30 13-Feb-2017,Surface,,,,,49,51,21,29
Green,162055,,Transmission,Mk10,1,01:09:00 14-Feb-2017,03:01:30 14-Feb-2017,Message,10,,,,6740.000000,6760.000000,,
Green,162055,,Transmission,Mk10,1,01:09:00 14-Feb-2017,01:26:40 14-Feb-2017,Dive,1,Square,2.5,2.5,1059,1061,,
Green,162055,,Transmission,Mk10,1,01:26:40 14-Feb-2017,01:27:20 14-Feb-2017,Surface,,,,,39,41,31,9
Green,162055,,Transmission,Mk10,1,01:27:20 14-Feb-2017,01:45:30 14-Feb-2017,Dive,1,Square,2.5,2.5,1089,1091,,
Green,162055,,Transmission,Mk10,1,01:45:30 14-Feb-2017,01:45:50 14-Feb-2017,Surface,,,,,19,21,20,0
Green,162055,,Transmission,Mk10,1,01:45:50 14-Feb-2017,02:03:10 14-Feb-2017,Dive,1,Square,2.5,2.5,1039,1041,,
Green,162055,,Transmission,Mk10,1,02:03:10 14-Feb-2017,02:03:40 14-Feb-2017,Surface,,,,,29,31,30,0
Green,162055,,Transmission,Mk10,1,02:03:40 14-Feb-2017,02:22:50 14-Feb-2017,Dive,1,Square,2.5,2.5,1149,1151,,
Green,162055,,Transmission,Mk10,1,02:22:50 14-Feb-2017,02:23:40 14-Feb-2017,Surface,,,,,49,51,50,0
Green,162055,,Transmission,Mk10,1,02:23:40 14-Feb-2017,03:01:00 14-Feb-2017,Dive,1,Square,2.5,2.5,2239,2241,,
Green,162055,,Transmission,Mk10,1,03:01:00 14-Feb-2017,03:01:30 14-Feb-2017,Surface,,,,,29,31,30,0
Green,162055,,Transmission,Mk10,1,08:02:00 14-Feb-2017,10:06:10 14-Feb-2017,Message,10,,,,7440.000000,7460.000000,,
Green,162055,,Transmission,Mk10,1,08:02:00 14-Feb-2017,08:24:20 14-Feb-2017,Dive,1,Square,3.0,3.0,1339,1341,,
Green,162055,,Transmission,Mk10,1,08:24:20 14-Feb-2017,08:25:20 14-Feb-2017,Surface,,,,,59,61,50,10
Green,162055,,Transmission,Mk10,1,08:25:20 14-Feb-2017,08:51:00 14-Feb-2017,Dive,1,Square,2.5,2.5,1539,1541,,
Green,162055,,Transmission,Mk10,1,08:51:00 14-Feb-2017,08:51:50 14-Feb-2017,Surface,,,,,49,51,50,0
Green,162055,,Transmission,Mk10,1,08:51:50 14-Feb-2017,09:16:20 14-Feb-2017,Dive,1,Square,2.5,2.5,1469,1471,,
Green,162055,,Transmission,Mk10,1,09:16:20 14-Feb-2017,09:17:20 14-Feb-2017,Surface,,,,,59,61,60,0
Green,162055,,Transmission,Mk10,1,09:17:20 14-Feb-2017,09:40:30 14-Feb-2017,Dive,1,Square,2.5,2.5,1389,1391,,
Green,162055,,Transmission,Mk10,1,09:40:30 14-Feb-2017,09:41:20 14-Feb-2017,Surface,,,,,49,51,31,19
Green,162055,,Transmission,Mk10,1,09:41:20 14-Feb-2017,10:05:10 14-Feb-2017,Dive,1,Square,2.5,2.5,1429,1431,,
Green,162055,,Transmission,Mk10,1,10:05:10 14-Feb-2017,10:06:10 14-Feb-2017,Surface,,,,,59,61,41,19
Green,162055,,Transmission,Mk10,1,21:37:00 14-Feb-2017,23:08:20 14-Feb-2017,Message,10,,,,5470.000000,5490.000000,,
Green,162055,,Transmission,Mk10,1,21:37:00 14-Feb-2017,22:36:30 14-Feb-2017,Dive,1,Square,3.0,3.0,3569,3571,,
Green,162055,,Transmission,Mk10,1,22:36:30 14-Feb-2017,22:36:50 14-Feb-2017,Surface,,,,,19,21,20,0
Green,162055,,Transmission,Mk10,1,22:36:50 14-Feb-2017,22:41:50 14-Feb-2017,Dive,1,Square,2.5,2.5,299,301,,
Green,162055,,Transmission,Mk10,1,22:41:50 14-Feb-2017,22:42:00 14-Feb-2017,Surface,,,,,9,11,10,0
Green,162055,,Transmission,Mk10,1,22:42:00 14-Feb-2017,22:52:30 14-Feb-2017,Dive,1,Square,2.5,2.5,629,631,,
Green,162055,,Transmission,Mk10,1,22:52:30 14-Feb-2017,22:53:20 14-Feb-2017,Surface,,,,,49,51,31,19
Green,162055,,Transmission,Mk10,1,22:53:20 14-Feb-2017,22:55:10 14-Feb-2017,Dive,1,Square,2.5,2.5,109,111,,
Green,162055,,Transmission,Mk10,1,22:55:10 14-Feb-2017,22:55:20 14-Feb-2017,Surface,,,,,9,11,10,0
Green,162055,,Transmission,Mk10,1,22:55:20 14-Feb-2017,23:07:30 14-Feb-2017,Dive,1,Square,2.5,2.5,729,731,,
Green,162055,,Transmission,Mk10,1,23:07:30 14-Feb-2017,23:08:20 14-Feb-2017,Surface,,,,,49,51,40,10
Green,162055,,Transmission,Mk10,1,00:25:00 15-Feb-2017,01:59:30 15-Feb-2017,Message,10,,,,5660.000000,5680.000000,,
Green,162055,,Transmission,Mk10,1,00:25:00 15-Feb-2017,00:49:30 15-Feb-2017,Dive,1,Square,2.5,2.5,1469,1471,,
Green,162055,,Transmission,Mk10,1,00:49:30 15-Feb-2017,00:50:10 15-Feb-2017,Surface,,,,,39,41,31,9
Green,162055,,Transmission,Mk10,1,00:50:10 15-Feb-2017,01:02:20 15-Feb-2017,Dive,1,Square,2.0,2.0,729,731,,
Green,162055,,Transmission,Mk10,1,01:02:20 15-Feb-2017,01:02:40 15-Feb-2017,Surface,,,,,19,21,20,0
Green,162055,,Transmission,Mk10,1,01:02:40 15-Feb-2017,01:18:30 15-Feb-2017,Dive,1,Square,2.0,2.0,949,951,,
Green,162055,,Transmission,Mk10,1,01:18:30 15-Feb-2017,01:19:10 15-Feb-2017,Surface,,,,,39,41,31,9
Green,162055,,Transmission,Mk10,1,01:19:10 15-Feb-2017,01:45:10 15-Feb-2017,Dive,1,Square,2.5,2.5,1559,1561,,
Green,162055,,Transmission,Mk10,1,01:45:10 15-Feb-2017,01:45:40 15-Feb-2017,Surface,,,,,29,31,30,0
Green,162055,,Transmission,Mk10,1,01:45:40 15-Feb-2017,01:59:20 15-Feb-2017,Dive,1,Square,2.5,2.5,819,821,,
Green,162055,,Transmission,Mk10,1,01:59:20 15-Feb-2017,01:59:30 15-Feb-2017,Surface,,,,,9,11,10,0
Green,162055,,Transmission,Mk10,1,09:39:00 15-Feb-2017,11:22:00 15-Feb-2017,Message,10,,,,6170.000000,6190.000000,,
Green,162055,,Transmission,Mk10,1,09:39:00 15-Feb-2017,09:57:20 15-Feb-2017,Dive,1,Square,3.0,3.0,1099,1101,,
