DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon
165367,165367,0.500000,UT,,,18:07:52 23-Feb-2017,,3,-25.5715,-48.3651,,,,,4163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165367,165367,0.500000,UT,,,18:08:36 23-Feb-2017,,3,-25.5715,-48.3651,,,,,,,,,33.90,,,,,,,,,,,,,,,,,,,,,,,,,,,
165367,165367,0.500000,UT,,18:10:03 23-Feb-2017,18:10:04 23-Feb-2017,1,3,-25.5715,-48.3651,CRC,,,,70,3.575,,,33.95,,,,,,,,,,,,,,255,255,,,,,,,,,0,,,
165367,165367,0.500000,UT,,,18:10:49 23-Feb-2017,,3,-25.5715,-48.3651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165367,165367,0.500000,UT,,,18:11:33 23-Feb-2017,,3,-25.5715,-48.3651,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165367,165367,0.500000,UT,,,18:12:17 23-Feb-2017,,3,-25.5715,-48.3651,,,,,,,,,34.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
165367,165367,0.500000,UT,1.00a,,18:13:01 23-Feb-2017,,3,-25.5715,-48.3651,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165367,165367,0.500000,UT,1.00a,,19:26:43 23-Feb-2017,,B,-25.5709,-48.3664,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165367,165367,0.500000,UT,,19:27:26 23-Feb-2017,19:27:27 23-Feb-2017,1,B,-25.5709,-48.3664,CRC,,,,175,3.550,,,32.25,,,,,,,,,,,,,,255,255,,,,,,,,,0,,,
165367,165367,0.500000,UT,1.00a,,19:52:28 23-Feb-2017,,1,-25.5506,-48.3847,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165367,165367,0.500000,UT,,,19:53:56 23-Feb-2017,,1,-25.5506,-48.3847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165367,165367,0.500000,UT,,,19:54:40 23-Feb-2017,,1,-25.5506,-48.3847,,,,,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165367,165367,0.500000,UT,,,21:09:15 23-Feb-2017,,B,-25.5576,-48.3842,,,,,,,,,28.40,,,,,,,,,,,,,,,,,,,,,,,,,,,
165367,165367,0.500000,UT,1.00a,,21:11:17 23-Feb-2017,,B,-25.5576,-48.3842,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165367,165367,0.500000,UT,,,17:56:44 24-Feb-2017,,B,-25.5869,-48.3833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165367,165367,0.500000,UT,,,21:41:18 24-Feb-2017,,B,-25.4933,-48.4637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165367,165367,0.500000,UT,,,21:44:53 24-Feb-2017,,B,-25.4933,-48.4637,,,,,314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165367,165367,0.500000,UT,,,23:21:14 24-Feb-2017,,B,-25.4869,-48.4703,,,,,,,,,29.50,,,,,,,,,,,,,,,,,,,,,,,,,,,
165367,165367,0.500000,UT,,10:34:48 25-Feb-2017,10:34:48 25-Feb-2017,0,B,-25.4682,-48.5468,CRC,,,,390,3.475,,,28.85,,,,,,,,,,,,,,211,20,,,,,,,,,1,,,
165367,165367,0.500000,UT,1.00a,,17:45:29 25-Feb-2017,,A,-25.4585,-48.5274,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165367,165367,0.500000,UT,,,23:51:39 25-Feb-2017,,B,-25.4781,-48.5370,,,,,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165367,165367,0.500000,UT,,,05:08:55 26-Feb-2017,,B,-25.4819,-48.5370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165367,165367,0.500000,UT,1.00a,,12:40:46 26-Feb-2017,,B,-25.4837,-48.5400,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165367,165367,0.500000,UT,1.00a,,21:21:30 26-Feb-2017,,B,-25.4711,-48.4301,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165367,165367,0.500000,UT,1.00a,,01:59:45 27-Feb-2017,,B,-25.4672,-48.4166,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165367,165367,0.500000,UT,,,00:45:17 28-Feb-2017,,B,-25.4769,-48.4239,,,,,918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165367,165367,0.500000,UT,,,00:46:12 28-Feb-2017,,B,-25.4769,-48.4239,,,,,,,,,28.60,,,,,,,,,,,,,,,,,,,,,,,,,,,
165367,165367,0.500000,UT,,,04:43:22 28-Feb-2017,,B,-25.4788,-48.4248,,,,,,,,,28.60,,,,,,,,,,,,,,,,,,,,,,,,,,,
165367,165367,0.500000,UT,,,06:27:11 28-Feb-2017,,B,-25.4779,-48.4267,,,,,,,,,28.55,,,,,,,,,,,,,,,,,,,,,,,,,,,
165367,165367,0.500000,UT,,,08:11:57 28-Feb-2017,,B,-25.4778,-48.4538,,,,,962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165367,165367,0.500000,UT,,,08:12:55 28-Feb-2017,,B,-25.4778,-48.4538,,,,,,,,,28.45,,,,,,,,,,,,,,,,,,,,,,,,,,,
165367,165367,0.500000,UT,1.00a,,12:05:49 28-Feb-2017,,B,-25.4799,-48.4298,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165367,165367,0.500000,UT,,,17:12:51 28-Feb-2017,,A,-25.4558,-48.4352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165367,165367,0.500000,UT,,,17:15:16 28-Feb-2017,,A,-25.4558,-48.4352,,,,,1069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
