DeployID,Ptt,DepthSensor,Source,Instr,HistType,Date,Time Offset,Count,BadTherm,LocationQuality,Latitude,Longitude,NumBins,Sum,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23,Bin24,Bin25,Bin26,Bin27,Bin28,Bin29,Bin30,Bin31,Bin32,Bin33,Bin34,Bin35,Bin36,Bin37,Bin38,Bin39,Bin40,Bin41,Bin42,Bin43,Bin44,Bin45,Bin46,Bin47,Bin48,Bin49,Bin50,Bin51,Bin52,Bin53,Bin54,Bin55,Bin56,Bin57,Bin58,Bin59,Bin60,Bin61,Bin62,Bin63,Bin64,Bin65,Bin66,Bin67,Bin68,Bin69,Bin70,Bin71,Bin72
165367,165367,0.500000,Transmission,UT,TATLIMITS,,,,,,,,,,5.000000,10.000000,12.500000,15.000000,17.500000,20.000000,22.500000,25.000000,27.500000,30.000000,35.000000,60.000000,>60.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165367,165367,0.500000,Transmission,UT,TAT,00:00:00 24-Feb-2017,1.000000,1,,,,,12,100,0,0,0,0,0,0,0,0,0.4,91.1,8.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165367,165367,0.500000,Transmission,UT,TAT,00:00:00 04-Mar-2017,-8.000000,1,,,,,12,100,0,0,0,0,0,0,0,0,0,65.9,34.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165367,165367,0.500000,Transmission,UT,TAT,00:00:00 05-Mar-2017,-9.000000,2,,,,,12,100,0,0,0,0,0,0,0,0,0,95.5,4.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165367,165367,0.500000,Transmission,UT,TAT,00:00:00 06-Mar-2017,-10.000000,1,,,,,12,100,0,0,0,0,0,0,0,0,0,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165367,165367,0.500000,Transmission,UT,TAT,00:00:00 11-Mar-2017,-15.000000,1,,,,,12,100,0,0,0,0,0,0,0,0,0.8,99.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165367,165367,0.500000,Transmission,UT,TAT,00:00:00 12-Mar-2017,-16.000000,1,,,,,12,100,0,0,0,0,0,0,0,0,20.1,75.7,4.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165367,165367,0.500000,Transmission,UT,TAT,00:00:00 16-Mar-2017,-21.000000,2,,,,,12,100,0,0,0,0,0,0,0,0,57.3,40.4,2.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165367,165367,0.500000,Transmission,UT,TAT,00:00:00 17-Mar-2017,-22.000000,1,,,,,12,100,0,0,0,0,0,0,0,0,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165367,165367,0.500000,Transmission,UT,TAT,00:00:00 18-Mar-2017,-23.000000,1,,,,,12,100,0,0,0,0,0,0,0,0,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
