DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
162068,162068,Mk10,Strong,06-May-2016,15:05:24,06-May-2016,15:05:25
162068,162068,Mk10,Strong,27-Aug-2016,10:19:56,27-Aug-2016,10:20:05
