DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,MinDepth,MinAccuracy,MinSource,MaxDepth,MaxAccuracy,MaxSource
162068,162068,,Mk10,12:00:00 06-May-2016,,,,0.000000,0.000000,Status,,,
162068,162068,,Mk10,16:00:00 06-May-2016,,,,0.000000,0.000000,Status,,,
162068,162068,,Mk10,20:00:00 06-May-2016,,,,0.000000,0.000000,Status,,,
162068,162068,,Mk10,12:00:00 30-Jul-2016,,,,0.000000,0.000000,Status,7.000000,0.000000,Behavior
162068,162068,,Mk10,16:00:00 30-Jul-2016,,,,0.000000,4.000000,PDT,8.000000,4.000000,PDT
162068,162068,,Mk10,20:00:00 30-Jul-2016,,,,0.000000,0.000000,Status,20.000000,0.000000,Behavior
162068,162068,,Mk10,00:00:00 01-Aug-2016,,,,0.375000,0.375000,TimeSeries,16.250000,1.000000,TimeSeries
162068,162068,,Mk10,04:00:00 01-Aug-2016,,,,0.375000,0.375000,TimeSeries,11.750000,1.500000,TimeSeries
162068,162068,,Mk10,12:00:00 01-Aug-2016,,,,0.000000,0.000000,Behavior,19.500000,0.000000,Behavior
162068,162068,,Mk10,16:00:00 01-Aug-2016,,,,0.000000,0.000000,Behavior,19.500000,0.000000,Behavior
162068,162068,,Mk10,04:00:00 02-Aug-2016,,,,0.000000,0.000000,Behavior,14.500000,0.000000,Behavior
162068,162068,,Mk10,08:00:00 02-Aug-2016,,,,0.000000,0.000000,Behavior,15.750000,2.000000,TimeSeries
162068,162068,,Mk10,12:00:00 02-Aug-2016,,,,0.000000,0.000000,Behavior,23.000000,0.000000,Behavior
162068,162068,,Mk10,16:00:00 02-Aug-2016,,,,0.000000,0.000000,Behavior,20.000000,0.000000,Behavior
162068,162068,,Mk10,20:00:00 02-Aug-2016,,,,0.000000,4.000000,PDT,16.000000,4.000000,PDT
162068,162068,,Mk10,00:00:00 04-Aug-2016,,,,0.375000,0.375000,TimeSeries,19.500000,1.750000,TimeSeries
162068,162068,,Mk10,04:00:00 04-Aug-2016,,,,0.375000,0.375000,TimeSeries,16.500000,1.750000,TimeSeries
162068,162068,,Mk10,12:00:00 04-Aug-2016,,,,0.000000,0.000000,Status,19.000000,0.000000,Behavior
162068,162068,,Mk10,16:00:00 04-Aug-2016,,,,0.000000,0.000000,Behavior,20.500000,0.000000,Behavior
162068,162068,,Mk10,20:00:00 04-Aug-2016,,,,0.000000,0.000000,Behavior,19.500000,0.000000,Behavior
162068,162068,,Mk10,08:00:00 05-Aug-2016,,,,0.000000,0.000000,Behavior,20.500000,0.000000,Behavior
162068,162068,,Mk10,12:00:00 05-Aug-2016,,,,0.000000,0.000000,Behavior,20.500000,0.000000,Behavior
162068,162068,,Mk10,20:00:00 05-Aug-2016,,,,0.000000,0.000000,Behavior,19.500000,0.000000,Behavior
162068,162068,,Mk10,00:00:00 06-Aug-2016,,,,0.000000,4.000000,PDT,16.000000,4.000000,PDT
162068,162068,,Mk10,04:00:00 06-Aug-2016,,,,0.000000,4.000000,PDT,16.000000,4.000000,PDT
162068,162068,,Mk10,12:00:00 06-Aug-2016,,,,0.000000,4.000000,PDT,16.000000,4.000000,PDT
162068,162068,,Mk10,20:00:00 06-Aug-2016,,,,0.000000,0.000000,Behavior,18.000000,0.000000,Behavior
162068,162068,,Mk10,00:00:00 07-Aug-2016,,,,0.000000,0.000000,Behavior,17.000000,0.000000,Behavior
162068,162068,,Mk10,08:00:00 07-Aug-2016,,,,0.000000,0.000000,Status,16.000000,4.000000,PDT
162068,162068,,Mk10,12:00:00 07-Aug-2016,,,,0.000000,0.000000,Behavior,24.000000,0.000000,Behavior
162068,162068,,Mk10,16:00:00 07-Aug-2016,,,,0.000000,0.000000,Behavior,23.000000,0.000000,Behavior
162068,162068,,Mk10,20:00:00 07-Aug-2016,,,,0.000000,0.000000,Behavior,23.000000,0.000000,Behavior
162068,162068,,Mk10,00:00:00 08-Aug-2016,,,,0.375000,0.375000,TimeSeries,19.500000,1.750000,TimeSeries
162068,162068,,Mk10,04:00:00 08-Aug-2016,,,,0.375000,0.375000,TimeSeries,16.500000,1.750000,TimeSeries
162068,162068,,Mk10,12:00:00 08-Aug-2016,,,,0.000000,0.000000,Status,28.750000,0.250000,Behavior
162068,162068,,Mk10,16:00:00 08-Aug-2016,,,,0.000000,0.000000,Behavior,27.750000,0.250000,Behavior
162068,162068,,Mk10,20:00:00 08-Aug-2016,,,,0.000000,0.000000,Behavior,23.000000,0.000000,Behavior
162068,162068,,Mk10,00:00:00 09-Aug-2016,,,,0.375000,0.375000,TimeSeries,21.750000,1.500000,TimeSeries
162068,162068,,Mk10,04:00:00 09-Aug-2016,,,,0.375000,0.375000,TimeSeries,21.750000,1.500000,TimeSeries
162068,162068,,Mk10,12:00:00 09-Aug-2016,,,,0.000000,0.000000,Behavior,22.500000,0.000000,Behavior
162068,162068,,Mk10,16:00:00 09-Aug-2016,,,,0.000000,0.000000,Status,,,
162068,162068,,Mk10,20:00:00 09-Aug-2016,,,,0.000000,0.000000,Behavior,19.000000,0.000000,Behavior
162068,162068,,Mk10,00:00:00 10-Aug-2016,,,,0.000000,0.000000,Behavior,,,
162068,162068,,Mk10,08:00:00 10-Aug-2016,,,,0.000000,4.000000,PDT,16.000000,4.000000,PDT
162068,162068,,Mk10,20:00:00 10-Aug-2016,,,,0.000000,0.000000,Behavior,23.000000,0.000000,Behavior
162068,162068,,Mk10,00:00:00 11-Aug-2016,,,,0.000000,0.000000,Behavior,22.500000,0.000000,Behavior
162068,162068,,Mk10,04:00:00 11-Aug-2016,,,,0.000000,0.000000,Behavior,22.000000,0.000000,Behavior
162068,162068,,Mk10,00:00:00 12-Aug-2016,,,,0.375000,0.375000,TimeSeries,22.000000,1.750000,TimeSeries
162068,162068,,Mk10,04:00:00 12-Aug-2016,,,,0.375000,0.375000,TimeSeries,22.000000,1.750000,TimeSeries
162068,162068,,Mk10,12:00:00 12-Aug-2016,,,,0.000000,0.000000,Behavior,22.000000,0.000000,Behavior
162068,162068,,Mk10,16:00:00 12-Aug-2016,,,,0.000000,4.000000,PDT,24.000000,4.000000,PDT
162068,162068,,Mk10,00:00:00 13-Aug-2016,,,,2.500000,0.750000,TimeSeries,22.000000,1.750000,TimeSeries
162068,162068,,Mk10,04:00:00 13-Aug-2016,,,,0.375000,0.375000,TimeSeries,22.000000,1.750000,TimeSeries
162068,162068,,Mk10,00:00:00 14-Aug-2016,,,,0.000000,4.000000,PDT,24.000000,4.000000,PDT
162068,162068,,Mk10,04:00:00 14-Aug-2016,,,,0.000000,4.000000,PDT,24.000000,4.000000,PDT
162068,162068,,Mk10,00:00:00 15-Aug-2016,,,,0.000000,0.000000,Status,,,
162068,162068,,Mk10,16:00:00 15-Aug-2016,,,,0.000000,4.000000,PDT,24.000000,4.000000,PDT
162068,162068,,Mk10,20:00:00 15-Aug-2016,,,,0.000000,0.000000,Behavior,23.000000,0.000000,Behavior
162068,162068,,Mk10,00:00:00 16-Aug-2016,,,,0.000000,0.000000,Behavior,21.500000,0.000000,Behavior
162068,162068,,Mk10,08:00:00 16-Aug-2016,,,,0.375000,0.375000,TimeSeries,23.000000,2.750000,TimeSeries
162068,162068,,Mk10,12:00:00 16-Aug-2016,,,,0.375000,0.375000,TimeSeries,23.000000,2.750000,TimeSeries
162068,162068,,Mk10,00:00:00 17-Aug-2016,,,,0.375000,0.375000,TimeSeries,22.000000,1.750000,TimeSeries
162068,162068,,Mk10,04:00:00 17-Aug-2016,,,,0.375000,0.375000,TimeSeries,22.000000,1.750000,TimeSeries
162068,162068,,Mk10,08:00:00 17-Aug-2016,,,,0.000000,0.000000,Status,24.000000,4.000000,PDT
162068,162068,,Mk10,16:00:00 17-Aug-2016,,,,0.000000,0.000000,Behavior,23.000000,0.000000,Behavior
